panel,source,call,celltype,module,zone,n_donors,n,sections,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med,section,arm,design,family,lam,p_pow,beta,rss,aic,aic0,d_aic_vs_cov,d_half,d_05,railed,k_params,lam_blk_lo,lam_blk_hi,best_family,d_aic_vs_best,sd_y,lam_prox_ctrl,lam_down_ctrl,log_ratio,log_ratio_lo,log_ratio_hi,ratio,ratio_lo,ratio_hi,frac_prox_gt_down,lam_prox_lo,lam_prox_hi,lam_down_lo,lam_down_hi,grid_lo,grid_hi,prox_lam_naive,prox_beta_naive,prox_lam_ctrl,prox_beta_ctrl,prox_lam_n2,prox_beta_n2,prox_beta_ctrl_fixed,prox_beta_n2_fixed,prox_railed_ctrl,prox_sf_ctrl,prox_sf_n2ctrl,down_lam_naive,down_beta_naive,down_lam_ctrl,down_beta_ctrl,down_lam_n2,down_beta_n2,down_beta_ctrl_fixed,down_beta_n2_fixed,down_railed_ctrl,down_sf_ctrl,down_sf_n2ctrl,week,n_senders,lam_near,beta_near,rss_near,aic_near,railed_near,lam_sup,beta_sup,rss_sup,aic_sup,railed_sup,rss0,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov,boot_win_sup,d_aic_per1k,d_aic_per1k_lo,d_aic_per1k_hi,r_regressors,beta_sup_sd,beta_near_sd,null,draw,true_family,true_superposition,regime,rep,true_d_half,fit_family,fit_mode
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,interferon_response,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-88136.5115957353,,9.006764443646388,,,-88134.08954763034,,,2.422048104956048,-0.6362037176004378,1.7858443873556098,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,oxidative_stress,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.40540803599722,,,-74182.78415266897,,9.472463873139183,,,-74181.01400593753,,,1.770146731447312,-0.487176584181725,1.282970147265587,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,secondary_senescence,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-91983.82005127332,,33.40540803599722,,,-91984.25856244523,,,-0.438511171931168,3.1278198747022543,2.6893087027710862,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,tnfa_nfkb_proximal,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-94302.80666628732,,20.177866835741543,,,-94302.28224315798,,,0.5244231293327175,3.3164365194679704,3.840859648800688,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,downstream_arrest,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94920399670096,,,-242839.2246536753,,17.345738419684505,,,-242839.5052760761,,,-0.2806224008090794,3.615207283088239,3.3345848822791595,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,emt_ecm,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-220844.7911293394,,49.99999999999999,,,-220891.49088215217,,,-46.699752812768565,1.2450012833287474,-45.45475152943982,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,il6_jak_stat3,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94920399670096,,,-219004.113339746,,49.99999999999999,,,-219013.25177768795,,,-9.138437941961456,-2.0713715955789667,-11.209809537540425,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,interferon_response,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-224255.19911805287,,49.99999999999999,,,-224288.97654630736,,,-33.77742825448513,3.383401708328165,-30.394026546156965,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,oxidative_stress,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.361938632551805,,,-175387.84735848787,,49.99999999999999,,,-175390.43159673185,,,-2.58423824395868,2.7984490396338515,0.2142107956751715,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,secondary_senescence,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.472463873139183,,,-227113.7597650405,,49.99999999999999,,,-227118.10356356503,,,-4.343798524525482,3.941679478477454,-0.4021190460480284,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Hepatocytes,tnfa_nfkb_proximal,,,27171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.18803582947357,,,-234216.1624571036,,49.99999999999999,,,-234217.12373051856,,,-0.96127341495594,0.3949590007832739,-0.5663144141726661,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,downstream_arrest,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.019082036984363,,,-106405.16685362422,,6.999999999999999,,,-106404.8919135195,,,0.2749401047185529,1.27010428228823,1.545044387006783,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,emt_ecm,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.96247050925552,,,-91056.79109705708,,49.99999999999999,,,-91061.80561139324,,,-5.014514336187858,1.5885610834084218,-3.4259532527794363,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,il6_jak_stat3,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-87549.07279877954,,6.999999999999999,,,-87549.56245479606,,,-0.4896560165216215,3.6507048904459225,3.161048873924301,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,interferon_response,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-88953.89630953436,,6.999999999999999,,,-88955.02714238249,,,-1.130832848124555,1.0992548179783626,-0.0315780301461927,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,oxidative_stress,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.477345453252497,,,-75853.74684612802,,9.962242533302096,,,-75854.2321810503,,,-0.4853349222830729,3.403747276417562,2.918412354134489,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,secondary_senescence,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-98606.31975865074,,49.99999999999999,,,-98606.5146883518,,,-0.1949297010432928,3.277952250035014,3.083022548991721,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Macrophages,tnfa_nfkb_proximal,,,12814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.20149733539872,,,-98269.21369281015,,49.99999999999999,,,-98272.48437828357,,,-3.270685473384219,3.8153506715025287,0.5446651981183095,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,downstream_arrest,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-124661.21867012672,,11.58882939190469,,,-124661.1541615471,,,0.0645085796277271,3.908931886733626,3.973440466361353,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,emt_ecm,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-97687.49866295385,,21.2211739115045,,,-97687.106395055,,,0.3922678988601547,3.131162975711049,3.523430874571204,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,il6_jak_stat3,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-103921.30782045909,,9.472463873139183,,,-103920.90126117932,,,0.4065592797414865,3.117083473247476,3.5236427529889625,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,interferon_response,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-108149.32254478052,,14.911122358641624,,,-108147.58748080852,,,1.7350639719952596,0.2217133806552738,1.9567773526505332,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,oxidative_stress,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24260882600192,,,-88843.31598278806,,14.911122358641624,,,-88843.44324178778,,,-0.1272589997242903,3.735258076820173,3.607999077095883,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,secondary_senescence,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.962242533302096,,,-111282.28003870974,,49.99999999999999,,,-111282.8547077508,,,-0.5746690410596784,3.8621769437304474,3.287507902670768,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Mesenchymal,tnfa_nfkb_proximal,,,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.477345453252497,,,-113144.8203362185,,49.99999999999999,,,-113145.07605591176,,,-0.2557196932611987,3.864220495117479,3.60850080185628,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,downstream_arrest,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-49684.864221791126,,49.99999999999999,,,-49685.668984529264,,,-0.8047627381383791,3.3944668201438617,2.589704082005482,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,emt_ecm,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-42933.93861267439,,6.999999999999999,,,-42934.03316507505,,,-0.0945524006601772,3.331134888321685,3.236582487661508,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,il6_jak_stat3,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-41896.34934138268,,49.99999999999999,,,-41898.42070202102,,,-2.0713606383433216,3.767234069076949,1.6958734307336272,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,interferon_response,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-42062.64793159688,,42.98209161773131,,,-42063.00272252484,,,-0.3547909279586747,3.228011288898415,2.87322036093974,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,oxidative_stress,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-36464.22110673612,,49.99999999999999,,,-36464.54350338229,,,-0.3223966461664531,3.712749012665881,3.390352366499428,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,secondary_senescence,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-46733.162010339314,,6.999999999999999,,,-46732.80203860182,,,0.3599717374963802,2.5450961979222484,2.9050679354186286,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,T/NK cells,tnfa_nfkb_proximal,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-45860.57505253291,,33.40540803599722,,,-45861.47413341704,,,-0.899080884126306,0.2771015376492869,-0.6219793464770191,,,,,,,,N1,2.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,downstream_arrest,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-270016.8210221698,,6.999999999999999,,,-270014.78705346474,,,2.0339687050436623,0.8956826931098476,2.92965139815351,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,emt_ecm,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-235570.55377155592,,49.99999999999999,,,-235568.22022448768,,,2.33354706823593,-3.8285403196059633,-1.4949932513700332,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,il6_jak_stat3,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.006764443646388,,,-230803.1635925589,,25.96247050925552,,,-230803.85687620312,,,-0.693283644184703,3.800722311309073,3.10743866712437,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,interferon_response,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-234539.92102448025,,49.99999999999999,,,-234537.925983242,,,1.9950412382604557,1.6113583082915284,3.606399546551984,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,oxidative_stress,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-194448.35098270484,,11.019082036984363,,,-194448.69864116257,,,-0.3476584577292669,3.5417936486192048,3.194135190889938,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,secondary_senescence,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-248752.9079374316,,6.999999999999999,,,-248750.57606893225,,,2.331868499342818,-1.7161214844381902,0.6157470149046276,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Biliary/ductular,tnfa_nfkb_proximal,,,32233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-239566.0358901326,,6.999999999999999,,,-239566.0406741602,,,-0.0047840276092756,3.779826978396159,3.775042950786883,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,downstream_arrest,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-19947.495252228506,,9.962242533302096,,,-19946.73780442737,,,0.7574478011301835,2.8542694152092736,3.611717216339457,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,emt_ecm,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-18896.0655594315,,45.2045029697796,,,-18897.269363735148,,,-1.2038043036482122,2.7655863061518176,1.561782002503605,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,il6_jak_stat3,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-18211.50797038297,,6.999999999999999,,,-18211.21943007468,,,0.2885403082946141,2.6244062468576885,2.9129465551523026,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,interferon_response,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-18308.79043892125,,6.999999999999999,,,-18308.19159299617,,,0.5988459250802407,2.221940884988726,2.8207868100689666,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,oxidative_stress,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-16009.377784318582,,49.99999999999999,,,-16010.349740177797,,,-0.971955859215086,3.670596957539601,2.698641098324515,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,secondary_senescence,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-20298.180736252205,,6.999999999999999,,,-20297.78846104967,,,0.3922752025355294,3.316809941374231,3.709085143909761,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,DC,tnfa_nfkb_proximal,,,2703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-19061.248571292566,,49.99999999999999,,,-19062.15525076393,,,-0.9066794713689889,1.6090659733927168,0.7023865020237281,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,downstream_arrest,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-103541.66477373976,,16.49296129703063,,,-103541.71434163998,,,-0.0495679002051474,3.754196586131002,3.7046286859258544,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,emt_ecm,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-88993.62430698946,,49.99999999999999,,,-88993.26278389453,,,0.3615230949217221,3.5921940402768087,3.9537171351985303,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,il6_jak_stat3,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-82978.22043011962,,49.99999999999999,,,-82978.79928280023,,,-0.578852680613636,2.530370650230907,1.9515179696172709,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,interferon_response,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-88136.6720892485,,9.472463873139183,,,-88133.52218676005,,,3.149902488454245,-0.7966972308058757,2.3532052576483693,,,,,,,,N3,3.0,,,,,,,
3d,super_nulls_cdkn1a_pos.csv,cdkn1a_pos,Endothelial,oxidative_stress,,,12233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259_liver_sbr_Male_26-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-74190.12035316278,,49.99999999999999,,,-74186.89539377613,,,3.2249593866581563,-7.823377077991608,-4.598417691333452,,,,,,,,N3,3.0,,,,,,,
