kind,module,celltype,bin_lo,bin_hi,n,mean,sem
unstrat,oxidative_stress,Biliary/ductular,75.0,100.0,2166.0,-0.46053749972669306,0.019326296799692597
strat,oxidative_stress,DC,0.0,2.0,0.0,,
strat,oxidative_stress,DC,2.0,4.0,33.0,-0.2159063484114809,0.1557254166733458
strat,oxidative_stress,DC,4.0,6.0,361.0,-0.21950004813546103,0.055290510609408726
strat,oxidative_stress,DC,6.0,8.0,645.0,-0.12752622865544844,0.03911527622131955
strat,oxidative_stress,DC,8.0,10.0,600.0,-0.10546799319149497,0.040492503435834756
strat,oxidative_stress,DC,10.0,12.5,754.0,0.0074304403954881144,0.037677391701166955
strat,oxidative_stress,DC,12.5,15.0,747.0,-0.08752023308790233,0.03530527356945327
strat,oxidative_stress,DC,15.0,17.5,715.0,-0.09701916628942978,0.036579415271436266
strat,oxidative_stress,DC,17.5,20.0,668.0,0.006352587918608793,0.03735354600914108
strat,oxidative_stress,DC,20.0,25.0,1145.0,0.0353152946009194,0.029692592327880584
strat,oxidative_stress,DC,25.0,30.0,1088.0,-0.028510671194694664,0.029764686676391535
strat,oxidative_stress,DC,30.0,35.0,931.0,0.05079342913215638,0.033943921624951294
strat,oxidative_stress,DC,35.0,40.0,802.0,0.05923946382293523,0.034462047152063
strat,oxidative_stress,DC,40.0,50.0,1151.0,0.09513681711785973,0.02866958462672998
strat,oxidative_stress,DC,50.0,60.0,724.0,0.12758738773091818,0.03695459996591695
strat,oxidative_stress,DC,60.0,75.0,533.0,0.059241549354661825,0.04554030778565142
strat,oxidative_stress,DC,75.0,100.0,316.0,0.060548265524639454,0.05569039492313636
unstrat,oxidative_stress,DC,0.0,2.0,0.0,,
unstrat,oxidative_stress,DC,2.0,4.0,33.0,-0.41635095817904405,0.16187170804095158
unstrat,oxidative_stress,DC,4.0,6.0,361.0,-0.4359372560137339,0.056081905639199695
unstrat,oxidative_stress,DC,6.0,8.0,645.0,-0.3428980008450237,0.04011159196590741
unstrat,oxidative_stress,DC,8.0,10.0,600.0,-0.3155929046828435,0.041399296467877565
unstrat,oxidative_stress,DC,10.0,12.5,754.0,-0.19789173797341267,0.03868545781111624
unstrat,oxidative_stress,DC,12.5,15.0,747.0,-0.29170181394614086,0.036428252297902496
unstrat,oxidative_stress,DC,15.0,17.5,715.0,-0.30630810176808476,0.03756317208281688
unstrat,oxidative_stress,DC,17.5,20.0,668.0,-0.1938730145825963,0.03844855870129221
unstrat,oxidative_stress,DC,20.0,25.0,1145.0,-0.16130155592829742,0.030849037676491387
unstrat,oxidative_stress,DC,25.0,30.0,1088.0,-0.225040536164997,0.030640498035779645
unstrat,oxidative_stress,DC,30.0,35.0,931.0,-0.13855370725547356,0.035040597730802224
unstrat,oxidative_stress,DC,35.0,40.0,802.0,-0.11984920824607513,0.035864303513543985
unstrat,oxidative_stress,DC,40.0,50.0,1151.0,-0.07706511476072603,0.030025908516117868
unstrat,oxidative_stress,DC,50.0,60.0,724.0,-0.03237823480697198,0.038738698237237044
unstrat,oxidative_stress,DC,60.0,75.0,533.0,-0.08826455860685341,0.048178710005116455
unstrat,oxidative_stress,DC,75.0,100.0,316.0,-0.06014346935376234,0.059836904627931564
strat,oxidative_stress,Endothelial,0.0,2.0,1.0,-1.057048680355913,0.0
strat,oxidative_stress,Endothelial,2.0,4.0,32.0,-0.6726888791038275,0.22292324396148352
strat,oxidative_stress,Endothelial,4.0,6.0,562.0,-0.40410634528617345,0.04519960234750014
strat,oxidative_stress,Endothelial,6.0,8.0,1564.0,-0.25985810163183015,0.02589959923849014
strat,oxidative_stress,Endothelial,8.0,10.0,2722.0,-0.10005946468741098,0.019402744210982762
strat,oxidative_stress,Endothelial,10.0,12.5,4805.0,-0.0526451820131183,0.014632517608070683
strat,oxidative_stress,Endothelial,12.5,15.0,5522.0,-0.039295491271801826,0.01344888408369432
strat,oxidative_stress,Endothelial,15.0,17.5,5470.0,-0.023663020712497727,0.01361655360803983
strat,oxidative_stress,Endothelial,17.5,20.0,5588.0,-0.032522687930770226,0.013632597714223484
strat,oxidative_stress,Endothelial,20.0,25.0,12216.0,-0.037861541649481106,0.009042731418763647
strat,oxidative_stress,Endothelial,25.0,30.0,12931.0,-0.013463501712980972,0.008821125737021665
strat,oxidative_stress,Endothelial,30.0,35.0,12429.0,-0.00014986525214318977,0.0090658882003007
strat,oxidative_stress,Endothelial,35.0,40.0,11548.0,-0.0012009856041624422,0.009279216435748045
strat,oxidative_stress,Endothelial,40.0,50.0,19256.0,0.022192432745053104,0.007152916440329267
strat,oxidative_stress,Endothelial,50.0,60.0,13306.0,0.03346910986790075,0.008558011806876051
strat,oxidative_stress,Endothelial,60.0,75.0,11345.0,0.07869556394567556,0.00927502903407331
strat,oxidative_stress,Endothelial,75.0,100.0,6175.0,0.09659275386816339,0.012214844086220955
unstrat,oxidative_stress,Endothelial,0.0,2.0,1.0,-1.7812427345454374,0.0
unstrat,oxidative_stress,Endothelial,2.0,4.0,32.0,-0.952557379583749,0.222701063592932
unstrat,oxidative_stress,Endothelial,4.0,6.0,562.0,-0.7387938263971536,0.04568187472156517
unstrat,oxidative_stress,Endothelial,6.0,8.0,1564.0,-0.607259810878969,0.02617940217943412
unstrat,oxidative_stress,Endothelial,8.0,10.0,2722.0,-0.47338261739428017,0.01979747178723202
unstrat,oxidative_stress,Endothelial,10.0,12.5,4805.0,-0.4398231540810737,0.015006901077478766
unstrat,oxidative_stress,Endothelial,12.5,15.0,5522.0,-0.42438852033915975,0.013863758573084735
unstrat,oxidative_stress,Endothelial,15.0,17.5,5470.0,-0.40618017873278917,0.013960762178489591
unstrat,oxidative_stress,Endothelial,17.5,20.0,5588.0,-0.40974705343123463,0.013981858785684576
unstrat,oxidative_stress,Endothelial,20.0,25.0,12216.0,-0.41590463104192227,0.009254074428852545
unstrat,oxidative_stress,Endothelial,25.0,30.0,12931.0,-0.39976033243124487,0.009074711071886617
unstrat,oxidative_stress,Endothelial,30.0,35.0,12429.0,-0.3877147679746009,0.009292782650502299
unstrat,oxidative_stress,Endothelial,35.0,40.0,11548.0,-0.3873235007930393,0.00955236067482729
unstrat,oxidative_stress,Endothelial,40.0,50.0,19256.0,-0.36876737813168126,0.0073740474950525926
unstrat,oxidative_stress,Endothelial,50.0,60.0,13306.0,-0.3582539026036933,0.008820490743228677
unstrat,oxidative_stress,Endothelial,60.0,75.0,11345.0,-0.3100898566046266,0.009552676412915089
unstrat,oxidative_stress,Endothelial,75.0,100.0,6175.0,-0.28103027364400485,0.01254554813463025
strat,oxidative_stress,Hepatocytes,0.0,2.0,1.0,1.0141261261558208,0.0
strat,oxidative_stress,Hepatocytes,2.0,4.0,32.0,-0.3224208453713666,0.24126839376665726
strat,oxidative_stress,Hepatocytes,4.0,6.0,465.0,-0.4201881082087067,0.06458161591214207
strat,oxidative_stress,Hepatocytes,6.0,8.0,2438.0,-0.19508456868017812,0.0263928608869926
strat,oxidative_stress,Hepatocytes,8.0,10.0,6367.0,-0.10820026640280296,0.014368931949394483
strat,oxidative_stress,Hepatocytes,10.0,12.5,14106.0,-0.027550001367578788,0.009035733322199493
strat,oxidative_stress,Hepatocytes,12.5,15.0,17733.0,-0.013426666269344323,0.0076664251256612454
strat,oxidative_stress,Hepatocytes,15.0,17.5,19119.0,-0.019292359393960727,0.00735033820467044
strat,oxidative_stress,Hepatocytes,17.5,20.0,19761.0,-0.007013224552925833,0.007146768677471731
strat,oxidative_stress,Hepatocytes,20.0,25.0,39921.0,-0.01036173777405292,0.005017500893909471
strat,oxidative_stress,Hepatocytes,25.0,30.0,40161.0,-0.006036959733479714,0.0049844069788399885
strat,oxidative_stress,Hepatocytes,30.0,35.0,39409.0,0.0065757757946603625,0.005020634765077912
strat,oxidative_stress,Hepatocytes,35.0,40.0,36326.0,-0.00598518772026253,0.005199097332384473
strat,oxidative_stress,Hepatocytes,40.0,50.0,60017.0,0.01109225354210803,0.003998720562489075
strat,oxidative_stress,Hepatocytes,50.0,60.0,42563.0,0.01795976058054843,0.004759149791550019
strat,oxidative_stress,Hepatocytes,60.0,75.0,35870.0,0.024344510931717328,0.005111301447057882
strat,oxidative_stress,Hepatocytes,75.0,100.0,19632.0,0.04148146926355053,0.006912214704308533
unstrat,oxidative_stress,Hepatocytes,0.0,2.0,1.0,1.0798661330791675,0.0
unstrat,oxidative_stress,Hepatocytes,2.0,4.0,32.0,0.23988558785898229,0.17453842799736752
unstrat,oxidative_stress,Hepatocytes,4.0,6.0,465.0,0.20067928638475258,0.0457967939989632
unstrat,oxidative_stress,Hepatocytes,6.0,8.0,2438.0,0.3229343151132448,0.018555970425291383
unstrat,oxidative_stress,Hepatocytes,8.0,10.0,6367.0,0.3620635199065545,0.009991249907403518
unstrat,oxidative_stress,Hepatocytes,10.0,12.5,14106.0,0.411949399839651,0.006308066485727273
unstrat,oxidative_stress,Hepatocytes,12.5,15.0,17733.0,0.4228211417358572,0.0053471449670872955
unstrat,oxidative_stress,Hepatocytes,15.0,17.5,19119.0,0.41679761636990487,0.005143265781546074
unstrat,oxidative_stress,Hepatocytes,17.5,20.0,19761.0,0.42257193110657065,0.005015492511585004
unstrat,oxidative_stress,Hepatocytes,20.0,25.0,39921.0,0.41935509242189134,0.0035189594834101287
unstrat,oxidative_stress,Hepatocytes,25.0,30.0,40161.0,0.4203555017485893,0.0035057243645033997
unstrat,oxidative_stress,Hepatocytes,30.0,35.0,39409.0,0.42603093000952935,0.003522816840709602
unstrat,oxidative_stress,Hepatocytes,35.0,40.0,36326.0,0.41552999003559793,0.0036516062639604667
unstrat,oxidative_stress,Hepatocytes,40.0,50.0,60017.0,0.4248799542703923,0.002810401340148891
unstrat,oxidative_stress,Hepatocytes,50.0,60.0,42563.0,0.426568894067551,0.0033507097426881023
unstrat,oxidative_stress,Hepatocytes,60.0,75.0,35870.0,0.4295603549169404,0.003602412436858567
unstrat,oxidative_stress,Hepatocytes,75.0,100.0,19632.0,0.4455691126572157,0.004857175770960417
strat,oxidative_stress,Macrophages,0.0,2.0,0.0,,
strat,oxidative_stress,Macrophages,2.0,4.0,61.0,-0.7091203862810082,0.13856323639173482
strat,oxidative_stress,Macrophages,4.0,6.0,950.0,-0.3980677818325938,0.03516877191737663
strat,oxidative_stress,Macrophages,6.0,8.0,2069.0,-0.20418766839825447,0.023278571316201684
strat,oxidative_stress,Macrophages,8.0,10.0,2587.0,-0.11067347362788783,0.02001440018881608
strat,oxidative_stress,Macrophages,10.0,12.5,3649.0,-0.041940979137373775,0.017042044502381153
strat,oxidative_stress,Macrophages,12.5,15.0,3903.0,-0.04690739160208546,0.01581560279715337
strat,oxidative_stress,Macrophages,15.0,17.5,4001.0,0.01319170146068783,0.016159429971110577
strat,oxidative_stress,Macrophages,17.5,20.0,3946.0,-0.008781246804767112,0.016139989727486304
strat,oxidative_stress,Macrophages,20.0,25.0,7971.0,-0.019649643431023798,0.011216110928225567
strat,oxidative_stress,Macrophages,25.0,30.0,8327.0,-0.019060924813821597,0.011067097072946917
strat,oxidative_stress,Macrophages,30.0,35.0,7712.0,0.014112146708140393,0.011252712513345498
strat,oxidative_stress,Macrophages,35.0,40.0,7030.0,0.02475294343274252,0.011585107267759213
strat,oxidative_stress,Macrophages,40.0,50.0,11508.0,0.039021026643379475,0.009146573381719465
strat,oxidative_stress,Macrophages,50.0,60.0,8112.0,0.049920640391213675,0.010888028571730473
strat,oxidative_stress,Macrophages,60.0,75.0,6798.0,0.05343687219378863,0.01206485020197679
strat,oxidative_stress,Macrophages,75.0,100.0,3677.0,0.07163931940907509,0.016178452485761084
unstrat,oxidative_stress,Macrophages,0.0,2.0,0.0,,
unstrat,oxidative_stress,Macrophages,2.0,4.0,61.0,-0.5383283603653236,0.1485333725144124
unstrat,oxidative_stress,Macrophages,4.0,6.0,950.0,-0.19738490721161847,0.037200028599281364
unstrat,oxidative_stress,Macrophages,6.0,8.0,2069.0,0.008373739406803964,0.02443285897708884
unstrat,oxidative_stress,Macrophages,8.0,10.0,2587.0,0.1086569054893143,0.0210131332559942
unstrat,oxidative_stress,Macrophages,10.0,12.5,3649.0,0.18360173354593864,0.017946953536197803
unstrat,oxidative_stress,Macrophages,12.5,15.0,3903.0,0.17745487226248385,0.016701723698024525
unstrat,oxidative_stress,Macrophages,15.0,17.5,4001.0,0.2385981606189885,0.01712631425663296
unstrat,oxidative_stress,Macrophages,17.5,20.0,3946.0,0.21564067493470046,0.01704378065243643
unstrat,oxidative_stress,Macrophages,20.0,25.0,7971.0,0.20548849260761906,0.0118697216933611
unstrat,oxidative_stress,Macrophages,25.0,30.0,8327.0,0.20575336955011386,0.011716827289002483
unstrat,oxidative_stress,Macrophages,30.0,35.0,7712.0,0.24360467613359285,0.011960340882946412
unstrat,oxidative_stress,Macrophages,35.0,40.0,7030.0,0.25626618179634153,0.012347056035155915
unstrat,oxidative_stress,Macrophages,40.0,50.0,11508.0,0.2687082631045715,0.009797533351292189
unstrat,oxidative_stress,Macrophages,50.0,60.0,8112.0,0.2863911314499597,0.011678908570895426
unstrat,oxidative_stress,Macrophages,60.0,75.0,6798.0,0.2972114920006715,0.012908825322784614
unstrat,oxidative_stress,Macrophages,75.0,100.0,3677.0,0.32525531444675915,0.01732258498682675
strat,oxidative_stress,Mesenchymal,0.0,2.0,0.0,,
strat,oxidative_stress,Mesenchymal,2.0,4.0,78.0,-0.5667616559701886,0.1136709415078073
strat,oxidative_stress,Mesenchymal,4.0,6.0,1235.0,-0.34220089420878314,0.029472516575015605
strat,oxidative_stress,Mesenchymal,6.0,8.0,2812.0,-0.2286832875502934,0.01921139328649355
strat,oxidative_stress,Mesenchymal,8.0,10.0,3603.0,-0.09559187380291656,0.016645717814656392
strat,oxidative_stress,Mesenchymal,10.0,12.5,5198.0,-0.08712570066398953,0.014110636966840985
strat,oxidative_stress,Mesenchymal,12.5,15.0,5331.0,-0.05108824156481097,0.01381902507990661
strat,oxidative_stress,Mesenchymal,15.0,17.5,5523.0,-0.050227698039247363,0.013603384974102508
strat,oxidative_stress,Mesenchymal,17.5,20.0,5612.0,-0.037588709635513556,0.01347539649787902
strat,oxidative_stress,Mesenchymal,20.0,25.0,11324.0,-0.018862154652120575,0.009401292132388042
strat,oxidative_stress,Mesenchymal,25.0,30.0,10981.0,-0.0014632323576034443,0.009483339463124992
strat,oxidative_stress,Mesenchymal,30.0,35.0,10507.0,0.0029236657664826957,0.009610279916668952
strat,oxidative_stress,Mesenchymal,35.0,40.0,9228.0,0.04562986659461772,0.010342933924000099
strat,oxidative_stress,Mesenchymal,40.0,50.0,14841.0,0.041004996871539426,0.008237406959526232
strat,oxidative_stress,Mesenchymal,50.0,60.0,9714.0,0.05800696670511661,0.009987155893123562
strat,oxidative_stress,Mesenchymal,60.0,75.0,8052.0,0.09253241000509874,0.010869889238498702
strat,oxidative_stress,Mesenchymal,75.0,100.0,4192.0,0.12610980251583015,0.015083945430232866
unstrat,oxidative_stress,Mesenchymal,0.0,2.0,0.0,,
unstrat,oxidative_stress,Mesenchymal,2.0,4.0,78.0,-1.0157534508596027,0.11445907021827814
unstrat,oxidative_stress,Mesenchymal,4.0,6.0,1235.0,-0.7377480783691702,0.030374491758830044
unstrat,oxidative_stress,Mesenchymal,6.0,8.0,2812.0,-0.6465424063377864,0.0197893877552778
unstrat,oxidative_stress,Mesenchymal,8.0,10.0,3603.0,-0.531665509964003,0.01714231785253565
unstrat,oxidative_stress,Mesenchymal,10.0,12.5,5198.0,-0.5412214588931964,0.014600157626023935
unstrat,oxidative_stress,Mesenchymal,12.5,15.0,5331.0,-0.5093221947409413,0.014374935654164105
unstrat,oxidative_stress,Mesenchymal,15.0,17.5,5523.0,-0.5090718514492846,0.014149535135842986
unstrat,oxidative_stress,Mesenchymal,17.5,20.0,5612.0,-0.49522425041281093,0.014073957937731339
unstrat,oxidative_stress,Mesenchymal,20.0,25.0,11324.0,-0.488597797326297,0.009822190841410144
unstrat,oxidative_stress,Mesenchymal,25.0,30.0,10981.0,-0.47589715758108536,0.00992231461515091
unstrat,oxidative_stress,Mesenchymal,30.0,35.0,10507.0,-0.4779882926557291,0.010057544167577629
unstrat,oxidative_stress,Mesenchymal,35.0,40.0,9228.0,-0.44108988972860397,0.010793122458605598
unstrat,oxidative_stress,Mesenchymal,40.0,50.0,14841.0,-0.45199320283078215,0.008604820138439467
unstrat,oxidative_stress,Mesenchymal,50.0,60.0,9714.0,-0.4452358235392902,0.010472364338380299
unstrat,oxidative_stress,Mesenchymal,60.0,75.0,8052.0,-0.43159374453910404,0.011422474054093227
unstrat,oxidative_stress,Mesenchymal,75.0,100.0,4192.0,-0.4137118902828779,0.015878638204811914
strat,oxidative_stress,T/NK cells,0.0,2.0,0.0,,
strat,oxidative_stress,T/NK cells,2.0,4.0,47.0,-0.1535768213050849,0.1538580245305261
strat,oxidative_stress,T/NK cells,4.0,6.0,575.0,-0.2763838310806243,0.04146191266873981
strat,oxidative_stress,T/NK cells,6.0,8.0,1044.0,-0.204455012673492,0.03120533631946628
strat,oxidative_stress,T/NK cells,8.0,10.0,1081.0,-0.10100688651535183,0.030586337310647947
strat,oxidative_stress,T/NK cells,10.0,12.5,1427.0,-0.05410119370925237,0.025980943647266552
strat,oxidative_stress,T/NK cells,12.5,15.0,1564.0,-0.016512266327213313,0.025329297963236953
strat,oxidative_stress,T/NK cells,15.0,17.5,1420.0,-0.07401276731114083,0.026146608694101025
strat,oxidative_stress,T/NK cells,17.5,20.0,1364.0,-0.054767360764568986,0.027790884970437694
strat,oxidative_stress,T/NK cells,20.0,25.0,2741.0,0.02733733578444072,0.019404400330995795
strat,oxidative_stress,T/NK cells,25.0,30.0,2634.0,0.007974599497103841,0.01930321932929998
strat,oxidative_stress,T/NK cells,30.0,35.0,2281.0,0.03266412419029046,0.020998535904269776
strat,oxidative_stress,T/NK cells,35.0,40.0,2126.0,0.016278502994986177,0.021116370977806585
strat,oxidative_stress,T/NK cells,40.0,50.0,3251.0,0.041879047106601903,0.01743691114861714
strat,oxidative_stress,T/NK cells,50.0,60.0,2124.0,0.06892304702731245,0.02145926065134986
strat,oxidative_stress,T/NK cells,60.0,75.0,1797.0,0.08337455154171337,0.023328308552380862
strat,oxidative_stress,T/NK cells,75.0,100.0,991.0,0.1354082627593595,0.03179169680545796
unstrat,oxidative_stress,T/NK cells,0.0,2.0,0.0,,
unstrat,oxidative_stress,T/NK cells,2.0,4.0,47.0,-0.6102081142860076,0.16851272777883347
unstrat,oxidative_stress,T/NK cells,4.0,6.0,575.0,-0.700920785860972,0.04473953890900448
unstrat,oxidative_stress,T/NK cells,6.0,8.0,1044.0,-0.6216845774682834,0.033525989499275405
unstrat,oxidative_stress,T/NK cells,8.0,10.0,1081.0,-0.5335966146938059,0.032827367416567325
unstrat,oxidative_stress,T/NK cells,10.0,12.5,1427.0,-0.49388789779964043,0.027863239860818546
unstrat,oxidative_stress,T/NK cells,12.5,15.0,1564.0,-0.462195159593741,0.027223042600670735
unstrat,oxidative_stress,T/NK cells,15.0,17.5,1420.0,-0.5085553037847691,0.02799847723231275
unstrat,oxidative_stress,T/NK cells,17.5,20.0,1364.0,-0.49367397506111294,0.029872547361676098
unstrat,oxidative_stress,T/NK cells,20.0,25.0,2741.0,-0.4194302741035749,0.02096874711628883
unstrat,oxidative_stress,T/NK cells,25.0,30.0,2634.0,-0.4430396807355937,0.020731810622445994
unstrat,oxidative_stress,T/NK cells,30.0,35.0,2281.0,-0.424013358147049,0.022600288780002326
unstrat,oxidative_stress,T/NK cells,35.0,40.0,2126.0,-0.4393334712298989,0.022696391571162104
unstrat,oxidative_stress,T/NK cells,40.0,50.0,3251.0,-0.4240838568200653,0.01883099018625759
unstrat,oxidative_stress,T/NK cells,50.0,60.0,2124.0,-0.40392780848763893,0.023328957237761776
unstrat,oxidative_stress,T/NK cells,60.0,75.0,1797.0,-0.39448772586679853,0.025258161028615986
unstrat,oxidative_stress,T/NK cells,75.0,100.0,991.0,-0.3345002523093622,0.0347933809365235
unstrat,secondary_senescence,all,0.0,2.0,2.0,1.0174836899001358,0.6185720763397498
unstrat,secondary_senescence,all,2.0,4.0,598.0,0.23792579323205473,0.0488412653044933
unstrat,secondary_senescence,all,4.0,6.0,8135.0,0.21534576154623103,0.012954147511502813
unstrat,secondary_senescence,all,6.0,8.0,16991.0,0.21893369807085492,0.008613561653244492
unstrat,secondary_senescence,all,8.0,10.0,23392.0,0.14490859606477705,0.00706314784898668
unstrat,secondary_senescence,all,10.0,12.5,37888.0,0.07408919579705919,0.00531424943449858
unstrat,secondary_senescence,all,12.5,15.0,42684.0,0.03309237271999899,0.004927866720995117
unstrat,secondary_senescence,all,15.0,17.5,43942.0,0.007862031251460483,0.004807762339836941
unstrat,secondary_senescence,all,17.5,20.0,44536.0,0.009486181954208167,0.004769331713129754
unstrat,secondary_senescence,all,20.0,25.0,90005.0,0.0074885435596418505,0.0033219496101649653
unstrat,secondary_senescence,all,25.0,30.0,89851.0,0.004233806856328884,0.0033286298322994035
unstrat,secondary_senescence,all,30.0,35.0,85294.0,-0.006238202601666543,0.003402381883359934
unstrat,secondary_senescence,all,35.0,40.0,77493.0,-0.012603388535637259,0.0035497970794698386
unstrat,secondary_senescence,all,40.0,50.0,125653.0,-0.01772533786034361,0.0027741276836049044
unstrat,secondary_senescence,all,50.0,60.0,86337.0,-0.04273157079629106,0.0033264107930308204
unstrat,secondary_senescence,all,60.0,75.0,71743.0,-0.05418783078113826,0.0036111410771999587
unstrat,secondary_senescence,all,75.0,100.0,38707.0,-0.09648953476070408,0.004862985207608399
compositiononly,secondary_senescence,all,0.0,2.0,2.0,0.18653366055373144,0.42573062673072826
compositiononly,secondary_senescence,all,2.0,4.0,598.0,0.23335570612713372,0.017032929035482626
compositiononly,secondary_senescence,all,4.0,6.0,8135.0,0.2290218761482555,0.004704117749282194
compositiononly,secondary_senescence,all,6.0,8.0,16991.0,0.17427911229631052,0.0034285079895394763
compositiononly,secondary_senescence,all,8.0,10.0,23392.0,0.1063654866952724,0.0030606441385783332
compositiononly,secondary_senescence,all,10.0,12.5,37888.0,0.04566641924407324,0.002450975955684619
compositiononly,secondary_senescence,all,12.5,15.0,42684.0,0.013210514108436223,0.0023025193752249083
compositiononly,secondary_senescence,all,15.0,17.5,43942.0,-0.0007599816691949751,0.0022589386559913292
compositiononly,secondary_senescence,all,17.5,20.0,44536.0,-0.004489799597447375,0.0022462336460833078
compositiononly,secondary_senescence,all,20.0,25.0,90005.0,0.0012742059097609873,0.0015907933647372238
compositiononly,secondary_senescence,all,25.0,30.0,89851.0,-0.0003654612886645173,0.0016032707138774749
compositiononly,secondary_senescence,all,30.0,35.0,85294.0,-0.006238021401636154,0.0016545763630058188
compositiononly,secondary_senescence,all,35.0,40.0,77493.0,-0.01102754707187744,0.0017412433195769358
compositiononly,secondary_senescence,all,40.0,50.0,125653.0,-0.014845488602554947,0.0013824863072858515
compositiononly,secondary_senescence,all,50.0,60.0,86337.0,-0.026383427629728742,0.0016757936634894267
compositiononly,secondary_senescence,all,60.0,75.0,71743.0,-0.030653700874486076,0.0018613468440205059
compositiononly,secondary_senescence,all,75.0,100.0,38707.0,-0.04820353828773486,0.0025531656886047522
strat,secondary_senescence,all,0.0,2.0,2.0,0.963371045693795,0.006681813386095055
strat,secondary_senescence,all,2.0,4.0,598.0,0.01359096250516347,0.047447815149928
strat,secondary_senescence,all,4.0,6.0,8135.0,-0.014715226985059372,0.012365983344450295
strat,secondary_senescence,all,6.0,8.0,16991.0,0.045073381527006774,0.00822300463516103
strat,secondary_senescence,all,8.0,10.0,23392.0,0.039602672470799016,0.0069391761328889065
strat,secondary_senescence,all,10.0,12.5,37888.0,0.033056179707591296,0.005302853927698843
strat,secondary_senescence,all,12.5,15.0,42684.0,0.02223799324363215,0.004906699918732128
strat,secondary_senescence,all,15.0,17.5,43942.0,0.009020135384557306,0.004814127368371328
strat,secondary_senescence,all,17.5,20.0,44536.0,0.015769777909096436,0.004792571566228533
strat,secondary_senescence,all,20.0,25.0,90005.0,0.009573161120751631,0.003362039374143147
strat,secondary_senescence,all,25.0,30.0,89851.0,0.005584188965984668,0.003340205172551662
strat,secondary_senescence,all,30.0,35.0,85294.0,-0.0008382199477275059,0.003402968134002596
strat,secondary_senescence,all,35.0,40.0,77493.0,-0.0007739500912946805,0.0035642267119228264
strat,secondary_senescence,all,40.0,50.0,125653.0,-0.0035319029414522035,0.002778258301503825
strat,secondary_senescence,all,50.0,60.0,86337.0,-0.01873831721009761,0.003346040233865139
strat,secondary_senescence,all,60.0,75.0,71743.0,-0.025836316134764805,0.0036276550258523108
strat,secondary_senescence,all,75.0,100.0,38707.0,-0.05682758481905921,0.004923463273125459
strat,secondary_senescence,Biliary/ductular,0.0,2.0,0.0,,
strat,secondary_senescence,Biliary/ductular,2.0,4.0,268.0,-0.04191305758106658,0.0677536549889358
strat,secondary_senescence,Biliary/ductular,4.0,6.0,3359.0,-0.03174591929434974,0.018605005971691818
strat,secondary_senescence,Biliary/ductular,6.0,8.0,5236.0,0.045865528910689075,0.014230972624098386
strat,secondary_senescence,Biliary/ductular,8.0,10.0,4997.0,0.01730916116814341,0.014250905756175505
strat,secondary_senescence,Biliary/ductular,10.0,12.5,5906.0,0.002047413498037527,0.013303834861446701
strat,secondary_senescence,Biliary/ductular,12.5,15.0,5747.0,0.02324290210334442,0.013260880872994943
strat,secondary_senescence,Biliary/ductular,15.0,17.5,5548.0,0.016940274458180346,0.013324604239287278
strat,secondary_senescence,Biliary/ductular,17.5,20.0,5445.0,0.019606527342493595,0.013691795803959246
strat,secondary_senescence,Biliary/ductular,20.0,25.0,10517.0,0.011505336423207462,0.009756600643526722
strat,secondary_senescence,Biliary/ductular,25.0,30.0,9783.0,-0.0006698580460859577,0.010032417744664823
strat,secondary_senescence,Biliary/ductular,30.0,35.0,8471.0,0.0003168338512559579,0.010716679247395944
strat,secondary_senescence,Biliary/ductular,35.0,40.0,7341.0,0.0004378525106387725,0.011553158404822524
strat,secondary_senescence,Biliary/ductular,40.0,50.0,10712.0,-0.015290445475606327,0.009549696275829444
strat,secondary_senescence,Biliary/ductular,50.0,60.0,6486.0,-0.014269133959514268,0.012220822829929132
strat,secondary_senescence,Biliary/ductular,60.0,75.0,4654.0,-0.055390339869294064,0.014070600780008212
strat,secondary_senescence,Biliary/ductular,75.0,100.0,2166.0,-0.07451929462517787,0.021089567052694165
unstrat,secondary_senescence,Biliary/ductular,0.0,2.0,0.0,,
unstrat,secondary_senescence,Biliary/ductular,2.0,4.0,268.0,0.4246743237172479,0.06479780671319783
unstrat,secondary_senescence,Biliary/ductular,4.0,6.0,3359.0,0.44212530414963047,0.017603210203122062
unstrat,secondary_senescence,Biliary/ductular,6.0,8.0,5236.0,0.5174004703712496,0.013403981078484468
unstrat,secondary_senescence,Biliary/ductular,8.0,10.0,4997.0,0.4920611459999196,0.013406893640963716
unstrat,secondary_senescence,Biliary/ductular,10.0,12.5,5906.0,0.47584057291247794,0.012462124689073645
unstrat,secondary_senescence,Biliary/ductular,12.5,15.0,5747.0,0.4912731604536878,0.012474039760485247
unstrat,secondary_senescence,Biliary/ductular,15.0,17.5,5548.0,0.48324539391409393,0.012449839049512834
unstrat,secondary_senescence,Biliary/ductular,17.5,20.0,5445.0,0.48710378719201225,0.012789051116756003
unstrat,secondary_senescence,Biliary/ductular,20.0,25.0,10517.0,0.476451147510225,0.009043456517331827
unstrat,secondary_senescence,Biliary/ductular,25.0,30.0,9783.0,0.4716749963454454,0.009292844769303614
unstrat,secondary_senescence,Biliary/ductular,30.0,35.0,8471.0,0.4751367085159707,0.009876342415972945
unstrat,secondary_senescence,Biliary/ductular,35.0,40.0,7341.0,0.4830798343073593,0.010638858521715817
