sample,module,sender_call,celltype,n_cells,n_senders,prevalence,median_nn_um,med_d_sender_um,celltype_source,sender_source,module_source,condition,week,mouse,family,units,lam,pow_p,beta,d_half,d_05,amp,aic,delta_aic_vs_null,rss,k_params,se_lam_iid,ci_lam_iid_lo,ci_lam_iid_hi,ci_lam_blk_lo,ci_lam_blk_hi,ci_dhalf_blk_lo,ci_dhalf_blk_hi,se_ratio,lam_at_bound
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,powerlaw,um,89.73307191021905,0.5,0.2500009778914774,102.0,470.2000000000001,0.631198957465477,-619894.1355558523,-1086.9820862455526,6376.541486826032,4,28.120251667845302,34.617378641242254,144.84876517919585,19.27495190567808,399.9999999999999,36.095,193.4,5.050599122638258,0.0
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,step,um,28.52775902103404,,0.0245321028959581,28.6,28.6,1.0,-619598.8714245915,-791.7179549847497,6386.835634416734,3,0.0211399191055717,28.48632477958711,28.569193262480955,26.39602135167994,33.321614053498976,26.4,33.4,79.0542571258036,0.0
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um,,,,149.3,244.8,0.1918552579778216,-619921.7108384342,-1114.5573688274017,6375.310640031289,8,,,,,,68.97000000000001,261.71500000000003,,0.0
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,um_covadj,399.9999999999999,,-0.0407279919509021,191.2,511.4,0.7594915367916579,-664016.666068722,-11.47584029333666,5018.568773610265,9,1898.945618463729,-3321.9334121889087,4121.933412188909,3.0000000000000004,399.9999999999999,2.2,191.2,0.0923061491086638,1.0
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um_covadj,,,,,,-0.1758569463297238,-664224.5817645775,-219.39153614884708,5012.637827049699,14,,,,,,,,,0.0
7361_liver_sbr_Male_2-U1,interferon_response,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,median_NN,12.554983720404069,,0.12592211143322,8.8,37.8,1.0,-619891.5857227739,-1084.4322531671496,6376.698920773259,3,3.411330825437987,5.868775302545613,19.24119213826252,3.9745886963353487,45.59368314836772,2.8000000000000003,31.8,4.895885721460807,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,um,3.0000000000000004,,-0.5044992297261225,2.2,9.0,1.0,-677290.1581124236,-975.0086411475204,4670.109570528163,3,0.1370572166038181,2.731367855456517,3.268632144543484,3.0000000000000004,3.0000000000000004,2.2,2.2,405.52406781075433,1.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,gaussian,um,4.181376442478742,,-0.2339548681481367,5.0,10.4,1.0,-677458.1956098268,-1143.046138550737,4665.853119350744,3,0.0979686129724825,3.989357961052676,4.373394923904808,4.001434448331121,156.61436970937774,4.800000000000001,184.305,427.3346023221903,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,powerlaw,um,11.452205979649992,8.0,-1.9895265301099443,1.2000000000000002,5.4,0.9999999999999774,-677286.3588715255,-971.2094002494124,4670.1551669616965,4,0.6676971405430989,10.14351958418552,12.760892375114466,9.963216211102154,13.132660575369496,1.0,1.2000000000000002,1.189972414600499,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,step,um,8.898767558209386,,-0.0576370636489656,9.0,9.0,1.0,-677243.3882169344,-928.2387456583092,4671.29495968635,3,0.0047310512529532,8.889494697753598,8.908040418665173,7.618535406994663,9.617430335524263,7.800000000000001,9.8,777.1849931324264,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um,,,,254.1,273.40000000000003,0.0210783400384218,-678719.9494974955,-2404.8000262194546,4633.764663131917,8,,,,,,183.1,283.54,,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,um_covadj,27.808210499785943,,0.0593336295743385,19.4,83.4,0.999999998746772,-841621.8731506936,-1976.508101435728,1914.3662679465365,9,2.0708983321462617,23.749249768779272,31.86717123079261,21.326838575455017,39.71525658023263,14.895,27.609999999999992,2.220837601981064,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um_covadj,,,,,,-0.0767833720242097,-841774.9120823652,-2129.547033107374,1912.673347211092,14,,,,,,0.2,34.34,,0.0
7361_liver_sbr_Male_2-U1,downstream_arrest,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,median_NN,0.341952623612758,,-0.5044992297261225,0.4,1.2000000000000002,1.0,-677290.1581124236,-975.0086411475204,4670.109570528163,3,0.0155779469439607,0.3114198476025949,0.3724853996229211,0.341952623612758,0.341952623612758,0.4,0.4,406.6801804021897,1.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,um,3.0000000000000004,,-1.2196661805447468,2.2,9.0,1.0,-538632.1971986365,-2679.896378548816,9910.522516055067,3,0.0825859511237097,2.838131535797529,3.161868464202472,3.0000000000000004,3.2637637605917584,2.2,2.4000000000000004,0.909013442831416,1.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,gaussian,um,4.740117889559687,,-0.3844763172445482,5.6000000000000005,11.8,1.0,-538730.4692525066,-2778.1684324189555,9905.238998395156,3,0.0780594199317215,4.587121426493513,4.893114352625861,4.4664115835389255,5.088643959988954,5.4,6.0,1.9693301061965829,0.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,powerlaw,um,16.1468024163456,8.0,-1.8963513694845315,1.6,7.4,0.9999999999996684,-538553.649674663,-2601.348854575306,9914.639984419016,4,0.6403791083060897,14.891659364065664,17.401945468625538,14.130609056663756,18.71203574001596,1.4,1.8,1.92746159876421,0.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,step,um,8.898767558209386,,-0.1278054700119043,9.0,9.0,1.0,-538095.4617802775,-2143.1609601898817,9939.429433455636,3,0.0031122332653925,8.892667581009217,8.904867535409554,8.898767558209386,10.394132182195596,9.0,10.4,109.73068140822626,0.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um,,,,,,-0.1696637856620743,-539123.9161939834,-3171.6153738957364,9883.577502269947,8,,,,,,,,,0.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,um_covadj,3.0000000000000004,,-0.169334185965155,2.2,9.0,1.0,-645231.2275372706,-79.54296224331483,5557.13242659726,9,0.4493828592639818,2.1192095958425963,3.8807904041574046,3.0000000000000004,167.08707520340533,2.2,110.43999999999996,99.15457259343953,1.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,spline,um_covadj,,,,,,-0.4198402878879848,-645417.0261883975,-265.3416133702267,5551.231202372227,14,,,,,,,,,0.0
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,184284,9700,0.0500041240514681,8.773145145970076,27.267257690429688,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,2,7361,exponential,median_NN,0.341952623612758,,-1.2196661805447464,0.4,1.2000000000000002,1.0,-538632.1971986365,-2679.896378548816,9910.522516055067,3,0.009386733488398,0.3235546259754979,0.3603506212500181,0.341952623612758,0.3705121924472682,0.4,0.4,0.902020862072652,1.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um,399.9999999999999,,0.2887761596813385,191.2,511.4,0.7594915367916579,-458875.94164251495,-708.2806683323579,4138.115123197153,3,237.6515768917629,-65.79709070785538,865.7970907078552,92.78874004207825,399.9999999999999,64.19,191.2,0.4418471826860206,1.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,gaussian,um,68.47401062342551,,0.0892096785544788,80.80000000000001,167.8,0.9999999999999992,-458848.91359440977,-681.2526202271692,4138.959904070168,3,7.124471211952114,54.51004704799937,82.43797419885166,31.970227621691475,123.5301752037716,37.78,145.52499999999998,3.621915109795947,0.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,powerlaw,um,399.9999999999999,0.5,0.6040888482367344,193.4,518.2,0.3578387009320646,-458872.9938489942,-705.3328748116037,4138.144744240579,4,252.63366473172,-95.16198287417114,895.1619828741709,51.83153083228216,399.9999999999999,73.095,193.4,0.4528436610650742,1.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,step,um,38.92103695602845,,0.0208358388671335,39.0,39.0,1.0,-458584.64189691166,-416.980922729068,4147.22899635082,3,0.0361030932558929,38.850274893246905,38.99179901881,24.42357784516539,57.38922156297323,24.6,57.400000000000006,264.4788375352126,0.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um,,,,132.3,185.6,0.1165830067011961,-458889.23797475407,-721.577000571473,4137.387118117581,8,,,,,,82.50000000000001,198.6800000000001,,0.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um_covadj,124.40578067083692,,-0.0248645105558306,85.0,350.6,0.9897633479497344,-488891.1689815429,-32.31368327297969,3298.4876249323925,9,167.45928820991764,-203.8144242206017,452.6259855622755,3.0000000000000004,399.9999999999999,2.2,191.2,0.5481992669872824,0.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um_covadj,,,,275.40000000000003,284.1,0.0524193463013607,-488940.7429855005,-81.8876872305409,3297.003889570902,14,,,,,,250.06500000000003,283.79,,0.0
7352_liver_sham_Male_2-U1,interferon_response,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,median_NN,40.797059547731806,,0.2887761596813376,28.4,122.4,0.9999991445131944,-458875.94164251495,-708.2806683323579,4138.115123197153,3,24.23871383590633,-6.7108195706446025,88.30493866610821,7.792819512245821,40.797059547731806,5.485000000000001,28.4,0.4401608594407502,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um,399.9999999999999,,0.246069583375373,191.2,511.4,0.7594915367916579,-452195.8152882052,-488.1473820719402,4352.241923408197,3,286.0219298920896,-160.6029825884956,960.6029825884954,73.56897927586861,399.9999999999999,51.055,191.2,0.3460323050916127,1.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,gaussian,um,66.9273142006991,,0.0756835610853033,79.0,164.0,0.9999999999999998,-452173.00794528256,-465.340039149276,4352.991658120435,3,8.048515335167501,51.1522241437708,82.7024042576274,30.29239389532355,126.74338735930422,35.760000000000005,149.305,3.497355695719459,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,powerlaw,um,399.9999999999999,0.5,0.5147712233359959,193.4,518.2,0.3578387009320646,-452193.199157872,-485.5312517386628,4352.26217546437,4,304.0412191199642,-195.92078947513,995.9207894751296,40.35084023282383,399.9999999999999,61.795,193.4,0.3742454270267035,1.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,step,um,45.46139677689064,,0.0201508230486284,45.6,45.6,1.0,-452015.0601010344,-307.39219490112737,4358.187346410013,3,0.0439385558560938,45.37527720741269,45.54751634636858,26.39602135167994,49.13285054333422,26.4,49.2,141.8889167518467,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um,,,,138.3,214.6,0.1255114955307316,-452201.2385233816,-493.5706172483042,4351.7349960737765,8,,,,,,79.82000000000001,206.38,,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um_covadj,87.817829433165,,-0.0204259925064282,60.8,260.6,0.99848252767869,-478642.9333693835,-32.341350419446826,3563.924762474516,9,95.07730315620044,-98.53368475298784,274.16934361931783,3.0000000000000004,206.658218184554,2.2,130.6,0.660992740465957,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um_covadj,,,,267.40000000000003,283.40000000000003,0.1420521158035386,-478712.5528055041,-101.96078654006124,3561.7823674464203,14,,,,,,251.7,281.76,,0.0
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,median_NN,40.797059547731806,,0.246069583375373,28.4,122.4,0.9999991445131944,-452195.8152882052,-488.1473820719402,4352.241923408197,3,29.172134264398583,-16.38032361048942,97.97444270595304,6.489614781213517,40.797059547731806,4.6000000000000005,28.4,0.3827267152550513,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um,191.4825868313644,,0.1480233625470644,123.4,444.0,0.9490429411625356,-544358.0962308416,-1142.248265547445,2169.82967973942,3,57.56550117913109,78.65420452026743,304.3109691424613,55.37122341475449,399.9999999999999,38.400000000000006,191.2,1.9776646711335584,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,gaussian,um,41.926426568786574,,0.0496203892029451,49.400000000000006,102.8,1.0,-544310.48685932,-1094.6388940258184,2170.610010394996,3,2.3323218138879254,37.35507581356624,46.49777732400691,29.34015348046268,66.64875037083193,34.6,78.515,3.973033300022087,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,powerlaw,um,191.0379547483912,0.5,0.3001797743317397,148.20000000000002,499.6,0.4989781437468847,-544356.6515778265,-1140.803612532327,2169.82057910545,4,71.85046225511334,50.21104872836901,331.8648607684133,29.787772711485264,399.9999999999999,50.0,193.4,1.797375540975665,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,step,um,38.92103695602845,,0.0195633227836044,39.0,39.0,1.0,-543918.0788069108,-702.2308416166343,2177.0523839648376,3,0.0278591726080992,38.86643297771658,38.975640934340326,24.42357784516539,49.13285054333422,24.6,49.2,269.8280041616641,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um,,,,99.2,240.0,0.1396713681199055,-544357.7911510519,-1141.9431857577292,2169.670811720635,8,,,,,,33.417500000000004,194.2124999999997,,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,um_covadj,4.3326878113563385,,0.0832304645304729,3.2,13.0,1.0,-586171.4512282254,-117.9924563112436,1582.1246759139517,9,0.5793162247845329,3.197228010778654,5.468147611934024,3.41300609719246,5.515011422465744,2.4000000000000004,3.904999999999996,0.8621839823739769,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,spline,um_covadj,,,,250.3,282.3,0.1582404774367898,-586232.7136310939,-179.254859179724,1581.2734069549929,14,,,,,,5.5425,264.305,,0.0
7352_liver_sham_Male_2-U1,tnfa_nfkb_proximal,tierA_p95,ALL,132409,6969,0.0500007174733458,9.804628187284118,31.42518424987793,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sham,2,7352,exponential,median_NN,19.52981624328332,,0.1480233625470644,13.6,58.6,0.9999999999997888,-544358.0962308416,-1142.248265547445,2169.82967973942,3,5.871257948757676,8.022150663718277,31.037481822848363,6.106998227394914,40.797059547731806,4.295,28.4,1.9784378223579169,0.0
7259_liver_sbr_Male_26-U1,interferon_response,tierA_p95,ALL,121016,6370,0.0500054951093526,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,exponential,um,399.9999999999999,,0.3973106242057264,191.2,511.4,0.7594915367916579,-436165.2876868413,-835.3955122408806,3292.54706792533,3,240.0477282020556,-70.493547276029,870.4935472760287,399.9999999999999,399.9999999999999,191.2,191.2,0.0,1.0
7259_liver_sbr_Male_26-U1,interferon_response,tierA_p95,ALL,121016,6370,0.0500054951093526,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,gaussian,um,111.0555349266891,,0.3803524023338424,130.8,272.0,0.9999980961325085,-436296.18279256026,-966.2906179598068,3288.9876600783327,3,8.747763302034352,93.90991885470176,128.20115099867644,82.7776440170248,133.0245204815937,97.59,156.735,1.5518611194184235,0.0
7259_liver_sbr_Male_26-U1,interferon_response,tierA_p95,ALL,121016,6370,0.0500054951093526,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,powerlaw,um,399.9999999999999,0.5,0.8206197814670241,193.4,518.2,0.3578387009320646,-436155.4920114048,-825.5998368043802,3292.7591758701847,4,254.12900523073864,-98.09285025224784,898.0928502522477,399.9999999999999,399.9999999999999,193.4,193.4,0.0,1.0
7259_liver_sbr_Male_26-U1,interferon_response,tierA_p95,ALL,121016,6370,0.0500054951093526,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,step,um,26.39602135167994,,0.0211990924066587,26.4,26.4,1.0,-435809.9700381279,-480.0778635274619,3302.2285914333447,3,0.0219454746151032,26.35300822143434,26.439034481925543,24.42357784516539,84.62063216159758,24.6,84.80000000000001,896.4856840985962,0.0
7259_liver_sbr_Male_26-U1,interferon_response,tierA_p95,ALL,121016,6370,0.0500054951093526,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,spline,um,,,,129.5,130.1,0.0044584303595106,-436430.59191069886,-1100.6997360984096,3285.065232184033,8,,,,,,112.43,156.34999999999997,,0.0
