section,arm,celltype,module,n,nb,lam_full,beta_full,beta_full_lo,beta_full_hi,selected_full,sf_n5_full,sf_n6_full,sf_n6n5_full,sf_n2n5n6_full,split,selected_A,beta_A,beta_B,lam_A,lam_B,sf_n5_A,sf_n5_B,sf_n6_A,sf_n6_B,sf_n6n5_A,sf_n6n5_B,sf_n2n5n6_A,sf_n2n5n6_B,sf_n5_B_lamA,sf_n6n5_B_lamA
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,13,1,0.003739190542275088,0.004822970072815142,36.17649746232946,6.999999999999999,-0.2633745645516527,0.17291937116989722,0.1705534471057996,0.6421870677931394,-0.21373064148180315,0.26044969037923155,-0.21439464522532595,0.2596990001038041,-1.3863256588734072,-1.3504890200956574
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,14,1,0.0023351249363458035,0.006322044606082169,10.300520239855054,19.673808330388592,-0.7764432264899425,0.26527131023962114,0.0690921144103212,0.5065886421171302,-0.6114084770169139,0.20864490296803834,-0.6120296094467028,0.20756652542052023,0.28499094325097163,0.23302280141519285
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,15,1,0.0032600900979491776,0.005446612692468626,49.99999999999999,10.126311267789859,-0.5366333097361979,0.13051907859120174,-0.03519283368099183,0.5650686439387045,-0.5216090854616561,0.2308110420477312,-0.5329583234430642,0.23363360906723613,-0.13070979781581143,-0.01272907997730972
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,16,1,0.002684993526426984,0.004510583741041278,15.242603038837006,14.594191092559086,-0.3665189828908986,-0.2347886764606288,0.1745108485813281,0.3927947044011814,-0.2744416045365069,-0.2365231591724567,-0.274423603569452,-0.23548721298270073,-0.2347886764606288,-0.2365231591724567
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,17,1,0.0035883404174730416,0.0021025677411171395,13.337165190937586,16.657598535424963,-0.13796559331783495,-1.0195924502225597,0.3211082793458301,-0.036917918840993096,-0.15151462230666418,-0.5983760084173383,-0.15438247447436207,-0.6423466091976775,-0.9760660512796697,-0.5507188874935413
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,18,1,0.0039585404893025845,0.0004385018855028216,17.54028494761404,10.865559110250397,-0.08495969584178174,-7.024904165861,0.3615281490879053,-3.7229957594345913,-0.023945109382990132,-7.016910298881281,-0.022510682772151264,-6.938701961719679,-9.095898663613065,-9.09416917473332
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,19,1,0.0035142297455690668,0.0023272515731670336,13.680169655983821,15.265015502688268,-0.17858482805856724,-0.6310873079572825,0.26514748359255796,0.22100362199230386,-0.19812842812196674,-0.3564394086184884,-0.1974666431400022,-0.3482556201239229,-0.6092935307572014,-0.33945334710141684
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,31135,99,16.99573561445576,0.0012835297493201028,-0.0006835535843160766,0.003017012183622683,0,-0.8761792066093248,0.09303542886819387,-0.8926619969859851,-0.8881291547053903,0,0,0.0009428909243054485,0.0047868685948571,46.307756679509104,6.999999999999999,-2.0443507549905613,0.31420491619413105,-0.8673545371471134,0.8063341487510016,-2.2727647858595508,0.36761399516090304,-2.226084638680316,0.3666483974051296,0.47039578322621683,0.6036559063309793
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,31135,99,16.99573561445576,0.0012835297493201028,-0.0006835535843160766,0.003017012183622683,0,-0.8761792066093248,0.09303542886819387,-0.8926619969859851,-0.8881291547053903,1,0,0.0007399462048543695,0.003681421748543939,15.53198016136051,49.99999999999999,-2.2459448139418314,0.31645803052879323,-0.6187472268217862,0.6137173880067125,-2.2112382330091527,0.24723337633391282,-2.2035880845850393,0.25187300165684057,0.09403714632770077,0.05270524394717225
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,31135,99,16.99573561445576,0.0012835297493201028,-0.0006835535843160766,0.003017012183622683,0,-0.8761792066093248,0.09303542886819387,-0.8926619969859851,-0.8881291547053903,2,0,0.0013112471407028187,0.001570730124204757,15.891288552605296,19.696719567791874,-0.9212504122665982,-0.3852525682086829,0.08389112893571907,0.26809083175963855,-0.9571607429447279,-0.4036954044957875,-0.9561661441200889,-0.39390689219279135,-0.48718580321614124,-0.5027040337196726
