section,cfg,stratified,celltype,module,family,n,aic,lam,d_half,best_family,d_aic_vs_cov
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,il6_jak_stat3,exponential,4830,-28943.925390508015,10.477345453252495,7.4,exponential,-28.722767541737994
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,il6_jak_stat3,gaussian,4830,-28941.175268705898,9.472463873139185,11.200000000000001,exponential,-25.97264573962093
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,il6_jak_stat3,powerlaw,4830,-28943.463634088195,8.563960425689007,3.6,exponential,-28.261011121918273
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,il6_jak_stat3,step,4830,-28937.500587816103,15.682109678112967,15.8,exponential,-22.297964849825803
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,il6_jak_stat3,spline,4830,-28938.14523020636,,,exponential,-22.942607240081998
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,exponential,4830,-29265.241206027586,6.999999999999999,5.0,step,-20.125997314291453
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,gaussian,4830,-29268.558850916015,6.999999999999999,8.4,step,-23.443642202721094
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,powerlaw,4830,-29268.390017450165,6.999999999999999,1.4000000000000001,step,-23.27480873687091
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,step,4830,-29271.075331877113,8.563960425689007,8.6,step,-25.960123163818935
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,spline,4830,-29267.92619368001,,,step,-22.810984966716205
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,exponential,4830,-25395.45192107797,6.999999999999999,5.0,spline,-9.720995235784358
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,gaussian,4830,-25396.591709379045,6.999999999999999,8.4,spline,-10.860783536860254
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,powerlaw,4830,-25398.045014935917,6.999999999999999,1.4000000000000001,spline,-12.314089093732036
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,step,4830,-25399.48973958317,9.006764443646388,9.200000000000001,spline,-13.758813740983896
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,spline,4830,-25408.0037224274,,,spline,-22.272796585213655
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,exponential,4830,-33608.87709824014,49.99999999999999,34.800000000000004,exponential,-12.269386600644793
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,gaussian,4830,-33608.1147684854,49.99999999999999,59.0,exponential,-11.507056845905026
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,powerlaw,4830,-33607.205258734626,49.99999999999999,71.4,exponential,-10.597547095130722
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,step,4830,-33607.77399489844,17.345738419684505,17.400000000000002,exponential,-11.166283258942713
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,spline,4830,-33605.996929067725,,,exponential,-9.38921742823004
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,exponential,4830,-32471.335138393355,9.962242533302096,7.0,exponential,-46.391855382258655
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,gaussian,4830,-32468.367702342377,9.006764443646388,10.8,exponential,-43.42441933128066
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,powerlaw,4830,-32471.067165011,11.019082036984365,4.6000000000000005,exponential,-46.12388199990528
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,step,4830,-32463.79226967036,17.345738419684505,17.400000000000002,exponential,-38.84898665926448
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,spline,4830,-32466.271774152196,,,exponential,-41.32849114109922
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,exponential,2845,-21538.953417926452,49.99999999999999,34.800000000000004,step,1.2224822560019675
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,gaussian,2845,-21539.40799123357,28.716686174618605,34.0,step,0.7679089488847239
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,powerlaw,2845,-21536.894373780815,49.99999999999999,71.4,step,3.2815264016389847
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,step,2845,-21541.097989884955,38.85968176362148,39.0,step,-0.9220897025006707
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,spline,2845,-21531.686798593375,,,step,8.489101589078928
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,exponential,2845,-15944.260649217427,11.019082036984365,7.800000000000001,gaussian,-31.825946432079945
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,gaussian,2845,-15945.405724997412,12.18803582947357,14.4,gaussian,-32.97102221206478
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,powerlaw,2845,-15941.552711161019,33.40540803599722,6.4,gaussian,-29.118008375671707
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,step,2845,-15944.66679885905,18.24260882600192,18.400000000000002,gaussian,-32.23209607370336
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,spline,2845,-15937.938817077375,,,gaussian,-25.504114292027225
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,exponential,2845,-17643.292280308393,6.999999999999999,5.0,step,0.022202750074939104
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,gaussian,2845,-17644.814425605524,7.361938632551805,8.8,step,-1.49994254705598
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,powerlaw,2845,-17641.1766398211,11.58882939190469,2.2,step,2.1378432373676333
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,step,2845,-17649.02563255824,13.48099749887925,13.600000000000001,step,-5.711149499773455
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,spline,2845,-17644.233108082844,,,step,-0.9186250243765244
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,exponential,2845,-19217.22812607725,49.99999999999999,34.800000000000004,step,3.782557652415562
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,gaussian,2845,-19217.317464135464,49.99999999999999,59.0,step,3.6932195942026738
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,powerlaw,2845,-19215.240089059273,49.99999999999999,71.4,step,5.770594670393621
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,step,2845,-19218.58624828074,38.85968176362148,39.0,step,2.4244354489273974
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,spline,2845,-19214.708204292307,,,step,6.30247943735958
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,exponential,2845,-15001.51539336636,7.742591489922676,5.4,exponential,-24.860546329184217
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,gaussian,2845,-15000.911051375446,9.472463873139185,11.200000000000001,exponential,-24.256204338269526
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,powerlaw,2845,-14998.854290710206,20.177866835741543,4.0,exponential,-22.199443673029236
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,step,2845,-14998.447342980164,11.58882939190469,11.600000000000001,exponential,-21.792495942987443
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,spline,2845,-14998.511541744543,,,exponential,-21.85669470736684
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,exponential,2845,-19588.082963014185,9.472463873139185,6.6000000000000005,spline,3.6825497768259083
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,gaussian,2845,-19588.384276775472,9.006764443646388,10.8,spline,3.3812360155388888
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,powerlaw,2845,-19586.018829001627,33.40540803599722,6.4,spline,5.746683789384406
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,step,2845,-19590.386880809416,12.818224546846722,13.0,spline,1.3786319815953902
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,spline,2845,-19591.39796631406,,,spline,0.3675464769512473
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,exponential,2845,-19719.277996775912,8.14292620081837,5.800000000000001,gaussian,-9.523045381316479
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,gaussian,2845,-19720.17051404777,9.962242533302096,11.8,gaussian,-10.415562653175584
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,powerlaw,2845,-19716.748105534756,21.2211739115045,4.2,gaussian,-6.993154140160186
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,step,2845,-19720.101783522907,21.2211739115045,21.400000000000002,gaussian,-10.34683212831078
7001_liver_sham_Male_52-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,spline,2845,-19717.05609691238,,,gaussian,-7.30114551778388
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,exponential,152336,-1134035.354853516,6.035092506284049,4.2,spline,-382.8465220911894
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,gaussian,152336,-1134025.8124503063,7.0492401146296455,8.4,spline,-373.30411888146773
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,powerlaw,152336,-1134036.9497473051,15.32618864787106,3.0,spline,-384.4414158803411
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,step,152336,-1133947.662545207,9.617430335524263,9.8,spline,-295.15421378216706
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,spline,152336,-1134041.4880013308,,,spline,-388.97966990596615
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,exponential,152336,-837151.3550213678,15.32618864787106,10.8,spline,-2268.6638103761943
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,gaussian,152336,-836954.3343568702,13.121267647941632,15.600000000000001,spline,-2071.6431458785664
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,powerlaw,152336,-837266.3218526944,4.7807537293803355,4.800000000000001,spline,-2383.6306417027954
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,step,152336,-836340.0074052106,12.14078051980196,12.200000000000001,spline,-1457.316194219049
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,spline,152336,-837378.1080569711,,,spline,-2495.4168459795183
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,exponential,152336,-925458.3946225335,6.522485430478037,4.6000000000000005,spline,-411.0524717319058
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,gaussian,152336,-925458.7364687364,7.0492401146296455,8.4,spline,-411.39431793487165
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,powerlaw,152336,-925456.8574244535,16.563928731234586,3.2,spline,-409.51527365192305
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,step,152336,-925389.5061391615,9.617430335524263,9.8,spline,-342.163988359971
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,spline,152336,-925469.9610347298,,,spline,-422.61888392828405
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,interferon_response,exponential,152336,-980167.653314791,6.522485430478037,4.6000000000000005,spline,-363.19215218152385
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,interferon_response,gaussian,152336,-980170.1395968746,7.618535406994663,9.0,spline,-365.678434265079
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,interferon_response,powerlaw,152336,-980164.4439729236,17.901628468571026,3.4000000000000004,spline,-359.9828103140462
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,interferon_response,step,152336,-980113.3922122868,12.14078051980196,12.200000000000001,spline,-308.9310496773105
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,interferon_response,spline,152336,-980171.4066109513,,,spline,-366.9454483417794
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,exponential,152336,-824474.1582802297,5.584120033325464,4.0,spline,-1450.0332409011899
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,gaussian,152336,-824416.5887999076,6.522485430478037,7.800000000000001,spline,-1392.4637605791213
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,powerlaw,152336,-824557.1984094328,4.092964707883076,1.8,spline,-1533.0733701043064
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,step,152336,-824114.8522617014,9.617430335524263,9.8,spline,-1090.7272223728942
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,spline,152336,-824759.0140986491,,,spline,-1734.8890593206743
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,exponential,152336,-1042682.4682962302,19.347360582543775,13.600000000000001,spline,-1662.0365699480753
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,gaussian,152336,-1042487.8497479656,10.394132182195595,12.4,spline,-1467.4180216834648
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,powerlaw,152336,-1042814.0872358487,3.0000000000000004,7.6000000000000005,spline,-1793.655509566539
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,step,152336,-1042120.1384327294,11.233560322437711,11.4,spline,-1099.706706447294
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,spline,152336,-1042996.8232039007,,,spline,-1976.3914776185993
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,exponential,152336,-1046997.9228210148,7.0492401146296455,5.0,spline,-1047.1985769454623
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,gaussian,152336,-1046943.4753398048,7.618535406994663,9.0,spline,-992.751095735468
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,powerlaw,152336,-1047040.6983020892,5.166846492264713,2.2,spline,-1089.9740580199286
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,step,152336,-1046723.2929142086,11.233560322437711,11.4,spline,-772.5686701392988
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,spline,152336,-1047074.3996222764,,,spline,-1123.6753782071173
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,exponential,22031,-167441.83666818193,5.166846492264713,3.6,step,3.337776712491177
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,gaussian,22031,-167441.95838986235,8.233806879010075,9.8,step,3.216055032069562
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,powerlaw,22031,-167439.91415625787,3.0000000000000004,0.6000000000000001,step,5.260288636549376
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,step,22031,-167447.01881818604,3.0000000000000004,3.2,step,-1.8443732916202862
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,spline,22031,-167434.09204908978,,,step,11.082395804638509
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,exponential,22031,-139587.9330392882,399.9999999999999,191.20000000000002,spline,-5.30541906011058
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,gaussian,22031,-139588.91587965642,26.39602135167994,31.200000000000003,spline,-6.288259428314632
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,powerlaw,22031,-139585.93132187196,399.9999999999999,193.4,spline,-3.3037016438611317
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,step,22031,-139590.00546283112,20.909849747364827,21.0,spline,-7.377842603018507
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,spline,22031,-139597.9809976191,,,spline,-15.353377391002141
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,exponential,22031,-151381.81743571567,13.121267647941632,9.200000000000001,exponential,-41.42674629739486
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,gaussian,22031,-151380.67903244836,13.121267647941632,15.600000000000001,exponential,-40.28834303008625
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,powerlaw,22031,-151379.5925002583,42.06429250594897,8.0,exponential,-39.20181084002252
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,step,22031,-151376.1762965473,22.598525240277887,22.6,exponential,-35.78560712901526
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,spline,22031,-151374.10268618853,,,exponential,-33.71199677026016
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,exponential,22031,-158407.52428610096,6.522485430478037,4.6000000000000005,step,3.0485673119255807
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,gaussian,22031,-158408.04257447555,399.9999999999999,350.6,step,2.530278937338153
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,powerlaw,22031,-158405.3870826342,16.563928731234586,3.2,step,5.1857707786839455
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,step,22031,-158414.39700204303,98.84043270881686,99.0,step,-3.8241486301412806
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,spline,22031,-158406.64550004638,,,step,3.9273533665109426
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,exponential,22031,-122073.40672734739,7.0492401146296455,5.0,powerlaw,-72.45473825647787
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,gaussian,22031,-122068.3968764188,7.0492401146296455,8.4,powerlaw,-67.44488732788886
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,powerlaw,22031,-122074.60246283912,5.584120033325464,2.4000000000000004,powerlaw,-73.65047374820278
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,step,22031,-122055.120083584,9.617430335524263,9.8,powerlaw,-54.168094493084936
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,spline,22031,-122074.43383286877,,,powerlaw,-73.48184377785947
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,exponential,22031,-158432.310926706,30.831655419554103,21.400000000000002,gaussian,-28.905954663234297
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,gaussian,22031,-158432.93561702472,22.598525240277887,26.8,gaussian,-29.530644981947262
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,powerlaw,22031,-158430.10762925204,124.7734538369896,23.6,gaussian,-26.70265720927273
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,step,22031,-158430.51375924103,15.32618864787106,15.4,gaussian,-27.10878719825996
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,spline,22031,-158430.70615216577,,,gaussian,-27.30118012300227
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,exponential,22031,-151431.1429663656,15.32618864787106,10.8,gaussian,-38.97862037437153
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,gaussian,22031,-151431.34143339275,15.32618864787106,18.2,gaussian,-39.17708740153466
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,powerlaw,22031,-151428.570932957,49.13285054333422,9.4,gaussian,-36.40658696577884
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,step,22031,-151429.27851989897,22.598525240277887,22.6,gaussian,-37.114173907757504
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,spline,22031,-151430.07736377296,,,gaussian,-37.91301778174238
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,downstream_arrest,exponential,3123,-20458.36097299733,19.347360582543775,13.600000000000001,step,-1.4285967052201158
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,downstream_arrest,gaussian,3123,-20458.29201339602,15.32618864787106,18.2,step,-1.3596371039129735
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,downstream_arrest,powerlaw,3123,-20456.493202026373,8.898767558209386,19.400000000000002,step,0.4391742657353461
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,downstream_arrest,step,3123,-20459.49385975683,28.527759021034033,28.6,step,-2.561483464720368
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,downstream_arrest,spline,3123,-20451.170582653718,,,step,5.7617936383903725
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,emt_ecm,exponential,3123,-17642.10442646036,72.44658072798642,50.2,step,-16.23798030539183
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,emt_ecm,gaussian,3123,-17642.364595607767,33.321614053498976,39.400000000000006,step,-16.498149452800135
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,emt_ecm,powerlaw,3123,-17640.095087126694,342.45350750695053,62.800000000000004,step,-14.228640971727145
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,emt_ecm,step,3123,-17643.41030022828,36.012661273651375,36.2,step,-17.543854073312104
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,emt_ecm,spline,3123,-17634.957868078185,,,step,-9.09142192321815
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,il6_jak_stat3,exponential,3123,-18836.37759836958,17.901628468571026,12.600000000000001,step,-11.692775371957396
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,il6_jak_stat3,gaussian,3123,-18837.540300877077,17.901628468571026,21.200000000000003,step,-12.855477879453247
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,il6_jak_stat3,powerlaw,3123,-18833.968845717376,67.03300775718692,12.8,step,-9.284022719752102
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,il6_jak_stat3,step,3123,-18839.478717296814,22.598525240277887,22.6,step,-14.79389429918956
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,il6_jak_stat3,spline,3123,-18834.31589041112,,,step,-9.631067413494748
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,interferon_response,exponential,3123,-19223.86244250511,26.39602135167994,18.400000000000002,step,-10.038321313171764
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,interferon_response,gaussian,3123,-19224.87186044994,22.598525240277887,26.8,step,-11.047739258003276
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,interferon_response,powerlaw,3123,-19221.667283661372,98.84043270881686,18.8,step,-7.843162469434901
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,interferon_response,step,3123,-19227.258081557087,26.39602135167994,26.400000000000002,step,-13.433960365149687
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,interferon_response,spline,3123,-19216.40250151161,,,step,-2.578380319671851
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,oxidative_stress,exponential,3123,-16256.069984685515,8.898767558209386,6.2,step,-10.800389866964906
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,oxidative_stress,gaussian,3123,-16255.447175897136,8.898767558209386,10.600000000000001,step,-10.177581078585717
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,oxidative_stress,powerlaw,3123,-16254.301817511021,9.617430335524263,4.0,step,-9.032222692470896
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,oxidative_stress,step,3123,-16257.136399255289,19.347360582543775,19.400000000000002,step,-11.866804436738676
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,oxidative_stress,spline,3123,-16248.743140893741,,,step,-3.473546075190825
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,secondary_senescence,exponential,3123,-21639.14022538253,72.44658072798642,50.2,step,-10.068040595662751
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,secondary_senescence,gaussian,3123,-21641.16966835789,33.321614053498976,39.400000000000006,step,-12.097483571022167
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,secondary_senescence,powerlaw,3123,-21637.081581180133,370.1099877101134,67.60000000000001,step,-8.009396393266798
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,secondary_senescence,step,3123,-21648.488304227943,42.06429250594897,42.2,step,-19.41611944107717
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,secondary_senescence,spline,3123,-21635.958014010695,,,step,-6.885829223829205
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,tnfa_nfkb_proximal,exponential,3123,-18835.18695170872,24.42357784516539,17.0,step,-7.2963461883191485
7001_liver_sham_Male_52-U1,phase2_win300_grid3_400,1,DC,tnfa_nfkb_proximal,gaussian,3123,-18835.460024876673,24.42357784516539,28.8,step,-7.569419356270373
