held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,basis,design,n_sections
7352_liver_sham_Male_2-U1,11.019082036984365,0.027578675865197688,3740,-5309.6067679378375,-1.4196809539940742,0.9992394166375224,1.0014834990038575,-5306.830114306747,-1.4189385332370983,-2.7766536310900847,Biliary/ductular,il6_jak_stat3,near,naive,6
7435_liver_sham_Male_10-U1,10.477345453252495,0.026900723586096204,4232,-6005.752006857652,-1.4191285460438687,0.9992763510705445,1.000379526089596,-6004.94787266095,-1.4189385332374647,-0.8041341967018525,Biliary/ductular,il6_jak_stat3,near,naive,6
7259_liver_sbr_Male_26-U1,11.58882939190469,0.03618688763576756,31826,-45163.25570806213,-1.4190679227066592,0.9986905091632365,1.0002576598411248,-45159.13776000277,-1.4189385332747682,-4.117948059363698,Biliary/ductular,il6_jak_stat3,sup,naive,6
7260_liver_sbr_Male_26-U1,8.563960425689007,0.024428457347020524,24875,-35280.42989061985,-1.4183087393214011,0.9994032504716448,0.9987409549887575,-35296.096014865245,-1.4189385332609143,15.666124245391984,Biliary/ductular,il6_jak_stat3,sup,naive,6
7001_liver_sham_Male_52-U1,8.563960425689007,0.020568449155456685,19766,-28028.347621610505,-1.4180080755646314,0.9995769388993395,0.99813972155804,-28046.739048282616,-1.4189385332531932,18.391426672111265,Biliary/ductular,il6_jak_stat3,sup,naive,6
7248_liver_sham_Male_26-U1,12.818224546846722,0.03067768686271164,7108,-10088.26231521706,-1.419282824313036,0.9990588795287535,1.0006875484188182,-10085.815094268046,-1.4189385332397364,-2.4472209490140813,Biliary/ductular,il6_jak_stat3,sup,naive,6
7352_liver_sham_Male_2-U1,12.818224546846722,0.030586894485511003,3740,-5310.601707524522,-1.41994698062153,0.9990644418857322,1.0020146703542703,-5306.830114306747,-1.4189385332370983,-3.7715932177743525,Biliary/ductular,il6_jak_stat3,sup,naive,6
7435_liver_sham_Male_10-U1,14.178039470333344,0.030345186405290284,4232,-6008.286530426474,-1.4197274410270497,0.9990791696620283,1.0015760238478824,-6004.94787266095,-1.4189385332374647,-3.338657765523749,Biliary/ductular,il6_jak_stat3,sup,naive,6
7259_liver_sbr_Male_26-U1,14.911122358641625,0.01216455562282256,31826,-45296.95561922039,-1.423268887677383,0.9216501435051171,1.0048696384620466,-45293.96310895072,-1.4231748604584527,-2.9925102696724935,Biliary/ductular,interferon_response,near,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.008718653902794343,24875,-34281.33481262669,-1.3781441130704195,0.9544823488303472,0.9210582497146599,-34282.2140804315,-1.3781794605198592,0.8792678048121161,Biliary/ductular,interferon_response,near,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,0.005235839040807318,19766,-27375.87081862374,-1.3849980177387302,0.9482435506513744,0.9342634355890771,-27377.798324004638,-1.3850955339474167,1.9275053808960365,Biliary/ductular,interferon_response,near,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.007750915773300896,7108,-10084.013778681012,-1.4186851123636763,0.9399318232692879,0.9977020472772213,-10084.76540416327,-1.4187908559599425,0.7516254822585324,Biliary/ductular,interferon_response,near,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.008642843582873361,3740,-5127.35711344644,-1.3709510998519894,0.9458122856731935,0.9077177433201804,-5127.343509538454,-1.3709474624434368,-0.013603907986180275,Biliary/ductular,interferon_response,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.009095200028013431,4232,-5899.0625750403215,-1.3939183778450666,0.9438888877121667,0.9511653441133532,-5898.694986735183,-1.3938315186047219,-0.3675883051382698,Biliary/ductular,interferon_response,near,ctrl,6
7259_liver_sbr_Male_26-U1,9.962242533302096,0.009939666509655031,31826,-45296.33003868935,-1.423249231404806,0.9216967555211669,1.004837571574745,-45293.96310895072,-1.4231748604584527,-2.366929738636827,Biliary/ductular,interferon_response,sup,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.007029506107727575,24875,-34281.67768607367,-1.3781578969275847,0.9545082626499131,0.9210836556967003,-34282.2140804315,-1.3781794605198592,0.5363943578267936,Biliary/ductular,interferon_response,sup,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.01661048687511934,19766,-27391.659695489187,-1.3857968074212883,0.9480324763478944,0.9357817785599386,-27377.798324004638,-1.3850955339474167,-13.861371484548727,Biliary/ductular,interferon_response,sup,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.010483337900703757,7108,-10088.808505173663,-1.419359665893875,0.9398979333729146,0.9989684339450775,-10084.76540416327,-1.4187908559599425,-4.043101010393002,Biliary/ductular,interferon_response,sup,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.007152757961948091,3740,-5127.544237775242,-1.3710011330949845,0.9458353606224269,0.9078114837139618,-5127.343509538454,-1.3709474624434368,-0.20072823678856366,Biliary/ductular,interferon_response,sup,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.007474107701699877,4232,-5899.103094603952,-1.3939279524111416,0.9439152010861889,0.9511836190165807,-5898.694986735183,-1.3938315186047219,-0.4081078687686386,Biliary/ductular,interferon_response,sup,ctrl,6
7259_liver_sbr_Male_26-U1,30.20149733539872,0.04734414001710488,31826,-45167.80545540963,-1.4192108796395912,0.9977585324060403,1.0005410965101589,-45159.137760002784,-1.4189385332747686,-8.667695406846178,Biliary/ductular,interferon_response,near,naive,6
7260_liver_sbr_Male_26-U1,35.13265199376635,0.03481880676764616,24875,-35274.03002000863,-1.418051458090799,0.9987876506952774,0.9982272392418269,-35296.09601486524,-1.4189385332609141,22.065994856609905,Biliary/ductular,interferon_response,near,naive,6
7001_liver_sham_Male_52-U1,14.178039470333344,0.026821224588027055,19766,-28016.510462691578,-1.417409210902134,0.9992806219115986,0.9969431983398003,-28046.73904828261,-1.4189385332531927,30.228585591030424,Biliary/ductular,interferon_response,near,naive,6
