section,call,null,draw,celltype,module,n,lam_near,lam_sup,aic_near,aic_sup,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,interferon_response,4444,6.999999999999999,6.999999999999999,-27906.88189147838,-27907.303303263325,-0.42141178494421183,2.4210483417336945,1.9996365567894827
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,oxidative_stress,4444,49.99999999999999,49.99999999999999,-23536.714835172374,-23537.399080108393,-0.6842449360192404,3.830617826009984,3.1463728899907437
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,secondary_senescence,4444,6.999999999999999,6.999999999999999,-26646.974941697878,-26647.022792456515,-0.04785075863765087,1.3137823226570617,1.2659315640194109
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,tnfa_nfkb_proximal,4444,49.99999999999999,49.99999999999999,-30606.260836797843,-30606.923841373027,-0.6630045751844591,3.471697866450995,2.808693291266536
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,downstream_arrest,4937,6.999999999999999,6.999999999999999,-36645.93501853983,-36646.90127112255,-0.9662525827225181,2.026534895238001,1.0602823125154828
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,emt_ecm,4937,49.99999999999999,9.006764443646388,-27152.83389493759,-27152.78055202707,0.05334291051985929,3.8953301970213943,3.9486731075412536
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,il6_jak_stat3,4937,8.14292620081837,14.178039470333344,-29945.54409207775,-29946.071017238522,-0.5269251607714978,2.7492896151889,2.222364454417402
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,interferon_response,4937,21.2211739115045,19.185852382096297,-32227.64879624776,-32231.760604107607,-4.111807859848341,-0.6150411632515898,-4.7268490230999305
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,oxidative_stress,4937,6.999999999999999,6.999999999999999,-26374.05224654586,-26373.20594439677,0.8463021490897518,1.6934840497742698,2.5397861988640216
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,secondary_senescence,4937,49.99999999999999,49.99999999999999,-28732.089091989543,-28736.112376105877,-4.023284116334253,3.0258890868099115,-0.9973950295243412
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,vSMCs,tnfa_nfkb_proximal,4937,18.24260882600192,13.48099749887925,-33937.35741117693,-33937.40245970344,-0.045048526510072406,-1.0027568973600864,-1.0478054238701588
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,downstream_arrest,7108,30.20149733539872,20.177866835741543,-52136.17165977378,-52136.81776096317,-0.6461011893843533,3.8865887355204904,3.240487546136137
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,emt_ecm,7108,49.99999999999999,49.99999999999999,-45288.348650229025,-45289.02981727115,-0.6811670421229792,2.2117908906875527,1.5306238485645736
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,il6_jak_stat3,7108,19.185852382096297,10.477345453252495,-48713.3308272798,-48711.4191953972,1.911631882605434,0.2900392287847353,2.2016711113901692
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,interferon_response,7108,10.477345453252495,7.742591489922676,-50517.27565682132,-50517.19552969995,0.08012712137133349,1.3346163354362943,1.4147434568076278
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,oxidative_stress,7108,6.999999999999999,6.999999999999999,-38551.80959564293,-38551.408328151374,0.40126749155751895,-2.0416638887909357,-1.6403963972334168
