section,celltype,module,design,basis,n,beta,se_iid,se_blk,se_ratio,ci_iid_lo,ci_iid_hi,ci_blk_lo,ci_blk_hi
7001_liver_sham_Male_52-U1,Mesenchymal,secondary_senescence,ctrl,superposition,19088,0.000611212116702023,0.0002464670138780966,0.00026391774106347113,1.0708034998712068,0.00012813676950095373,0.0010942874639030924,0.0001333054653443789,0.0011451127290877763
7001_liver_sham_Male_52-U1,Mesenchymal,secondary_senescence,naive,nearest,19088,0.005964523311961084,0.0012115841388448372,0.0013434404555679783,1.1088296821456056,0.003589818399825203,0.008339228224096964,0.003348292282361147,0.008548613762767554
7001_liver_sham_Male_52-U1,Mesenchymal,secondary_senescence,naive,superposition,19088,0.000716568203767385,0.0002202551661346871,0.0006545672041712516,2.971858575026479,0.0002848680781433983,0.0011482683293913718,-0.00031157193021113123,0.002121225192050334
7001_liver_sham_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,nearest,19088,0.002470500991747806,0.001221676945966812,0.0012728674814671643,1.0419018593003253,7.601417765285435e-05,0.004864987805842757,4.478725503775675e-05,0.005278513795732663
7001_liver_sham_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,superposition,19088,0.00074258374606277,0.00033975745812454204,0.0003878466119202068,1.1415396561450526,7.665912813866762e-05,0.0014085083639868725,-9.919303473012201e-05,0.00151140681465671
7001_liver_sham_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,naive,nearest,19088,0.007990901067240415,0.0012989288702129561,0.001570762066102733,1.209274889582838,0.005445000481623021,0.010536801652857808,0.004779667581375899,0.011122232889665086
7001_liver_sham_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,naive,superposition,19088,0.007226249421743206,0.001166752996677268,0.0014731367869021148,1.2625952460352623,0.00493941354825576,0.009513085295230652,0.004697975686757058,0.010267429436796123
7001_liver_sham_Male_52-U1,T/NK cells,downstream_arrest,ctrl,nearest,4830,0.004175974987510478,0.002744149072585094,0.0030035861292727127,1.0945418961671856,-0.0012025571947563065,0.009554507169777262,-0.0014365606377752611,0.010630282782113178
7001_liver_sham_Male_52-U1,T/NK cells,downstream_arrest,ctrl,superposition,4830,0.002732396335494289,0.002571587976895761,0.002727303370934189,1.060552232876122,-0.0023079160992214025,0.0077727087702099806,-0.0024007666861703882,0.008306620105776909
7001_liver_sham_Male_52-U1,T/NK cells,downstream_arrest,naive,nearest,4830,0.007081630089232585,0.003183888196755355,0.00373400992779935,1.172782992695728,0.00084120922359209,0.01332205095487308,0.0007921656850228257,0.01531334139601522
7001_liver_sham_Male_52-U1,T/NK cells,downstream_arrest,naive,superposition,4830,0.005233646580168201,0.0027148396134966985,0.0032185322030412805,1.185533092651403,-8.743906228532872e-05,0.01055473222262173,5.961772701229593e-05,0.012714701251981757
7001_liver_sham_Male_52-U1,T/NK cells,emt_ecm,ctrl,nearest,4830,-0.009654426471132361,0.004878967593239297,0.005432310467533811,1.113413926967105,-0.019217202953881383,-9.164998838333965e-05,-0.02065460701956166,0.0002698273810370359
7001_liver_sham_Male_52-U1,T/NK cells,emt_ecm,ctrl,superposition,4830,-0.00669998993045631,0.0029465305642370513,0.0034190386960815007,1.160360845252863,-0.01247518983636093,-0.0009247900245516897,-0.013859889921103182,-0.00021439874054925351
7001_liver_sham_Male_52-U1,T/NK cells,emt_ecm,naive,nearest,4830,0.022903109756649435,0.0036958805877091053,0.0045505781206966085,1.2312568040834047,0.015659183804739588,0.030147035708559283,0.013268158236558511,0.03102470160968132
7001_liver_sham_Male_52-U1,T/NK cells,emt_ecm,naive,superposition,4830,0.006508227601392603,0.0007201530034141203,0.001989688721957369,2.76286943541803,0.0050967277147009275,0.00791972748808428,0.003134259447086688,0.010374116856203458
7001_liver_sham_Male_52-U1,T/NK cells,il6_jak_stat3,ctrl,nearest,4830,0.003962075485495972,0.003408802744794952,0.00311809525640298,0.9147185947218959,-0.002719177894302134,0.010643328865294078,-0.0024944640795956903,0.0098360019267607
7001_liver_sham_Male_52-U1,T/NK cells,il6_jak_stat3,ctrl,superposition,4830,0.0027735248577942374,0.0018899565305188798,0.0017247915645632224,0.9126091191577237,-0.0009307899420227671,0.006477839657611242,-0.0007051571350764482,0.00604293110684316
7001_liver_sham_Male_52-U1,T/NK cells,il6_jak_stat3,naive,nearest,4830,0.02865751109418959,0.005002791241659856,0.005061853770869765,1.011805915209509,0.018852040260536274,0.03846298192784291,0.01909961635110608,0.038492807449421663
7001_liver_sham_Male_52-U1,T/NK cells,il6_jak_stat3,naive,superposition,4830,0.01643609360742846,0.0022030757289902923,0.002587639381363107,1.1745576183843063,0.012118065178607487,0.020754122036249434,0.011870683037800193,0.02161278389040488
7001_liver_sham_Male_52-U1,T/NK cells,interferon_response,ctrl,nearest,4830,0.004665588006902502,0.006202097260806053,0.004840212325694111,0.7804154179073701,-0.007490522624277361,0.016821698638082364,-0.004403138617505933,0.014661484346727528
7001_liver_sham_Male_52-U1,T/NK cells,interferon_response,ctrl,superposition,4830,0.001135396026617323,0.0006407836117525147,0.0006650721103539096,1.0379043692065828,-0.0001205398524176057,0.002391331905652252,-0.0001896547661433215,0.0023738479844165297
7001_liver_sham_Male_52-U1,T/NK cells,interferon_response,naive,nearest,4830,0.03413901983759344,0.006943857056912818,0.008260830389618657,1.1896602020911062,0.020529060006044316,0.04774897966914256,0.01970938455048641,0.05153766234754332
7001_liver_sham_Male_52-U1,T/NK cells,interferon_response,naive,superposition,4830,0.03119989317739107,0.005318894843916215,0.00723095866929257,1.3594851715414877,0.020774859283315288,0.04162492707146685,0.01715976576126155,0.044440482038252106
7001_liver_sham_Male_52-U1,T/NK cells,oxidative_stress,ctrl,nearest,4830,0.0047594336102961465,0.005215009092775674,0.005824449855340008,1.116862837959111,-0.005461984211544175,0.014980851432136469,-0.005320171445682414,0.01690253350470659
7001_liver_sham_Male_52-U1,T/NK cells,oxidative_stress,ctrl,superposition,4830,-0.0011855189240427243,0.0010494971312529848,0.0010371217212895982,0.9882082479362171,-0.0032425333012985743,0.0008714954532131258,-0.0028705318929237084,0.0010454760300511372
7001_liver_sham_Male_52-U1,T/NK cells,oxidative_stress,naive,nearest,4830,-0.0384100823111718,0.010365227524577322,0.013364826175423674,1.2893905265208996,-0.05872592825934335,-0.01809423636300025,-0.06229878312835668,-0.010309049011025594
7001_liver_sham_Male_52-U1,T/NK cells,oxidative_stress,naive,superposition,4830,-0.0062648889075847276,0.0009563416411344966,0.001305455566793986,1.3650514739119168,-0.008139318524208341,-0.004390459290961114,-0.008990470800120757,-0.0037769701070362155
7001_liver_sham_Male_52-U1,T/NK cells,secondary_senescence,ctrl,nearest,4830,-0.0008061613346743514,0.0021988319434709134,0.002071345066403063,0.9420206362535334,-0.005115871943877342,0.0035035492745286393,-0.00468352923716679,0.0032989545459654627
7001_liver_sham_Male_52-U1,T/NK cells,secondary_senescence,ctrl,superposition,4830,-0.0009369719186954105,0.0009908333432912218,0.0011431465823194859,1.1537223591228063,-0.0028790052715462052,0.0010050614341553842,-0.003207513647100521,0.0013415110738364806
7001_liver_sham_Male_52-U1,T/NK cells,secondary_senescence,naive,nearest,4830,0.009087731438437333,0.002251847564489964,0.0023586531464957006,1.0474302007338263,0.004674110212037004,0.013501352664837662,0.004915986810936646,0.013319218444720001
7001_liver_sham_Male_52-U1,T/NK cells,secondary_senescence,naive,superposition,4830,0.0018041425205892808,0.0004097509047910102,0.0007257498705529469,1.7711977254159066,0.0010010307471989008,0.0026072542939796607,0.0006687698606707535,0.0032804795430963424
7001_liver_sham_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,nearest,4830,0.000652573300096999,0.002353814633656526,0.002455114910592795,1.0430366416657477,-0.003960903381869792,0.005266049982063791,-0.004833677248380692,0.004748274296482607
7001_liver_sham_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,superposition,4830,-0.0003278960476194085,0.0010701769258733083,0.0011101915348122587,1.0373906481923976,-0.002425442822331093,0.0017696507270922757,-0.0025456187649542253,0.001747598506230853
7001_liver_sham_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,naive,nearest,4830,0.025675150216086944,0.0036085604985306974,0.00445863502294455,1.2355716426979617,0.01860237163896678,0.032747928793207114,0.017035280355050284,0.034486447499989116
7001_liver_sham_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,naive,superposition,4830,0.01343020887506334,0.0016168815882215025,0.002178865964749622,1.347572995216228,0.010261120962149196,0.016599296787977485,0.009331169495330981,0.01799030774584746
7001_liver_sham_Male_52-U1,vSMCs,downstream_arrest,ctrl,nearest,2845,-0.0035498657423591123,0.0024262193159974685,0.0027741209352464217,1.1433924859780962,-0.00830525560171415,0.0012055241169959259,-0.008697646195518414,0.0016058533052173143
7001_liver_sham_Male_52-U1,vSMCs,downstream_arrest,ctrl,superposition,2845,-0.0009561244793082767,0.0008145176325651637,0.0008727377500031304,1.0714780320404038,-0.0025525790391359975,0.0006403300805194441,-0.0026508338797182713,0.0008695189807196702
7001_liver_sham_Male_52-U1,vSMCs,downstream_arrest,naive,nearest,2845,-0.0038633865565158277,0.0023187975608500687,0.002730473905477487,1.177538717298158,-0.008408229775781963,0.0006814566627503069,-0.008697996148945076,0.001565699908843384
7001_liver_sham_Male_52-U1,vSMCs,downstream_arrest,naive,superposition,2845,-0.0009456535072604456,0.0005249252945233846,0.0005953286809172489,1.134120773238387,-0.0019745070845262796,8.320007000538817e-05,-0.002290368427275059,3.28471459500781e-05
7001_liver_sham_Male_52-U1,vSMCs,emt_ecm,ctrl,nearest,2845,-0.0015022753539081799,0.00528358753353168,0.005990674526133983,1.133827061275101,-0.011858106919630271,0.008853556211813912,-0.013124377549688673,0.009807680872839585
7001_liver_sham_Male_52-U1,vSMCs,emt_ecm,ctrl,superposition,2845,0.0009095670474055705,0.0009856841577233978,0.0012108428594281222,1.2284288531376684,-0.0010223739017322891,0.0028415079965434303,-0.0013486612053811436,0.003122249579402574
7001_liver_sham_Male_52-U1,vSMCs,emt_ecm,naive,nearest,2845,0.05188631341192039,0.008645983814720336,0.010877846924289954,1.2581387101106678,0.03494018513506853,0.06883244168877226,0.028992804582561805,0.07171682182814874
7001_liver_sham_Male_52-U1,vSMCs,emt_ecm,naive,superposition,2845,0.009795021182889586,0.001262798113661525,0.0024765336442972813,1.9611477222724778,0.007319936880112997,0.012270105485666176,0.006142263762258514,0.01597940619456335
7001_liver_sham_Male_52-U1,vSMCs,il6_jak_stat3,ctrl,nearest,2845,0.003632652932900055,0.009608425661406067,0.008919108107839696,0.928259053266641,-0.015199861363455837,0.02246516722925595,-0.012331738496965089,0.020807010075356413
7001_liver_sham_Male_52-U1,vSMCs,il6_jak_stat3,ctrl,superposition,2845,-0.0009084996230368876,0.0012381524779887223,0.0015153224473036708,1.2238577027000652,-0.0033352784798947833,0.0015182792338210083,-0.003926346017716776,0.002336022439681313
7001_liver_sham_Male_52-U1,vSMCs,il6_jak_stat3,naive,nearest,2845,0.019819863842547258,0.009939318817976784,0.010568583514251162,1.0633106461115078,0.00033879895931276244,0.03930092872578175,-0.0020044099233012683,0.040399889495982055
7001_liver_sham_Male_52-U1,vSMCs,il6_jak_stat3,naive,superposition,2845,0.014200288707430578,0.007366044275138262,0.007654266090435883,1.039128439163802,-0.00023715807184041676,0.028637735486701572,0.0009054188807402297,0.030833733945259664
7001_liver_sham_Male_52-U1,vSMCs,interferon_response,ctrl,nearest,2845,-0.015754221227380818,0.007606216039172529,0.007948064753790972,1.0449433348800374,-0.030662404664158975,-0.0008460377906026623,-0.0308726922428796,-0.0007603297068481507
7001_liver_sham_Male_52-U1,vSMCs,interferon_response,ctrl,superposition,2845,-0.0037305457573467166,0.0011930734106031108,0.0010318358119847282,0.8648552577021431,-0.006068969642128814,-0.0013921218725646196,-0.005760061605561243,-0.0017726624027274319
7001_liver_sham_Male_52-U1,vSMCs,interferon_response,naive,nearest,2845,0.0016252565179016465,0.0034871501893657692,0.003677876851228154,1.054694134609979,-0.005209557853255261,0.008460070889058554,-0.005609015668920114,0.00819717852133607
7001_liver_sham_Male_52-U1,vSMCs,interferon_response,naive,superposition,2845,0.0003930252024763169,0.0005549553672978188,0.0005836827991464825,1.0517653013944939,-0.0006946873174274077,0.0014807377223800416,-0.0009719265542169203,0.0014480893393074776
7001_liver_sham_Male_52-U1,vSMCs,oxidative_stress,ctrl,nearest,2845,0.004850557567423628,0.006698782859178701,0.0076213340145757594,1.1377192207585853,-0.008279056836566625,0.017980171971413883,-0.00965652594201364,0.019679354653676227
7001_liver_sham_Male_52-U1,vSMCs,oxidative_stress,ctrl,superposition,2845,-0.003436904148837621,0.006068204990157581,0.007760846961736064,1.2789361885967745,-0.015330585929546479,0.008456777631871238,-0.017660587787013,0.012083651030278647
7001_liver_sham_Male_52-U1,vSMCs,oxidative_stress,naive,nearest,2845,-0.0761396758970605,0.014144432043072355,0.0165460002371094,1.1697889449872456,-0.10386276270148231,-0.048416589092638684,-0.10668088385513994,-0.04567661906031886
7001_liver_sham_Male_52-U1,vSMCs,oxidative_stress,naive,superposition,2845,-0.02751062071219068,0.004210855773332114,0.005230769691288117,1.2422106034633738,-0.035763898027921626,-0.019257343396459736,-0.038094110490290996,-0.016889825690043037
7001_liver_sham_Male_52-U1,vSMCs,secondary_senescence,ctrl,nearest,2845,-0.0015010836684837547,0.0033516425547345727,0.0036561375322831592,1.0908494783008567,-0.008070303075763518,0.0050681357387960075,-0.00877272466498248,0.006198684207812816
7001_liver_sham_Male_52-U1,vSMCs,secondary_senescence,ctrl,superposition,2845,-0.00011521923197685363,0.0010192678862590964,0.001121627800696545,1.1004249381515674,-0.0021129842890446828,0.0018825458250909754,-0.002498193373749871,0.0019213434428798069
7001_liver_sham_Male_52-U1,vSMCs,secondary_senescence,naive,nearest,2845,0.0029166973815900657,0.0051792936754959966,0.005678663718378044,1.0964166301757787,-0.007234718222382086,0.013068112985562218,-0.00893641780360702,0.01287098015243653
7001_liver_sham_Male_52-U1,vSMCs,secondary_senescence,naive,superposition,2845,-0.0008319500005341136,0.0009087991617532927,0.0011315603141949177,1.245115930798027,-0.0026131963575705673,0.00094929635650234,-0.002412606396588909,0.0017713555250971186
7001_liver_sham_Male_52-U1,vSMCs,tnfa_nfkb_proximal,ctrl,nearest,2845,0.005721770543112859,0.00607983151167543,0.006043243159689185,0.9939820121797812,-0.006194699219770985,0.017638240305996703,-0.005953405894171713,0.018121116402802933
7001_liver_sham_Male_52-U1,vSMCs,tnfa_nfkb_proximal,ctrl,superposition,2845,0.00516557332726243,0.005200377530550244,0.005176032245795615,0.9953185543527158,-0.005027166632616048,0.015358313287140908,-0.004707478577080781,0.015934802825040575
7001_liver_sham_Male_52-U1,vSMCs,tnfa_nfkb_proximal,naive,nearest,2845,0.021550116795193138,0.005856325270998433,0.00550213673645628,0.9395203445587017,0.01007171926403621,0.03302851432635007,0.010453093367517355,0.03228120954867083
7001_liver_sham_Male_52-U1,vSMCs,tnfa_nfkb_proximal,naive,superposition,2845,0.017841306379429926,0.004398846869025434,0.003694557750263633,0.8398923309376677,0.009219566516140077,0.026463046242719775,0.009656618508866292,0.025409030335487994
7248_liver_sham_Male_26-U1,Biliary/ductular,downstream_arrest,ctrl,nearest,7950,0.002268841754290632,0.0022212456382062137,0.0021210981362228777,0.9549138104040528,-0.002084799696593547,0.006622483205174811,-0.002019962630398097,0.006596529508010417
7248_liver_sham_Male_26-U1,Biliary/ductular,downstream_arrest,ctrl,superposition,7950,0.0019056746205815777,0.0015397025292702225,0.0016783535490347721,1.0900505241296619,-0.0011121423367880582,0.004923491577951213,-0.001396961595051693,0.005331639443550913
7248_liver_sham_Male_26-U1,Biliary/ductular,downstream_arrest,naive,nearest,7950,0.00283908154030896,0.0021403281836160247,0.0022428247354384944,1.0478882409749446,-0.0013559616995784483,0.0070341247801963686,-0.0011461940493073936,0.007673928604116416
7248_liver_sham_Male_26-U1,Biliary/ductular,downstream_arrest,naive,superposition,7950,0.0022817219971300105,0.001462646093532287,0.0018123303089353639,1.2390764361586544,-0.0005850643461932717,0.005148508340453293,-0.0012681422845193305,0.0059512070203489205
7248_liver_sham_Male_26-U1,Biliary/ductular,emt_ecm,ctrl,nearest,7950,-0.005562188084161918,0.0036309806356515685,0.0036776335557379513,1.012848573090231,-0.012678910130038992,0.0015545339617151566,-0.012587897066127465,0.0018104970714159002
7248_liver_sham_Male_26-U1,Biliary/ductular,emt_ecm,ctrl,superposition,7950,-0.0011033949238346476,0.00038355597213520604,0.0005608356723866334,1.4622003387524758,-0.0018551646292196515,-0.00035162521844964373,-0.002032045600181555,8.448130618357678e-05
7248_liver_sham_Male_26-U1,Biliary/ductular,emt_ecm,naive,nearest,7950,0.002277635674621548,0.002341482564919791,0.00337787032963152,1.4426203210901258,-0.002311670152621242,0.006866941501864338,-0.0041095210070487475,0.0090379766860719
7248_liver_sham_Male_26-U1,Biliary/ductular,emt_ecm,naive,superposition,7950,-0.0012260487601093058,0.00029973361471031645,0.0006273226925682389,2.092934064717858,-0.001813526644941526,-0.0006385708752770856,-0.002281231481851048,2.3443264348717292e-05
7248_liver_sham_Male_26-U1,Biliary/ductular,il6_jak_stat3,ctrl,nearest,7950,-0.00514603380692196,0.0020191006854222123,0.0019547606853598156,0.968134328056581,-0.009103471150349495,-0.0011885964634944244,-0.00841091986926813,-0.000867824989398805
7248_liver_sham_Male_26-U1,Biliary/ductular,il6_jak_stat3,ctrl,superposition,7950,-0.004532191309881688,0.001989854030686473,0.002032195240914417,1.0212785508760844,-0.008432305210027174,-0.0006320774097362007,-0.008272037470366402,-3.059457756568034e-05
7248_liver_sham_Male_26-U1,Biliary/ductular,il6_jak_stat3,naive,nearest,7950,0.004860759977644547,0.0019828497423179984,0.0023276881513206076,1.1739105095273052,0.0009743744827012701,0.008747145472587824,0.0007986768969000056,0.009290893670196199
7248_liver_sham_Male_26-U1,Biliary/ductular,il6_jak_stat3,naive,superposition,7950,0.0013425663947331198,0.0002500125029288429,0.00044499192127664855,1.779878670321138,0.0008525418889925877,0.0018325909004736519,0.0005363489356108777,0.0021952146498816533
7248_liver_sham_Male_26-U1,Biliary/ductular,interferon_response,ctrl,nearest,7950,-0.004721585515316683,0.0016636187142904113,0.0020065286800286337,1.206122931169649,-0.00798227819532589,-0.001460892835307477,-0.008858542443757432,-0.0008244879401459044
7248_liver_sham_Male_26-U1,Biliary/ductular,interferon_response,ctrl,superposition,7950,-0.0020153779538477903,0.0007045319410072237,0.0007492163798176699,1.0634242909506184,-0.0033962605582219486,-0.0006344953494736318,-0.0035811540991504973,-0.0005712197723172681
7248_liver_sham_Male_26-U1,Biliary/ductular,interferon_response,naive,nearest,7950,-0.004515615559380345,0.0014734708311821335,0.0019080359904675645,1.294926204230856,-0.007403618388497326,-0.0016276127302633633,-0.008377045620023973,-0.0008891477269573738
7248_liver_sham_Male_26-U1,Biliary/ductular,interferon_response,naive,superposition,7950,-0.0020838320085569046,0.0006322471985022165,0.0008037217544301993,1.2712144179273601,-0.003323036517621249,-0.0008446274994925603,-0.003654618541456464,-0.0005500674516691465
7248_liver_sham_Male_26-U1,Biliary/ductular,oxidative_stress,ctrl,nearest,7950,0.0011836347658043186,0.004653932210775729,0.0059728325696206805,1.2833948366912533,-0.007938072367316109,0.010305341898924746,-0.010498029411269101,0.0129610308686302
7248_liver_sham_Male_26-U1,Biliary/ductular,oxidative_stress,ctrl,superposition,7950,-0.000312095447629902,0.0005781179906008347,0.0007853578866580317,1.3584733556584423,-0.001445206709207538,0.0008210158139477341,-0.0018078604051440152,0.0011964725852204399
7248_liver_sham_Male_26-U1,Biliary/ductular,oxidative_stress,naive,nearest,7950,-0.05080499400679681,0.004034909419599308,0.004445612534018823,1.1017874434614445,-0.05871341646921145,-0.04289657154438217,-0.059284732211326546,-0.041361226007050465
7248_liver_sham_Male_26-U1,Biliary/ductular,oxidative_stress,naive,superposition,7950,-0.012570496652400554,0.000756281259109639,0.0016641616021000629,2.2004533129106765,-0.014052807920255447,-0.011088185384545661,-0.015479652512311272,-0.009241662055642454
7248_liver_sham_Male_26-U1,Biliary/ductular,secondary_senescence,ctrl,nearest,7950,0.0008428421199915449,0.0018290801834380435,0.0017669850774436658,0.9660511843293496,-0.00274215503954702,0.00442783927953011,-0.00243102979534114,0.004362789314448522
7248_liver_sham_Male_26-U1,Biliary/ductular,secondary_senescence,ctrl,superposition,7950,-0.0002602476626217788,0.0002510106707032645,0.0003498590541976589,1.3938015193435713,-0.0007522285772001772,0.0002317332519566196,-0.0008441205784990876,0.00042540704099709666
7248_liver_sham_Male_26-U1,Biliary/ductular,secondary_senescence,naive,nearest,7950,0.007622991926081378,0.0017354063727637282,0.0022047513283982366,1.2704524790277514,0.004221595435464472,0.011024388416698285,0.004004533807197935,0.012409894536890642
7248_liver_sham_Male_26-U1,Biliary/ductular,secondary_senescence,naive,superposition,7950,0.0015064292835801807,0.00037929542799286444,0.0008436971891257005,2.2243800659299606,0.0007630102447141664,0.0022498483224461952,0.00015157773366593556,0.0032859978394762213
7248_liver_sham_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,ctrl,nearest,7950,-0.0029760510210296567,0.001977378186798318,0.0018737499852081658,0.9475931299930328,-0.00685171226715436,0.0008996102250950462,-0.0066684959449863565,0.00040043923394063004
7248_liver_sham_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,ctrl,superposition,7950,-0.0016447768658612077,0.0010320937071493222,0.0010693143422052115,1.0360632322414736,-0.0036676805318738796,0.00037812680015146386,-0.0036554592815141937,0.0005905127990700506
7248_liver_sham_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,naive,nearest,7950,0.010683419960003826,0.0017586861935107584,0.002116593083736016,1.2035081025517063,0.007236395020722739,0.014130444899284913,0.00648060946609593,0.014239888358443984
7248_liver_sham_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,naive,superposition,7950,0.001768064635388728,0.0001975706160376122,0.0004089313766571381,2.0697985604260527,0.001380826227955008,0.0021553030428224478,0.0009176365594770191,0.00246627793065833
7248_liver_sham_Male_26-U1,Endothelial,downstream_arrest,ctrl,nearest,32718,-0.0013524103613936536,0.0016014312976578829,0.0018167201891804885,1.1344352966233824,-0.004491215704803104,0.0017863949820157968,-0.00478473177284289,0.002103571192436183
7248_liver_sham_Male_26-U1,Endothelial,downstream_arrest,ctrl,superposition,32718,0.00028620819243637926,0.00023052962860191,0.0002589317054958428,1.1232035858738962,-0.0001656298796233643,0.0007380462644961228,-0.00019361049887602286,0.0007549512972732886
7248_liver_sham_Male_26-U1,Endothelial,downstream_arrest,naive,nearest,32718,-0.0034938048438351286,0.0006558855520029014,0.0007740124672054073,1.1801029384498216,-0.004779340525760815,-0.002208269161909442,-0.00473156915030712,-0.0019030836049844313
7248_liver_sham_Male_26-U1,Endothelial,downstream_arrest,naive,superposition,32718,-0.000874669663225594,8.397347825532649e-05,0.00014657782509531662,1.745525231783752,-0.001039257680606034,-0.0007100816458451542,-0.0011827406378097777,-0.0005763742100781597
7248_liver_sham_Male_26-U1,Endothelial,emt_ecm,ctrl,nearest,32718,0.0027230315095348903,0.0010162644306533834,0.0010224251393972578,1.0060621119445394,0.000731153225454259,0.004714909793615522,0.0005853422310729572,0.004633348324690289
7248_liver_sham_Male_26-U1,Endothelial,emt_ecm,ctrl,superposition,32718,0.0006867375284415085,0.0002235067282249208,0.0003116988856464194,1.3945839041263601,0.0002486643411206638,0.0011248107157623532,9.841055648034606e-05,0.0012913833243483306
7248_liver_sham_Male_26-U1,Endothelial,emt_ecm,naive,nearest,32718,0.019212485174451864,0.0025335466203487956,0.004262641423443322,1.6824799627553255,0.014246733798568225,0.024178236550335505,0.012131510001593817,0.028643661666176212
7248_liver_sham_Male_26-U1,Endothelial,emt_ecm,naive,superposition,32718,0.015168705454140166,0.002059915647326666,0.0036374957278936517,1.7658469329141464,0.0111312707853799,0.01920614012290043,0.009283185802619663,0.0231744592223666
7248_liver_sham_Male_26-U1,Endothelial,il6_jak_stat3,ctrl,nearest,32718,-0.00252555651957113,0.002885366931988735,0.0029805901238725823,1.0330021082685017,-0.00818087570626905,0.003129762667126791,-0.008166902709384092,0.0030860444264679677
7248_liver_sham_Male_26-U1,Endothelial,il6_jak_stat3,ctrl,superposition,32718,0.0007666313434073034,0.0006301296073259913,0.0006962354646200528,1.1049083498466092,-0.00046842268695163937,0.0020016853737662463,-0.0004604606528239987,0.002095135896893072
7248_liver_sham_Male_26-U1,Endothelial,il6_jak_stat3,naive,nearest,32718,0.009895537466546213,0.001351825429270268,0.0015614159192774192,1.155042570933357,0.007245959625176487,0.012545115307915938,0.0068881025441413935,0.013015718168466606
7248_liver_sham_Male_26-U1,Endothelial,il6_jak_stat3,naive,superposition,32718,0.002501628624695968,0.0002499774797378224,0.00038309627853745404,1.5325231654437323,0.0020116727644098357,0.0029915844849821,0.0017461726502061784,0.0032350094395240665
7248_liver_sham_Male_26-U1,Endothelial,interferon_response,ctrl,nearest,32718,0.00173893342662616,0.0010510568975396534,0.0009238926503134932,0.8790129749171237,-0.0003211380925515605,0.0037990049458038804,-9.611789500703347e-05,0.0033790237372471835
7248_liver_sham_Male_26-U1,Endothelial,interferon_response,ctrl,superposition,32718,0.0006733906272714722,0.00026182841966994737,0.00032025739527690513,1.2231575001698116,0.00016020692471837542,0.001186574329824569,1.1119194148986294e-05,0.0012648818767958616
7248_liver_sham_Male_26-U1,Endothelial,interferon_response,naive,nearest,32718,0.007196848203490539,0.0010689114294893671,0.0012562118464976833,1.1752253852293375,0.00510178180169138,0.009291914605289699,0.004751307204005596,0.009623791680808099
7248_liver_sham_Male_26-U1,Endothelial,interferon_response,naive,superposition,32718,0.0012910476240931177,0.0001369297766558779,0.0002214940894147585,1.617574313083133,0.001022665261847597,0.0015594299863386383,0.0008191555187692973,0.0017065709061020752
7248_liver_sham_Male_26-U1,Endothelial,oxidative_stress,ctrl,nearest,32718,-0.003840242927251816,0.002125341765194608,0.0020752029702089773,0.9764090670937153,-0.008005912787033248,0.00032542693252961535,-0.008151213094436388,0.00013802592441104614
7248_liver_sham_Male_26-U1,Endothelial,oxidative_stress,ctrl,superposition,32718,-0.0017315194671908866,0.0004380658683420857,0.000552539565699918,1.2613161755584203,-0.0025901285691413744,-0.0008729103652403987,-0.0028820397271354654,-0.0006078833131526664
7248_liver_sham_Male_26-U1,Endothelial,oxidative_stress,naive,nearest,32718,-0.02543379789116403,0.0024010346747819736,0.002807997610670274,1.1694948182808957,-0.030139825853736698,-0.02072776992859136,-0.030074925969833452,-0.02006054186199011
7248_liver_sham_Male_26-U1,Endothelial,oxidative_stress,naive,superposition,32718,-0.007667554495518012,0.0005116700963964057,0.0008715537539980834,1.7033509680090144,-0.008670427884454967,-0.006664681106581057,-0.009339181001351999,-0.0058205296090154835
7248_liver_sham_Male_26-U1,Endothelial,secondary_senescence,ctrl,nearest,32718,-0.0024297560843269837,0.0022488635175916464,0.0025370201264912928,1.1281343250248637,-0.006837528578806611,0.0019780164101526436,-0.007511001072102241,0.001822389441205123
7248_liver_sham_Male_26-U1,Endothelial,secondary_senescence,ctrl,superposition,32718,0.00041409360172140397,0.00015196767432783075,0.00020147139381235246,1.3257516422718316,0.00011623696003885568,0.0007119502434039522,4.477404748269595e-06,0.0007905077561567367
7248_liver_sham_Male_26-U1,Endothelial,secondary_senescence,naive,nearest,32718,0.00273551832368792,0.0009793207290961288,0.0011781259711134305,1.2030032001883493,0.0008160496946595073,0.004654986952716333,0.0002892445675799364,0.004863098798748788
7248_liver_sham_Male_26-U1,Endothelial,secondary_senescence,naive,superposition,32718,0.0009637857982113474,0.0001254382537973178,0.0002205433389085436,1.7581824701170974,0.0007179268207686045,0.0012096447756540902,0.0004918934941794667,0.0013597192402744966
