section,arm,week,call,module,n,lam_naive,beta_unstrat,beta_plus_celltype,beta_plus_n5,sd_y,sf_celltype,sf_n5_unstrat,spearman_bins,n_bins
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,tnfa_nfkb_proximal,153613,13.06312424316145,0.015345709791440938,0.005790840880884255,-5.621047971103546e-05,0.030484989588006543,0.3773589465450528,-0.003662944267484247,-0.9413533834586465,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,downstream_arrest,153248,6.999999999999999,-0.0018051506911848571,0.002616321118301618,0.003612286759146597,0.024746826326660476,-1.4493643833049352,-2.001099839911747,-0.39097744360902253,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,emt_ecm,153248,6.999999999999999,0.042225880101219665,0.017193891901867646,0.0007630817182755034,0.04396649557643796,0.4071884792135099,0.018071422465235066,-0.9127819548872179,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,il6_jak_stat3,153248,6.999999999999999,0.06031093939980802,0.026467427134475474,0.0029445281194728666,0.05808163574378191,0.43884952544048295,0.04882245491076266,-0.8736842105263156,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,interferon_response,153248,6.999999999999999,0.04212591169938392,0.00913008259607812,-0.0012080988751686735,0.046799305551226605,0.2167331750878556,-0.028678284372569238,-0.5969924812030075,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,oxidative_stress,153248,6.999999999999999,-0.06566733563470734,-0.03293251557000566,-0.007940414818082542,0.07083498650730366,0.5015052803908759,0.12091879077070052,0.9609022556390976,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,secondary_senescence,153248,24.898270706915355,0.027340489158571502,0.017989505327509075,0.005325133311868768,0.053262457615685856,0.6579803756681945,0.1947709596921856,-0.9894736842105262,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,tnfa_nfkb_proximal,153248,49.99999999999999,0.024276921956526084,0.017823044122582017,0.00671481627160581,0.03941683783034461,0.7341558437473518,0.2765925714812764,-0.9879699248120299,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,downstream_arrest,76676,49.99999999999999,-0.0008491096105294407,-0.0017522293807028589,0.0004675691592150958,0.02376671017468273,2.0636079947444017,-0.5506581876084937,0.5909774436090225,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,emt_ecm,76676,6.999999999999999,0.06078174378803963,0.027443412941610363,0.006167964767269457,0.0447324967651487,0.45150749602235923,0.10147725917141526,-0.8225563909774435,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,il6_jak_stat3,76676,17.339744786709613,0.016688683039746934,0.010561260194624316,0.0003513399771376414,0.04536386038984249,0.6328396416584149,0.021052588529656028,-0.9624060150375938,20
