call,celltype,module,zone,n_donors,n,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med
tierA_p95,Hepatocytes,tnfa_nfkb_proximal,periportal,4,53705,44.99999999999999,0.22874492800272966,1,44.99999999999999,0.08612318972417583,44.99999999999999,0.08714690987667019,0.08612318972417583,0.08714690987667019,0.033357614620292145,0.3765031665451752,0.3809785451314149,26.020017929209786,44.99999999999999,44.99999999999999,0.13799874710906174,0.30347169100562443,0.22874492800272966,7.225298453276878,44.99999999999999,44.99999999999999,0.06122674269119377,0.1657446094806344,0.08612318972417583,0.03952595276652052,0.11912708395702896,0.08092181948011205,0.15265579636979726,0.8087924886800277,0.3542972648601928
tierA_p95,Hepatocytes,downstream_arrest,midzonal,4,53348,44.99999999999999,-0.0662416536546748,1,44.99999999999999,-0.022948032919915182,44.99999999999999,-0.023946634742553485,-0.022948032919915182,-0.023946634742553485,0.033357614620292145,0.346429046586697,0.36150418084956015,6.999999999999999,44.99999999999999,44.99999999999999,-0.17174160530049212,-0.024789815484695162,-0.07279907403922053,6.999999999999999,44.99999999999999,39.926635503887,-0.05155959787214845,0.09790458581954546,-0.021608836507886427,-0.051049525618381754,-0.0023509772447060317,-0.023946634742553485,0.09463853685036998,0.5373519360055874,0.2994108377797384
tierA_p95,Hepatocytes,emt_ecm,midzonal,4,53348,41.42546435011831,0.23860126871215906,0,44.99999999999999,0.021634137987070274,44.99999999999999,0.022130149788361465,0.020796621769667546,0.021281684972666255,0.033357614620292145,0.08716056658841964,0.08919351136535573,6.999999999999999,44.99999999999999,41.42546435011831,0.1234166559141115,0.5671371591672801,0.23860126871215906,6.999999999999999,44.99999999999999,44.99999999999999,-0.04599608343497069,0.08486866453029446,0.021634137987070274,-0.027540442832887993,0.07870260538591643,0.01912209196030672,-0.10554783922462367,0.20770566204915675,0.08919351136535573
tierA_p95,Hepatocytes,il6_jak_stat3,midzonal,4,53348,14.481553567088937,0.27167008997484987,0,44.99999999999999,0.02620631448619206,12.181724660310634,0.015630232551304274,0.01737591233726859,0.01672779507207105,0.033357614620292145,0.06395960754780616,0.06157392988539755,6.999999999999999,34.851020587699956,14.600391688651236,0.11178908601331775,0.4492177062326958,0.2984871189147877,6.999999999999999,44.99999999999999,44.99999999999999,-0.15294085834846102,0.047303142924494244,0.02620631448619206,-0.0435521913269284,0.03747117181070313,0.01672779507207105,-0.3766258446337732,0.12839799674162877,0.06157392988539755
tierA_p95,Hepatocytes,interferon_response,midzonal,4,53348,6.999999999999999,0.2213451973452714,1,6.999999999999999,-0.0442883843455051,6.999999999999999,-0.045479591580737146,-0.0442883843455051,-0.045479591580737146,0.033357614620292145,-0.2000873968655423,-0.20546906879481353,6.999999999999999,44.99999999999999,6.999999999999999,-0.023243383543781374,0.5617243047049847,0.16892006392065678,6.999999999999999,44.99999999999999,6.999999999999999,-0.14452672517336332,0.09693056526740991,-0.0442883843455051,-0.1386328458703504,0.09460896617384587,-0.009364243072047687,-2.1124187415740137,5.137298708513737,-0.035596745632451625
tierA_p95,Hepatocytes,oxidative_stress,midzonal,4,53348,27.448498913012543,-0.1791547355839042,0,38.770727115667604,-0.0872069213632749,41.34719862514225,-0.08848798156565577,-0.08451316069608669,-0.08492561436388572,0.033357614620292145,0.4717327756960481,0.474034995988773,6.999999999999999,44.99999999999999,27.448498913012543,-0.4473821532561029,-0.1138691943135842,-0.18531763253580064,6.999999999999999,44.99999999999999,38.770727115667604,-0.22272423687332402,-0.05530244130134364,-0.08500200037694994,-0.17281942310938164,-0.04782694365404003,-0.08550447069088786,0.20880573715499245,0.7555120521942815,0.474034995988773
tierA_p95,Hepatocytes,secondary_senescence,midzonal,4,53348,7.221442184636681,0.36221091063661637,0,6.999999999999999,0.021617834617565515,44.99999999999999,0.002293717112239197,0.01986057475038982,0.0198094993650047,0.033357614620292145,0.05483151988846271,0.0546905098197838,6.999999999999999,44.99999999999999,7.492551077742915,0.07314178499631309,0.5111183021012392,0.23757301973106887,6.999999999999999,44.99999999999999,44.99999999999999,-0.1518232653857573,0.11601765047370872,0.021617834617565515,-0.15786083610398124,0.12767419473799796,0.0198094993650047,-0.7644718571940387,0.29636645743370627,0.06754903860839725
tierA_p95,Hepatocytes,tnfa_nfkb_proximal,midzonal,4,53348,44.99999999999999,0.2591878515821041,1,44.99999999999999,0.04388588826834827,44.99999999999999,0.0438340082914296,0.04388588826834827,0.0438340082914296,0.033357614620292145,0.16932077641936216,0.16912061280597523,6.999999999999999,44.99999999999999,44.99999999999999,0.09979848747592655,0.39385240094905455,0.2591878515821041,6.999999999999999,44.99999999999999,44.99999999999999,-0.11724639006978771,0.1458248064097138,0.04388588826834827,-0.038558159390510945,0.14452592223314809,0.0438340082914296,-0.4605517225246703,0.7432904349719939,0.1569351278892646
tierA_p95,Hepatocytes,downstream_arrest,pericentral,4,52620,44.99999999999999,-0.03847173812155121,1,44.99999999999999,-0.03494235809603797,44.99999999999999,-0.035103365297380146,-0.03494235809603797,-0.035103365297380146,0.033357614620292145,0.9082604478549373,0.912445525244305,6.999999999999999,44.99999999999999,44.99999999999999,-0.2102023084637281,0.044851941745873314,-0.03847173812155121,6.999999999999999,44.99999999999999,44.99999999999999,-0.1202812359985471,0.03721835163011378,-0.03494235809603797,-0.12245546911792034,0.0012182175202474631,-0.02958683060924354,-0.8606040729061791,1.8655591275344476,0.3657561750597483
tierA_p95,Hepatocytes,emt_ecm,pericentral,4,52620,6.999999999999999,0.6648393796076805,1,6.999999999999999,0.10511182797617659,6.999999999999999,0.10589767799746622,0.10511182797617659,0.10589767799746622,0.033357614620292145,0.1581010860671381,0.15928310091973807,6.999999999999999,44.99999999999999,8.468582756131608,0.2079327708418191,1.0220908928821626,0.47832610986453516,6.999999999999999,44.99999999999999,6.999999999999999,0.03288826778324479,0.18258077013104856,0.10511182797617659,0.019258651338060172,0.1854739263597803,0.09496146055001098,0.09261960613563325,0.22930087486000147,0.15261120390510974
tierA_p95,Hepatocytes,il6_jak_stat3,pericentral,4,52620,7.935566452538843,0.6575097670483895,0,6.999999999999999,0.17884035193217543,6.999999999999999,0.18002965447875577,0.1469473664815532,0.14815027394939587,0.033357614620292145,0.2234907735914113,0.22532026347601425,6.999999999999999,15.894810459708172,7.935566452538843,0.49969297553859215,0.760933086106488,0.552042097176373,6.999999999999999,7.550728493303375,6.999999999999999,0.11883422282054351,0.22859670688837608,0.18254344574140105,0.09335894680325786,0.21505409074225698,0.14815027394939587,0.17253510031251923,0.39777729072395046,0.22532026347601425
tierA_p95,Hepatocytes,interferon_response,pericentral,4,52620,6.999999999999999,0.405016480055556,1,6.999999999999999,0.08432947801803989,6.999999999999999,0.08485044249108233,0.08432947801803989,0.08485044249108233,0.033357614620292145,0.2082124609015229,0.20949874059308257,6.999999999999999,6.999999999999999,6.999999999999999,0.25494828350725457,0.65962907086302,0.405016480055556,6.999999999999999,18.338955053589082,6.999999999999999,-0.020120436282649742,0.13492469751147138,0.08432947801803989,0.015644308503997627,0.1361083778038306,0.08485044249108233,0.024234053432498556,0.39976477384169407,0.20949874059308257
tierA_p95,Hepatocytes,oxidative_stress,pericentral,4,52620,6.999999999999999,-0.3671501672241737,1,14.70097778539553,-0.06813060481661903,8.020583426544206,-0.10823509444903635,-0.12445629143449528,-0.125408859335271,0.033357614620292145,0.3389792584746531,0.3415737497368458,6.999999999999999,44.99999999999999,6.999999999999999,-0.5315415672021297,-0.09656285696020875,-0.3671501672241737,6.999999999999999,44.99999999999999,14.70097778539553,-0.10534897599147189,-0.018527804190580574,-0.06813060481661903,-0.1467382522270769,-0.020225563038883496,-0.11244070935353956,0.05481960660261582,0.5178689274109772,0.3415737497368458
tierA_p95,Hepatocytes,secondary_senescence,pericentral,4,52620,6.999999999999999,0.5995407792587367,1,6.999999999999999,0.07675092663116807,6.999999999999999,0.07627562431156215,0.07675092663116807,0.07627562431156215,0.033357614620292145,0.1280161905351322,0.12722341323615752,6.999999999999999,44.99999999999999,6.999999999999999,0.23124488008744049,0.6546982980897817,0.4207548016062682,6.999999999999999,44.99999999999999,6.999999999999999,-0.06238263433617538,0.15934445369153719,0.07675092663116807,-0.08552037510191754,0.09898056214792172,0.037674577240339714,-0.18137737341588103,0.23700745537537524,0.09537908828536712
tierA_p95,Hepatocytes,tnfa_nfkb_proximal,pericentral,4,52620,44.99999999999999,0.34131599853416866,1,6.999999999999999,0.09395786216209535,6.999999999999999,0.09423635204585536,0.027457791796565115,0.02771067678944903,0.033357614620292145,0.0804468349403093,0.0811877465704994,6.999999999999999,44.99999999999999,44.99999999999999,0.2514203952107428,0.5885815993506132,0.35458698692732193,6.999999999999999,44.99999999999999,6.999999999999999,-0.022994234635654025,0.3219242091708697,0.09395786216209535,-0.00943529869204488,0.3234784837676883,0.02771067678944903,-0.03148863562979095,0.5495898684644316,0.0811877465704994
