held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design
7259_liver_sbr_Male_26-U1,9.962242533302096,0.002849249750200559,12301,-17219.649895870298,-1.399857726678343,0.9482309274533487,0.9624538307040372,-17219.764414038673,-1.399867036341653,0.11451816837507067,Endothelial,secondary_senescence,step,ctrl
7260_liver_sbr_Male_26-U1,27.304873519796445,-0.0036303504201923614,22304,-30950.02219203904,-1.3876444670031851,0.952224459237986,0.9392384898495144,-30949.746972975692,-1.3876321275545056,-0.27521906334732193,Endothelial,secondary_senescence,step,ctrl
7001_liver_sham_Male_52-U1,27.304873519796445,-0.004729977715297499,18708,-25771.098614682072,-1.3775442919971175,0.955268044319097,0.919889431464105,-25770.077638771803,-1.377489717702149,-1.020975910269044,Endothelial,secondary_senescence,step,ctrl
7248_liver_sham_Male_26-U1,16.49296129703063,0.003988714670131918,32788,-45423.45115532945,-1.3853681577201857,0.9566615768147597,0.9348091634699469,-45422.87594549924,-1.3853506144168366,-0.5752098302109516,Endothelial,secondary_senescence,step,ctrl
7352_liver_sham_Male_2-U1,9.962242533302096,0.005031627344539271,15171,-21204.414031617052,-1.3976938917419452,0.9484797186759444,0.9583517712693059,-21203.32519703274,-1.3976221209566106,-1.0888345843122806,Endothelial,secondary_senescence,step,ctrl
7435_liver_sham_Male_10-U1,21.2211739115045,0.0035588941668009085,24230,-34777.90249286855,-1.4353240814225565,0.9329528886509761,1.0283015091555803,-34777.64898987334,-1.4353136190620446,-0.2535029952050536,Endothelial,secondary_senescence,step,ctrl
7259_liver_sbr_Male_26-U1,9.962242533302096,0.018401933443309332,12301,-17448.35139984502,-1.4184498333342834,0.9996613688455478,0.9990228566226159,-17454.362897190662,-1.418938533224182,6.011497345640237,Endothelial,secondary_senescence,step,naive
7260_liver_sbr_Male_26-U1,10.477345453252495,0.020425911455586934,22304,-31643.903720666953,-1.4187546503168469,0.9995827821412083,0.9996323016324943,-31648.005045120597,-1.4189385332281472,4.101324453644338,Endothelial,secondary_senescence,step,naive
7001_liver_sham_Male_52-U1,9.472463873139185,0.016816903042518077,18708,-26536.66112184909,-1.4184659569087605,0.9997171917720581,0.9990550557162545,-26545.50207960311,-1.4189385332265934,8.840957754018746,Endothelial,secondary_senescence,step,naive
7248_liver_sham_Male_26-U1,11.019082036984365,0.02046196327141321,32788,-46518.96655929406,-1.4187802415302568,0.999581308059079,0.9996834643205891,-46524.1566276684,-1.4189385332337563,5.190068374344264,Endothelial,secondary_senescence,step,naive
7352_liver_sham_Male_2-U1,9.962242533302096,0.023139038022129556,15171,-21531.476907839355,-1.4192523174371732,0.9994645849194098,1.0006271203360495,-21526.716487559668,-1.4189385332252105,-4.760420279686514,Endothelial,secondary_senescence,step,naive
7435_liver_sham_Male_10-U1,11.019082036984365,0.02404518025188761,24230,-34386.662280710014,-1.4191771473673138,0.9994218293066539,1.0004768160465083,-34380.88066013985,-1.4189385332290485,-5.7816205701674335,Endothelial,secondary_senescence,step,naive
7259_liver_sbr_Male_26-U1,,,12301,-17223.907507732827,-1.40020384584447,,0.9631100774945938,-17219.76441403867,-1.3998670363416525,-4.143093694157869,Endothelial,secondary_senescence,spline,ctrl
7260_liver_sbr_Male_26-U1,,,22304,-30949.25974721983,-1.3876102827842463,,0.9391732188087916,-30949.746972975692,-1.3876321275545056,0.48722575586361927,Endothelial,secondary_senescence,spline,ctrl
7001_liver_sham_Male_52-U1,,,18708,-25772.229709171123,-1.3776047524679882,,0.9200047814012898,-25770.077638771807,-1.3774897177021492,-2.152070399315562,Endothelial,secondary_senescence,spline,ctrl
7248_liver_sham_Male_26-U1,,,32788,-45424.95487794409,-1.3854140197006248,,0.9348977034841761,-45422.87594549923,-1.3853506144168364,-2.0789324448560365,Endothelial,secondary_senescence,spline,ctrl
7352_liver_sham_Male_2-U1,,,15171,-21203.548962582277,-1.397636870514948,,0.9582436597854985,-21203.325197032736,-1.3976221209566104,-0.22376554954098538,Endothelial,secondary_senescence,spline,ctrl
7435_liver_sham_Male_10-U1,,,24230,-34777.63274884,-1.4353129487758975,,1.0282805666972261,-34777.64898987334,-1.4353136190620446,0.016241033343249,Endothelial,secondary_senescence,spline,ctrl
7259_liver_sbr_Male_26-U1,,,12301,-17455.25074416171,-1.4190107100367213,,1.0001441906886113,-17454.362897190662,-1.418938533224182,-0.8878469710471109,Endothelial,secondary_senescence,spline,naive
7260_liver_sbr_Male_26-U1,,,22304,-31641.35030419859,-1.4186401678711706,,0.999403443613039,-31648.005045120597,-1.4189385332281472,6.654740922007477,Endothelial,secondary_senescence,spline,naive
7001_liver_sham_Male_52-U1,,,18708,-26543.43872821756,-1.4188282407642485,,0.9997794197334704,-26545.50207960311,-1.4189385332265934,2.0633513855500496,Endothelial,secondary_senescence,spline,naive
7248_liver_sham_Male_26-U1,,,32788,-46516.61409289203,-1.4187084937444197,,0.9995400242024656,-46524.1566276684,-1.4189385332337563,7.542534776373941,Endothelial,secondary_senescence,spline,naive
7352_liver_sham_Male_2-U1,,,15171,-21530.202132787996,-1.419168290342627,,1.000458996597198,-21526.716487559668,-1.4189385332252105,-3.485645228327485,Endothelial,secondary_senescence,spline,naive
7435_liver_sham_Male_10-U1,,,24230,-34391.147208395014,-1.4193622454971115,,1.000846415225409,-34380.88066013985,-1.4189385332290485,-10.266548255167436,Endothelial,secondary_senescence,spline,naive
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.0028479590434203356,12301,-16572.840017798924,-1.3472758326801824,0.810891476933005,0.8646638006309588,-16572.794418652466,-1.3472721257338807,-0.04559914645869867,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7260_liver_sbr_Male_26-U1,7.361938632551805,-0.0015732929842035954,22304,-30077.295743501956,-1.3485157704224335,0.8075558852877216,0.8664412003842364,-30077.596627286057,-1.348529260549052,0.30088378410073346,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7001_liver_sham_Male_52-U1,7.361938632551805,-0.0030470759377521335,18708,-24605.901473241145,-1.3152609297221052,0.8171611434170595,0.8127176214362332,-24605.77732778722,-1.3152542937666891,-0.12414545392675791,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0012232226692309206,32788,-42860.81078162079,-1.3072102836897888,0.8245663768765823,0.799360640317524,-42860.745354431754,-1.3072082882283687,-0.0654271890380187,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7352_liver_sham_Male_2-U1,9.006764443646388,-0.0016399919746801614,15171,-20343.660344093798,-1.340957111864333,0.8108558793865024,0.8544119676837796,-20343.9071734877,-1.340973381681346,0.2468293939018622,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7435_liver_sham_Male_10-U1,7.361938632551805,-0.005073305617895736,24230,-31780.169118056292,-1.311604173258617,0.8197551482112821,0.8067015822311845,-31778.642501797905,-1.3115411680477882,-1.526616258386639,Endothelial,tnfa_nfkb_proximal,exponential,ctrl
7259_liver_sbr_Male_26-U1,6.999999999999999,0.027859602020883535,12301,-17441.162591125307,-1.4178654248536953,0.9992238425752378,0.997855111187562,-17454.362897190662,-1.418938533224182,13.200306065355107,Endothelial,tnfa_nfkb_proximal,exponential,naive
7260_liver_sbr_Male_26-U1,6.999999999999999,0.03133079243662491,22304,-31641.238360559553,-1.4186351488773115,0.9990183814452931,0.9993933554939166,-31648.005045120593,-1.4189385332281472,6.766684561040165,Endothelial,tnfa_nfkb_proximal,exponential,naive
7001_liver_sham_Male_52-U1,6.999999999999999,0.028347320916158738,18708,-26531.1465342025,-1.4181711852791588,0.999196429396876,0.9984661935284179,-26545.502079603102,-1.418938533226593,14.35554540060184,Endothelial,tnfa_nfkb_proximal,exponential,naive
7248_liver_sham_Male_26-U1,6.999999999999999,0.03132702345267063,32788,-46512.230299748386,-1.4185747925993775,0.9990186176015957,0.9992727587137368,-46524.1566276684,-1.4189385332337563,11.926327920016774,Endothelial,tnfa_nfkb_proximal,exponential,naive
7352_liver_sham_Male_2-U1,6.999999999999999,0.03339289291627655,15171,-21531.36650072944,-1.4192450399267973,0.9988849147026818,1.0006117545282198,-21526.716487559668,-1.4189385332252105,-4.650013169772137,Endothelial,tnfa_nfkb_proximal,exponential,naive
7435_liver_sham_Male_10-U1,28.716686174618605,0.030088079471927393,24230,-34374.42839259292,-1.4186722407178258,0.9990947074736908,0.9994674978753749,-34380.880660139854,-1.418938533229049,6.4522675469343085,Endothelial,tnfa_nfkb_proximal,exponential,naive
7259_liver_sbr_Male_26-U1,9.006764443646388,-0.003520313277885185,12301,-16572.789373818872,-1.3472717156181508,0.8108873669259544,0.8646568504703268,-16572.794418652466,-1.3472721257338807,0.005044833593274234,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7260_liver_sbr_Male_26-U1,9.962242533302096,-0.0026630701934990094,22304,-30077.164449473617,-1.348509883853731,0.8075515109098076,0.8664313725439841,-30077.596627286057,-1.348529260549052,0.43217781243947684,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7001_liver_sham_Male_52-U1,9.472463873139185,-0.0036999790341117854,18708,-24605.810534376837,-1.3152560687607888,0.8171569412114154,0.8127096989229728,-24605.77732778722,-1.3152542937666891,-0.033206589618203,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7248_liver_sham_Male_26-U1,12.818224546846722,-0.0016350561246608487,32788,-42860.39830211827,-1.3071977034926885,0.8245652491136235,0.7993399222656069,-42860.745354431754,-1.3072082882283687,0.3470523134819814,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7352_liver_sham_Male_2-U1,11.58882939190469,-0.0023522186961983725,15171,-20343.51259567569,-1.3409473729929267,0.8108532179352731,0.8543960276733228,-20343.9071734877,-1.340973381681346,0.39457781201053876,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7435_liver_sham_Male_10-U1,9.962242533302096,-0.006284063384852686,24230,-31780.78101566743,-1.3116294269776076,0.8197421603342999,0.8067432075998583,-31778.642501797905,-1.3115411680477882,-2.138513869525923,Endothelial,tnfa_nfkb_proximal,gaussian,ctrl
7259_liver_sbr_Male_26-U1,6.999999999999999,0.02717362206641574,12301,-17440.897008923992,-1.4178438345601163,0.9992615942637912,0.9978119079159398,-17454.362897190662,-1.418938533224182,13.465888266669936,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7260_liver_sbr_Male_26-U1,6.999999999999999,0.03079066967291203,22304,-31641.304963387614,-1.4186381350155852,0.9990519346610937,0.9993993333368565,-31648.005045120593,-1.4189385332281472,6.700081732979015,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7001_liver_sham_Male_52-U1,6.999999999999999,0.027937547601452797,18708,-26531.705019925692,-1.4182010380546126,0.9992194934340163,0.9985258363848591,-26545.502079603102,-1.418938533226593,13.797059677410289,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7248_liver_sham_Male_26-U1,6.999999999999999,0.03174583715148823,32788,-46515.43399548363,-1.4186725019971829,0.998992201823551,0.9994679806693457,-46524.1566276684,-1.4189385332337563,8.722632184770191,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7352_liver_sham_Male_2-U1,6.999999999999999,0.032863200902453704,15171,-21531.216071802126,-1.4192351243690018,0.9989200100264447,1.000592003392196,-21526.716487559668,-1.4189385332252105,-4.499584242457786,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7435_liver_sham_Male_10-U1,31.763081427768892,0.028712532778525264,24230,-34378.06154918229,-1.4188221852737222,0.9991755904614419,0.999767173141974,-34380.880660139854,-1.418938533229049,2.81911095756368,Endothelial,tnfa_nfkb_proximal,gaussian,naive
7259_liver_sbr_Male_26-U1,11.019082036984365,-0.002577927585932017,12301,-16572.9706647525,-1.3472864535202425,0.8108928405109316,0.8646811198429147,-16572.794418652466,-1.3472721257338807,-0.17624610003622365,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7260_liver_sbr_Male_26-U1,21.2211739115045,-0.001082974358214204,22304,-30077.373919218524,-1.3485192754312465,0.8075571163573075,0.8664469523851971,-30077.596627286057,-1.348529260549052,0.22270806753294892,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7001_liver_sham_Male_52-U1,22.318425721029357,-0.0027793260142086806,18708,-24605.945252915004,-1.315263269879998,0.8171626475057314,0.8127214384655232,-24605.77732778722,-1.3152542937666891,-0.16792512778556556,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0013013759004783338,32788,-42860.818744524426,-1.3072105265500922,0.8245661960750141,0.7993610465350103,-42860.745354431754,-1.3072082882283687,-0.073390092671616,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7352_liver_sham_Male_2-U1,38.85968176362148,-0.0014609977962921645,15171,-20343.74848978135,-1.340962922007867,0.8108564162638353,0.8544214212430633,-20343.9071734877,-1.340973381681346,0.15868370635143947,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7435_liver_sham_Male_10-U1,21.2211739115045,-0.004469814311348226,24230,-31779.875842794114,-1.3115920694508507,0.8197606259212229,0.8066816432839327,-31778.642501797905,-1.3115411680477882,-1.233340996208426,Endothelial,tnfa_nfkb_proximal,powerlaw,ctrl
7259_liver_sbr_Male_26-U1,6.999999999999999,0.029212890590368638,12301,-17440.59177694196,-1.4178190209691863,0.9991466070233549,0.9977624850211437,-17454.362897190662,-1.418938533224182,13.771120248700754,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7260_liver_sbr_Male_26-U1,6.999999999999999,0.032756924120416635,22304,-31641.06150940602,-1.418627219754574,0.9989269839221692,0.9993774779746243,-31648.005045120593,-1.4189385332281472,6.9435357145739545,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7001_liver_sham_Male_52-U1,6.999999999999999,0.02962794366854002,18708,-26530.19068924029,-1.4181200924331991,0.9991221849539736,0.9983641482553,-26545.502079603102,-1.418938533226593,15.311390362810926,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7248_liver_sham_Male_26-U1,11.019082036984365,0.03249613923542258,32788,-46511.526976488894,-1.4185533419692844,0.998944000934792,0.999229882016465,-46524.1566276684,-1.4189385332337563,12.629651179508073,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7352_liver_sham_Male_2-U1,6.999999999999999,0.03459703366928901,15171,-21530.942999496314,-1.4192171247443355,0.9988030452612858,1.0005558468111184,-21526.716487559668,-1.4189385332252105,-4.226511936645693,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7435_liver_sham_Male_10-U1,6.999999999999999,0.03143420851015225,24230,-34368.50627784361,-1.4184278282230132,0.99901189053534,0.9989791095510855,-34380.880660139854,-1.418938533229049,12.374382296242402,Endothelial,tnfa_nfkb_proximal,powerlaw,naive
7259_liver_sbr_Male_26-U1,17.345738419684505,-0.0060220094345884954,12301,-16572.31498732354,-1.3472331507457558,0.8108641307812531,0.8645927575462692,-16572.794418652466,-1.3472721257338807,0.47943132892396534,Endothelial,tnfa_nfkb_proximal,step,ctrl
7260_liver_sbr_Male_26-U1,17.345738419684505,-0.006468159012604284,22304,-30077.244550815245,-1.3485134751979575,0.807517891504694,0.8664347318297768,-30077.596627286057,-1.348529260549052,0.3520764708118804,Endothelial,tnfa_nfkb_proximal,step,ctrl
7001_liver_sham_Male_52-U1,17.345738419684505,-0.00632886067254096,18708,-24605.45311105484,-1.3152369633875798,0.8171313782455599,0.8126786129079141,-24605.77732778722,-1.3152542937666891,0.3242167323769536,Endothelial,tnfa_nfkb_proximal,step,ctrl
7248_liver_sham_Male_26-U1,17.345738419684505,-0.004734606855438616,32788,-42859.27962824167,-1.3071635850994774,0.824546189704199,0.7992842290927348,-42860.745354431754,-1.3072082882283687,1.4657261900865706,Endothelial,tnfa_nfkb_proximal,step,ctrl
7352_liver_sham_Male_2-U1,17.345738419684505,-0.004974973584953215,15171,-20342.725169882364,-1.340895469638281,0.8108346503270429,0.8543108430556267,-20343.9071734877,-1.340973381681346,1.1820036053359217,Endothelial,tnfa_nfkb_proximal,step,ctrl
7435_liver_sham_Male_10-U1,17.345738419684505,-0.008409076632119594,24230,-31780.43397015222,-1.311615104009584,0.8197114824657609,0.8067202141545305,-31778.642501797905,-1.3115411680477882,-1.7914683543131105,Endothelial,tnfa_nfkb_proximal,step,ctrl
7259_liver_sbr_Male_26-U1,9.472463873139185,0.024121595962471293,12301,-17444.298526120114,-1.418120358192026,0.999418148608223,0.9983644045020831,-17454.362897190662,-1.418938533224182,10.064371070548077,Endothelial,tnfa_nfkb_proximal,step,naive
7260_liver_sbr_Male_26-U1,11.019082036984365,0.02709425697966807,22304,-31643.791692204057,-1.4187496275199092,0.9992659012387197,0.9996222064005454,-31648.005045120593,-1.4189385332281472,4.213352916536678,Endothelial,tnfa_nfkb_proximal,step,naive
7001_liver_sham_Male_52-U1,9.472463873139185,0.02544969346772613,18708,-26536.844084234326,-1.4184757368096177,0.9993523131023984,0.9990747887193719,-26545.502079603102,-1.418938533226593,8.657995368776028,Endothelial,tnfa_nfkb_proximal,step,naive
7248_liver_sham_Male_26-U1,9.472463873139185,0.02901655583930567,32788,-46520.38526465269,-1.4188235105725475,0.9991580394872241,0.9997698131489411,-46524.1566276684,-1.4189385332337563,3.771363015715906,Endothelial,tnfa_nfkb_proximal,step,naive
7352_liver_sham_Male_2-U1,11.019082036984365,0.02884140588513861,15171,-21530.966360393053,-1.4192186645832874,0.9991681733065684,1.000559488113661,-21526.716487559668,-1.4189385332252105,-4.24987283338487,Endothelial,tnfa_nfkb_proximal,step,naive
7435_liver_sham_Male_10-U1,7.361938632551805,0.027078971672872463,24230,-34380.673896248336,-1.4189299998451645,0.9992667292931396,0.999982697657623,-34380.880660139854,-1.418938533229049,0.20676389151776675,Endothelial,tnfa_nfkb_proximal,step,naive
7259_liver_sbr_Male_26-U1,,,12301,-16573.1197693434,-1.347298574859231,,0.8646969043883237,-16572.794418652466,-1.3472721257338807,-0.3253506909350108,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7260_liver_sbr_Male_26-U1,,,22304,-30077.57609282811,-1.3485283398864827,,0.8664577471550952,-30077.596627286068,-1.3485292605490526,0.020534457959001884,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7001_liver_sham_Male_52-U1,,,18708,-24605.89147026594,-1.3152603950323893,,0.8127170169993543,-24605.77732778722,-1.3152542937666891,-0.11414247872016858,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7248_liver_sham_Male_26-U1,,,32788,-42860.26013308848,-1.3071934894805564,,0.7993344750648301,-42860.74535443175,-1.3072082882283684,0.4852213432677672,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7352_liver_sham_Male_2-U1,,,15171,-20342.918941887823,-1.340908242165172,,0.8543305212767075,-20343.907173487692,-1.3409733816813454,0.988231599869323,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7435_liver_sham_Male_10-U1,,,24230,-31780.993069725202,-1.3116381786927447,,0.8067582926663649,-31778.64250179789,-1.3115411680477875,-2.3505679273112037,Endothelial,tnfa_nfkb_proximal,spline,ctrl
7259_liver_sbr_Male_26-U1,,,12301,-17444.604121406104,-1.4181452013174622,,0.9984144359326341,-17454.362897190666,-1.4189385332241822,9.758775784561294,Endothelial,tnfa_nfkb_proximal,spline,naive
7260_liver_sbr_Male_26-U1,,,22304,-31641.525521050644,-1.4186480237199894,,0.9994189148938574,-31648.005045120597,-1.4189385332281472,6.479524069953186,Endothelial,tnfa_nfkb_proximal,spline,naive
7001_liver_sham_Male_52-U1,,,18708,-26531.082133578057,-1.4181677428681878,,0.9984594878748178,-26545.502079603106,-1.4189385332265931,14.419946025049285,Endothelial,tnfa_nfkb_proximal,spline,naive
7248_liver_sham_Male_26-U1,,,32788,-46504.56973485699,-1.4183411533139254,,0.9988059484123681,-46524.1566276684,-1.4189385332337563,19.586892811414145,Endothelial,tnfa_nfkb_proximal,spline,naive
7352_liver_sham_Male_2-U1,,,15171,-21528.666096592155,-1.4190670421588658,,1.0002557783513455,-21526.716487559665,-1.4189385332252102,-1.949609032490116,Endothelial,tnfa_nfkb_proximal,spline,naive
7435_liver_sham_Male_10-U1,,,24230,-34372.82207690196,-1.4186059462196434,,0.9993348805414297,-34380.880660139854,-1.418938533229049,8.05858323789289,Endothelial,tnfa_nfkb_proximal,spline,naive
7259_liver_sbr_Male_26-U1,10.477345453252495,0.0018732888398341168,28561,-39994.9183513133,-1.4003332639373027,0.9470466381820729,0.9633337198099128,-39994.35217710228,-1.4003134406044004,-0.5661742110241903,Hepatocytes,downstream_arrest,exponential,ctrl
7260_liver_sbr_Male_26-U1,6.999999999999999,0.00055154432221293,52832,-72965.5735586411,-1.3810867193867562,0.9516950490947197,0.9267651742953597,-72965.73112680859,-1.3810897018248143,0.15756816748762503,Hepatocytes,downstream_arrest,exponential,ctrl
7001_liver_sham_Male_52-U1,8.563960425689007,0.001698216769111774,57289,-79941.71721609308,-1.395411286915343,0.9471991336875119,0.9540114392843173,-79941.40763176617,-1.3954058830101095,-0.3095843269111356,Hepatocytes,downstream_arrest,exponential,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.003036305616547092,101390,-141181.23763957,-1.3924572210234738,0.9482127891202722,0.948415453216161,-141179.36062006283,-1.3924387081572427,-1.8770195071701892,Hepatocytes,downstream_arrest,exponential,ctrl
7352_liver_sham_Male_2-U1,6.999999999999999,0.002680101315683823,70407,-98758.56361839874,-1.402681034817543,0.9440975837718285,0.9677122822799731,-98757.37937464067,-1.4026642148456925,-1.1842437580635305,Hepatocytes,downstream_arrest,exponential,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.0022593884119272906,83751,-116718.80494105216,-1.393640731944122,0.9475583588306087,0.9506582487867131,-116717.46992539652,-1.3936247916490134,-1.3350156556407455,Hepatocytes,downstream_arrest,exponential,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.013313694285489282,28561,-40514.99373132183,-1.4185425486265129,0.9998227455444718,0.9992081504373692,-40526.30344691207,-1.4189385332065427,11.30971559023601,Hepatocytes,downstream_arrest,exponential,naive
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.013363839282811764,52832,-74952.09542600265,-1.4186874512795777,0.9998214077996225,0.9994979070024884,-74965.36058638258,-1.4189385332068174,13.26516037993133,Hepatocytes,downstream_arrest,exponential,naive
7001_liver_sham_Male_52-U1,49.99999999999999,-0.018043622924043788,57289,-81301.99990899352,-1.4191555081951774,0.9996744276717745,1.0004337624156958,-81289.5696288886,-1.4189385332068738,-12.430280104919802,Hepatocytes,downstream_arrest,exponential,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.01450104184437106,101390,-143852.74436227113,-1.4188060396712805,0.9997897197854273,0.9997350459317476,-143866.17788191733,-1.418938533207588,13.43351964620524,Hepatocytes,downstream_arrest,exponential,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.017935689474741345,70407,-99912.74290906705,-1.4190739970324975,0.999678311043065,1.000270794199827,-99903.20530750924,-1.4189385332070568,-9.537601557807648,Hepatocytes,downstream_arrest,exponential,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.012801226454467443,83751,-118819.63150898143,-1.418724928764808,0.9998361286012609,0.9995728451092871,-118837.52109464172,-1.418938533207266,17.889585660290322,Hepatocytes,downstream_arrest,exponential,naive
7259_liver_sbr_Male_26-U1,14.911122358641625,0.002030678191900459,28561,-39995.24722046789,-1.4003447785605507,0.9470460636609837,0.9633555214618688,-39994.35217710228,-1.4003134406044004,-0.8950433656136738,Hepatocytes,downstream_arrest,gaussian,ctrl
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.001354859707201413,52832,-72965.2925817339,-1.3810814010776404,0.9516936482303316,0.9267550874473427,-72965.73112680859,-1.3810897018248143,0.4385450746922288,Hepatocytes,downstream_arrest,gaussian,ctrl
7001_liver_sham_Male_52-U1,13.48099749887925,0.0016302719451670676,57289,-79941.81886386781,-1.3954130612136328,0.9471993429947121,0.9540148022892961,-79941.40763176617,-1.3954058830101095,-0.41123210164369084,Hepatocytes,downstream_arrest,gaussian,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0044754748426537655,101390,-141182.0966077494,-1.392465692945551,0.9482027778556178,0.9484315198063762,-141179.36062006283,-1.3924387081572427,-2.735987686581211,Hepatocytes,downstream_arrest,gaussian,ctrl
7352_liver_sham_Male_2-U1,6.999999999999999,0.002432355843718134,70407,-98758.34308335994,-1.402677902529009,0.9440986951072937,0.967706395068856,-98757.37937464067,-1.4026642148456925,-0.9637087192677427,Hepatocytes,downstream_arrest,gaussian,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.003818496638665686,83751,-116719.9611852279,-1.3936545376798832,0.9475498094971154,0.9506843872666043,-116717.46992539652,-1.3936247916490134,-2.4912598313821945,Hepatocytes,downstream_arrest,gaussian,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.013331555600166542,28561,-40511.23991831286,-1.4184111171987275,0.999822269625279,0.9989453324406551,-40526.30344691207,-1.4189385332065427,15.063528599210258,Hepatocytes,downstream_arrest,gaussian,naive
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.013330054213046049,52832,-74948.13460431529,-1.418612481153757,0.9998223096546766,0.9993479917762845,-74965.36058638258,-1.4189385332068174,17.225982067291625,Hepatocytes,downstream_arrest,gaussian,naive
7001_liver_sham_Male_52-U1,49.99999999999999,-0.01881394483177204,57289,-81302.42660587149,-1.4191629563419066,0.9996460354798667,1.0004486318523806,-81289.5696288886,-1.4189385332068738,-12.856976982890046,Hepatocytes,downstream_arrest,gaussian,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.015823613757457534,101390,-143854.16488215522,-1.4188200501248172,0.9997496132476542,0.9997630619094099,-143866.17788191733,-1.418938533207588,12.012999762111576,Hepatocytes,downstream_arrest,gaussian,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.019279451774301813,70407,-99917.22456441948,-1.4191376505804747,0.9996283027392816,1.0003980247289024,-99903.20530750924,-1.4189385332070568,-14.019256910236436,Hepatocytes,downstream_arrest,gaussian,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.0139571059244702,83751,-118819.69238484444,-1.4187256556321053,0.9998051991942126,0.9995743065397303,-118837.52109464172,-1.418938533207266,17.82870979727886,Hepatocytes,downstream_arrest,gaussian,naive
7259_liver_sbr_Male_26-U1,27.304873519796445,0.0017832714542222318,28561,-39994.82996953863,-1.4003301694456998,0.9470469480367995,0.9633278633915636,-39994.35217710228,-1.4003134406044004,-0.4777924363515922,Hepatocytes,downstream_arrest,powerlaw,ctrl
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.0006334664460424811,52832,-72965.63657284115,-1.3810879121146493,0.9516949661840219,0.9267674468933886,-72965.73112680859,-1.3810897018248143,0.09455396744306199,Hepatocytes,downstream_arrest,powerlaw,ctrl
7001_liver_sham_Male_52-U1,14.178039470333344,0.0017538191860860704,57289,-79941.64923724177,-1.3954101003201622,0.9471989485718976,0.9540091898919678,-79941.40763176617,-1.3954058830101095,-0.24160547560313717,Hepatocytes,downstream_arrest,powerlaw,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.00317831933585908,101390,-141181.28103321008,-1.39245764901085,0.9482119772831927,0.9484162648485991,-141179.36062006283,-1.3924387081572427,-1.920413147250656,Hepatocytes,downstream_arrest,powerlaw,ctrl
7352_liver_sham_Male_2-U1,9.962242533302096,0.002829840314739258,70407,-98758.67504609228,-1.4026826174399176,0.9440967859690869,0.9677152509606978,-98757.37937464067,-1.4026642148456925,-1.2956714516039938,Hepatocytes,downstream_arrest,powerlaw,ctrl
