held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,basis,design,n_sections
7260_liver_sbr_Male_26-U1,12.18803582947357,0.03280829335470142,22304,-31638.49149327624,-1.418511993062959,0.9989236158871521,0.9991472645287397,-31648.005045120597,-1.4189385332281472,9.513551844356698,Endothelial,il6_jak_stat3,near,naive,6
7001_liver_sham_Male_52-U1,23.47241150476913,0.03202413264550897,18708,-26535.682610048974,-1.4184136524507684,0.9989744549283032,0.9989507879597169,-26545.502079603106,-1.4189385332265931,9.819469554131501,Endothelial,il6_jak_stat3,near,naive,6
7248_liver_sham_Male_26-U1,8.14292620081837,0.028593583683485246,32788,-46499.88643250953,-1.4181983174487474,0.9991824069721358,0.9985204226150299,-46524.15662766842,-1.4189385332337567,24.270195158889692,Endothelial,il6_jak_stat3,near,naive,6
7352_liver_sham_Male_2-U1,15.682109678112967,0.035303723358587995,15171,-21530.599787473915,-1.4191945018439072,0.9987536471170205,1.0005105696064285,-21526.716487559665,-1.4189385332252102,-3.8832999142505287,Endothelial,il6_jak_stat3,near,naive,6
7435_liver_sham_Male_10-U1,21.2211739115045,0.031146034363422552,24230,-34365.12360022489,-1.4182882212226533,0.9990299245434328,0.9987001568568081,-34380.880660139854,-1.418938533229049,15.757059914962156,Endothelial,il6_jak_stat3,near,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.04469820491819289,12301,-17471.9409332481,-1.4203675256684904,0.9980020704770914,1.0028504058213041,-17454.362897190666,-1.4189385332241822,-17.578036057435384,Endothelial,il6_jak_stat3,sup,naive,6
7260_liver_sbr_Male_26-U1,49.99999999999999,0.036307990375225904,22304,-31619.266303125867,-1.4176500315246532,0.9986817298349128,0.9974254875850468,-31648.005045120597,-1.4189385332281472,28.738741994729935,Endothelial,il6_jak_stat3,sup,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.03864186502288571,18708,-26527.927321506857,-1.4179991084833685,0.9985068062675533,0.9981228294940958,-26545.502079603106,-1.4189385332265931,17.574758096248843,Endothelial,il6_jak_stat3,sup,naive,6
7248_liver_sham_Male_26-U1,49.99999999999999,0.0335300098955287,32788,-46481.06051175366,-1.4176241463875094,0.9988757384364059,0.9973735004441229,-46524.15662766842,-1.4189385332337567,43.0961159147555,Endothelial,il6_jak_stat3,sup,naive,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.04135637493077403,15171,-21523.99391057052,-1.4187590739285822,0.9982896502525854,0.999640268196831,-21526.716487559665,-1.4189385332252102,2.722576989144727,Endothelial,il6_jak_stat3,sup,naive,6
7435_liver_sham_Male_10-U1,49.99999999999999,0.040562019586231235,24230,-34366.94600261338,-1.4183634338676592,0.9983547225670865,0.9988503537542156,-34380.880660139854,-1.418938533229049,13.93465752647171,Endothelial,il6_jak_stat3,sup,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.008232912655980066,12301,-16490.530110957592,-1.3405845143449795,0.8663735965196008,0.8548747292052501,-16488.735049694194,-1.340438586268937,-1.7950612633976561,Endothelial,interferon_response,near,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,0.0062665624543307855,22304,-30158.56702929407,-1.3521595691039308,0.8636223790884149,0.8749059257075525,-30159.21451248783,-1.3521885990175677,0.647483193759399,Endothelial,interferon_response,near,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.006106493018385108,18708,-25134.94493635951,-1.3435399260401704,0.8661880587037002,0.8599983173320034,-25135.58018431519,-1.3435738819924732,0.6352479556808248,Endothelial,interferon_response,near,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,0.004588084788823526,32788,-44275.30077903412,-1.3503507618346384,0.8644620068152437,0.8717883069395583,-44277.18301146903,-1.3504081679720943,1.8822324349093833,Endothelial,interferon_response,near,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.006947751873880181,15171,-20407.566547017377,-1.3451695041208476,0.8656367968033338,0.8628242691835114,-20407.267457339498,-1.345149789555039,-0.29908967787923757,Endothelial,interferon_response,near,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,0.004170663849779215,24230,-33029.82373186581,-1.363178858104243,0.8594328225999717,0.8937883675746493,-33031.46755528267,-1.3632467005894622,1.6438234168599593,Endothelial,interferon_response,near,ctrl,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.022117105566276708,12301,-16494.375045911685,-1.3408970852704403,0.8660607935910084,0.8554204541021447,-16488.735049694194,-1.340438586268937,-5.639996217490989,Endothelial,interferon_response,sup,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,0.018250968434287595,22304,-30153.37418628977,-1.3519267479505814,0.8634032036641119,0.8745009458170018,-30159.21451248783,-1.3521885990175677,5.840326198060211,Endothelial,interferon_response,sup,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.018695372822308425,18708,-25131.285577420196,-1.3433443220771968,0.8659654358796469,0.8596610754747156,-25135.58018431519,-1.3435738819924732,4.294606894993194,Endothelial,interferon_response,sup,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,0.014647908431838602,32788,-44262.944795633404,-1.3499739171536356,0.8643125467595385,0.8711354471130611,-44277.18301146903,-1.3504081679720943,14.238215835626761,Endothelial,interferon_response,sup,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.021525118435783797,15171,-20409.62047827023,-1.3453048894779664,0.865346207358772,0.8630596129548708,-20407.267457339498,-1.345149789555039,-2.353020930731873,Endothelial,interferon_response,sup,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,0.014957948044236528,24230,-33019.60213528482,-1.3627570010435335,0.8592911324597656,0.8930575287292087,-33031.46755528267,-1.3632467005894622,11.865419997848221,Endothelial,interferon_response,sup,ctrl,6
7259_liver_sbr_Male_26-U1,19.185852382096297,0.021289900814945844,12301,-17450.63704494133,-1.4186356430323819,0.9995467401232897,0.99939438710496,-17454.362897190662,-1.418938533224182,3.7258522493320925,Endothelial,interferon_response,near,naive,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.022129763719598572,22304,-31645.473666419366,-1.4188250388459185,0.9995102735577148,0.9997730097247786,-31648.005045120604,-1.4189385332281477,2.531378701238282,Endothelial,interferon_response,near,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.022023165907869565,18708,-26542.88194306786,-1.4187984788896653,0.9995149801633945,0.999719914949623,-26545.50207960311,-1.4189385332265934,2.6201365352499124,Endothelial,interferon_response,near,naive,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.017703137738515885,32788,-46511.5247789993,-1.4185532749481304,0.9996865989142113,0.9992296605436057,-46524.1566276684,-1.4189385332337563,12.6318486691016,Endothelial,interferon_response,near,naive,6
7352_liver_sham_Male_2-U1,18.24260882600192,0.024839198600749735,15171,-21532.04419264383,-1.4192897101472433,0.9993830142128725,1.0007017656564856,-21526.716487559665,-1.4189385332252102,-5.327705084164336,Endothelial,interferon_response,near,naive,6
7435_liver_sham_Male_10-U1,30.20149733539872,0.023004008099718986,24230,-34378.55417285187,-1.4188425164198049,0.999470815611348,0.9998079375567532,-34380.880660139854,-1.418938533229049,2.3264872879808536,Endothelial,interferon_response,near,naive,6
7259_liver_sbr_Male_26-U1,33.40540803599722,0.02616033717222498,12301,-17453.299808373384,-1.4188521102652942,0.9993156367590356,0.9998270513829869,-17454.362897190662,-1.418938533224182,1.0630888172781852,Endothelial,interferon_response,sup,naive,6
7260_liver_sbr_Male_26-U1,20.177866835741543,0.0245801631568706,22304,-31638.948177254366,-1.4185324684923946,0.9993958155791816,0.999188172236657,-31648.005045120604,-1.4189385332281477,9.056867866238463,Endothelial,interferon_response,sup,naive,6
7001_liver_sham_Male_52-U1,31.763081427768892,0.026936297182195278,18708,-26544.350816710314,-1.4188769946926616,0.9992744358941126,0.9998767655169636,-26545.50207960311,-1.4189385332265934,1.1512628927957849,Endothelial,interferon_response,sup,naive,6
7248_liver_sham_Male_26-U1,9.472463873139185,0.01998358056295544,32788,-46508.262791207155,-1.4184537877030363,0.9996006565078841,0.9990307974458573,-46524.1566276684,-1.4189385332337563,15.893836461247702,Endothelial,interferon_response,sup,naive,6
7352_liver_sham_Male_2-U1,23.47241150476913,0.029568144426593005,15171,-21535.47883038643,-1.419516105094353,0.9991257248351681,1.0011538063519057,-21526.716487559665,-1.4189385332252102,-8.762342826765234,Endothelial,interferon_response,sup,naive,6
7435_liver_sham_Male_10-U1,36.94920399670096,0.02743874100668863,24230,-34380.03494010257,-1.418903629389293,0.9992471154919679,0.9999299812278474,-34380.880660139854,-1.418938533229049,0.8457200372868101,Endothelial,interferon_response,sup,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.005309458581311885,12301,-15827.528716039044,-1.2866863438776557,0.7559492376915449,0.7675005609062743,-15827.813871631992,-1.2867095253745218,0.28515559294828563,Endothelial,oxidative_stress,near,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.006262206821288414,22304,-29232.625623791922,-1.3106449795459076,0.7477201641546937,0.803171223334168,-29232.418450231686,-1.3106356909178483,-0.20717356023669709,Endothelial,oxidative_stress,near,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.007790053083267536,18708,-24188.735735163944,-1.2929621410714103,0.7536410922759398,0.7769245305191264,-24186.71639419299,-1.2928542011007584,-2.0193409709536354,Endothelial,oxidative_stress,near,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.007836109210063108,32788,-40976.60004544271,-1.2497438100964595,0.7762865879183672,0.7101604572430592,-40974.69703249657,-1.2496857701749595,-1.9030129461389151,Endothelial,oxidative_stress,near,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.0037076773614345697,15171,-19906.46130896868,-1.3121390355921614,0.7505319497430178,0.8056159804468777,-19907.538761355354,-1.3122100561172865,1.0774523866748495,Endothelial,oxidative_stress,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.0025644008069797912,24230,-31004.67063503807,-1.2795984579049966,0.7574565879288205,0.7567813957020787,-31003.753583241174,-1.2795606101213857,-0.9170517968959757,Endothelial,oxidative_stress,near,ctrl,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.02089418817292349,12301,-15829.045520911897,-1.286809651321998,0.7556441297072815,0.7676823161193972,-15827.813871631992,-1.2867095253745218,-1.2316492799054686,Endothelial,oxidative_stress,sup,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.017204023054142807,22304,-29223.61821771465,-1.3102411324298175,0.7475315777138796,0.8025533202891,-29232.418450231686,-1.3106356909178483,8.800232517034601,Endothelial,oxidative_stress,sup,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.020903448253484763,18708,-24185.247584465083,-1.292775688714191,0.7533792084763322,0.7766354503713464,-24186.71639419299,-1.2928542011007584,1.4688097279067733,Endothelial,oxidative_stress,sup,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.02339068300481748,32788,-40978.41760551499,-1.249799243793918,0.7759208370716587,0.7102776923346389,-40974.69703249657,-1.2496857701749595,-3.720573018414143,Endothelial,oxidative_stress,sup,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.019023193654610557,15171,-19903.26717599637,-1.3119284935730255,0.7502858504565031,0.8052819262843243,-19907.538761355354,-1.3122100561172865,4.27158535898343,Endothelial,oxidative_stress,sup,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,-0.017497473526833854,24230,-30994.61381933529,-1.2791834015408703,0.7572503539299076,0.7561528273108813,-31003.753583241174,-1.2795606101213857,9.139763905885047,Endothelial,oxidative_stress,sup,ctrl,6
7259_liver_sbr_Male_26-U1,42.98209161773131,-0.04615260078949391,12301,-17420.218140521425,-1.4161627624194313,0.9978699374403657,0.9944579225906052,-17454.362897190666,-1.4189385332241822,34.14475666924045,Endothelial,oxidative_stress,near,naive,6
7260_liver_sbr_Male_26-U1,25.962470509255517,-0.04925601274292734,22304,-31617.58330944276,-1.4175745744907982,0.9975738452086688,0.9972757463382538,-31648.005045120597,-1.4189385332281472,30.421735677835386,Endothelial,oxidative_stress,near,naive,6
7001_liver_sham_Male_52-U1,36.94920399670096,-0.05377321921773172,18708,-26545.100353686845,-1.4189170597437912,0.9971084408949618,0.9999530721859228,-26545.50207960311,-1.4189385332265934,0.4017259162646951,Endothelial,oxidative_stress,near,naive,6
7248_liver_sham_Male_26-U1,21.2211739115045,-0.048430144125816275,32788,-46478.31565960857,-1.417540431243399,0.9976545211399526,0.9972075867420535,-46524.15662766842,-1.4189385332337567,45.84096805984882,Endothelial,oxidative_stress,near,naive,6
7352_liver_sham_Male_2-U1,30.20149733539872,-0.05309338460120627,15171,-21527.023488032857,-1.418958769232935,0.9971810925115887,1.0000364583826225,-21526.71648755966,-1.41893853322521,-0.3070004731962399,Endothelial,oxidative_stress,near,naive,6
7435_liver_sham_Male_10-U1,35.13265199376635,-0.04847991112790751,24230,-34344.074068324655,-1.4174194828033286,0.9976496982170302,0.996966254841931,-34380.88066013986,-1.4189385332290492,36.80659181520605,Endothelial,oxidative_stress,near,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.07358979852122009,12301,-17428.814470529913,-1.4168615942224139,0.9945845415536062,0.9958539603442349,-17454.362897190666,-1.4189385332241822,25.54842666075274,Endothelial,oxidative_stress,sup,naive,6
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.06811284316746566,22304,-31556.370974913865,-1.414830119033082,0.9953606405956444,0.9918104103404919,-31648.005045120597,-1.4189385332281472,91.63407020673185,Endothelial,oxidative_stress,sup,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.07490526056072667,18708,-26513.298399935848,-1.4172171477408513,0.9943892019403296,0.996560836327559,-26545.50207960311,-1.4189385332265934,32.203679667261895,Endothelial,oxidative_stress,sup,naive,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.07232084097956522,32788,-46434.32126894384,-1.4161986479487567,0.9947696959600084,0.9945351802953731,-46524.15662766842,-1.4189385332337567,89.83535872458015,Endothelial,oxidative_stress,sup,naive,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.07826843396644048,15171,-21534.69961922682,-1.4194647432092031,0.9938740522444411,1.0010273650259947,-21526.71648755966,-1.41893853322521,-7.983131667158887,Endothelial,oxidative_stress,sup,naive,6
7435_liver_sham_Male_10-U1,49.99999999999999,-0.06861014521076048,24230,-34287.95002038345,-1.415103178719911,0.9952926479741584,0.9923542152676692,-34380.88066013986,-1.4189385332290492,92.93063975641417,Endothelial,oxidative_stress,sup,naive,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.0016745578348587003,12301,-17219.716487247522,-1.3998631401713293,0.9482361619406751,0.9624641770328743,-17219.764414038673,-1.399867036341653,0.047926791150530335,Endothelial,secondary_senescence,near,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.00197446484372122,22304,-30949.741150378715,-1.3876318664983283,0.952233240094076,0.9392143636072158,-30949.746972975692,-1.3876321275545056,0.005822596976940986,Endothelial,secondary_senescence,near,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.0016620783812689673,18708,-25770.26186324891,-1.377499565065689,0.9552865316143585,0.9198032642997187,-25770.077638771803,-1.377489717702149,-0.18422447710690903,Endothelial,secondary_senescence,near,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.003064533506047323,32788,-45423.22957969641,-1.3853613998931442,0.9566680600302712,0.9347960792872662,-45422.87594549924,-1.3853506144168366,-0.3536341971703223,Endothelial,secondary_senescence,near,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.0028740605623888333,15171,-21203.628032791657,-1.3976420824462235,0.9484964917987646,0.9582536335803955,-21203.32519703274,-1.3976221209566106,-0.3028357589173538,Endothelial,secondary_senescence,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.0022020507223196387,24230,-34777.61204324713,-1.4353120942322382,0.9329603459262316,1.0282798955766295,-34777.64898987334,-1.4353136190620446,0.03694662621273892,Endothelial,secondary_senescence,near,ctrl,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.001529647039362738,12301,-17219.729654538307,-1.3998642105957488,0.9482366208729677,0.96246621435277,-17219.764414038673,-1.399867036341653,0.034759500365908025,Endothelial,secondary_senescence,sup,ctrl,6
7260_liver_sbr_Male_26-U1,23.47241150476913,-0.001510312752313261,22304,-30949.77386844766,-1.3876333334131843,0.9522349935957753,0.9392171336195365,-30949.746972975692,-1.3876321275545056,-0.02689547196860076,Endothelial,secondary_senescence,sup,ctrl,6
7001_liver_sham_Male_52-U1,20.177866835741543,-0.0017660650248334166,18708,-25770.18907822256,-1.3774956744827112,0.9552864252854527,0.9197958330168243,-25770.077638771803,-1.377489717702149,-0.111439450756734,Endothelial,secondary_senescence,sup,ctrl,6
7248_liver_sham_Male_26-U1,33.40540803599722,-0.0033265679769723683,32788,-45423.69279967554,-1.3853755276221649,0.9566678089147623,0.9348231246518041,-45422.87594549924,-1.3853506144168366,-0.8168541763006942,Endothelial,secondary_senescence,sup,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.0025625303482945034,15171,-21203.558276270873,-1.3976374844289021,0.9484981468791575,0.9582449254544763,-21203.32519703274,-1.3976221209566106,-0.23307923813263187,Endothelial,secondary_senescence,sup,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.00222542702981756,24230,-34777.67114983674,-1.4353145336292503,0.9329603025793929,1.0282844441852868,-34777.64898987334,-1.4353136190620446,-0.022159963395097293,Endothelial,secondary_senescence,sup,ctrl,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.021019335457940096,12301,-17445.458328475826,-1.4182146434010101,0.9995581875369065,0.9985527354292074,-17454.362897190662,-1.418938533224182,8.904568714835477,Endothelial,secondary_senescence,near,naive,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.02278063199889046,22304,-31640.548673816214,-1.4186042267672263,0.9994810428057309,0.9993315946581456,-31648.005045120597,-1.4189385332281472,7.456371304382628,Endothelial,secondary_senescence,near,naive,6
7001_liver_sham_Male_52-U1,6.999999999999999,0.018292833321075,18708,-26530.726535276524,-1.418148735047922,0.9996653722490869,0.9984208409139983,-26545.50207960311,-1.4189385332265934,14.775544326585077,Endothelial,secondary_senescence,near,naive,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.023533452582217812,32788,-46515.576730821485,-1.418676855276976,0.9994461766095601,0.9994767810698857,-46524.1566276684,-1.4189385332337563,8.579896846917109,Endothelial,secondary_senescence,near,naive,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.02585097195600041,15171,-21529.72076912208,-1.4191365611444255,0.9993317272489296,1.0003955964202973,-21526.716487559668,-1.4189385332252105,-3.0042815624110517,Endothelial,secondary_senescence,near,naive,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.0290597915281429,24230,-34391.436963673186,-1.4193742040310848,0.9991555285163406,1.000870299521778,-34380.88066013985,-1.4189385332290485,-10.556303533339815,Endothelial,secondary_senescence,near,naive,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.020955085611463066,12301,-17445.21855018847,-1.4181951508160695,0.9995608843870162,0.9985137635577198,-17454.362897190662,-1.418938533224182,9.144347002191353,Endothelial,secondary_senescence,sup,naive,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.022363658936778604,22304,-31639.504985918473,-1.418557433012844,0.9994998667589593,0.9992380476971003,-31648.005045120597,-1.4189385332281472,8.500059202124248,Endothelial,secondary_senescence,sup,naive,6
7001_liver_sham_Male_52-U1,6.999999999999999,0.018874877877081142,18708,-26531.43684525736,-1.4181867032957751,0.9996437389851249,0.9984967797948878,-26545.50207960311,-1.4189385332265934,14.06523434574774,Endothelial,secondary_senescence,sup,naive,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.023349444437299513,32788,-46515.05640077524,-1.4186609857501293,0.9994548034444692,0.9994450582415239,-46524.1566276684,-1.4189385332337563,9.100226893162471,Endothelial,secondary_senescence,sup,naive,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.025899539144079716,15171,-21529.74348741224,-1.419138058625815,0.9993292138721239,1.0003985868449699,-21526.716487559668,-1.4189385332252105,-3.0269998525727715,Endothelial,secondary_senescence,sup,naive,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.029308530300622786,24230,-34392.206202636575,-1.4194059514088557,0.9991410100516172,1.0009337170230461,-34380.88066013985,-1.4189385332290485,-11.325542496728303,Endothelial,secondary_senescence,sup,naive,6
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.0028479590434203356,12301,-16572.840017798924,-1.3472758326801824,0.810891476933005,0.8646638006309588,-16572.794418652466,-1.3472721257338807,-0.04559914645869867,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7260_liver_sbr_Male_26-U1,7.361938632551805,-0.0015732929842035954,22304,-30077.295743501956,-1.3485157704224335,0.8075558852877216,0.8664412003842364,-30077.596627286057,-1.348529260549052,0.30088378410073346,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7001_liver_sham_Male_52-U1,7.361938632551805,-0.0030470759377521335,18708,-24605.901473241145,-1.3152609297221052,0.8171611434170595,0.8127176214362332,-24605.77732778722,-1.3152542937666891,-0.12414545392675791,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0012232226692309206,32788,-42860.81078162079,-1.3072102836897888,0.8245663768765823,0.799360640317524,-42860.745354431754,-1.3072082882283687,-0.0654271890380187,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7352_liver_sham_Male_2-U1,9.006764443646388,-0.0016399919746801614,15171,-20343.660344093798,-1.340957111864333,0.8108558793865024,0.8544119676837796,-20343.9071734877,-1.340973381681346,0.2468293939018622,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7435_liver_sham_Male_10-U1,7.361938632551805,-0.005073305617895736,24230,-31780.169118056292,-1.311604173258617,0.8197551482112821,0.8067015822311845,-31778.642501797905,-1.3115411680477882,-1.526616258386639,Endothelial,tnfa_nfkb_proximal,near,ctrl,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.00716373911441563,12301,-16574.372895536733,-1.3474004467552827,0.810859859317325,0.864863852357512,-16572.794418652466,-1.3472721257338807,-1.5784768842677295,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,0.004756546373819285,22304,-30077.1126620449,-1.348507561963993,0.8075409138882191,0.8664268517114918,-30077.596627286057,-1.348529260549052,0.4839652411574207,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.0031357148800565736,18708,-24604.9717209447,-1.3152112316091886,0.8171626426751178,0.8126363679303175,-24605.77732778722,-1.3152542937666891,0.8056068425175908,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7248_liver_sham_Male_26-U1,17.345738419684505,-0.0021035016490902362,32788,-42861.018128165124,-1.3072166075443798,0.8245638655794159,0.7993711499730085,-42860.745354431754,-1.3072082882283687,-0.27277373336983146,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.0066796265992920545,15171,-20345.003708333476,-1.3410456600312093,0.8108262055472226,0.8545540130781195,-20343.9071734877,-1.340973381681346,-1.09653484577575,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7435_liver_sham_Male_10-U1,8.14292620081837,-0.004965984893015362,24230,-31780.14627060251,-1.3116032303178915,0.8197566059397137,0.8067000121932487,-31778.642501797905,-1.3115411680477882,-1.503768804603169,Endothelial,tnfa_nfkb_proximal,sup,ctrl,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.027859602020883535,12301,-17441.162591125307,-1.4178654248536953,0.9992238425752378,0.997855111187562,-17454.362897190662,-1.418938533224182,13.200306065355107,Endothelial,tnfa_nfkb_proximal,near,naive,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.03133079243662491,22304,-31641.238360559553,-1.4186351488773115,0.9990183814452931,0.9993933554939166,-31648.005045120593,-1.4189385332281472,6.766684561040165,Endothelial,tnfa_nfkb_proximal,near,naive,6
7001_liver_sham_Male_52-U1,6.999999999999999,0.028347320916158738,18708,-26531.1465342025,-1.4181711852791588,0.999196429396876,0.9984661935284179,-26545.502079603102,-1.418938533226593,14.35554540060184,Endothelial,tnfa_nfkb_proximal,near,naive,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.03132702345267063,32788,-46512.230299748386,-1.4185747925993775,0.9990186176015957,0.9992727587137368,-46524.1566276684,-1.4189385332337563,11.926327920016774,Endothelial,tnfa_nfkb_proximal,near,naive,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.03339289291627655,15171,-21531.36650072944,-1.4192450399267973,0.9988849147026818,1.0006117545282198,-21526.716487559668,-1.4189385332252105,-4.650013169772137,Endothelial,tnfa_nfkb_proximal,near,naive,6
7435_liver_sham_Male_10-U1,28.716686174618605,0.030088079471927393,24230,-34374.42839259292,-1.4186722407178258,0.9990947074736908,0.9994674978753749,-34380.880660139854,-1.418938533229049,6.4522675469343085,Endothelial,tnfa_nfkb_proximal,near,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.04547738873290101,12301,-17456.601123644392,-1.4191204880614903,0.9979318071140364,1.0003610809203323,-17454.362897190662,-1.418938533224182,-2.2382264537300216,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7260_liver_sbr_Male_26-U1,49.99999999999999,0.04301333341386305,22304,-31628.18470790698,-1.4180498882669916,0.9981498531486278,0.9982242875357833,-31648.005045120593,-1.4189385332281472,19.82033721361222,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.04261164594616694,18708,-26527.17389951262,-1.4179588357661226,0.9981842476297582,0.9980425090463062,-26545.502079603102,-1.418938533226593,18.3281800904806,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7248_liver_sham_Male_26-U1,49.99999999999999,0.033634238732591915,32788,-46466.61577715906,-1.4171835969610547,0.9988687379848789,0.9964933805961617,-46524.1566276684,-1.4189385332337563,57.54085050934373,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.0460934728944406,15171,-21529.33004692776,-1.4191108065999447,0.9978753917565293,1.0003416228735669,-21526.716487559668,-1.4189385332252105,-2.6135593680919555,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7435_liver_sham_Male_10-U1,49.99999999999999,0.044960666951597124,24230,-34368.245335893705,-1.4184170588482752,0.9979785384272672,0.9989571435879142,-34380.880660139854,-1.418938533229049,12.63532424614823,Endothelial,tnfa_nfkb_proximal,sup,naive,6
7259_liver_sbr_Male_26-U1,10.477345453252495,0.0018732888398341168,28561,-39994.9183513133,-1.4003332639373027,0.9470466381820729,0.9633337198099128,-39994.35217710228,-1.4003134406044004,-0.5661742110241903,Hepatocytes,downstream_arrest,near,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.00055154432221293,52832,-72965.5735586411,-1.3810867193867562,0.9516950490947197,0.9267651742953597,-72965.73112680859,-1.3810897018248143,0.15756816748762503,Hepatocytes,downstream_arrest,near,ctrl,6
7001_liver_sham_Male_52-U1,8.563960425689007,0.001698216769111774,57289,-79941.71721609308,-1.395411286915343,0.9471991336875119,0.9540114392843173,-79941.40763176617,-1.3954058830101095,-0.3095843269111356,Hepatocytes,downstream_arrest,near,ctrl,6
