section,arm,band,n_cells,weights,mean_neighbours,islands,centring,field,kind,moran_I,E_I,z_rand,p_rand,z_norm,p_norm,p_sim,mean,sd,frac_nonzero
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,neg_control_codeword,control,0.08107651074168895,-7.174784935821549e-06,75.02904293146314,0.0,74.9782855114638,0.0,,-1.6313455168192403e-18,0.21559739788514598,0.03509879607972564
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,genomic_control,control,0.004952285510625004,-7.174784935821549e-06,4.588774880775749,4.458549261029972e-06,4.586025260300068,4.517639674895258e-06,,3.0587728440360755e-19,0.1027721428280159,0.008946892622939058
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,all_controls,control,0.08943375142384907,-7.174784935821549e-06,82.73978898136292,0.0,82.70624673924083,0.0,,-3.2626910336384805e-18,0.2607656549842955,0.04864469284966064
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,neg_probe_rate,control,0.005398874303204095,-7.174784935821549e-06,5.4079625811628755,6.374573797718519e-08,4.998987026637391,5.763227983938607e-07,,4.4806242832559695e-22,0.00022971190836936796,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,downstream_arrest,module,0.023219325875180438,-7.174784935821549e-06,21.477771396172905,2.512759020693663e-102,21.477602881711178,2.5218896311186915e-102,,-5.097954740060126e-19,0.016711572508841612,0.5959620600094706
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,emt_ecm,module,0.05547778052832924,-7.174784935821549e-06,51.308263390969714,0.0,51.307076066525845,0.0,,5.097954740060126e-19,0.02577681366365624,0.620879909311369
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,il6_jak_stat3,module,0.06897623008277519,-7.174784935821549e-06,63.79004073958338,0.0,63.78912591517275,0.0,,-7.137136636084176e-19,0.03204433757472508,0.29773708906714114
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,interferon_response,module,0.1550325499855623,-7.174784935821549e-06,143.36958394568487,0.0,143.36561879200835,0.0,,-1.4019375535165345e-19,0.028213109627212348,0.5746818005711087
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,oxidative_stress,module,0.06656411029024667,-7.174784935821549e-06,61.55872299108498,0.0,61.55863274854591,0.0,,-1.2235091376144302e-18,0.057019248363975567,0.9228859647864082
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,secondary_senescence,module,0.05066920298818821,-7.174784935821549e-06,46.86085498760669,0.0,46.860572465128506,0.0,,-3.0587728440360755e-19,0.022023641232777617,0.8409074602878504
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,tnfa_nfkb_proximal,module,0.09464244852350419,-7.174784935821549e-06,87.52463661738257,0.0,87.52274189167734,0.0,,-9.941011743117245e-19,0.021345228931127693,0.2939631792678902
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,transcript_counts,technical,0.19613178559409467,-7.174784935821549e-06,181.37563308941486,0.0,181.37018409691913,0.0,,5.3455929895132865e-14,514.6347309528977,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,cell_area,technical,0.08390794397329072,-7.174784935821549e-06,77.597228133953,0.0,77.5965188572578,0.0,,8.35248904611451e-15,74.48639110791918,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,density_50um,technical,0.8731814605512548,-7.174784935821549e-06,807.4415330780199,0.0,807.4397010987426,0.0,,-1.2528733569171765e-15,11.785311767631818,0.9997919327296991
7352_liver_sham_Male_2-U1,sham,in_band,139378,band30um,14.07718578254818,44,ctcentred,unassigned_codeword,technical,0.35499719865309876,-7.174784935821549e-06,328.731493025334,0.0,328.27342635671226,0.0,,6.525382067276961e-18,1.1147488108287864,0.24498127394567293
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,neg_control_probe,control,0.011196563901533606,-7.174784935821549e-06,17.633467789215402,1.3634219041395e-69,17.619836399469175,1.7350597488477087e-69,,0.0066007547819598505,0.08367806339002301,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,neg_control_codeword,control,0.07117650324227195,-7.174784935821549e-06,112.02420114442096,0.0,111.94876962514493,0.0,,0.03844939660491613,0.2160353678028936,0.03509879607972564
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,genomic_control,control,0.0031041740658762163,-7.174784935821549e-06,4.896078650220846,9.77679491420386e-07,4.893139626613348,9.923994688326488e-07,,0.009484997632337958,0.10281871784588363,0.008946892622939058
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,all_controls,control,0.07667026298515585,-7.174784935821549e-06,120.63731451288261,0.0,120.58866659136986,0.0,,0.054535149019213934,0.26143821991803684,0.04864469284966064
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,neg_probe_rate,control,0.004211248750552724,-7.174784935821549e-06,7.177106951936607,7.120198793828277e-13,6.634207976373383,3.2624955539292146e-11,,9.177612142007323e-06,0.00022978475576961073,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,downstream_arrest,module,0.026390536547111643,-7.174784935821549e-06,41.51560040908246,0.0,41.51501280129032,0.0,,0.0044726033522610115,0.01751944131404493,0.5959620600094706
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,emt_ecm,module,0.11497947018645642,-7.174784935821549e-06,180.84228157483588,0.0,180.83658760861664,0.0,,0.014734841870048837,0.03653589510410929,0.620879909311369
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,il6_jak_stat3,module,0.04589496702769523,-7.174784935821549e-06,72.1898997758018,0.0,72.18913719404694,0.0,,-0.008180168607896122,0.044450643041491426,0.29773708906714114
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,interferon_response,module,0.11493034925478628,-7.174784935821549e-06,180.76372000007754,0.0,180.7593363620428,0.0,,0.012702475000822333,0.035575134391184114,0.5746818005711087
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,oxidative_stress,module,0.07532050027288716,-7.174784935821549e-06,118.4659959042337,0.0,118.46592892014944,0.0,,0.09926112701689252,0.06316809248110551,0.9228859647864082
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,secondary_senescence,module,0.04250376509465166,-7.174784935821549e-06,66.8562877813839,0.0,66.85587970474532,0.0,,0.022521221860693417,0.024985276137243273,0.8409074602878504
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,tnfa_nfkb_proximal,module,0.0730399903435156,-7.174784935821549e-06,114.88177969006016,0.0,114.87942864668098,0.0,,-0.007521388885819944,0.024107742462854936,0.2939631792678902
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,transcript_counts,technical,0.17084408392701828,-7.174784935821549e-06,268.6987592213767,0.0,268.69345237260757,0.0,,806.6373889709997,615.4920942971631,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,cell_area,technical,0.07012046755657732,-7.174784935821549e-06,110.28836604795931,0.0,110.28796901789653,0.0,,139.29420750950896,95.32733206652901,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,density_50um,technical,0.8733902463818227,-7.174784935821549e-06,1373.5745021165956,0.0,1373.570029017345,0.0,,39.115685402287305,12.27307960099565,0.9997919327296991
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,raw,unassigned_codeword,technical,0.30079050373316935,-7.174784935821549e-06,473.6986737022716,0.0,473.0568994107179,0.0,,0.3941296330841309,1.1241323058446921,0.24498127394567293
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,neg_control_probe,control,0.01100629817099704,-7.174784935821549e-06,17.333993679801928,2.6058814973199676e-67,17.32061029840628,3.2885154144091896e-67,,-1.6313455168192403e-18,0.0836396562173948,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,neg_control_codeword,control,0.07011189136975036,-7.174784935821549e-06,110.34913304123883,0.0,110.27448146583458,0.0,,-1.6313455168192403e-18,0.21559739788514598,0.03509879607972564
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,genomic_control,control,0.0031307709436840625,-7.174784935821549e-06,4.937926697210649,7.895750846068505e-07,4.934967863492603,8.016395818837404e-07,,3.0587728440360755e-19,0.1027721428280159,0.008946892622939058
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,all_controls,control,0.0757757860908597,-7.174784935821549e-06,119.23028068019877,0.0,119.18194540823148,0.0,,-3.2626910336384805e-18,0.2607656549842955,0.04864469284966064
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,neg_probe_rate,control,0.0036880453868321397,-7.174784935821549e-06,6.286817917501379,3.240390542160291e-10,5.811379282274867,6.196020527229032e-09,,4.4806242832559695e-22,0.00022971190836936796,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,downstream_arrest,module,0.01922956667859799,-7.174784935821549e-06,30.25337401539433,4.710506107610652e-201,30.253136647652557,4.7444918372822304e-201,,-5.097954740060126e-19,0.016711572508841612,0.5959620600094706
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,emt_ecm,module,0.04275766506397608,-7.174784935821549e-06,67.25673815111347,0.0,67.25518176332771,0.0,,5.097954740060126e-19,0.02577681366365624,0.620879909311369
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,il6_jak_stat3,module,0.05408028367722517,-7.174784935821549e-06,85.06319752255322,0.0,85.06197761621294,0.0,,-7.137136636084176e-19,0.03204433757472508,0.29773708906714114
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,interferon_response,module,0.12699678025225544,-7.174784935821549e-06,199.74143135599252,0.0,199.73590713458805,0.0,,-1.4019375535165345e-19,0.028213109627212348,0.5746818005711087
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,oxidative_stress,module,0.05791086927770521,-7.174784935821549e-06,91.08637621257331,0.0,91.0862426837419,0.0,,-1.2235091376144302e-18,0.057019248363975567,0.9228859647864082
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,secondary_senescence,module,0.04355644019127063,-7.174784935821549e-06,68.51180825382289,0.0,68.51139519857077,0.0,,-3.0587728440360755e-19,0.022023641232777617,0.8409074602878504
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,tnfa_nfkb_proximal,module,0.07170237675600212,-7.174784935821549e-06,112.77823900965112,0.0,112.77579759661393,0.0,,-9.941011743117245e-19,0.021345228931127693,0.2939631792678902
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,transcript_counts,technical,0.17755642404719976,-7.174784935821549e-06,279.25816950566104,0.0,279.2497798705011,0.0,,5.3455929895132865e-14,514.6347309528977,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,cell_area,technical,0.06451718544411919,-7.174784935821549e-06,101.47675653886108,0.0,101.47582899174459,0.0,,8.35248904611451e-15,74.48639110791918,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,density_50um,technical,0.8092092412989845,-7.174784935821549e-06,1272.6370734244467,0.0,1272.63418597784,0.0,,-1.2528733569171765e-15,11.785311767631818,0.9997919327296991
7352_liver_sham_Male_2-U1,sham,in_band,139378,band50um,39.115685402287305,29,ctcentred,unassigned_codeword,technical,0.30098525111077057,-7.174784935821549e-06,474.0236957813098,0.0,473.3631736847425,0.0,,6.525382067276961e-18,1.1147488108287864,0.24498127394567293
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,neg_control_probe,control,0.007903029653510278,-7.174784935821549e-06,24.78322817252476,1.3596240084860186e-135,24.764069762612174,2.187157504401664e-135,,0.0066007547819598505,0.08367806339002301,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,neg_control_codeword,control,0.0534556138490536,-7.174784935821549e-06,167.4859762409868,0.0,167.37319973691913,0.0,,0.03844939660491613,0.2160353678028936,0.03509879607972564
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,genomic_control,control,0.0016910776550346097,-7.174784935821549e-06,5.319824860289726,1.038671919470951e-07,5.316631475863046,1.0570585127060741e-07,,0.009484997632337958,0.10281871784588363,0.008946892622939058
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,all_controls,control,0.05645638215592601,-7.174784935821549e-06,176.83886206615486,0.0,176.7675505746355,0.0,,0.054535149019213934,0.26143821991803684,0.04864469284966064
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,neg_probe_rate,control,0.002903403407350108,-7.174784935821549e-06,9.857660297176626,6.351207898924029e-23,9.11199728960046,8.087907078885467e-20,,9.177612142007323e-06,0.00022978475576961073,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,downstream_arrest,module,0.019070242139898462,-7.174784935821549e-06,59.725532275097244,0.0,59.72468692728763,0.0,,0.0044726033522610115,0.01751944131404493,0.5959620600094706
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,emt_ecm,module,0.07145760067097752,-7.174784935821549e-06,223.73813757551815,0.0,223.73109301171337,0.0,,0.014734841870048837,0.03653589510410929,0.620879909311369
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,il6_jak_stat3,module,0.02988895070646666,-7.174784935821549e-06,93.59524951002089,0.0,93.59426081360994,0.0,,-0.008180168607896122,0.044450643041491426,0.29773708906714114
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,interferon_response,module,0.07605113581633151,-7.174784935821549e-06,238.11761148023155,0.0,238.1118369838506,0.0,,0.012702475000822333,0.035575134391184114,0.5746818005711087
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,oxidative_stress,module,0.04881153206160448,-7.174784935821549e-06,152.83429841161907,0.0,152.8342119948705,0.0,,0.09926112701689252,0.06316809248110551,0.9228859647864082
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,secondary_senescence,module,0.03219383846085392,-7.174784935821549e-06,100.81066956031542,0.0,100.81005423447496,0.0,,0.022521221860693417,0.024985276137243273,0.8409074602878504
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,tnfa_nfkb_proximal,module,0.04435194485965674,-7.174784935821549e-06,138.87565402266782,0.0,138.87281195257512,0.0,,-0.007521388885819944,0.024107742462854936,0.2939631792678902
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,transcript_counts,technical,0.14382757781085065,-7.174784935821549e-06,450.30494791609095,0.0,450.296054329265,0.0,,806.6373889709997,615.4920942971631,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,cell_area,technical,0.05137739033922593,-7.174784935821549e-06,160.86759150671756,0.0,160.867012396231,0.0,,139.29420750950896,95.32733206652901,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,density_50um,technical,0.7045153630309783,-7.174784935821549e-06,2205.61961804959,0.0,2205.6124353763444,0.0,,39.115685402287305,12.27307960099565,0.9997919327296991
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,raw,unassigned_codeword,technical,0.2229583773884559,-7.174784935821549e-06,698.9737530224435,0.0,698.0267743580443,0.0,,0.3941296330841309,1.1241323058446921,0.24498127394567293
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,neg_control_probe,control,0.007711335267895935,-7.174784935821549e-06,24.18261310742632,3.3904431748364474e-129,24.163942019341455,5.328510812317773e-129,,-1.6313455168192403e-18,0.0836396562173948,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,neg_control_codeword,control,0.05244027353340303,-7.174784935821549e-06,164.30567924564247,0.0,164.19452608755606,0.0,,-1.6313455168192403e-18,0.21559739788514598,0.03509879607972564
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,genomic_control,control,0.0016491873497759858,-7.174784935821549e-06,5.188596684721007,2.1188474245072096e-07,5.185487653996734,2.154503605503297e-07,,3.0587728440360755e-19,0.1027721428280159,0.008946892622939058
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,all_controls,control,0.055433704338465804,-7.174784935821549e-06,173.6362968120417,0.0,173.5659057861431,0.0,,-3.2626910336384805e-18,0.2607656549842955,0.04864469284966064
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,neg_probe_rate,control,0.002572291446557179,-7.174784935821549e-06,8.736062838029248,2.413757398019325e-18,8.075402121913218,6.725463656055296e-16,,4.4806242832559695e-22,0.00022971190836936796,0.006399862245117594
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,downstream_arrest,module,0.014435626610685204,-7.174784935821549e-06,45.2156894737933,0.0,45.2153347125086,0.0,,-5.097954740060126e-19,0.016711572508841612,0.5959620600094706
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,emt_ecm,module,0.03002268966162828,-7.174784935821549e-06,94.01512607409026,0.0,94.01295047471456,0.0,,5.097954740060126e-19,0.02577681366365624,0.620879909311369
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,il6_jak_stat3,module,0.03701946181873808,-7.174784935821549e-06,115.9190472364419,0.0,115.91738482405066,0.0,,-7.137136636084176e-19,0.03204433757472508,0.29773708906714114
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,interferon_response,module,0.08896320449896888,-7.174784935821549e-06,278.54268920713054,0.0,278.5349856046826,0.0,,-1.4019375535165345e-19,0.028213109627212348,0.5746818005711087
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,oxidative_stress,module,0.04450122293541777,-7.174784935821549e-06,139.3403534052425,0.0,139.34014913847736,0.0,,-1.2235091376144302e-18,0.057019248363975567,0.9228859647864082
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,secondary_senescence,module,0.03295798732700631,-7.174784935821549e-06,103.20295795177563,0.0,103.20233574599253,0.0,,-3.0587728440360755e-19,0.022023641232777617,0.8409074602878504
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,tnfa_nfkb_proximal,module,0.04350710404291824,-7.174784935821549e-06,136.2308614136445,0.0,136.22791230594547,0.0,,-9.941011743117245e-19,0.021345228931127693,0.2939631792678902
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,transcript_counts,technical,0.15030667359485445,-7.174784935821549e-06,470.59396373978734,0.0,470.5798259109304,0.0,,5.3455929895132865e-14,514.6347309528977,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,cell_area,technical,0.044868213344266494,-7.174784935821549e-06,140.49035126421992,0.0,140.4890671162186,0.0,,8.35248904611451e-15,74.48639110791918,1.0
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,density_50um,technical,0.6585332719541429,-7.174784935821549e-06,2061.663347957709,0.0,2061.6586703228045,0.0,,-1.2528733569171765e-15,11.785311767631818,0.9997919327296991
7352_liver_sham_Male_2-U1,sham,in_band,139378,band100um,152.28846733343858,18,ctcentred,unassigned_codeword,technical,0.2221292901768824,-7.174784935821549e-06,696.401583523125,0.0,695.4311937119986,0.0,,6.525382067276961e-18,1.1147488108287864,0.24498127394567293
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,neg_control_probe,control,0.009674295851566919,-5.806627684839475e-06,7.21097924574285,5.555092207129103e-13,7.207318425493384,5.706445544500004e-13,0.001,0.006410479740793645,0.0811074772948739,0.0063059610493676616
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,neg_control_codeword,control,0.06846110497942413,-5.806627684839475e-06,50.988450068935165,0.0,50.97702577221957,0.0,0.001,0.04079712921994216,0.21936574693873262,0.03748156406415125
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,genomic_control,control,0.006355738773225873,-5.806627684839475e-06,4.738989956401086,2.1478614891165722e-06,4.736487395755392,2.174542587426804e-06,0.001,0.007891161202661742,0.09314855606438265,0.007478893030925919
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,all_controls,control,0.07499652643270333,-5.806627684839475e-06,55.85315087991132,0.0,55.84297254907898,0.0,0.001,0.05509877016339756,0.2587264761020351,0.04962895864543776
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,neg_probe_rate,control,0.008410471509108236,-5.806627684839475e-06,6.54788829682646,5.835634030661082e-11,6.2663382561704655,3.696369417774408e-10,0.001,6.519930667506639e-06,0.00014700633945513203,0.0063059610493676616
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,downstream_arrest,module,0.0647159127659383,-5.806627684839475e-06,48.189035738232135,0.0,48.18854363526628,0.0,0.001,0.009229731214945103,0.018906238467011435,0.7013262260623163
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,emt_ecm,module,0.19918511475922118,-5.806627684839475e-06,148.3114070454851,0.0,148.3075619271566,0.0,0.001,0.009429547604852644,0.03507325966368838,0.5336375988572623
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,il6_jak_stat3,module,0.02571880644490001,-5.806627684839475e-06,19.15341590132905,9.064152048521213e-82,19.153255679278722,9.092086370320997e-82,0.001,-0.019299362376432698,0.03996132526030483,0.23517286230243065
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,interferon_response,module,0.09263391844470602,-5.806627684839475e-06,68.97612480080097,0.0,68.9748893545282,0.0,0.001,0.003642689441349467,0.03152787835979551,0.45631699357790706
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,oxidative_stress,module,0.11286177470519691,-5.806627684839475e-06,84.03561446860881,0.0,84.03553581430998,0.0,0.001,0.12235962942641172,0.06779516470217688,0.942195357047463
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,secondary_senescence,module,0.05589966194187138,-5.806627684839475e-06,41.624580544959514,0.0,41.62440579227721,0.0,0.001,0.025082403584518177,0.025675133723640622,0.8640560220186043
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,tnfa_nfkb_proximal,module,0.058146933877412,-5.806627684839475e-06,43.29816998504281,0.0,43.29761167649509,0.0,0.001,-0.017211838190791463,0.024148568991436126,0.19011949970386371
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,transcript_counts,technical,0.13182860583356365,-5.806627684839475e-06,98.15877936436404,0.0,98.15728625628108,0.0,0.001,1012.2156743197576,839.597747608835,1.0
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,cell_area,technical,0.04237036503604831,-5.806627684839475e-06,31.551227161320224,1.724913170373317e-218,31.55117040222724,1.7280080448960062e-218,0.001,171.88061660194492,119.64259444205464,1.0
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,density_50um,technical,0.920758553770756,-5.806627684839475e-06,685.5787915350468,0.0,685.5549261447771,0.0,0.001,33.65019916617311,8.329975504212507,0.9996457977679453
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,raw,unassigned_codeword,technical,0.31263914946253085,-5.806627684839475e-06,232.91324637928656,0.0,232.77974148479856,0.0,0.001,0.4368590971907698,1.122702111953609,0.2689556260088957
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,neg_control_probe,control,0.009248218900981953,-5.806627684839475e-06,6.893569312300857,5.440958947648774e-12,6.890082914483957,5.575987841280755e-12,,2.4754998981294646e-19,0.08102485965374248,0.0063059610493676616
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,neg_control_codeword,control,0.06606133153382658,-5.806627684839475e-06,49.201264894337605,0.0,49.190274918234614,0.0,,3.300666530839286e-18,0.21810938648297806,0.03748156406415125
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,genomic_control,control,0.006325440859674949,-5.806627684839475e-06,4.7164136267756485,2.4003819983325714e-06,4.7139290900910025,2.4298525169330304e-06,,-9.076832959808037e-19,0.09305810744036562,0.007478893030925919
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,all_controls,control,0.07263063453839574,-5.806627684839475e-06,54.091277006266054,0.0,54.08144819754272,0.0,,-3.300666530839286e-18,0.2568434861614535,0.04962895864543776
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,neg_probe_rate,control,0.008375152273950411,-5.806627684839475e-06,6.520397188859093,7.012145747663333e-11,6.240041326476494,4.374553036667465e-10,,9.267008082190378e-22,0.00014700332608676045,0.0063059610493676616
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,downstream_arrest,module,0.05167137438941489,-5.806627684839475e-06,38.47649157340741,0.0,38.47623511428873,0.0,,-1.2377499490647323e-19,0.0181336706126521,0.7013262260623163
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,emt_ecm,module,0.07445478034668661,-5.806627684839475e-06,55.440564891516956,0.0,55.4396156056937,0.0,,1.5471874363309153e-19,0.025696645268461805,0.5336375988572623
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,il6_jak_stat3,module,0.04433595839375185,-5.806627684839475e-06,33.014976249138236,4.9522443464261094e-239,33.01465255588923,5.005500142062258e-239,,-8.664249643453126e-19,0.03089271159473753,0.23517286230243065
7435_liver_sham_Male_10-U1,sham,in_band,172218,knn6,6.0,0,ctcentred,interferon_response,module,0.09140831466975931,-5.806627684839475e-06,68.06358091740866,0.0,68.06236630134143,0.0,,-4.02268733446038e-19,0.026387312071594487,0.45631699357790706
