section,arm,band,n_cells,field,kind,frac_nonzero,band100um_ctcentred,band100um_raw,band30um_ctcentred,band30um_raw,band50um_ctcentred,band50um_raw,knn10_ctcentred,knn10_raw,knn20_ctcentred,knn20_raw,knn4_ctcentred,knn4_raw,knn6_ctcentred,knn6_raw,n_fits,a7_base,a7_n6,a7_n5,a7_n6n5,a7_n2,a7_frac_CI_excl_0
7352_liver_sham_Male_2-U1,sham,in_band,139378,all_controls,control,0.0486446928496606,0.0554337043384658,0.056456382155926,0.089433751423849,0.0901025086759546,0.0757757860908597,0.0766702629851558,0.0850587962178061,0.0857741460150869,0.0752633790049147,0.0760154913499376,0.0908578463025802,0.0906808675010782,0.0890499669750782,0.0894298946034299,14.0,-0.03210541502087184,-0.036720203861027804,-0.03761727257679346,-0.034868074394873466,-0.033757372915012,0.2857142857142857
7352_liver_sham_Male_2-U1,sham,in_band,139378,cell_area,technical,1.0,0.0448682133442664,0.0513773903392259,0.0839079439732907,0.0796294684464886,0.0645171854441191,0.0701204675565773,0.0855679365495638,0.0848309367062945,0.0718011174898901,0.0768096400433872,0.0817856269788594,0.0324336404171073,0.0892974912344649,0.0688791090085259,,,,,,,
7352_liver_sham_Male_2-U1,sham,in_band,139378,density_50um,technical,0.9997919327296992,0.6585332719541429,0.7045153630309783,0.8731814605512548,0.9327126026227232,0.8092092412989845,0.8733902463818227,0.8804708864916568,0.9380468994701442,0.8440484724765684,0.9088153290946162,0.9116825339567222,0.9621348948634532,0.9009212232536088,0.9538637187361402,,,,,,,
7352_liver_sham_Male_2-U1,sham,in_band,139378,downstream_arrest,module,0.5959620600094706,0.0144356266106852,0.0190702421398984,0.0232193258751804,0.0336604330607543,0.0192295666785979,0.0263905365471116,0.0274822767022882,0.0403813234650186,0.0226106669123874,0.0328407301643784,0.0340851367246843,0.0519734106189484,0.0318377602404485,0.0476031974409254,14.0,0.044756274272205646,0.004194997876848913,-0.015668520812949987,-0.015839702011970793,0.03754762445812404,
7352_liver_sham_Male_2-U1,sham,in_band,139378,emt_ecm,module,0.620879909311369,0.0300226896616282,0.0714576006709775,0.0554777805283292,0.1472715279993534,0.042757665063976,0.1149794701864564,0.0651385480430517,0.1679123960874397,0.0536704224408161,0.1449648783030995,0.0860290178661587,0.2053417227495866,0.0757094389431304,0.1872398723861466,14.0,0.14835412433598952,0.03919856347240813,0.005210658591724685,0.01201818669545802,0.14369890008269268,
7352_liver_sham_Male_2-U1,sham,in_band,139378,genomic_control,control,0.008946892622939,0.0016491873497759,0.0016910776550346,0.004952285510625,0.0048920163574963,0.003130770943684,0.0031041740658762,0.0053903210848711,0.0053125057092626,0.0039165351280329,0.00385243566448,0.0084464654262115,0.0083308563167956,0.006514383874578,0.0064622053009475,14.0,-0.03626648718851981,-0.036308890656006836,-0.020595699054473497,-0.019991789078615176,-0.033617822012225705,0.07142857142857142
7352_liver_sham_Male_2-U1,sham,in_band,139378,il6_jak_stat3,module,0.2977370890671411,0.037019461818738,0.0298889507064666,0.0689762300827751,0.0575615701076602,0.0540802836772251,0.0458949670276952,0.0746829361261133,0.0644626265203295,0.0658142818729741,0.0577363425505867,0.0839730477912078,0.0502900560398879,0.0792327366997908,0.0598482264936274,14.0,0.23716150283426196,0.1025190504047629,0.07014984885326092,0.024048038455381743,0.23726579519884863,
7352_liver_sham_Male_2-U1,sham,in_band,139378,interferon_response,module,0.5746818005711087,0.0889632044989688,0.0760511358163315,0.1550325499855623,0.1447764047011504,0.1269967802522554,0.1149303492547862,0.1650406888663056,0.159261470215054,0.1489278227990007,0.1407913998112131,0.1833827314454157,0.1694580939137285,0.1737339524188796,0.1647617789072186,14.0,0.26866109226914525,0.04658972716512088,0.06545809981146608,-0.006507986195983277,0.264942090087962,
7352_liver_sham_Male_2-U1,sham,in_band,139378,neg_control_codeword,control,0.0350987960797256,0.052440273533403,0.0534556138490536,0.0810765107416889,0.0820235603753969,0.0701118913697503,0.0711765032422719,0.0767518644360261,0.0777404734830964,0.0692935870712941,0.0702748694847812,0.0833440074564233,0.0835818270842009,0.0800759526122083,0.0807805433307737,14.0,-0.015529823879451413,-0.02283444701539576,-0.024499204935574673,-0.022654722212921804,-0.017072933442837925,0.2857142857142857
7352_liver_sham_Male_2-U1,sham,in_band,139378,neg_control_probe,control,0.0063998622451175,0.0077113352678959,0.0079030296535102,0.0149904889594784,0.0151509168298804,0.011006298170997,0.0111965639015336,0.0130724399292131,0.0132471927719725,0.0112539040603658,0.0114310317514294,0.0145262346367717,0.014514331847686,0.0135086852567949,0.0135680076251858,14.0,-0.018194469720669747,-0.016650993984972468,-0.02848689026197963,-0.026620494344539176,-0.02120490118648932,0.21428571428571427
