section,celltype,module,n,lam,beta_obs,N3_var_p_naive,N3_var_cov_p_rscount,N3_var_cov_p_rscount_1s,N3_var_beta_p_rscount,N3_var_beta_p_rscount_1s,N3_var_cov_p_rsker10,N3_var_cov_p_rsker20,N3_var_cov_p_rsker30,N3_var_cov_p_raw,N4_var_p_naive,N4_var_cov_p_rscount,N4_var_cov_p_rscount_1s,N4_var_beta_p_rscount,N4_var_beta_p_rscount_1s,N4_var_cov_p_rsker10,N4_var_cov_p_rsker20,N4_var_cov_p_rsker30,N4_var_cov_p_raw
7001_liver_sham_Male_52-U1,DC,tnfa_nfkb_proximal,3092,30.20149733539872,0.0139128666498235,0.062,0.0039960039960039,0.0019980019980019,0.0109890109890109,0.0069930069930069,0.0809190809190809,0.0219780219780219,0.0109890109890109,0.0259740259740259,0.031,0.0019980019980019,0.0009990009990009,0.0179820179820179,0.0059940059940059,0.0039960039960039,0.0019980019980019,0.0009990009990009,0.0139860139860139
7001_liver_sham_Male_52-U1,Endothelial,emt_ecm,18788,14.911122358641624,0.0264113070814823,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0089910089910089,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,Endothelial,il6_jak_stat3,18788,25.96247050925552,0.0114636475282382,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0179820179820179,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0079920079920079,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Endothelial,interferon_response,18788,24.6860647223019,0.0058062906651392,0.005,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0389610389610389,0.0119880119880119,0.0029970029970029,0.0189810189810189,0.001,0.0039960039960039,0.0039960039960039,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.0039960039960039,0.0049950049950049,0.0079920079920079
7001_liver_sham_Male_52-U1,Endothelial,secondary_senescence,18788,47.54182525407475,0.0079062395888721,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0449550449550449,0.0079920079920079,0.0019980019980019,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0309690309690309,0.0049950049950049,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Endothelial,tnfa_nfkb_proximal,18788,49.99999999999999,0.0080075865191611,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0479520479520479,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0169830169830169,0.0049950049950049,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Hepatocytes,emt_ecm,57337,49.99999999999999,0.0084553246060643,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0529470529470529,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Hepatocytes,il6_jak_stat3,57337,6.999999999999999,0.0114381421803572,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0049950049950049,0.0039960039960039,0.0079920079920079,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0029970029970029
7001_liver_sham_Male_52-U1,Hepatocytes,interferon_response,57337,6.999999999999999,0.0111034382373885,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0109890109890109,0.0039960039960039,0.0019980019980019,0.0099900099900099,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,Hepatocytes,secondary_senescence,57337,49.99999999999999,0.0072556384580217,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0419580419580419,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Hepatocytes,tnfa_nfkb_proximal,57337,6.999999999999999,0.0110662768325109,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0279720279720279,0.0019980019980019,0.0019980019980019,0.0059940059940059,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0059940059940059,0.0009990009990009,0.0009990009990009,0.0019980019980019
7001_liver_sham_Male_52-U1,Macrophages,downstream_arrest,17694,11.58882939190469,0.0051468797898232,0.011,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0109890109890109,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Macrophages,emt_ecm,17694,36.94920399670096,0.0288347736130172,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0189810189810189,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,Macrophages,il6_jak_stat3,17694,9.006764443646388,0.0383326545737293,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Macrophages,interferon_response,17694,9.006764443646388,0.0233485003907412,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Macrophages,secondary_senescence,17694,36.94920399670096,0.0147076962183036,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0329670329670329,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,Macrophages,tnfa_nfkb_proximal,17694,10.477345453252497,0.0340596218456864,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Mesenchymal,emt_ecm,19088,20.177866835741543,0.0272328048057913,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Mesenchymal,il6_jak_stat3,19088,49.99999999999999,0.0058681964982845,0.011,0.0019980019980019,0.0009990009990009,0.0019980019980019,0.0009990009990009,0.0409590409590409,0.0049950049950049,0.0039960039960039,0.0149850149850149,0.001,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.0009990009990009,0.0009990009990009,0.0029970029970029
7001_liver_sham_Male_52-U1,Mesenchymal,interferon_response,19088,25.96247050925552,0.0066923697505864,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0299700299700299,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Mesenchymal,secondary_senescence,19088,49.99999999999999,0.005964523311961,0.002,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0239760239760239,0.0039960039960039,0.0019980019980019,0.0029970029970029,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,19088,49.99999999999999,0.0079909010672404,0.002,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0139860139860139,0.0029970029970029,0.0019980019980019,0.0029970029970029,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,T/NK cells,downstream_arrest,4830,9.006764443646388,0.0070816300892325,0.153,0.0309690309690309,0.0149850149850149,0.0819180819180819,0.0389610389610389,0.0409590409590409,0.0349650349650349,0.0379620379620379,0.0849150849150849,0.087,0.0339660339660339,0.0209790209790209,0.0769230769230769,0.0389610389610389,0.0089910089910089,0.0299700299700299,0.0389610389610389,0.0469530469530469
7001_liver_sham_Male_52-U1,T/NK cells,emt_ecm,4830,27.304873519796445,0.0229031097566494,0.001,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0109890109890109,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.001,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,T/NK cells,il6_jak_stat3,4830,10.477345453252497,0.0286575110941895,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,T/NK cells,interferon_response,4830,6.999999999999999,0.0341390198375934,0.006,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0059940059940059,0.0019980019980019,0.0009990009990009,0.0049950049950049,0.002,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,T/NK cells,secondary_senescence,4830,49.99999999999999,0.0090877314384373,0.006,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0009990009990009,0.0709290709290709,0.0119880119880119,0.0049950049950049,0.0049950049950049,0.001,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,4830,9.962242533302096,0.0256751502160869,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7001_liver_sham_Male_52-U1,vSMCs,emt_ecm,2845,11.019082036984363,0.0518863134119204,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0059940059940059,0.0019980019980019,0.0019980019980019,0.0019980019980019
7001_liver_sham_Male_52-U1,vSMCs,il6_jak_stat3,2845,6.999999999999999,0.0198198638425472,0.101,0.0869130869130869,0.0449550449550449,0.0409590409590409,0.0239760239760239,0.1638361638361638,0.1228771228771228,0.1058941058941058,0.1888111888111888,0.06,0.1028971028971029,0.0609390609390609,0.0329670329670329,0.0219780219780219,0.0499500499500499,0.0539460539460539,0.0549450549450549,0.1428571428571428
7001_liver_sham_Male_52-U1,vSMCs,tnfa_nfkb_proximal,2845,8.14292620081837,0.0215501167951931,0.006,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0339660339660339,0.0079920079920079,0.0039960039960039,0.0139860139860139,0.001,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0079920079920079,0.0029970029970029,0.0019980019980019,0.0039960039960039
7248_liver_sham_Male_26-U1,Biliary/ductular,secondary_senescence,7950,49.99999999999999,0.0076229919260813,0.021,0.0039960039960039,0.0019980019980019,0.0019980019980019,0.0019980019980019,0.0069930069930069,0.0119880119880119,0.0089910089910089,0.0319680319680319,0.017,0.0129870129870129,0.0069930069930069,0.0049950049950049,0.0039960039960039,0.0539460539460539,0.0249750249750249,0.0239760239760239,0.0259740259740259
7248_liver_sham_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,7950,49.99999999999999,0.0106834199600038,0.008,0.0049950049950049,0.0039960039960039,0.0029970029970029,0.0019980019980019,0.0819180819180819,0.0249750249750249,0.0209790209790209,0.0189810189810189,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0129870129870129,0.0029970029970029,0.0049950049950049,0.0059940059940059
7248_liver_sham_Male_26-U1,Endothelial,emt_ecm,32718,6.999999999999999,0.0192124851744518,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.0009990009990009,0.0009990009990009,0.0229770229770229,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0199800199800199,0.0109890109890109,0.0119880119880119,0.0019980019980019
7248_liver_sham_Male_26-U1,Endothelial,il6_jak_stat3,32718,49.99999999999999,0.0098955374665462,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0489510489510489,0.0119880119880119,0.0059940059940059,0.0009990009990009,0.001,0.0039960039960039,0.0039960039960039,0.0019980019980019,0.0019980019980019,0.0279720279720279,0.0129870129870129,0.0099900099900099,0.0039960039960039
7248_liver_sham_Male_26-U1,Endothelial,interferon_response,32718,49.99999999999999,0.0071968482034905,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0659340659340659,0.0239760239760239,0.0219780219780219,0.0009990009990009,0.003,0.0069930069930069,0.0069930069930069,0.0029970029970029,0.0029970029970029,0.0709290709290709,0.0549450549450549,0.0359640359640359,0.0069930069930069
7248_liver_sham_Male_26-U1,Endothelial,secondary_senescence,32718,49.99999999999999,0.0027355183236879,0.227,0.2587412587412587,0.1318681318681318,0.1558441558441558,0.0669330669330669,0.5914085914085914,0.6133866133866134,0.5484515484515484,0.3636363636363636,0.094,0.1438561438561438,0.0999000999000999,0.0779220779220779,0.0649350649350649,0.4985014985014985,0.5444555444555444,0.5014985014985015,0.1538461538461538
7248_liver_sham_Male_26-U1,Endothelial,tnfa_nfkb_proximal,32718,49.99999999999999,0.0063365593284176,0.001,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.2127872127872128,0.1538461538461538,0.0969030969030969,0.0079920079920079,0.001,0.0079920079920079,0.0079920079920079,0.0019980019980019,0.0019980019980019,0.1778221778221778,0.1808191808191808,0.1378621378621378,0.0109890109890109
7248_liver_sham_Male_26-U1,Hepatocytes,il6_jak_stat3,101324,6.999999999999999,0.0065745858673344,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0259740259740259,0.0019980019980019,0.0019980019980019,0.0209790209790209,0.0,0.0069930069930069,0.0049950049950049,0.0009990009990009,0.0009990009990009,0.1058941058941058,0.0859140859140859,0.0739260739260739,0.0079920079920079
7248_liver_sham_Male_26-U1,Hepatocytes,tnfa_nfkb_proximal,101324,6.999999999999999,0.0039103231505207,0.0,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0319680319680319,0.0019980019980019,0.0029970029970029,0.1248751248751248,0.001,0.0329670329670329,0.0129870129870129,0.0019980019980019,0.0019980019980019,0.0379620379620379,0.0619380619380619,0.0749250749250749,0.0409590409590409
7248_liver_sham_Male_26-U1,Macrophages,emt_ecm,13498,6.999999999999999,0.0105278240992628,0.014,0.0359640359640359,0.0169830169830169,0.0009990009990009,0.0009990009990009,0.0269730269730269,0.0089910089910089,0.0249750249750249,0.1378621378621378,0.0,0.0769230769230769,0.0509490509490509,0.0009990009990009,0.0009990009990009,0.1368631368631368,0.0849150849150849,0.0879120879120879,0.0899100899100899
7248_liver_sham_Male_26-U1,Macrophages,il6_jak_stat3,13498,6.999999999999999,0.0202405758474599,0.001,0.0309690309690309,0.0149850149850149,0.0009990009990009,0.0009990009990009,0.0549450549450549,0.0839160839160839,0.0779220779220779,0.0919080919080919,0.001,0.0369630369630369,0.0239760239760239,0.0019980019980019,0.0019980019980019,0.2857142857142857,0.2087912087912088,0.1608391608391608,0.0449550449550449
7248_liver_sham_Male_26-U1,Macrophages,interferon_response,13498,7.742591489922676,0.0153384628224708,0.003,0.0399600399600399,0.0209790209790209,0.0009990009990009,0.0009990009990009,0.1748251748251748,0.1268731268731268,0.1118881118881118,0.0899100899100899,0.003,0.0399600399600399,0.0299700299700299,0.0039960039960039,0.0039960039960039,0.3076923076923077,0.2327672327672327,0.1858141858141858,0.0539460539460539
7248_liver_sham_Male_26-U1,Macrophages,tnfa_nfkb_proximal,13498,6.999999999999999,0.0136393772234197,0.001,0.0149850149850149,0.0099900099900099,0.0009990009990009,0.0009990009990009,0.0369630369630369,0.0399600399600399,0.0499500499500499,0.0449550449550449,0.0,0.0139860139860139,0.0129870129870129,0.0009990009990009,0.0009990009990009,0.0709290709290709,0.0769230769230769,0.0669330669330669,0.0189810189810189
7248_liver_sham_Male_26-U1,Mesenchymal,emt_ecm,26876,35.13265199376635,0.0109385717935903,0.222,0.1588411588411588,0.0799200799200799,0.1178821178821178,0.0619380619380619,0.4785214785214785,0.5394605394605395,0.4485514485514486,0.2847152847152847,0.172,0.2257742257742257,0.1188811188811188,0.1778221778221778,0.0919080919080919,0.7452547452547452,0.6693306693306693,0.5984015984015985,0.2307692307692307
7248_liver_sham_Male_26-U1,Mesenchymal,il6_jak_stat3,26876,20.177866835741543,0.0041368136156556,0.075,0.0239760239760239,0.0069930069930069,0.0129870129870129,0.0039960039960039,0.0739260739260739,0.0489510489510489,0.0269730269730269,0.0909090909090909,0.008,0.0149850149850149,0.0099900099900099,0.0059940059940059,0.0059940059940059,0.0159840159840159,0.0219780219780219,0.0339660339660339,0.0179820179820179
7248_liver_sham_Male_26-U1,Mesenchymal,interferon_response,26876,49.99999999999999,0.0041390666721665,0.077,0.0809190809190809,0.0339660339660339,0.0349650349650349,0.0119880119880119,0.0349650349650349,0.1788211788211788,0.1758241758241758,0.1348651348651348,0.026,0.0399600399600399,0.0239760239760239,0.0139860139860139,0.0089910089910089,0.1878121878121878,0.0809190809190809,0.0859140859140859,0.0689310689310689
7248_liver_sham_Male_26-U1,Mesenchymal,secondary_senescence,26876,9.472463873139183,0.0044832522634802,0.105,0.0349650349650349,0.0129870129870129,0.0069930069930069,0.0039960039960039,0.1478521478521478,0.0569430569430569,0.0449550449550449,0.1798201798201798,0.044,0.0809190809190809,0.0359640359640359,0.0219780219780219,0.0149850149850149,0.1448551448551448,0.1248751248751248,0.0979020979020979,0.0969030969030969
7248_liver_sham_Male_26-U1,Mesenchymal,tnfa_nfkb_proximal,26876,15.682109678112967,0.0069632933689872,0.001,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0069930069930069,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.001,0.0079920079920079,0.0079920079920079,0.0019980019980019,0.0019980019980019,0.0529470529470529,0.0149850149850149,0.0119880119880119,0.0079920079920079
7248_liver_sham_Male_26-U1,T/NK cells,downstream_arrest,4862,12.818224546846722,0.0058882915816007,0.161,0.0209790209790209,0.0099900099900099,0.0269730269730269,0.0119880119880119,0.0879120879120879,0.0929070929070929,0.0819180819180819,0.1418581418581418,0.094,0.0799200799200799,0.0549450549450549,0.0779220779220779,0.0489510489510489,0.1838161838161838,0.1258741258741259,0.1018981018981019,0.0929070929070929
7248_liver_sham_Male_26-U1,T/NK cells,emt_ecm,4862,13.48099749887925,0.0245841598433836,0.05,0.0049950049950049,0.0039960039960039,0.0059940059940059,0.0039960039960039,0.0409590409590409,0.0299700299700299,0.0319680319680319,0.0419580419580419,0.018,0.0189810189810189,0.0089910089910089,0.0159840159840159,0.0059940059940059,0.2567432567432567,0.1658341658341658,0.1128871128871128,0.0189810189810189
7248_liver_sham_Male_26-U1,T/NK cells,il6_jak_stat3,4862,6.999999999999999,0.0553601332776954,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0179820179820179,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.001,0.0029970029970029,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0159840159840159,0.0069930069930069,0.0029970029970029,0.0029970029970029
7248_liver_sham_Male_26-U1,T/NK cells,interferon_response,4862,16.49296129703063,0.030405562523629,0.005,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0089910089910089,0.0019980019980019,0.0009990009990009,0.0019980019980019,0.0,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0069930069930069,0.0039960039960039,0.0029970029970029,0.0029970029970029
7248_liver_sham_Male_26-U1,T/NK cells,tnfa_nfkb_proximal,4862,11.019082036984363,0.0295698366523603,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0079920079920079,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.001,0.0029970029970029,0.0029970029970029,0.0019980019980019,0.0019980019980019,0.0089910089910089,0.0029970029970029,0.0029970029970029,0.0029970029970029
7248_liver_sham_Male_26-U1,vSMCs,downstream_arrest,6381,49.99999999999999,0.0036125894302542,0.194,0.0359640359640359,0.0259740259740259,0.0129870129870129,0.0109890109890109,0.0839160839160839,0.0609390609390609,0.0579420579420579,0.2427572427572427,0.115,0.0999000999000999,0.0379620379620379,0.0599400599400599,0.0149850149850149,0.0929070929070929,0.0549450549450549,0.1158841158841158,0.1488511488511488
7352_liver_sham_Male_2-U1,Biliary/ductular,downstream_arrest,3903,49.99999999999999,0.0037599860210266,0.145,0.0649350649350649,0.0339660339660339,0.0529470529470529,0.0269730269730269,0.1258741258741259,0.0939060939060939,0.0919080919080919,0.1628371628371628,0.079,0.0359640359640359,0.0219780219780219,0.0339660339660339,0.0199800199800199,0.1458541458541458,0.1038961038961039,0.0919080919080919,0.0999000999000999
7352_liver_sham_Male_2-U1,Biliary/ductular,emt_ecm,3903,6.999999999999999,0.0103707448086309,0.222,0.0119880119880119,0.0069930069930069,0.1228771228771228,0.0629370629370629,0.0809190809190809,0.0349650349650349,0.0269730269730269,0.0599400599400599,0.15,0.0119880119880119,0.0069930069930069,0.1088911088911089,0.0529470529470529,0.0279720279720279,0.0239760239760239,0.0189810189810189,0.0209790209790209
7352_liver_sham_Male_2-U1,Biliary/ductular,il6_jak_stat3,3903,6.999999999999999,0.0070122945619435,0.278,0.0199800199800199,0.0099900099900099,0.1498501498501498,0.0789210789210789,0.0379620379620379,0.0359640359640359,0.0309690309690309,0.0639360639360639,0.189,0.0219780219780219,0.0119880119880119,0.1458541458541458,0.0809190809190809,0.0229770229770229,0.0199800199800199,0.0249750249750249,0.0269730269730269
7352_liver_sham_Male_2-U1,Biliary/ductular,tnfa_nfkb_proximal,3903,49.99999999999999,0.007534106465972,0.029,0.0079920079920079,0.0049950049950049,0.0079920079920079,0.0049950049950049,0.0779220779220779,0.0469530469530469,0.0209790209790209,0.0409590409590409,0.013,0.0069930069930069,0.0039960039960039,0.0059940059940059,0.0029970029970029,0.0089910089910089,0.0239760239760239,0.0239760239760239,0.0209790209790209
7352_liver_sham_Male_2-U1,Hepatocytes,il6_jak_stat3,70365,6.999999999999999,0.0069921390554983,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0839160839160839,0.0239760239760239,0.0089910089910089,0.0189810189810189,0.0,0.0079920079920079,0.0069930069930069,0.0009990009990009,0.0009990009990009,0.0919080919080919,0.0379620379620379,0.0159840159840159,0.0099900099900099
7352_liver_sham_Male_2-U1,Hepatocytes,interferon_response,70365,17.345738419684505,0.0028487122402526,0.004,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0989010989010989,0.0249750249750249,0.0269730269730269,0.0239760239760239,0.0,0.0149850149850149,0.0099900099900099,0.0009990009990009,0.0009990009990009,0.1868131868131868,0.0949050949050949,0.0549450549450549,0.0229770229770229
7352_liver_sham_Male_2-U1,Hepatocytes,tnfa_nfkb_proximal,70365,6.999999999999999,0.0043191258930154,0.0,0.0399600399600399,0.0199800199800199,0.0009990009990009,0.0009990009990009,0.1148851148851148,0.0889110889110889,0.0859140859140859,0.0699300699300699,0.0,0.0219780219780219,0.0149850149850149,0.0009990009990009,0.0009990009990009,0.1218781218781218,0.0829170829170829,0.0579420579420579,0.0219780219780219
7352_liver_sham_Male_2-U1,T/NK cells,emt_ecm,2897,42.98209161773131,0.0131619144826215,0.008,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.0009990009990009,0.0009990009990009,0.0079920079920079,0.004,0.0049950049950049,0.0049950049950049,0.0049950049950049,0.0049950049950049,0.0149850149850149,0.0079920079920079,0.0049950049950049,0.0049950049950049
7352_liver_sham_Male_2-U1,T/NK cells,il6_jak_stat3,2897,6.999999999999999,0.027614766790143,0.033,0.0129870129870129,0.0099900099900099,0.0039960039960039,0.0029970029970029,0.0079920079920079,0.0049950049950049,0.0099900099900099,0.0519480519480519,0.009,0.0129870129870129,0.0119880119880119,0.0079920079920079,0.0069930069930069,0.0249750249750249,0.0169830169830169,0.0149850149850149,0.0219780219780219
7352_liver_sham_Male_2-U1,T/NK cells,tnfa_nfkb_proximal,2897,11.58882939190469,0.0116252528544348,0.055,0.0119880119880119,0.0089910089910089,0.0159840159840159,0.0099900099900099,0.0359640359640359,0.0069930069930069,0.0119880119880119,0.0509490509490509,0.026,0.0139860139860139,0.0139860139860139,0.0169830169830169,0.0159840159840159,0.0529470529470529,0.0229770229770229,0.0119880119880119,0.0239760239760239
7352_liver_sham_Male_2-U1,vSMCs,emt_ecm,3907,9.962242533302096,0.0464644525164425,0.006,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0069930069930069,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0099900099900099,0.0069930069930069,0.0019980019980019,0.0009990009990009
