section,arm,band,call,celltype,module,n,sender_density_per_um2,d_poisson_um,median_nn_um,sd_y,lam_raw,beta_raw,railed_raw,lam_poisson,beta_poisson,railed_poisson,lam_nn,beta_nn,railed_nn
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,secondary_senescence,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.022236045948554262,50.0,-0.0010435363235113625,1,1.3828367729112867,-0.0010435363235113627,1,4.711712424691283,-0.001043536323511362,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,tnfa_nfkb_proximal,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.014207013391665265,7.000000000000001,0.003054208365942603,1,0.19359714820758014,0.0030542083659426027,1,0.6596397394567798,0.0030542083659426027,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,downstream_arrest,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.02281285348311356,50.0,0.0037076569424241475,1,1.3828367729112867,0.0037076569424241467,1,4.711712424691283,0.0037076569424241462,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,emt_ecm,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.03579000649560791,7.361938632551807,0.023081206278159235,0,0.20360718922017743,0.023081206278159235,0,0.6937467544961821,0.023081206278159235,0
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,il6_jak_stat3,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.03049504756902805,50.0,0.007023133853967417,1,1.3828367729112867,0.007023133853967417,1,4.711712424691283,0.007023133853967417,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,interferon_response,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.02681329711492313,8.563960425689011,-0.005946731019529695,0,0.23685118796799523,-0.005946731019529694,0,0.8070183748456673,-0.005946731019529694,0
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,oxidative_stress,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.07005092189524846,7.000000000000001,-0.045991698017525826,1,0.19359714820758014,-0.04599169801752583,1,0.6596397394567798,-0.04599169801752584,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,secondary_senescence,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.04412197809799458,24.6860647223019,0.008796950356145973,0,0.6827359615293424,0.008796950356145975,0,2.326272757376061,0.008796950356145975,0
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,4208,0.00016876307095444487,36.15755740624035,10.611853078719262,0.02571705091455217,7.000000000000001,0.014731471457890506,1,0.19359714820758014,0.01473147145789051,1,0.6596397394567798,0.014731471457890506,1
7435_liver_sham_Male_10-U1,sham,in_band,cdkn1a_pos,Hepatocytes,downstream_arrest,75590,7.26214651592762e-05,55.1195027272563,10.611853078719262,0.014398023717398845,50.0,0.0015510859808041445,1,0.9071199398770206,0.001551085980804144,1,4.711712424691283,0.0015510859808041445,1
7435_liver_sham_Male_10-U1,sham,in_band,cdkn1a_pos,Hepatocytes,emt_ecm,75590,7.26214651592762e-05,55.1195027272563,10.611853078719262,0.015238904336688853,50.0,-0.0010347922891821898,1,0.9071199398770206,-0.0010347922891821896,1,4.711712424691283,-0.0010347922891821891,1
7435_liver_sham_Male_10-U1,sham,in_band,cdkn1a_pos,Hepatocytes,il6_jak_stat3,75590,7.26214651592762e-05,55.1195027272563,10.611853078719262,0.018321259034611497,7.000000000000001,0.004165381129819663,1,0.1269967915827829,0.004165381129819662,1,0.6596397394567798,0.004165381129819664,1
7435_liver_sham_Male_10-U1,sham,in_band,cdkn1a_pos,Hepatocytes,interferon_response,75590,7.26214651592762e-05,55.1195027272563,10.611853078719262,0.017416670329301585,7.000000000000001,0.011891084515472607,1,0.1269967915827829,0.011891084515472604,1,0.6596397394567798,0.011891084515472607,1
