section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,cov_obs,sender_set,n_senders_used,shift_radius_um,tissue_frac_bbox,N3_var_n_valid,N3_var_frac_cells_retained,N3_var_null_mean,N3_var_null_sd,N3_var_null_lo,N3_var_null_hi,N3_var_sf,N3_var_sf_wm,N3_var_beta_obs_wm,N3_var_p_naive,N3_var_cov_S0,N3_var_cov_p_rscount,N3_var_cov_p_rscount_1s,N3_var_beta_S0,N3_var_beta_p_rscount,N3_var_beta_p_rscount_1s,N3_var_cov_p_rsker10,N3_var_cov_p_rsker20,N3_var_cov_p_rsker30,N3_var_cov_p_raw,N4_var_n_valid,N4_var_frac_cells_retained,N4_var_null_mean,N4_var_null_sd,N4_var_null_lo,N4_var_null_hi,N4_var_sf,N4_var_sf_wm,N4_var_beta_obs_wm,N4_var_p_naive,N4_var_cov_S0,N4_var_cov_p_rscount,N4_var_cov_p_rscount_1s,N4_var_beta_S0,N4_var_beta_p_rscount,N4_var_beta_p_rscount_1s,N4_var_cov_p_rsker10,N4_var_cov_p_rsker20,N4_var_cov_p_rsker30,N4_var_cov_p_raw
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Macrophages,interferon_response,18036,6.999999999999999,1000,0.0056924024743903925,6.363312020206444e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5500656464848082,-6.112147158858258e-05,0.004010688847053571,-0.007506782767979372,0.007644664379154008,1.0107373770325556,0.8661638207308782,0.005426628344914005,0.151,0.008659590846301966,0.07792207792207792,0.04595404595404595,0.7719158540154533,0.04495504495504495,0.024975024975024976,0.35364635364635366,0.18581418581418582,0.14185814185814186,0.22377622377622378,1000,0.8534398425371479,-7.153276593904468e-05,0.0029630597369301806,-0.005932147003111136,0.005928063025778433,1.0125663577480448,1.013484669867437,0.005170688343789886,0.062,0.008658226529585712,0.08191808191808192,0.04195804195804196,0.7733126750325204,0.03996003996003996,0.022977022977022976,0.06893106893106893,0.054945054945054944,0.058941058941058944,0.0979020979020979
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Macrophages,oxidative_stress,18036,36.94920399670096,1000,-0.029685109905868815,-0.001184520588537437,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5500656464848082,-0.0002385970689863367,0.004369712184043181,-0.008251529994654378,0.008430560377073239,0.9919623990026337,0.9926121537654617,-0.029377055659874585,0.0,-0.1577325547697742,0.000999000999000999,1.0,-3.950662292827486,0.000999000999000999,1.0,0.01998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.8534398425371479,-0.0014083724917751195,0.0038592579590353703,-0.008531173902071344,0.005016381461601037,0.9525562648667614,0.9526778698158446,-0.03022514388013702,0.0,-0.15114289614547993,0.000999000999000999,1.0,-3.7937205293158636,0.000999000999000999,1.0,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Macrophages,secondary_senescence,18036,49.99999999999999,1000,0.01491447051021785,0.0005020244084435796,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5500656464848082,5.581707589775228e-05,0.0022401248562960918,-0.004365471993923618,0.00433423522912661,0.9962575221252734,0.9928597649616613,0.015224776468955198,0.0,0.06695292652020057,0.000999000999000999,0.000999000999000999,1.9934965532365159,0.000999000999000999,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.8534398425371479,0.00048347367879633674,0.002130686994529511,-0.002771802051659265,0.0049069943581274925,0.9675835841128178,0.9663685788732294,0.014988038050354022,0.0,0.065052544289643,0.000999000999000999,0.000999000999000999,1.9361204277608377,0.000999000999000999,0.000999000999000999,0.00999000999000999,0.003996003996003996,0.001998001998001998,0.001998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Macrophages,tnfa_nfkb_proximal,18036,18.24260882600192,1000,0.013016385737207857,0.0004987049267733013,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5500656464848082,-0.00017460444016117015,0.002727172617673748,-0.005584643922818746,0.0051222713096967035,1.013414202965886,1.012787945783599,0.013259043287459716,0.0,0.06773572380749633,0.000999000999000999,0.000999000999000999,1.7697561605161132,0.000999000999000999,0.000999000999000999,0.012987012987012988,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.8534398425371479,-1.6627029995326622e-05,0.0022913883322825735,-0.0037640270434778906,0.004212861410876855,1.0012773922293805,1.0001936776268212,0.013324890389822978,0.001,0.06695781232397262,0.001998001998001998,0.001998001998001998,1.7485612774099877,0.001998001998001998,0.001998001998001998,0.001998001998001998,0.001998001998001998,0.001998001998001998,0.001998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,downstream_arrest,28914,49.99999999999999,1000,-0.0014069074468669321,-4.4891292490187426e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,-5.710922302817606e-05,0.0009196503048611355,-0.0018648982343834298,0.0018267096059282886,0.9594079744510887,1.3952531979059601,-0.001049504234732838,0.129,-0.007314899910670053,0.08191808191808192,0.9590409590409591,-0.22929197927067868,0.04595404595404595,0.98001998001998,0.12787212787212787,0.08191808191808192,0.0969030969030969,0.18981018981018982,1000,0.856171854464965,-8.861344592769673e-05,0.0007657454473358688,-0.0013371990014645436,0.0014397866524465345,0.9370154404079447,0.9471238958042802,-0.0009590782712161907,0.047,-0.007110093019543029,0.0989010989010989,0.9690309690309691,-0.22394031596542405,0.056943056943056944,0.984015984015984,0.08891108891108891,0.0979020979020979,0.09490509490509491,0.0969030969030969
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,emt_ecm,28914,47.54182525407475,1000,0.02397047844362346,0.0007933560045226058,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,-0.00019868631166034513,0.003659575136826601,-0.008037410045512892,0.006425756166945043,1.0082887920709485,1.00929138714622,0.022777219899333446,0.0,0.13618633471780048,0.000999000999000999,0.000999000999000999,4.105647441361698,0.000999000999000999,0.000999000999000999,0.012987012987012988,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.856171854464965,0.0015610489423621013,0.003757576904601085,-0.0055395810948087295,0.008270503173250694,0.9348761875557238,0.9295546630627807,0.02262590148508565,0.0,0.12495532903448336,0.000999000999000999,0.000999000999000999,3.8067189257798026,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,il6_jak_stat3,28914,12.818224546846722,1000,0.0018911704546240523,5.338599142969905e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,0.00018591588622236826,0.002134757189764934,-0.003957295538392638,0.0046027674629913855,0.9016926867867515,0.6478639271795582,0.001244710601525918,0.341,0.008200357150580635,0.26173826173826176,0.14385614385614387,0.28967381068053416,0.2597402597402597,0.14385614385614387,0.4125874125874126,0.3036963036963037,0.2777222777222777,0.34065934065934067,1000,0.856171854464965,0.0006007746059076754,0.0017595877622568845,-0.00299363090679647,0.0038093348600266685,0.6823265695385962,0.6584716076835551,0.001477583327998441,0.32,0.006176320459600277,0.43656343656343655,0.21678321678321677,0.21920122057457248,0.4325674325674326,0.21478521478521478,0.39760239760239763,0.3646353646353646,0.4145854145854146,0.3226773226773227
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,interferon_response,28914,9.472463873139185,1000,0.001627816893237424,3.086747045857206e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,0.0002065567944588826,0.001982663371600602,-0.0035385919427148916,0.004084590426685433,0.8731080901562093,2.252913397153515,0.0008563834182065104,0.406,0.004566103884950172,0.35264735264735264,0.17682317682317683,0.24143130088034653,0.32867132867132864,0.17082917082917082,0.3166833166833167,0.37362637362637363,0.4175824175824176,0.4355644355644356,1000,0.856171854464965,0.000419020991281415,0.0017337125711450832,-0.003037082823158476,0.00373878145591771,0.7425871466120121,0.47774175858022977,0.001200208399002299,0.36,0.0038172120936955677,0.47052947052947053,0.24575424575424576,0.20533973152337495,0.43756243756243757,0.22077922077922077,0.5294705294705294,0.5034965034965035,0.4915084915084915,0.3836163836163836
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,oxidative_stress,28914,31.763081427768892,1000,-0.02655776158440585,-0.0010659643825121027,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,-8.869732549342058e-05,0.00353189478854222,-0.006529104899946764,0.007299414524357154,0.996660210793311,0.9987183403432435,-0.024835077655740775,0.0,-0.18060483700621355,0.000999000999000999,1.0,-4.496334360337562,0.000999000999000999,1.0,0.014985014985014986,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.856171854464965,-0.0018173615927272505,0.003623827154437445,-0.008683151386893021,0.005343702558813928,0.9315694740706474,0.9256900884544071,-0.02427582182709172,0.0,-0.16799970638209166,0.000999000999000999,1.0,-4.202683913679476,0.000999000999000999,1.0,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,secondary_senescence,28914,49.99999999999999,1000,0.004491691457987806,0.00014331990029993648,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,0.0002104207942746072,0.0015882260984762268,-0.003205520887983824,0.003191168377044236,0.9531533284859971,0.9451671559006269,0.003920856600876245,0.005,0.0231126112661118,0.002997002997002997,0.001998001998001998,0.7272650140881787,0.000999000999000999,0.000999000999000999,0.12887112887112886,0.056943056943056944,0.01898101898101898,0.01898101898101898,1000,0.856171854464965,0.00084415499755199,0.0014896512205648665,-0.0020563610147033696,0.003609053806119695,0.8120630044499638,0.7815355506379762,0.004052530584857894,0.007,0.0191402835545083,0.026973026973026972,0.015984015984015984,0.6196117610058453,0.005994005994005994,0.004995004995004995,0.11388611388611389,0.11588411588411589,0.08091908091908091,0.01998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,tnfa_nfkb_proximal,28914,49.99999999999999,1000,0.005246664992025156,0.00016740942929794936,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5538544303797469,-6.607978646966381e-05,0.0021411302229621667,-0.004353146211417138,0.004093625328272122,1.0125946265999648,1.01797346943394,0.004821619720449402,0.017,0.028862065502366627,0.003996003996003996,0.002997002997002997,0.9024828630731409,0.001998001998001998,0.001998001998001998,0.022977022977022976,0.003996003996003996,0.002997002997002997,0.03396603396603397,1000,0.856171854464965,0.0004499420432966845,0.0019797484604710393,-0.003678016110640814,0.003615238862284119,0.9142422769548677,0.9140041863032007,0.005210189062295616,0.007,0.02564422345588427,0.023976023976023976,0.005994005994005994,0.8148255639269705,0.01098901098901099,0.000999000999000999,0.00999000999000999,0.003996003996003996,0.003996003996003996,0.017982017982017984
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,downstream_arrest,3536,6.999999999999999,1000,0.01229352400590162,7.302434661457206e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,0.00013138730189291115,0.0065609529080826985,-0.013499443062484424,0.012793977572508443,0.9893124785187845,1.0990322306815523,0.01109007351974419,0.066,0.0041962667691124115,0.23576423576423577,0.10989010989010989,0.7224901512730436,0.008991008991008992,0.003996003996003996,0.1848151848151848,0.22977022977022976,0.2807192807192807,0.3596403596403596,1000,0.826137443438914,-0.00011887221221390865,0.005271054064999673,-0.00978634547127403,0.010700405628050018,1.0096694985227053,1.0224994697358605,0.009030936241113176,0.015,0.004411054882382341,0.24075924075924077,0.1258741258741259,0.7373567852046421,0.008991008991008992,0.004995004995004995,0.25274725274725274,0.24675324675324675,0.25874125874125875,0.2917082917082917
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,emt_ecm,3536,6.999999999999999,1000,0.03430519846035005,0.0002037751503838675,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,0.00019648995142637705,0.005834238347758127,-0.010316736807789608,0.011258758150787479,0.9942722980701167,0.9966175782523354,0.034182513367770666,0.0,0.011967333952104389,0.000999000999000999,0.000999000999000999,2.0262233989047234,0.000999000999000999,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.000999000999000999,0.008991008991008992,1000,0.826137443438914,0.0007397714836583758,0.004804922166083629,-0.007831410676589266,0.010697247717310359,0.9784355865332361,0.9774920858392234,0.03427718655515967,0.0,0.01154006508700806,0.000999000999000999,0.000999000999000999,1.9939498300443461,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.003996003996003996
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,il6_jak_stat3,3536,6.999999999999999,1000,0.010272027861902865,6.1016525665223454e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,0.00014327943496386414,0.004940898549866097,-0.008574462974011838,0.010760514331717807,0.9860514947106731,0.9873056806078314,0.011973015076568725,0.038,0.003518168784963718,0.18081918081918083,0.0959040959040959,0.6016969847719055,0.004995004995004995,0.003996003996003996,0.4145854145854146,0.27172827172827174,0.2097902097902098,0.32867132867132864,1000,0.826137443438914,0.000660866434795089,0.004106159244414668,-0.007185326714899369,0.00838019973765049,0.9356634888768044,0.9481096501966074,0.013356154380709069,0.01,0.0031098490393363836,0.2837162837162837,0.13486513486513488,0.5709497962715686,0.007992007992007992,0.003996003996003996,0.32667332667332666,0.33466533466533466,0.3356643356643357,0.26073926073926074
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,interferon_response,3536,6.999999999999999,1000,0.008351092135107036,4.96060402526995e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,0.00025894539686888634,0.004208723729426287,-0.007554388434494692,0.009204230854471128,0.9689926308224633,0.597280699270136,0.00796219662124588,0.047,0.0027632339224854404,0.24175824175824176,0.12687312687312688,0.48071292597017995,0.01098901098901099,0.004995004995004995,0.47652347652347654,0.37462537462537465,0.31868131868131866,0.3626373626373626,1000,0.826137443438914,0.00043648792372191216,0.0033803317556879067,-0.0058287487899431846,0.007234274354041488,0.9477328334234313,0.9460981351945624,0.009648283759506316,0.013,0.0026125024642325674,0.27972027972027974,0.13686313686313686,0.4701660352218494,0.006993006993006993,0.003996003996003996,0.2177822177822178,0.32667332667332666,0.33266733266733267,0.2787212787212787
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,oxidative_stress,3536,6.999999999999999,1000,-0.06085150047044667,-0.0003614619420954874,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,-0.0007800222544648613,0.011842947422526754,-0.02464879297407046,0.02181819305362917,0.9871815444412305,0.9915951337512371,-0.056715205619118206,0.0,-0.020857112305885942,0.001998001998001998,1.0,-3.5685383612860404,0.000999000999000999,1.0,0.01898101898101898,0.002997002997002997,0.003996003996003996,0.01998001998001998,1000,0.826137443438914,-0.0016024557869414586,0.009171200513552928,-0.019359917284567034,0.01730688047992435,0.9736661253288288,0.9658329400475211,-0.04923989406962948,0.0,-0.020278709844642438,0.002997002997002997,0.998001998001998,-3.5196818041076305,0.000999000999000999,1.0,0.000999000999000999,0.002997002997002997,0.001998001998001998,0.004995004995004995
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,secondary_senescence,3536,49.99999999999999,1000,0.008348616257026811,0.0002568675946036844,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,0.00020567628831180484,0.002984552988061998,-0.0059761297756643714,0.006344683893044155,0.9753640265668346,0.9997894848927484,0.008554579125047026,0.004,0.014818455885046529,0.000999000999000999,0.000999000999000999,0.48373029122959,0.000999000999000999,0.000999000999000999,0.02097902097902098,0.002997002997002997,0.000999000999000999,0.017982017982017984,1000,0.826137443438914,0.0009777600364606742,0.0024400254256506837,-0.003932444805492273,0.005684027329430849,0.8828835813794029,0.86882025981371,0.007687027135724588,0.002,0.013094032265909942,0.005994005994005994,0.002997002997002997,0.4378647564496961,0.002997002997002997,0.002997002997002997,0.04295704295704296,0.005994005994005994,0.005994005994005994,0.002997002997002997
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,tnfa_nfkb_proximal,3536,6.999999999999999,1000,-0.0010891010046089249,-6.469332082538818e-06,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5330967194570135,-0.00017530894565761658,0.00655555627333605,-0.012233597387615864,0.013571504227013285,0.8390333450104872,-3.8460029305302115,0.0025235923836696692,0.867,-0.0002287416898462197,0.9460539460539461,0.5314685314685315,-0.05428369857791758,0.8451548451548452,0.5784215784215784,0.952047952047952,0.952047952047952,0.948051948051948,0.936063936063936,1000,0.826137443438914,0.0001881282007633181,0.0050535149928222145,-0.008683301674754047,0.010242592458878458,1.1727371473969683,1.0209762133115152,0.0032574954248394536,0.856,-0.0005410800782675989,0.9050949050949051,0.5444555444555444,-0.07587363505752948,0.8091908091908092,0.6013986013986014,0.9050949050949051,0.9090909090909091,0.9100899100899101,0.932067932067932
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,downstream_arrest,5345,6.999999999999999,1000,0.003066668688255245,4.360761522181277e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,5.168134185370546e-05,0.003863037076498634,-0.0078014577006911235,0.007843765790470816,0.9831473996354301,0.7530604677077803,0.0036251008724509574,0.406,0.003141072158495555,0.22777222777222778,0.10589410589410589,0.22020403418826467,0.2757242757242757,0.13486513486513488,0.5584415584415584,0.4045954045954046,0.3246753246753247,0.36563436563436563,1000,0.8667272217025258,-0.0003494300394913267,0.0032577539413958453,-0.006144265291187308,0.006845939941148925,1.1139445029812243,1.162730075240222,0.0028189232942133096,0.357,0.003523179769999894,0.22277722277722278,0.11588411588411589,0.2494997937331341,0.25574425574425574,0.13186813186813187,0.1838161838161838,0.1848151848151848,0.2047952047952048,0.3106893106893107
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,emt_ecm,5345,49.99999999999999,1000,0.042224745157743986,0.001482098137921988,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,0.00041133056800042426,0.006405086435013243,-0.011668080374800742,0.013785102461466652,0.9902585423200597,0.9924002403907424,0.04127172799966027,0.0,0.10729855139618764,0.000999000999000999,0.000999000999000999,3.053904218482817,0.000999000999000999,0.000999000999000999,0.03196803196803197,0.001998001998001998,0.000999000999000999,0.000999000999000999,1000,0.8667272217025258,0.0005012949745459567,0.005985873765016987,-0.008910910450757927,0.011805997842036058,0.9881279336873862,0.9875536736828452,0.042925238110829725,0.001,0.1070555432035292,0.001998001998001998,0.001998001998001998,3.0473335357639244,0.001998001998001998,0.001998001998001998,0.006993006993006993,0.001998001998001998,0.001998001998001998,0.001998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,il6_jak_stat3,5345,30.20149733539872,1000,0.012063932219286012,0.0005462140985262105,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,-8.31887876041133e-05,0.004413087569803231,-0.009116382159653356,0.008106174612769766,1.0068956610574389,1.0729284682739257,0.010829018729814788,0.005,0.04018117076467147,0.000999000999000999,0.000999000999000999,0.8871828442937624,0.000999000999000999,0.000999000999000999,0.04095904095904096,0.001998001998001998,0.001998001998001998,0.003996003996003996,1000,0.8667272217025258,-9.54798226480917e-05,0.0037996677939139624,-0.0075091966295723275,0.006420797240351323,1.0079144859994698,1.0112561065363588,0.011260083665551947,0.002,0.04019669792549552,0.000999000999000999,0.000999000999000999,0.8880805381113712,0.000999000999000999,0.000999000999000999,0.012987012987012988,0.006993006993006993,0.003996003996003996,0.002997002997002997
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,interferon_response,5345,19.185852382096297,1000,0.010053350995857375,0.00044093574979935335,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,-0.00032935423017842067,0.004759916958183778,-0.009788648547800469,0.009181287712323358,1.0327606417317108,0.9569524115870449,0.008251697637749402,0.036,0.03308110723207244,0.000999000999000999,0.000999000999000999,0.7583161432798154,0.002997002997002997,0.002997002997002997,0.03696303696303696,0.006993006993006993,0.002997002997002997,0.02197802197802198,1000,0.8667272217025258,-0.0005767143592694596,0.003998863938292632,-0.0089551469704178,0.007036603919634893,1.0573653858804992,1.0839378500034436,0.007954064821451477,0.016,0.03378911348321153,0.003996003996003996,0.000999000999000999,0.7763824540350455,0.006993006993006993,0.002997002997002997,0.003996003996003996,0.001998001998001998,0.000999000999000999,0.007992007992007992
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,oxidative_stress,5345,28.716686174618605,1000,-0.030968558367408906,-0.0014155228033567568,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,-0.00029087287926380116,0.0067688930525354775,-0.013940886698888575,0.012806246196683154,0.9906074775644088,0.9890198456607339,-0.030761850057666306,0.0,-0.10254385644512896,0.000999000999000999,1.0,-2.2405898691783928,0.000999000999000999,1.0,0.028971028971028972,0.000999000999000999,0.000999000999000999,0.000999000999000999,1000,0.8667272217025258,-0.0006202882697620505,0.005494214320934566,-0.01168579150461587,0.00850295891379425,0.9799703860152936,0.9800240027943417,-0.03240194875910038,0.001,-0.10141229963057731,0.001998001998001998,0.999000999000999,-2.216530531749334,0.001998001998001998,0.999000999000999,0.003996003996003996,0.001998001998001998,0.001998001998001998,0.001998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,secondary_senescence,5345,49.99999999999999,1000,0.006760437065448777,0.0002372928752751235,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,9.18433261799499e-05,0.0031158484929533674,-0.006368305969573946,0.0057869970369122704,0.9864145875050975,1.001943177324304,0.006569688782960674,0.029,0.017120921075061083,0.002997002997002997,0.000999000999000999,0.4870505494831454,0.001998001998001998,0.000999000999000999,0.11488511488511488,0.08791208791208792,0.03796203796203796,0.03996003996003996,1000,0.8667272217025258,0.0004861404879974366,0.0023791115764149467,-0.0036159379121080693,0.005436774398319323,0.928090375919332,0.9252623551028815,0.006450072488935932,0.013,0.0160787580516662,0.017982017982017984,0.012987012987012988,0.4582524764813392,0.013986013986013986,0.012987012987012988,0.19880119880119881,0.10789210789210789,0.07392607392607392,0.016983016983016984
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,tnfa_nfkb_proximal,5345,28.716686174618605,1000,0.010148107848285182,0.0004638536253366202,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5524538821328344,-0.00017938316927555416,0.00376715414768964,-0.007664387483129331,0.006649815076690813,1.0176765138839026,1.054307232329112,0.00913753390992769,0.005,0.03444160704034579,0.000999000999000999,0.000999000999000999,0.7542834923749182,0.000999000999000999,0.000999000999000999,0.01998001998001998,0.001998001998001998,0.000999000999000999,0.004995004995004995,1000,0.8667272217025258,-0.00038682639095722314,0.0032534916207241646,-0.006735853901930738,0.005859192124869646,1.0381180804087127,1.0525608203814263,0.008765998589751437,0.004,0.035073636754400846,0.001998001998001998,0.001998001998001998,0.7694344131022751,0.003996003996003996,0.003996003996003996,0.04095904095904096,0.014985014985014986,0.004995004995004995,0.001998001998001998
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,downstream_arrest,4974,6.999999999999999,1000,0.0025839597991843444,3.656904428316508e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,1000,0.5549632086851629,0.00011577954769067968,0.00413401517198481,-0.007714981095999079,0.009142744826952416,0.9551929764049631,1.1166843848039143,0.0039516971020806405,0.503,0.002486312815548543,0.32867132867132864,0.16583416583416583,0.17389844000501103,0.36563436563436563,0.17882117882117882,0.46053946053946054,0.36663336663336665,0.3756243756243756,0.47052947052947053,1000,0.8865231202251709,0.0003636605652270431,0.002801553542327904,-0.005094611993317798,0.00568205168869846,0.8592622976015971,0.9067035223614559,0.003797480643842102,0.364,0.0022591552505349644,0.36663336663336665,0.1878121878121878,0.15643370166981774,0.41058941058941056,0.2097902097902098,0.45554445554445555,0.4165834165834166,0.4005994005994006,0.32867132867132864
