section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,cov_obs,sender_set,n_senders_used,shift_radius_um,tissue_frac_bbox,beta_obs_full,N3_var_n_valid,N3_var_frac_cells_retained,N3_var_null_mean,N3_var_null_sd,N3_var_null_lo,N3_var_null_hi,N3_var_sf,N3_var_sf_wm,N3_var_beta_obs_wm,N3_var_p_naive,N3_var_cov_S0,N3_var_cov_p_rscount,N3_var_cov_p_rscount_1s,N3_var_beta_S0,N3_var_beta_p_rscount,N3_var_beta_p_rscount_1s,N3_var_cov_p_rsker10,N3_var_cov_p_rsker20,N3_var_cov_p_rsker30,N3_var_cov_p_raw,N3_var_full_null_mean,N3_var_full_sf,N3_var_full_sf_wm,N4_var_n_valid,N4_var_frac_cells_retained,N4_var_null_mean,N4_var_null_sd,N4_var_null_lo,N4_var_null_hi,N4_var_sf,N4_var_sf_wm,N4_var_beta_obs_wm,N4_var_p_naive,N4_var_cov_S0,N4_var_cov_p_rscount,N4_var_cov_p_rscount_1s,N4_var_beta_S0,N4_var_beta_p_rscount,N4_var_beta_p_rscount_1s,N4_var_cov_p_rsker10,N4_var_cov_p_rsker20,N4_var_cov_p_rsker30,N4_var_cov_p_raw,N4_var_full_null_mean,N4_var_full_sf,N4_var_full_sf_wm
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,oxidative_stress,28914,31.763081427768892,200,-0.02655776158440585,-0.0010659643825121027,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.005261563777930579,200,0.5488458878052155,0.00018132570864934927,0.0038874169040448254,-0.00636396609210908,0.008537925585695891,1.0068275975771928,1.0095826177240022,-0.02482226201806437,0.0,-0.1819039876737772,0.004975124378109453,1.0,-4.524125102240276,0.004975124378109453,1.0,0.19900497512437812,0.03482587064676617,0.004975124378109453,0.004975124378109453,-5.5772447661462865e-05,0.9894000244004648,1.047793054195168,200,0.8571237116967559,-0.001778876797268275,0.003538913010013563,-0.008352589219566988,0.00533523547069937,0.9330185719299178,0.926792431667414,-0.02426575937283318,0.0,-0.16760696116831697,0.004975124378109453,1.0,-4.192468256017275,0.004975124378109453,1.0,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,-0.00034377696231434107,0.9346625876215167,0.9154218742917305
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,secondary_senescence,28914,49.99999999999999,200,0.004491691457987806,0.00014331990029993648,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.0005759753308519458,200,0.5488458878052155,0.00016040099900139834,0.0016997034488584674,-0.0032233346510090904,0.0031751867879514836,0.9642893995498846,0.961269579904212,0.003989767081594269,0.005,0.023379744071259638,0.004975124378109453,0.004975124378109453,0.7328335360079249,0.004975124378109453,0.004975124378109453,0.2537313432835821,0.08955223880597014,0.01990049751243781,0.03980099502487562,0.00014011366027788633,0.7567366989995228,-21.57660020355776,200,0.8571237116967559,0.0009495064505660506,0.0015164409441911129,-0.0016788158345459115,0.0037239190058656886,0.7886082649605207,0.7555682260252473,0.004066533699946311,0.005,0.018393691746884055,0.03482587064676617,0.01990049751243781,0.5993206848544185,0.014925373134328358,0.009950248756218905,0.16417910447761194,0.13930348258706468,0.08955223880597014,0.029850746268656716,0.00031119204417212056,0.45971289480084987,-2.239722283996496
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Mesenchymal,tnfa_nfkb_proximal,28914,49.99999999999999,200,0.005246664992025156,0.00016740942929794936,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.0010303801134947806,200,0.5488458878052155,-5.522612582230183e-05,0.002256116255930997,-0.0044993828623159145,0.004010288679883434,1.0105259485608942,1.0265538570936554,0.00471665759607161,0.025,0.028687420318155635,0.009950248756218905,0.009950248756218905,0.8970545042436174,0.004975124378109453,0.004975124378109453,0.18407960199004975,0.05970149253731343,0.004975124378109453,0.04477611940298507,-4.983467248087719e-05,1.0483653283173826,4.5883455465668535,200,0.8571237116967559,0.0004700671136790371,0.0019915472939777737,-0.0037190877814166777,0.0039170673097633875,0.9104064935738166,0.909171127676253,0.005211340630039665,0.005,0.025437717327565404,0.014925373134328358,0.004975124378109453,0.8081774118874264,0.009950248756218905,0.004975124378109453,0.024875621890547265,0.024875621890547265,0.014925373134328358,0.014925373134328358,0.00015918689857458292,0.8455066276127335,0.8418470443085055
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,downstream_arrest,3536,6.999999999999999,200,0.01229352400590162,7.302434661457206e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.013376985037993857,200,0.5301824095022624,-3.485115945104193e-06,0.006607118589560916,-0.015510048821643127,0.011720341381325166,1.000283492019329,1.054841108883099,0.010978323978087123,0.06,0.004271692299574063,0.24378109452736318,0.11940298507462686,0.7275947581762235,0.009950248756218905,0.004975124378109453,0.5621890547263682,0.23383084577114427,0.21890547263681592,0.3681592039800995,0.00022596291150797927,0.9831080837074878,1.0059593962922913,200,0.8264776583710408,0.0003417003786597869,0.005737580723319692,-0.011014702717261932,0.011497729572795934,0.9722048471621523,0.9809645701755566,0.009124310462657721,0.03,0.004069234867829397,0.2835820895522388,0.12935323383084577,0.7071706734264784,0.03482587064676617,0.01990049751243781,0.13432835820895522,0.24875621890547264,0.24378109452736318,0.3034825870646766,0.00017361067152044972,0.9870216890407402,0.9825168490199157
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,emt_ecm,3536,6.999999999999999,200,0.03430519846035005,0.0002037751503838675,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.005362328476066273,200,0.5301824095022624,0.00029378943240869677,0.005809092625840089,-0.011145887811332227,0.011239070174131283,0.9914360083720765,0.9884495457327489,0.03409957503182413,0.0,0.011860743943936016,0.004975124378109453,0.004975124378109453,2.0124017703583896,0.004975124378109453,0.004975124378109453,0.21393034825870647,0.024875621890547265,0.009950248756218905,0.024875621890547265,0.0001239813360522872,0.9768791977952015,-2.033288870293078,200,0.8264776583710408,0.0011981407993931262,0.0046681365879647505,-0.007126449114045042,0.011075677928849972,0.9650740746835224,0.9644679441379976,0.034149371679491,0.0,0.011159674809034386,0.004975124378109453,0.004975124378109453,1.9588927172506407,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0004367518619291927,0.9185518261556428,0.8743007004695571
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,il6_jak_stat3,3536,6.999999999999999,200,0.010272027861902865,6.1016525665223454e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0009122103983136494,200,0.5301824095022624,-6.80578835879355e-05,0.004693161067952635,-0.007826207846207259,0.009623384417871063,1.0066255548079606,1.0344685624690257,0.011420739896886571,0.03,0.0036141465841360745,0.1691542288557214,0.1044776119402985,0.6118066688383458,0.004975124378109453,0.004975124378109453,0.208955223880597,0.3383084577114428,0.2835820895522388,0.31840796019900497,-0.000326447105250543,0.642136171815157,4.758475534701029,200,0.8264776583710408,0.0005420442767441543,0.0039781452183055965,-0.007196066977467503,0.008024694103353443,0.9472310351927198,0.9568523034265654,0.013453077349737464,0.01,0.0031988990422418028,0.24875621890547264,0.13432835820895522,0.5757078801482586,0.009950248756218905,0.004975124378109453,0.14925373134328357,0.13432835820895522,0.16417910447761194,0.23383084577114427,0.00030103057204115293,1.330001250366857,0.9786367964981467
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,interferon_response,3536,6.999999999999999,200,0.008351092135107036,4.96060402526995e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.0009978499097001603,200,0.5301824095022624,0.0007433498870410712,0.004146195754345611,-0.006287469300988156,0.009436697529952224,0.910987703761989,-0.9425083794785877,0.00785708545716081,0.05,0.002337685574032733,0.30845771144278605,0.15920398009950248,0.4501381861557336,0.024875621890547265,0.014925373134328358,0.5970149253731343,0.4228855721393035,0.4626865671641791,0.34328358208955223,0.0005768948501313712,0.42186210118040707,-4.460721651642723,200,0.8264776583710408,0.00013695068085688101,0.003506076396891579,-0.006324697508406153,0.006632758574784409,0.9836008657740517,0.9858958339663287,0.009789777674245978,0.02,0.002823183543084124,0.2537313432835821,0.13930348258706468,0.4860178768520661,0.009950248756218905,0.009950248756218905,0.13432835820895522,0.1791044776119403,0.24875621890547264,0.25870646766169153,-0.0001227868422477911,1.1230514138991972,0.9163573186707678
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,oxidative_stress,3536,6.999999999999999,200,-0.06085150047044667,-0.0003614619420954874,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.023288461633782988,200,0.5301824095022624,-0.001420461189659878,0.011073663153571119,-0.022668588788577176,0.017999433095511382,0.9766569241731394,0.9861695498469891,-0.0572968976694754,0.0,-0.020341252677334446,0.004975124378109453,1.0,-3.5164414554139825,0.004975124378109453,1.0,0.21393034825870647,0.009950248756218905,0.004975124378109453,0.01990049751243781,-0.0006580833768505015,0.9717420846769945,0.6048264422386614,200,0.8264776583710408,-0.0022692531127822134,0.009590985398885496,-0.021671865805771146,0.013922225373678092,0.9627083458051408,0.9516558403963691,-0.049416189655811606,0.0,-0.019683775168058654,0.004975124378109453,1.0,-3.46621976752819,0.004975124378109453,1.0,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,-0.00014604606567398203,0.9937288229694776,0.9591251138319642
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,secondary_senescence,3536,49.99999999999999,200,0.008348616257026811,0.0002568675946036844,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-2.862234465489419e-05,200,0.5301824095022624,5.640741284626959e-05,0.003026205294381986,-0.005370779126031504,0.006980781681974614,0.9932435015444874,1.0015911370784543,0.008601036544707941,0.005,0.015064557821978184,0.004975124378109453,0.004975124378109453,0.49063700196899684,0.004975124378109453,0.004975124378109453,0.1791044776119403,0.029850746268656716,0.009950248756218905,0.029850746268656716,-0.0001868606088865734,-5.528487136172533,0.7598886025991112,200,0.8264776583710408,0.0009386198790727289,0.0023506202925360226,-0.004148016775252436,0.005833141807483597,0.8875718022992473,0.8676950047988871,0.007726217811294657,0.0,0.013124459322915626,0.004975124378109453,0.004975124378109453,0.4384378729235682,0.004975124378109453,0.004975124378109453,0.009950248756218905,0.009950248756218905,0.009950248756218905,0.004975124378109453,0.00036363528923421623,13.704594735988463,6.643697344706411
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Proliferating,tnfa_nfkb_proximal,3536,6.999999999999999,200,-0.0010891010046089249,-6.469332082538818e-06,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.008953751087866568,200,0.5301824095022624,0.00020802924640498578,0.00668054247200312,-0.012272700861375304,0.013376381630379843,1.1910100583184065,-10.017369710885614,0.0018408883378464092,0.87,-0.0005491502514166322,0.8805970149253731,0.5771144278606966,-0.0767491641225843,0.8159203980099502,0.6069651741293532,0.8805970149253731,0.8756218905472637,0.8756218905472637,0.945273631840796,7.046538543648547e-05,1.0078699290101971,0.8845915904393951,200,0.8264776583710408,0.00032565484083741487,0.005511980584206151,-0.009229102302854331,0.011284205834795558,1.299012524512684,1.5106332173450823,0.0033240543919860394,0.86,-0.0006337632135158865,0.8706467661691543,0.5771144278606966,-0.08370888620527762,0.8109452736318408,0.6169154228855721,0.8507462686567164,0.8606965174129353,0.8507462686567164,0.9253731343283582,0.000547757670423467,1.0611763343707137,1.1816304202324184
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,downstream_arrest,5345,6.999999999999999,200,0.003066668688255245,4.360761522181277e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.004040900499302756,200,0.5466117867165575,-1.0469346807922518e-05,0.003989865202510659,-0.007972198635309794,0.009808224391472687,1.0034139151868666,1.193593518729248,0.00367590397488919,0.4,0.003192708042013457,0.23383084577114427,0.10945273631840796,0.22384880042224528,0.2537313432835821,0.11940298507462686,0.2935323383084577,0.4228855721393035,0.39800995024875624,0.3681592039800995,-3.820603060613758e-05,1.0094548308261313,1.0439407772220508,200,0.8672432179607109,-0.0002908651869873639,0.002912615216357542,-0.006137062260715353,0.005266180585717517,1.0948472810582122,1.0872117326670487,0.0028427097297437903,0.275,0.003465993641734661,0.1691542288557214,0.07462686567164178,0.24424641396845304,0.20398009950248755,0.10945273631840796,0.14925373134328357,0.1791044776119403,0.19402985074626866,0.24378109452736318,-0.0001412444433804326,1.0349537048498976,1.0289026090689095
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,emt_ecm,5345,49.99999999999999,200,0.042224745157743986,0.001482098137921988,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.00012859530921349873,200,0.5466117867165575,0.0002247518498717365,0.007259134730869096,-0.01316711172312243,0.01508626438716498,0.9946772479257813,0.9963212571930504,0.040617725624513296,0.0,0.10738158408627964,0.004975124378109453,0.004975124378109453,3.0553221898336247,0.004975124378109453,0.004975124378109453,0.22388059701492538,0.04477611940298507,0.004975124378109453,0.004975124378109453,0.00022063713609824073,2.715747933946259,5.677461625678234,200,0.8672432179607109,0.00041023774929093896,0.005769798112616496,-0.009375433301440953,0.012800575107316336,0.9902844233219559,0.9898773542501869,0.04288780189837697,0.0,0.10694049923102293,0.004975124378109453,0.004975124378109453,3.04182887376944,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0005168062982213948,5.018858085743809,6.700388963845716
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,il6_jak_stat3,5345,30.20149733539872,200,0.012063932219286012,0.0005462140985262105,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0032201920462681805,200,0.5466117867165575,0.0002714734902807872,0.004301599060221598,-0.008650664584310666,0.008036997200791316,0.9774970975179389,1.0083126760980323,0.01042326457158615,0.005,0.03889442514281271,0.004975124378109453,0.004975124378109453,0.8578515849590305,0.004975124378109453,0.004975124378109453,0.22885572139303484,0.05970149253731343,0.014925373134328358,0.009950248756218905,0.0002275055859163632,1.0706496950018913,0.5100259408283339,200,0.8672432179607109,0.000149856940995389,0.003931981764039537,-0.008523571004285241,0.006770359465433289,0.9875781015450484,0.9920674019127352,0.011227727430076526,0.005,0.039278428466202255,0.004975124378109453,0.004975124378109453,0.8666986754563765,0.004975124378109453,0.004975124378109453,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.00028326284512182235,1.0879645813205738,1.1020868835430493
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,interferon_response,5345,19.185852382096297,200,0.010053350995857375,0.00044093574979935335,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0005206856682871412,200,0.5466117867165575,9.018217013784072e-05,0.004657491098871774,-0.009581796485306146,0.009129120539292839,0.9910296407461551,0.01446616115312402,0.007963817945386864,0.03,0.03175056136565302,0.004975124378109453,0.004975124378109453,0.7247784677283239,0.004975124378109453,0.004975124378109453,0.21393034825870647,0.05472636815920398,0.014925373134328358,0.03482587064676617,0.00022936791118186812,1.4405112818572512,0.6812603553473341,200,0.8672432179607109,-0.0007259824102407622,0.004139956152914009,-0.009029445922830828,0.0064017694243901375,1.0722129775972125,1.1163535644989087,0.007982861615309055,0.015,0.034076431845432735,0.009950248756218905,0.004975124378109453,0.784150995116789,0.014925373134328358,0.004975124378109453,0.009950248756218905,0.009950248756218905,0.014925373134328358,0.014925373134328358,-0.0003319095026056996,0.36255302801485545,0.8211667199534094
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,oxidative_stress,5345,28.716686174618605,200,-0.030968558367408906,-0.0014155228033567568,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.002132968745840375,200,0.5466117867165575,-0.0008499012301080314,0.006744887910217492,-0.014550775279750646,0.011782261714869006,0.9725559963100362,0.9735981615130853,-0.030667052115783477,0.0,-0.10044224066107131,0.004975124378109453,1.0,-2.191005146239823,0.004975124378109453,1.0,0.21890547263681592,0.06965174129353234,0.014925373134328358,0.004975124378109453,-0.0005889632642472107,1.2761237197665374,-51.786393925817244,200,0.8672432179607109,-0.0009317404695951601,0.006060906800866956,-0.01573147470738203,0.008760527065524354,0.9699133405391024,0.9698211794500637,-0.03232344692754397,0.0,-0.10007631774847589,0.004975124378109453,1.0,-2.1850516870911223,0.004975124378109453,1.0,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,-0.0006747766564884741,1.3163556230274798,8.688926929082436
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,secondary_senescence,5345,49.99999999999999,200,0.006760437065448777,0.0002372928752751235,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0006626592618940122,200,0.5466117867165575,0.000205132652426128,0.0033451531166349023,-0.0072525447683906685,0.006589327337830322,0.9696568948959647,0.9711267889009331,0.006570709354521444,0.05,0.01676159174787089,0.009950248756218905,0.004975124378109453,0.47687071965481326,0.009950248756218905,0.004975124378109453,0.31343283582089554,0.208955223880597,0.09950248756218906,0.08955223880597014,0.00026974148845626935,1.4070591086062758,3.490610842505539,200,0.8672432179607109,0.0005397465169632106,0.002351038088990279,-0.0031555237335315783,0.004834213929242852,0.9201610026485202,0.9172091190542935,0.006443803041221457,0.01,0.015876437841068073,0.014925373134328358,0.009950248756218905,0.45252897374423695,0.009950248756218905,0.009950248756218905,0.14427860696517414,0.07960199004975124,0.05970149253731343,0.014925373134328358,9.40498053773314e-05,1.1419278515907532,1.097855628288078
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,T/NK cells,tnfa_nfkb_proximal,5345,28.716686174618605,200,0.010148107848285182,0.0004638536253366202,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0009789798285517663,200,0.5466117867165575,0.00011103393999767298,0.003581518404045025,-0.006144528166898408,0.007813481914097004,0.9890586558935284,0.596968496543298,0.008753354935497145,0.005,0.03338858187746077,0.004975124378109453,0.004975124378109453,0.7301547504590427,0.004975124378109453,0.004975124378109453,0.21393034825870647,0.04975124378109453,0.004975124378109453,0.004975124378109453,0.00012202800835202674,1.1246481334886607,0.28680856755547207,200,0.8672432179607109,-0.00035213650649498605,0.003192052622056595,-0.0072911020664697835,0.005898108623074587,1.0346997205547523,1.049889938267312,0.008785147463973615,0.005,0.03481775233899894,0.004975124378109453,0.004975124378109453,0.7638484449430112,0.004975124378109453,0.004975124378109453,0.024875621890547265,0.014925373134328358,0.009950248756218905,0.004975124378109453,-0.00016485194905129812,0.8316084313042809,0.9187073413768501
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,downstream_arrest,4974,6.999999999999999,200,0.0025839597991843444,3.656904428316508e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.0024031341500593095,200,0.5406664656212304,0.0004312767134690342,0.00403593407126307,-0.008031127308810131,0.008363100799846397,0.8330946504643101,0.6167551881877417,0.003919455708356607,0.515,0.002150357160440682,0.417910447761194,0.19402985074626866,0.1510660686146111,0.42786069651741293,0.1890547263681592,0.5472636815920398,0.44776119402985076,0.4577114427860697,0.4975124378109453,0.00014554437625523874,0.9394356006918521,1.0041967498213673,200,0.886418375552875,5.5642982091590465e-05,0.0029773638524748973,-0.004821703295340079,0.005895469055043447,0.9784660031827295,0.9794244335764302,0.003747301044548774,0.41,0.0025531356997872297,0.32338308457711445,0.1691542288557214,0.17742643322878815,0.39800995024875624,0.20398009950248755,0.5074626865671642,0.46766169154228854,0.43781094527363185,0.3582089552238806,-8.715611553963984e-05,1.0362676863201703,1.0227760668814063
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,emt_ecm,4974,49.99999999999999,200,0.03217351080121393,0.0008970806460590216,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.007865672821666524,200,0.5406664656212304,-0.001946551035568505,0.012798090411066804,-0.031273700980146556,0.02270589928394317,1.0605016669643357,1.022313291248143,0.03155373751805621,0.025,0.06977789712735927,0.009950248756218905,0.004975124378109453,2.394399638652529,0.004975124378109453,0.004975124378109453,0.19402985074626866,0.0845771144278607,0.04477611940298507,0.1044776119402985,-0.0006251176010809745,1.0794741422957546,0.9639485478991547,200,0.886418375552875,-0.0003602711560728965,0.009528263049039335,-0.01850249618642089,0.01937944807133008,1.0111977570088282,1.0127798582995464,0.030678210533809855,0.01,0.0641851690109744,0.014925373134328358,0.014925373134328358,2.2830813184092897,0.014925373134328358,0.014925373134328358,0.11940298507462686,0.04975124378109453,0.029850746268656716,0.01990049751243781,0.0014013759103488116,0.8218364859407032,0.7610030565214388
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,il6_jak_stat3,4974,49.99999999999999,200,-0.009991931644239825,-0.0002786008822653585,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.003955926147905987,200,0.5406664656212304,0.0010922273271470905,0.005625788286548644,-0.00896643691533502,0.013709043815614694,1.1093109286608,1.1074407119711807,-0.010204647831154707,0.085,-0.02292163510162562,0.03482587064676617,0.9900497512437811,-0.7778387496134375,0.009950248756218905,1.0,0.22388059701492538,0.08955223880597014,0.04975124378109453,0.15422885572139303,0.0005291618904107315,1.1337643501486587,1.0659548162921382,200,0.886418375552875,0.0007145116881192933,0.004284632016239179,-0.007980150597325306,0.009058428695137453,1.0715088647079765,1.0838017745797064,-0.00931585475149067,0.015,-0.02159096321809774,0.03980099502487562,0.9850746268656716,-0.7513322856472265,0.004975124378109453,1.0,0.22885572139303484,0.08955223880597014,0.07960199004975124,0.1044776119402985,-7.632370488425345e-05,0.9807064889407365,1.0300234170188327
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,interferon_response,4974,49.99999999999999,200,0.004985226268404837,0.0001390009946145597,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.0006189859736537669,200,0.5406664656212304,0.00033069560727022086,0.004926833284009967,-0.009739765228926823,0.008555900230676395,0.9336648750797752,0.733960531848191,0.004949478997629209,0.3,0.00865681776010934,0.32338308457711445,0.14925373134328357,0.32663500395838707,0.20398009950248755,0.1044776119402985,0.6268656716417911,0.4925373134328358,0.48756218905472637,0.4626865671641791,7.048563663526924e-05,0.8861272474088472,1.2357212018635515,200,0.886418375552875,4.987760719217256e-05,0.004673823687606765,-0.009636542364090174,0.009115090975724917,0.9899949160766714,1.0469743106283347,0.004962035861095648,0.26,0.009627211482895333,0.3582089552238806,0.19900497512437812,0.3463416071037878,0.24875621890547264,0.12935323383084577,0.5472636815920398,0.472636815920398,0.4228855721393035,0.39303482587064675,-0.00010007317395667609,1.1616727651613195,1.280702863944705
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,oxidative_stress,4974,49.99999999999999,200,-0.010942074821521153,-0.0003050933300616351,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.0021789639678902926,200,0.5406664656212304,6.566804931934399e-05,0.007258087782734088,-0.016236389607908845,0.013995411698251404,1.006001425725054,1.0007372106083,-0.008826505985959217,0.12,-0.022058148249591184,0.1044776119402985,0.9601990049751243,-0.7724761953364012,0.03482587064676617,0.9850746268656716,0.21393034825870647,0.09950248756218906,0.08955223880597014,0.24875621890547264,0.00019580004485329614,1.0898592394085675,1.2439410702235518,200,0.886418375552875,0.0007346553341947699,0.00523509603721949,-0.011159311285785982,0.010244827558392407,1.0671404049211792,1.0689334242922524,-0.008864429442647662,0.04,-0.02347886811089495,0.0945273631840796,0.9601990049751243,-0.8194228544846576,0.024875621890547265,0.9800995024875622,0.05472636815920398,0.03482587064676617,0.12935323383084577,0.12935323383084577,0.0007708236217444777,1.3537569382071064,-1.1030686513438996
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,secondary_senescence,4974,6.999999999999999,200,-0.0029581028380058975,-4.186403894957681e-05,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,-0.005705102923544842,200,0.5406664656212304,0.0002337573408166171,0.006094548235199235,-0.011036301729773332,0.01325597606317552,1.0790227228794373,0.4531676693637401,-0.0021802357661412698,0.585,-0.003073832054511837,0.4228855721393035,0.7810945273631841,-0.22399106119330323,0.43781094527363185,0.7761194029850746,0.7512437810945274,0.6019900497512438,0.4626865671641791,0.572139303482587,-8.705120334260429e-05,0.9847415192137295,0.5642383111698964,200,0.886418375552875,0.0008087905846442835,0.004340173835352472,-0.006482421021885415,0.010308137681904842,1.2734153032994286,1.4695461360598605,-0.0026626959141228,0.455,-0.0036235286313911637,0.3383084577114428,0.845771144278607,-0.2643444285998611,0.3333333333333333,0.8407960199004975,0.4527363184079602,0.3880597014925373,0.373134328358209,0.43283582089552236,0.0006361190458911857,1.1115000122549825,1.1068190007059338
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,vSMCs,tnfa_nfkb_proximal,4974,12.18803582947357,200,0.004035371317601509,0.00012330215619047526,A_SENDER_FINAL_strict,8860,3611.732020378113,0.7051,0.002722103826602486,200,0.5406664656212304,0.0006306232432819861,0.0051764385521850765,-0.008385105316283477,0.01070618472768373,0.84372609268165,2.107254934487303,0.004390817659221469,0.44,0.007469777817184921,0.2935323383084577,0.15422885572139303,0.23893062087200287,0.35323383084577115,0.1791044776119403,0.22388059701492538,0.2537313432835821,0.22885572139303484,0.3880597014925373,0.000250674934756449,0.9079113249440887,0.8577309318067279,200,0.886418375552875,0.0003222746782845212,0.0037837470302634277,-0.006492772577398952,0.007534382802365828,0.9201375405334271,0.9186799672395972,0.0038799951842666764,0.31,0.00804235346618099,0.23880597014925373,0.12437810945273632,0.2605692010170434,0.3283582089552239,0.15920398009950248,0.27860696517412936,0.24875621890547264,0.24378109452736318,0.23383084577114427,-6.678951889854519e-05,1.0245359924356399,1.0266166795887977
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,full,Biliary/ductular,downstream_arrest,21822,6.999999999999999,200,-0.0010471390018614026,-1.4210802258439537e-05,A_SENDER_FINAL_strict,6895,3600.16237449646,0.7347,-0.000886109143247028,200,0.5831999816698744,-0.00018355777823233225,0.0022285982317019285,-0.004793645740579993,0.003939043106324263,0.8247054327018299,-1.64129398210948,-0.0006368974966023416,0.615,-0.0018761111912653239,0.373134328358209,0.8208955223880597,-0.1269358820270466,0.5771144278606966,0.7213930348258707,0.681592039800995,0.5621890547263682,0.5124378109452736,0.417910447761194,-0.00017557253924230885,0.8018612711759786,3.773297373197656,200,0.8199899184309413,0.0001561447758351734,0.0020358027128610633,-0.004065005028329425,0.003737607233139439,1.1491156146009358,1.4128654332016446,-0.0008580690922030701,0.61,-0.0023035380349483475,0.34328358208955223,0.8308457711442786,-0.17686800438861452,0.5422885572139303,0.7562189054726368,0.44776119402985076,0.38308457711442784,0.38308457711442784,0.4626865671641791,0.00015108928199273304,1.1705086592821812,1.0945742207269844
