section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,LSECs,tnfa_nfkb_proximal,11714,44.99999999999999,200,-0.0016370523500066178,0.00010454041647151694,0.0010744303438377872,-0.0019705450000306397,0.0021171430915579784,1.063858933082436,0.15,-1.3035499005233982e-05,0.0015989521873083278,-0.0027842380582921615,0.002845157076491031,0.9920372131012296,0.345,0.0014642787116698574,0.000919843987903983,-0.0004542244984066261,0.0031199926382286577,1.894460529416752,0.445
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,downstream_arrest,5773,10.754395291899524,200,0.0038534847206125734,0.0011312773052748399,0.0011077985123992534,-0.0009025171053030604,0.003142536229661572,0.7064274579256655,0.01,-0.00013121181607707034,0.0023138364528334354,-0.004359036321675692,0.004841480991329111,1.0340501716213402,0.1,0.00033989950482565167,0.002352974462877438,-0.0039623560661998895,0.005055015492581832,0.9117942513155679,0.11
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,emt_ecm,5773,21.99881333471145,200,-0.000703853409233617,-0.0012313626683195557,0.0020462677700328067,-0.00530355951927244,0.002832950305900674,-0.7494589813244086,0.76,0.00014964564909317643,0.0032477314916530744,-0.007155260725915223,0.006884549583504379,1.2126091131051229,0.84,-0.003387763431508289,0.0036556933316419945,-0.009151178590525944,0.003184113211500435,-3.8131661892453113,0.895
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,il6_jak_stat3,5773,9.320159478093691,200,0.050444866840121685,0.009341167838498376,0.0031837523373678895,0.003002028050016046,0.015284011646807155,0.8148242145607407,0.0,-0.00011246409583533886,0.011544085122034673,-0.015846509047254088,0.024570649681327092,1.00222944578666,0.0,0.0013928006463688586,0.01325822551362101,-0.016615630264431448,0.027700760030262363,0.9723896456941168,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,interferon_response,5773,6.999999999999999,200,0.07739560979350771,0.009260349606510149,0.0037900482443407805,0.0014851631876917337,0.01579425480068867,0.8803504535823562,0.0,-0.00029113100834717026,0.016113323189931094,-0.02143410127412296,0.03612169027748972,1.0037615958983193,0.0,0.0017523629788953857,0.01829461941702844,-0.021433029951200097,0.04474632068277296,0.9773583671790853,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,oxidative_stress,5773,44.99999999999999,200,0.008733804219882051,0.0003875339541665102,0.003703343391823396,-0.0064584431291448904,0.007628125330448932,0.9556282755589701,0.025,-3.037184368028861e-05,0.004427125566997605,-0.00796584113619134,0.008821037396547268,1.0034775045233038,0.06,-0.000689971651318401,0.003858779232733594,-0.009852901461401048,0.00531064610780709,1.079000128002379,0.05
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,secondary_senescence,5773,6.999999999999999,200,0.027698097001331225,0.003556050188648926,0.00245354877064443,-0.0014140883439587905,0.008558146180934962,0.871613916707779,0.0,0.00025713461122089227,0.008371582869385316,-0.015231377048535904,0.018852351752465198,0.9907165242720994,0.0,0.001051220095614523,0.008976430842093742,-0.014768406141986466,0.023284469181038932,0.9620472086741556,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p95,T/NK cells,tnfa_nfkb_proximal,5773,6.999999999999999,200,0.049227991475234115,0.005543736385647431,0.002469949122629546,0.001062313980670933,0.010334921281969722,0.887386500657123,0.0,0.00011570250549557598,0.010378643342627053,-0.013588040824004942,0.022971843804913215,0.9976496602435265,0.0,0.0012172295406466533,0.011874104746430542,-0.01421215973530516,0.02586936310558895,0.9752736298156909,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,downstream_arrest,16405,44.99999999999999,200,-0.0006674563790700417,-0.0001342822419226605,0.0006459602140667683,-0.001345939224051457,0.0012325348274219699,0.7988149546045927,0.295,6.187942410679551e-05,0.0008362998953614572,-0.0013683038446521848,0.0016068946675662087,1.0927093156155183,0.45,0.0005202572803418765,0.0009523320212027712,-0.0012979399827458766,0.0021268829558027504,1.7794625935956208,0.585
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,emt_ecm,16405,38.9986759023191,200,0.006555734726189834,0.0008995413563080959,0.0015785362539407098,-0.0018883994035998844,0.0044965174902032974,0.8627855772268404,0.0,-0.00029225979854127413,0.0024955000601006483,-0.004314512864029481,0.0046746088948552466,1.0445807847248167,0.01,-0.001302407517829652,0.0019583512138050753,-0.0049368353735443635,0.0024785157010064505,1.1986669034405248,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,il6_jak_stat3,16405,8.885921243206353,200,0.01089287722613326,0.0029221060220843064,0.004038197388297052,-0.005515941243256484,0.010940632694982615,0.7317415810880673,0.03,3.9359510267818335e-05,0.0046852925271622225,-0.009229856626488854,0.008985145118320688,0.996386674571766,0.02,0.0006696440338095018,0.004678744244926043,-0.008368220806941154,0.008941456126698272,0.938524595484933,0.005
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,interferon_response,16405,13.651815654589763,200,0.005011376646127319,0.001973566533267365,0.0028017249741487727,-0.003239798817474553,0.0076082732727203095,0.6061827572284966,0.135,0.00022929125133232988,0.003030588281527457,-0.005549164066821296,0.005655260804041487,0.9542458554757562,0.105,0.0007751061911101371,0.002773940397922288,-0.005468082205899058,0.006038375384599542,0.8453306853897877,0.105
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,oxidative_stress,16405,44.99999999999999,200,0.0039869459945857345,-0.0006373791390377773,0.002181004810810044,-0.005229794685120181,0.0034507425363455102,1.1598665093290295,0.07,0.000232994334413818,0.002808121234434642,-0.00506638986461817,0.005814095721268451,0.941560699660787,0.155,-1.840161459864594e-05,0.002091468670675232,-0.004044300487799893,0.00376044919251028,1.0046154662299502,0.05
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,secondary_senescence,16405,6.999999999999999,200,0.012842653486425602,0.0017749468886039724,0.007941900916790572,-0.013614018262353885,0.01729385901083609,0.8617928226063211,0.15,-0.0001283705150554457,0.008592306454435915,-0.015761316383641154,0.018758314127338162,1.009995637987985,0.135,0.002514863485815269,0.0075809306939154135,-0.012840740407642881,0.01697621505537352,0.8041788257797796,0.135
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Biliary/ductular,tnfa_nfkb_proximal,16405,12.409338956728524,200,0.008407164824563529,0.0018167174890325775,0.0028816188786434066,-0.003227674040396155,0.007409263847611737,0.783908424903886,0.01,-0.00013947012774146735,0.0034143708698559576,-0.007344507957262909,0.006252861375435531,1.0165894365879413,0.02,0.0005228765333424552,0.0030056540409048515,-0.005332681206378113,0.007117516078267745,0.9378058424863103,0.005
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,downstream_arrest,8045,8.471914727001646,200,-0.003660538082256154,-0.0013097826237829552,0.0029691276469142568,-0.0065241225029440235,0.004008182370465891,0.6421884995181699,0.265,-0.0002523455065369408,0.0031450307722801674,-0.006129523955888881,0.006110541057101297,0.9310632751616098,0.27,0.00015795138652973252,0.00300265206206517,-0.004837525855957196,0.006433176578945374,1.0431497727876062,0.21
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,emt_ecm,8045,8.471914727001646,200,0.018212882313399126,0.013566509652233322,0.010200570823609848,-0.009070209570671865,0.03343752864087574,0.255114626076922,0.305,-0.0006519289674421132,0.01249754071251885,-0.025091728926155993,0.024195621218433227,1.0357949365852153,0.155,-0.00018339205056939158,0.010363035609594614,-0.020866273562985423,0.01740536063469401,1.010069359007194,0.085
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,il6_jak_stat3,8045,6.999999999999999,200,0.016271351320079737,0.00551711469208916,0.008193720611416315,-0.012142768893473519,0.019909987288780746,0.6609307620762426,0.095,-0.0007229945829670448,0.00871977743799401,-0.01822949388137597,0.015471755137005673,1.0444335918231222,0.06,0.0024233936020614756,0.008166563116232727,-0.013160381629142563,0.017438876077937412,0.8510637774091402,0.045
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,interferon_response,8045,6.999999999999999,200,0.005491950555659378,0.004018528331898727,0.007240621726770994,-0.009648179390206558,0.0177646871136114,0.2682875981544135,0.505,-0.0008738844892822333,0.007838214383523438,-0.015605323456692197,0.013822177419417228,1.1591209681197345,0.51,0.0016961514913572207,0.0073138460826499664,-0.010795510399535305,0.016342492235419278,0.6911568168418122,0.42
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,oxidative_stress,8045,6.999999999999999,200,-0.018668226228512372,-0.013705850402747521,0.015001534921824338,-0.043326945364949014,0.018586375707523972,0.26581935343089585,0.41,0.0004416333672817041,0.012699784561405171,-0.02480675023872415,0.025986127487283555,1.0236569538999474,0.165,-0.0024958992166328464,0.012832239778824332,-0.02934105531440822,0.02044605906595279,0.8663022835656016,0.145
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,secondary_senescence,8045,44.99999999999999,200,-0.0043996675533847784,-0.00012484822640312934,0.002669984998655398,-0.005258379302178176,0.004843865429701706,0.9716232590557711,0.115,-0.0003837179479930808,0.002968187030683731,-0.006912396030018768,0.005062055723321967,0.9127847858191293,0.135,0.0010081316199338113,0.0025983575282510917,-0.004328486184572959,0.005266442962641785,1.2291381354844026,0.115
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatic stellate cells,tnfa_nfkb_proximal,8045,44.99999999999999,200,-0.0005302348841983649,-0.00010246376287273885,0.0014916202430562723,-0.0032385124741592724,0.0028029072030005195,0.806757786169334,0.66,-0.00011348498541674289,0.0018263058090379001,-0.0036855415780640216,0.0033385687265805944,0.7859722383443046,0.79,0.0002249533348620376,0.0015124614691592272,-0.001964776776357832,0.0041787268374323065,1.4242522353129086,0.69
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,downstream_arrest,15912,11.279942334352274,200,0.005034651436617698,0.0003205426190833449,0.0009300884549598016,-0.0013790307998603276,0.0020902340125427818,0.9363327088044279,0.0,-0.00021610268903071074,0.002514517176907133,-0.005441951586211301,0.0043436560695892905,1.0429230686078816,0.05,-0.002216640557711022,0.003378975965016075,-0.00837392653113088,0.0038085248027234417,1.4402768663564467,0.235
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,emt_ecm,15912,6.999999999999999,200,0.04623209577211998,0.0014484803149240205,0.0019401079153066288,-0.0023326601871099992,0.005668862774983945,0.9686693780428289,0.0,-0.0003337100971053936,0.0066918615788267985,-0.010950637183123167,0.014538279818228974,1.0072181477290207,0.0,0.0002533270694912748,0.006282956390077143,-0.009757923768672704,0.013320944392655536,0.9945205367556788,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,il6_jak_stat3,15912,12.409338956728524,200,0.012944634990464932,0.002067875618930902,0.0016019642521945422,-0.0005472269606939634,0.005148840556594153,0.8402523037185593,0.0,-0.0006808534426139858,0.003979008035210152,-0.007086568623772694,0.009021026073768736,1.0525973457819016,0.0,0.00036505538582434343,0.0037447058040583174,-0.0059321957497640385,0.007803013212039881,0.9717987115053267,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,interferon_response,15912,6.999999999999999,200,0.023262292172738504,0.0014919931534816135,0.001504743575194621,-0.0011884104727840198,0.004409867465645062,0.9358621608566112,0.0,-0.0006089758163043295,0.005106248452912955,-0.008309640251868873,0.011586207223041038,1.0261786676816826,0.0,0.0003605955446463682,0.004794194367691324,-0.00806972746820733,0.008979015222780938,0.9844987096727744,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,oxidative_stress,15912,6.999999999999999,200,-0.005876719130134932,-0.0007777479852971254,0.0033794589857884328,-0.007406564411755982,0.0061281578784052404,0.8676560904010282,0.13,0.0014046273838986918,0.010537726163112899,-0.018205134469772156,0.023305827075333723,1.239015571919368,0.585,-0.005244716389265851,0.009466198160448292,-0.024836358537358348,0.0151511104424504,0.10754346547349283,0.59
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,secondary_senescence,15912,6.999999999999999,200,0.01712336251092111,0.0012716112777694894,0.0018314951462689267,-0.0024751382705703096,0.0047345861829934935,0.925738225949578,0.0,-3.2782271694321503e-06,0.004716570394045648,-0.00889930082864983,0.008907206585275043,1.0001914476299465,0.0,-0.00016146823190182395,0.005023145503734448,-0.01004160559185236,0.009893108670583474,1.009429703529248,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Hepatocytes,tnfa_nfkb_proximal,15912,11.279942334352274,200,0.009586394244192591,0.0007094032432346376,0.001148171477530424,-0.0017063809623550892,0.0030534515573089915,0.9259989496400701,0.0,-0.0002412833081881751,0.002622045424034718,-0.005102393855155069,0.005109511425021097,1.0251693496054937,0.0,3.679791785326391e-05,0.002536619803105644,-0.004314129584882157,0.004716050747684443,0.9961614433001693,0.0
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,downstream_arrest,7354,40.90446774125914,200,0.0016351013195428407,-0.0005062777143966625,0.0010120676542458085,-0.0022958238618112415,0.0014508255276979454,1.3096307906706437,0.15,5.865679364417955e-05,0.0012994270989489004,-0.002452477157457195,0.0029232645113475555,0.964126508282325,0.19,5.3542675630823223e-05,0.001313445597301784,-0.0021100414395124464,0.00284870494594255,0.9672542153866078,0.225
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,emt_ecm,7354,44.99999999999999,200,-0.005147266892342354,0.0018487190293432028,0.0025641523599155194,-0.0023168387069617733,0.00734500033244161,1.3591651779497897,0.1,-0.00010661422034208478,0.004308547647186617,-0.007930591111317508,0.007683421048115605,0.9792872173578767,0.245,-0.0003686121407994694,0.003430020325223454,-0.00742066166280089,0.005407999952888413,0.9283868218786444,0.13
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,il6_jak_stat3,7354,7.700870281274159,200,0.029196012321325227,0.0018393087976320058,0.004140221329097349,-0.005612231617243789,0.009350738205062594,0.9370013693175302,0.0,0.000685551959635412,0.011174839560952679,-0.022396099672551153,0.022433842111379918,0.9765189864941016,0.01,0.0018077155896124518,0.010428504107017776,-0.015301125718411756,0.02163414813261443,0.9380834762735024,0.005
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,interferon_response,7354,11.279942334352274,200,0.020470618014298923,0.001377973942162841,0.003327889537359489,-0.005306367017447697,0.008322853547132723,0.9326852789104699,0.0,0.0001678447272372339,0.007708273879830451,-0.014054334347989398,0.015680610001749008,0.9918007005396715,0.01,0.0022526189008311537,0.006397758644559079,-0.00862350332695549,0.014684253863447584,0.889958432165669,0.005
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,oxidative_stress,7354,44.99999999999999,200,0.0027547029520165437,-0.0018849610957043436,0.0032965872176584196,-0.009096526633085857,0.004899188097635481,1.6842701839501362,0.47,0.00034665015462506985,0.004172468543462701,-0.00798239177177622,0.00930830370788176,0.8741606043688634,0.505,-0.0005594836175344315,0.0036034541360587605,-0.006998554383893697,0.005438009834962984,1.2031012516703004,0.445
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,secondary_senescence,7354,6.999999999999999,200,0.018067099677232707,0.00036512658642693985,0.0035971303090280857,-0.006668931249724829,0.0070805150765368904,0.9797905257097212,0.0,-0.0005865446275507745,0.011045592094898565,-0.020339981157718484,0.02268005442434157,1.0324647916948124,0.11,0.001947890562246948,0.010447127013075555,-0.0181528523971686,0.021104700263969024,0.8921857632356129,0.075
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,Kupffer cells,tnfa_nfkb_proximal,7354,8.471914727001646,200,0.008478558466820352,0.0006360088037292189,0.0028430074715310285,-0.0052112059574890715,0.006804283772971396,0.9249862100711872,0.0,-0.00018236227933747726,0.006936449868243418,-0.011747785135774048,0.014183190201158028,1.0215086420705979,0.205,0.002173066929430718,0.0056266620645449555,-0.009618014015188824,0.012063862008203512,0.7436985381495321,0.14
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,downstream_arrest,6659,6.999999999999999,200,-0.0026962199316565307,-0.00022517186753829603,0.001703291057365481,-0.0034295269252528886,0.003439971168111588,0.9164860904355259,0.14,-0.00010396475269009575,0.004025593313777153,-0.006809580367675693,0.00804842848023435,0.9614405518372454,0.49,-0.001932541434414361,0.0045439175036449736,-0.01062214634222209,0.006303609655497388,0.28324043164126206,0.63
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,emt_ecm,6659,44.99999999999999,200,-0.003816271461765565,0.0018023740508169748,0.002085078475076605,-0.0023462648208200407,0.005606081656410233,1.472286646501589,0.19,-6.657169726228724e-05,0.003486903897847716,-0.006720291010258451,0.007549779632555435,0.9825558276109928,0.255,0.0007958643432823051,0.0026590359581393943,-0.0049967508707823086,0.005364586987468449,1.2085450029579672,0.19
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,il6_jak_stat3,6659,6.999999999999999,200,0.011842358979971901,0.00015219412798181105,0.004447724728212988,-0.008133772607797999,0.007931429217875955,0.9871483267616524,0.015,0.00017289765307726822,0.011292310949395958,-0.02357645698355222,0.0183562476178709,0.9854000665433571,0.315,0.001957280650749637,0.010606931631570449,-0.0186771205178143,0.019359154633935446,0.8347220639013021,0.27
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,interferon_response,6659,6.999999999999999,200,0.010746419875095217,0.001028733531008459,0.003712921855694856,-0.005458611900070046,0.009057273409107986,0.9042719768103846,0.0,0.0004007567868745022,0.008667260215133045,-0.017032031343028994,0.017769081788983714,0.9627078793186507,0.19,0.002796089486103121,0.009937063189980498,-0.01864678586888634,0.02156517126327295,0.7398120007777617,0.305
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,oxidative_stress,6659,44.99999999999999,200,0.0058628085918253255,-0.00033009417227528563,0.004026439746280429,-0.008434460623303597,0.00685364794241196,1.0563030784828187,0.155,0.00041067248964549716,0.005397216711058567,-0.0104073530559206,0.01010615222048871,0.9299529426530982,0.285,-0.005411648399419622,0.004062810502669212,-0.012590325971052354,0.003437233749148162,1.923047088210458,0.48
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,secondary_senescence,6659,6.999999999999999,200,0.009967357035478366,0.0006455829380213492,0.0038693702687574738,-0.006251598197901235,0.00765480180775715,0.9352302786261769,0.005,0.0004267742768947373,0.009731983381776652,-0.017954701583254185,0.01942298378267154,0.9571828042904801,0.31,0.00020161069151318655,0.00924245437211055,-0.020060404687338888,0.017152109486928507,0.9797729036096969,0.27
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,LSECs,tnfa_nfkb_proximal,6659,44.99999999999999,200,-0.0008244657990766653,0.00041944712855641024,0.001504119279840912,-0.002625717367803985,0.003007312672849081,1.5087501859096606,0.645,-0.00013731841684008354,0.0020987009526482396,-0.004344359520718898,0.003707428080412462,0.8334455874411418,0.7,0.001615112739470313,0.0013936288015655733,-0.0014803597563721822,0.004177957018565158,2.9589808834752245,0.78
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,downstream_arrest,3323,6.999999999999999,200,0.0070374981145896924,0.0015609851991508922,0.0036294673061198295,-0.00465864796960995,0.009282953114465692,0.7781903208023947,0.065,-0.0015536049836218913,0.007906324606488895,-0.01826663360411637,0.014299042264229424,1.2207609804400597,0.365,-0.00033722180490322243,0.00759208816857238,-0.013642693612833852,0.01652668424526794,1.047917853676453,0.325
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,emt_ecm,3323,6.999999999999999,200,0.017253667729085726,-0.0012096780402631234,0.005578769389571139,-0.010780377629053076,0.009862515979083686,1.0701113559886102,0.0,0.0009506528766197174,0.016628019148211923,-0.02577722899515067,0.041038962907077356,0.9449014034843656,0.27,-0.00548720507081192,0.015142830065689165,-0.03565302748896845,0.020664928754750136,1.3180312242574228,0.3
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,il6_jak_stat3,3323,13.651815654589763,200,0.013100771023466849,0.018982128466016476,0.015053592687296845,-0.013161568337276408,0.04483943774584017,-0.44893216071135084,0.72,-0.0066853435939238795,0.023245323707295693,-0.03243597944554652,0.056862927408439005,1.5103015373636186,0.62,0.002244375922809499,0.02866089682774497,-0.03869779476095418,0.06896647781917375,0.8286836768012169,0.63
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,interferon_response,3323,44.99999999999999,200,-0.0033211916197538804,0.0233892564171735,0.015352226945381315,-0.015577277180973641,0.04463151140998629,8.04242907216139,0.97,-0.004266455154034558,0.020498763986560902,-0.02778056425128328,0.04583022376057453,-0.2846157772585032,0.91,0.0036323804628426077,0.022797750335183393,-0.025974679300965073,0.04284092490010352,2.09369794902463,0.955
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,oxidative_stress,3323,6.999999999999999,200,-0.044615497853301087,-0.002212827192320268,0.009342513924532104,-0.018491987642828413,0.015514250078604545,0.9504022750211999,0.0,-0.00021304794130835706,0.023699611361641042,-0.04586979309402037,0.04604314638658989,0.995224799642293,0.065,-0.002233046004751928,0.0241712178042028,-0.05545347485317797,0.038659986960809495,0.9499490958927693,0.09
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,secondary_senescence,3323,6.999999999999999,200,0.019985316325507804,0.006761154894027062,0.00870361708519839,-0.010004619759237814,0.023448032176009416,0.6616938764487997,0.085,-0.004323347800158348,0.021761314856886448,-0.04172426571812937,0.04292799379453197,1.21632621319285,0.38,0.0006490616750170425,0.022569484913891893,-0.03844337314635203,0.051423516504048854,0.9675230722173446,0.305
7259_liver_sbr_Male_26-U1,sbr,26,senepy_p99,T/NK cells,tnfa_nfkb_proximal,3323,44.99999999999999,200,-0.0067604796972419836,0.014740510537863365,0.009909531034564012,-0.009712996116697936,0.02902131015121625,3.1803941728982528,0.85,-0.002892226643156985,0.012689617963788204,-0.01719824438679508,0.02721654005901927,0.5721861801704837,0.73,0.002181130335684901,0.014373945313707635,-0.016325281114917777,0.02919069736272328,1.3226295223658047,0.725
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,downstream_arrest,3937,6.999999999999999,200,-0.0037279896763571787,-0.000729861725319656,0.0011972216726663203,-0.003278319153977454,0.0015662736851858616,0.8042210980495945,0.005,0.00025476334051688474,0.0030131443089590607,-0.005511486870688524,0.006436110552902865,1.0683379951754126,0.21,-0.00042022820053319143,0.002419378605948069,-0.004682667483721441,0.004688904000538346,0.8872775310515829,0.105
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,emt_ecm,3937,44.99999999999999,200,-0.012851838203918393,-0.003782672483688333,0.00485331751660721,-0.012496215550293049,0.005509365951065771,0.7056707045584315,0.025,-0.00044534919378717613,0.00782882502135324,-0.015246436558048622,0.013174582030426195,0.9653474322722648,0.12,0.0045518988670867,0.004290316966847431,-0.0027762353030084427,0.012192509601257983,1.3541827087193545,0.025
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,il6_jak_stat3,3937,25.384107976936388,200,0.006712330730877819,0.003202076578003314,0.0021056963468369877,-0.001282949007475297,0.007589890978603458,0.5229560779427572,0.05,-2.684034489009765e-05,0.003213047906204369,-0.005921797847395736,0.005707302009375326,1.003998662456638,0.0,0.0019578957061041707,0.002424452411590203,-0.002711416773728414,0.0063808168292792565,0.7083135821812935,0.025
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,interferon_response,3937,6.999999999999999,200,0.0024842580470762674,0.00040856347816293955,0.0014814544062447365,-0.0023382631283222453,0.0034190708641956107,0.8355390340211318,0.08,-0.0002586043510587837,0.0037009003113488,-0.0068245141282684265,0.007285950723414285,1.1040972178245074,0.505,-0.0006606522160665339,0.0031281863771347833,-0.006384704083909174,0.0049362407453518165,1.2659354235942026,0.46
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,oxidative_stress,3937,13.015759979062961,200,-0.043990359051650635,-0.011441565372091303,0.004379451231359486,-0.019151890267215976,-0.00318800359239702,0.7399074338389156,0.0,0.0010029795923665469,0.011512217155898175,-0.021194729991627994,0.021943170488541098,1.0227999864967892,0.0,-0.010248143622597487,0.007575240633136527,-0.024234691800231377,0.0058116906519703184,0.7670365997566698,0.0
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,secondary_senescence,3937,8.077197307646747,200,0.015310884242658421,0.002317049460890514,0.0030910695368116226,-0.0034881976817231733,0.008159855492438823,0.8486665156519917,0.0,-0.0003098984307786862,0.008130282799422083,-0.017512526519578724,0.017635872220031396,1.0202404006109107,0.08,-0.0005827678262781761,0.0052106512667298484,-0.009413804107180561,0.008278905059496099,1.0380623233147108,0.01
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,Biliary/ductular,tnfa_nfkb_proximal,3937,6.999999999999999,200,0.015618202248009064,0.002554135734789438,0.0016478066709485525,-0.0006932465007976482,0.005812214616399059,0.8364641657067139,0.0,0.00031006742100293913,0.0049624855074829385,-0.00856758768274928,0.010335411462189385,0.9801470479073566,0.0,0.00011197442858751797,0.0030470297689953263,-0.005260273400106511,0.006157137340694035,0.992830517443082,0.0
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,DC,downstream_arrest,4273,6.999999999999999,200,-0.00243573279309573,-0.0002696005328968983,0.0016617910282493576,-0.003518710658117883,0.0029006198575604798,0.8893144052331595,0.165,0.00040599010104506924,0.004276256067032468,-0.007741544167682598,0.00881098598433677,1.1666808864239455,0.525,-0.0021233090523476894,0.003426743369431348,-0.009337808695153028,0.0045141302862404704,0.12826683683597376,0.56
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,DC,emt_ecm,4273,10.25333416308391,200,0.006813719531956292,0.00032784222936730375,0.0028392309959728744,-0.005161136417292584,0.005460164490521647,0.9518849832562485,0.01,-0.0006690957957979138,0.008495322666745807,-0.018587049043846796,0.012807080082396661,1.0981983177704717,0.415,0.007533338135023672,0.005968466996975083,-0.006050521964358631,0.01778170902204575,-0.10561318229967849,0.61
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,DC,il6_jak_stat3,4273,44.99999999999999,200,0.016570494366301144,0.00887419918342413,0.004239256755031262,0.0011068167751923997,0.017284560079419174,0.4644577894144613,0.035,-0.00016721174280579038,0.0034250530939430143,-0.005633566919881673,0.007306572958092802,1.0100909326607566,0.0,0.003631276213065066,0.0032603464971807435,-0.0023454370133013658,0.010029970023250366,0.7808589090468012,0.0
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p90,DC,interferon_response,4273,29.290349801189254,200,0.009917061453717485,0.004764905070964631,0.003174190231576782,-0.0004119793333136323,0.011207172602636534,0.5195244989453534,0.075,0.00028959575028801165,0.005252965852477123,-0.008370264019241312,0.010149125393072016,0.9707982297337227,0.045,6.921151427989842e-05,0.0033113162673769044,-0.0070357177055888585,0.006231743314635943,0.9930209654742077,0.005
