call,celltype,module,zone,n_donors,n,sections,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med
tierA_p95,Biliary/ductular,interferon_response,all,6,96636,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,-0.03048381315222448,1,6.999999999999999,-0.11886386169244081,6.999999999999999,-0.1183913711616337,-0.11886386169244081,-0.1183913711616337,0.05439891975804349,3.8992451862527906,3.8837454674857295,6.999999999999999,49.99999999999999,6.999999999999999,-0.09474578563504259,0.026162109844969833,-0.030342524806817876,6.999999999999999,33.7175325906912,6.999999999999999,-0.15958346294852024,-0.052572778497022604,-0.10600514865056013,-0.15995163581447236,-0.04917123179213619,-0.10446185178551999,-10.018022786271066,11.49081025725075,2.4901524145717775
tierA_p95,Biliary/ductular,oxidative_stress,all,6,96636,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,9.129360207715035,-0.4142184385850673,0,49.99999999999999,-0.03284165730349916,49.99999999999999,-0.033060751383978314,-0.03342482255548006,-0.03345683452051623,0.05439891975804349,0.08069370998948339,0.08077099279984191,6.999999999999999,20.264830979192407,8.917374292139598,-0.5922171554109038,-0.27986070821498354,-0.4329329529397536,6.999999999999999,49.99999999999999,49.99999999999999,-0.05889095624846579,-0.017692620783323364,-0.032840329545133704,-0.07249832645962592,-0.008509051764739114,-0.03222071951305091,0.021220425024303505,0.13507979928217292,0.07752161222136861
tierA_p95,Biliary/ductular,secondary_senescence,all,6,96636,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.09327602293072228,1,6.999999999999999,-0.0459287965725996,49.99999999999999,-0.003260818208371343,-0.0038870669933593646,-0.003260818208371343,0.05439891975804349,-0.041672735084839076,-0.034958804051853816,6.999999999999999,49.99999999999999,49.99999999999999,-0.04576128842637328,0.22297404357791425,0.09809944083615911,6.999999999999999,49.99999999999999,6.999999999999999,-0.06330141869109523,0.03163254724156084,-0.04509665322066664,-0.06200283435097583,0.03135427137006127,-0.0033730851615991044,-0.5829033229675772,1.5606628251725656,-0.014886903532469522
tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,all,6,96636,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.1558650315939693,1,6.999999999999999,-0.06949314182262253,6.999999999999999,-0.07042456962199424,-0.01553746301364119,-0.015942708226150636,0.05439891975804349,-0.09968536787723181,-0.10228534305040034,19.173701198444473,49.99999999999999,49.99999999999999,0.08745519689334734,0.2549507305821218,0.1550907672087419,6.999999999999999,6.999999999999999,6.999999999999999,-0.08551969573429416,-0.02880850184445207,-0.06864062265725963,-0.03181369906819706,-0.0002600069517938388,-0.015951570936690727,-0.33195721012748136,-0.0013949916828027034,-0.10379114132757224
tierA_p95,Endothelial,downstream_arrest,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,-0.09633472888613602,1,49.99999999999999,-0.02304215893490639,49.99999999999999,-0.02310933254104133,-0.02304215893490639,-0.02310933254104133,0.05439891975804349,0.2391884962082713,0.23988578997669346,6.999999999999999,49.99999999999999,49.99999999999999,-0.2080576196235925,-0.015382914194832432,-0.09844998713542319,6.999999999999999,49.99999999999999,49.99999999999999,-0.07065364498473987,0.05877616308754802,-0.0225787674905928,-0.04031706932188169,-0.007177244342349107,-0.022029144100925505,0.1072358596011015,0.694000709404406,0.22969129133397473
tierA_p95,Endothelial,emt_ecm,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,13.972910005635969,0.4167465047168056,0,6.999999999999999,0.16901534658764716,20.801925842782936,0.07017641416299915,0.08531468695714509,0.08603109348481278,0.05439891975804349,0.20471602278972806,0.20643506906740355,6.999999999999999,32.88664668527726,13.445798323847493,0.3455429079468146,0.693150044442167,0.46598216732334186,6.999999999999999,49.99999999999999,6.999999999999999,0.07583965465342034,0.18304616360560308,0.14061482543085466,0.058762264604120644,0.16059817125566017,0.09223941558455609,0.14375245881027535,0.26770192760723693,0.20738148817642502
tierA_p95,Endothelial,il6_jak_stat3,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,48.1960559264254,0.17184623427740622,0,6.999999999999999,-0.047346718061077625,6.999999999999999,-0.047718437953750296,0.0189600919927402,0.018905765076689694,0.05439891975804349,0.1103317280850827,0.11001559129989828,6.999999999999999,49.99999999999999,47.51159467881284,0.1353243175219631,0.4591077865588869,0.19120268810392127,6.999999999999999,49.99999999999999,28.958187789581633,-0.1635157356334608,0.04408552808912133,0.016255445151464588,-0.1518521083486135,0.04647846789280807,0.017081072046208224,-0.6081900634788607,0.19964089647796024,0.0856433873344706
tierA_p95,Endothelial,interferon_response,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,30.63836021378059,0.12618460065499823,0,49.99999999999999,0.051733221135504937,49.99999999999999,0.05188678656720468,0.04163580640703497,0.04189803582812548,0.05439891975804349,0.32995948943779263,0.33203763066682795,6.999999999999999,49.99999999999999,16.930885869001397,0.10035085143558607,0.37862054346259366,0.1837203705501058,6.999999999999999,49.99999999999999,49.99999999999999,-0.10307726942655876,0.07714865808704742,0.051083539965651306,-0.07672032364459723,0.12144272073742665,0.047576275555868346,-0.3631683117253088,0.49008782846151183,0.26700438838500573
tierA_p95,Endothelial,oxidative_stress,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,34.02568809122732,-0.2797208955142221,0,49.99999999999999,-0.042271167979899466,49.99999999999999,-0.04239146436727312,-0.03547393679067367,-0.035617106051243276,0.05439891975804349,0.12681904483917986,0.12733087381894345,6.999999999999999,49.99999999999999,35.23356041174024,-0.7801912194286733,-0.2369249564129702,-0.2963340682682391,6.999999999999999,49.99999999999999,49.99999999999999,-0.07255813292536821,0.016384959372149333,-0.04291664730753854,-0.07408795477748881,3.404120339442408e-05,-0.04068696020680856,-4.5271301470216704e-05,0.2587789382565059,0.12198400703455611
tierA_p95,Endothelial,secondary_senescence,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.13088312069069857,1,49.99999999999999,0.0369679671204075,49.99999999999999,0.03711982908471651,0.0369679671204075,0.03711982908471651,0.05439891975804349,0.2824502267772921,0.2836105136309949,6.999999999999999,49.99999999999999,49.99999999999999,0.06275411236157974,0.24698712863542557,0.14511106193250722,6.999999999999999,49.99999999999999,49.99999999999999,-0.03890186219861011,0.060546887155951294,0.035737870825847604,-0.024548590985920323,0.0636087340054917,0.035848491632418204,-0.21841195098902136,0.46628864062545067,0.24537848738781148
tierA_p95,Endothelial,tnfa_nfkb_proximal,all,6,125472,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.18137738418234264,1,49.99999999999999,0.013294966119207765,49.99999999999999,0.013330656465283487,0.013294966119207765,0.013330656465283487,0.05439891975804349,0.07330002127410794,0.07349679523375355,6.999999999999999,49.99999999999999,49.99999999999999,0.1405707640159856,0.4775069574467326,0.20303648251615916,6.999999999999999,49.99999999999999,49.99999999999999,-0.07709937326153496,0.038771292493142887,0.010316753615438014,-0.05563747377793178,0.03881130894473647,0.012440497245562348,-0.15886064500314928,0.21776998821395294,0.05749915287049601
tierA_p95,Macrophages,downstream_arrest,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,10.229834111263742,0.008079555082071204,0,13.725452183391917,0.07140440915374473,17.709736997392096,0.06321616960139782,0.08324071338406366,0.08303459802789782,0.05439891975804349,10.302635793495302,10.27712506251171,6.999999999999999,49.99999999999999,13.210637630436992,-0.1347394275978032,0.13338209688163977,0.009093583986811335,6.999999999999999,49.99999999999999,13.330851515103538,0.020708249255186943,0.1921880278124705,0.07498725870769493,0.01726059925040387,0.1517479976232597,0.07555397004972532,-5.153876897751339,6.565101576345951,0.943193022088783
tierA_p95,Macrophages,emt_ecm,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,23.050425593925336,0.44608599966864465,0,6.999999999999999,0.05456172379704211,6.999999999999999,0.05549227370551676,0.023062320336645757,0.0232497616881437,0.05439891975804349,0.05169926954393679,0.05211946060942007,6.999999999999999,45.87613620223225,23.268196951470312,0.33774765648774324,0.6798123895729044,0.47926132834903545,6.999999999999999,49.99999999999999,6.999999999999999,-0.028762901293711136,0.1336629857880549,0.04551504337307224,-0.014283679395650332,0.10604244806284521,0.02807140827845474,-0.028250049279052464,0.2194534726501333,0.0556582843216535
tierA_p95,Macrophages,il6_jak_stat3,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,9.454639311255269,0.3142171881000245,0,49.99999999999999,0.02612443436920026,49.99999999999999,0.02610878510413152,0.013261593762351628,0.013009335473355995,0.05439891975804349,0.04220518248075619,0.04140236742623622,6.999999999999999,13.842255879021371,9.035380496021872,0.1824132486524476,0.5372323178843671,0.31561884971255527,6.999999999999999,49.99999999999999,49.99999999999999,-0.02843525548480396,0.04518172408491941,0.02615193675917682,-0.020884824758013343,0.04502399136916849,0.013391588636578626,-0.09904947079658588,0.1501586833275816,0.04253024955185843
tierA_p95,Macrophages,interferon_response,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.2779991045376793,1,49.99999999999999,0.05067362775298943,49.99999999999999,0.050768768743703126,0.06182232073348017,0.06178749387750121,0.05439891975804349,0.22238316499721292,0.2222578881333292,6.999999999999999,10.63809045377792,6.999999999999999,0.10708562337213248,0.352902546082463,0.26122838974401486,6.999999999999999,49.99999999999999,49.99999999999999,0.02304795361226845,0.09033516146384946,0.05403785521200272,0.0011989924251484163,0.1169962084696514,0.06178749387750121,0.006319317363136754,0.7061054009304872,0.23715199066889656
tierA_p95,Macrophages,oxidative_stress,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,-0.6818356277860161,1,6.999999999999999,-0.06597681854452307,6.999999999999999,-0.06630880177560453,-0.06597681854452307,-0.06630880177560453,0.05439891975804349,0.09676352460307179,0.09725042088357187,6.999999999999999,17.063688755048737,6.999999999999999,-0.7576905822730177,-0.3837989622102125,-0.6595834284616816,6.999999999999999,49.99999999999999,6.999999999999999,-0.15158429318969707,0.0470476818401495,-0.058839114291663615,-0.1522895098777496,0.05780860750183202,-0.05320593065171553,-0.09212415977495407,0.2133131191391015,0.08232849593590445
tierA_p95,Macrophages,secondary_senescence,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,36.61474407249575,0.24801380572048692,0,18.126568134641516,0.027577518385604717,22.88524155481284,0.02610550975461973,0.024115994573033022,0.024186870228005763,0.05439891975804349,0.09723650061727569,0.09752227364013967,8.677224648620491,49.99999999999999,33.1114732592605,0.07587187811211943,0.4130840653716875,0.2532209474812324,6.999999999999999,49.99999999999999,16.616056236647868,-0.011015850219623289,0.08844624808345178,0.033495313205933616,5.937580663295346e-05,0.06499925005654361,0.02624968069348358,0.00025011869338796084,0.4713457760128997,0.10424372011867764
tierA_p95,Macrophages,tnfa_nfkb_proximal,all,6,82301,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,11.506407996187558,0.37592516064425546,0,49.99999999999999,0.005184665006314941,6.999999999999999,0.00878600776191241,0.0026125552649403127,0.0028900594498170954,0.05439891975804349,0.00694966854696012,0.007687858521797665,6.999999999999999,22.26687405989334,10.192447334313304,0.23174539614169232,0.7989225832045316,0.4072216597683005,6.999999999999999,49.99999999999999,12.210135584398271,-0.045379351599104424,0.05744499062172566,0.013906108664779279,-0.05151329639845208,0.05015143389939295,0.009173840432953436,-0.1925557355634427,0.08533584411579154,0.023702773562027588
tierA_p95,Mesenchymal,downstream_arrest,all,6,108231,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,-0.0809241912583017,1,49.99999999999999,-0.039115946754015155,49.99999999999999,-0.03920784996177215,-0.039115946754015155,-0.03920784996177215,0.05439891975804349,0.4833653095050536,0.4845009798939445,6.999999999999999,49.99999999999999,49.99999999999999,-0.16459215183812595,-0.012962683961732514,-0.08690598351597509,6.999999999999999,49.99999999999999,49.99999999999999,-0.06706262347296563,0.04490399667530983,-0.0373163596779989,-0.0671783648421304,0.01901497443441442,-0.037550262175882636,-0.20098624828653064,1.203586421866607,0.4616061573921989
tierA_p95,Mesenchymal,emt_ecm,all,6,108231,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,16.75575189940822,0.3415576989696447,0,8.967372313440306,-0.01193267996997896,49.99999999999999,0.0035960435858007154,-0.006146149591977374,-0.005754669205378206,0.05439891975804349,-0.017994469486467646,-0.01684830768780194,6.999999999999999,47.995306333080244,18.319915728530894,0.17500960649327668,0.655808104924723,0.36032538447164336,6.999999999999999,49.99999999999999,6.999999999999999,-0.09704083536599759,0.042122144365626175,-0.016540175722854423,-0.036653362723484545,0.03174703749125073,-0.0012198719260619174,-0.1262532900654643,0.05450998885701188,-0.0036630234998802423
tierA_p95,Mesenchymal,il6_jak_stat3,all,6,108231,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.18325517098975655,1,6.999999999999999,-0.07409543757643423,49.99999999999999,-0.028863344856747453,-0.07409543757643423,-0.07438419816205877,0.05439891975804349,-0.4043293140174252,-0.405905043553814,6.999999999999999,49.99999999999999,7.4717005061311985,0.07367772035159649,0.25828504294645477,0.1453423249904697,6.999999999999999,49.99999999999999,6.999999999999999,-0.09731728020123592,0.026512069079592977,-0.06173022201867437,-0.09004564621120369,0.012742649378979051,-0.047371167350882565,-0.7218622186339579,0.10463608610325628,-0.3168825913358188
tierA_p95,Mesenchymal,interferon_response,all,6,108231,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.24786621579968496,1,6.999999999999999,0.01690799978810079,6.999999999999999,0.016569914504331696,0.01690799978810079,0.016569914504331696,0.05439891975804349,0.06821421682479359,0.0668502339089358,6.999999999999999,49.99999999999999,6.999999999999999,0.07322549805897632,0.4036286288231747,0.21189180156659548,6.999999999999999,49.99999999999999,49.99999999999999,-0.02689943370737265,0.08428086040544458,0.02722312938334711,-0.01586989709236654,0.11030717767550223,0.026357736414889595,-0.09101541547538798,0.5140929721076001,0.14636998475675958
tierA_p95,Mesenchymal,oxidative_stress,all,6,108231,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,16.08643911058531,-0.41060018018033495,0,49.99999999999999,-0.049161351550991945,49.99999999999999,-0.04915128637675924,-0.044834893582098176,-0.044692391791475695,0.05439891975804349,0.10919355554692343,0.10884649824519528,6.999999999999999,34.962330464568886,16.02437688889041,-0.7597530314111511,-0.322467936839993,-0.4153363181566355,6.999999999999999,49.99999999999999,49.99999999999999,-0.1382676079156918,0.0308665462825496,-0.05429453960815232,-0.10826275239169575,0.003908613177945458,-0.04920655323753658,-0.010676697327955575,0.2065190480062514,0.11430308001792053
