section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,sender_set,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Macrophages,downstream_arrest,5630,6.999999999999999,1000,-0.001440950391943771,A_sender_for_downstream_arrest,2759,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020165820031314228,0.0016230685877176346,-0.0028460460630705684,0.003407767623813647,1.1399480519527916,0.377,-3.6682280438530476e-05,0.0015751372024072508,-0.002861612139899514,0.003706926553083582,0.9745429956203782,0.34
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Mesenchymal,downstream_arrest,6431,6.999999999999999,1000,-0.002319271255436562,A_sender_for_downstream_arrest,2759,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017857432780491952,0.0013618227571822075,-0.0023839953056593068,0.002958860349436534,1.0769958785055118,0.085,-4.490704104341257e-05,0.0012413079350241554,-0.002231100731339619,0.0024030265386276134,0.9806374347381115,0.05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,T/NK cells,downstream_arrest,2654,13.48099749887925,1000,0.0016805307458777926,A_sender_for_downstream_arrest,2759,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.761308045447412e-05,0.001917228436512762,-0.0034370451939917343,0.0038628717715246566,0.9776183324543535,0.38,-0.0008896003188746295,0.0018442979636795257,-0.0047682645632771015,0.002276663017231554,1.5293567648534534,0.411
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Biliary/ductular,emt_ecm,31147,12.18803582947357,1000,0.005751018903817684,A_sender_for_emt_ecm,5707,5,0.461,-2.4218548908100554e-06,0.002063109851717067,-0.0034030876901119467,0.00483513271837526,1.000421117532617,0.015,-0.00013182399943494256,0.0012296766563767703,-0.0019265759477250968,0.0023203721388532174,1.0229218511779599,0.012,-0.0013299459649314858,0.001421068584172703,-0.004005526345016346,0.0013795340000955325,1.2312539720654772,0.001,0.0018953771560666474,0.0006819745342697566,0.0004982298749893004,0.0031780784936445775,0.6704275906990248,0.0,-0.00010486245004038015,0.0015486781309614016,-0.002862519729970221,0.0033864476917228508,1.0182337168063853,0.001,-0.002120529845550764,0.001858416019655155,-0.005563290806752233,0.001072778069839881,1.3687224613612552,0.017,0.0006397144872282683,0.002198551493696789,-0.002764669968381863,0.005751018903817687,0.888765017481753,0.076,-0.0014462183029731283,0.0013329004385644041,-0.0033022758476144755,0.0013993829568129934,1.2514716656579044,0.007,-0.0018731272633161157,0.0014815378353924419,-0.004560445425052624,0.0008693787296307092,1.3257035483004034,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,DC,emt_ecm,2627,19.185852382096297,1000,0.005257236643487009,A_sender_for_emt_ecm,5707,5,0.461,-1.1490611556485332e-05,0.004063190890838517,-0.007801867685000021,0.008044643647028888,1.0021856751627722,0.209,-0.0005717851653959449,0.003607950423974398,-0.008679869224808736,0.005970182934325362,1.1087615422646626,0.202,-0.0024640108576558573,0.0038340603270563796,-0.009835056770596174,0.005420158862908784,1.468689356167451,0.268,0.0016801667821297777,0.0026867995548966266,-0.003285951284070867,0.006673603665592123,0.6804087591888653,0.097,-0.0005966755540476596,0.003655180169895224,-0.007453162673844312,0.006720293270335349,1.1134960426000338,0.177,-0.002760842975785919,0.0036506025645518516,-0.009319515504799676,0.004057818155775939,1.5251509800697716,0.275,-0.0015108688102550966,0.0034926761006985447,-0.006211960639086289,0.0052572366434870095,1.2873883967401116,0.271,-0.001226145061662589,0.002941470883252164,-0.00650077794039663,0.003456658641020489,1.2332299542158927,0.149,-0.0028714979180685723,0.003258919767261918,-0.008656948808968558,0.0036239765169002076,1.5461990990316108,0.267,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Endothelial,emt_ecm,12292,25.962470509255517,1000,0.015641989632181982,A_sender_for_emt_ecm,5707,5,0.461,-5.5265948444853735e-05,0.0017795977865746049,-0.0034469180811919457,0.0034577524366677663,1.0035331789461839,0.0,0.0027125614471848187,0.0028512032387728913,-0.0018444251545397773,0.009523198917191066,0.8265846282365532,0.012,0.00010384163859716926,0.0026191866104705234,-0.003977163738542772,0.004724653344128329,0.993361353572085,0.001,0.008237818838416447,0.001260257561454396,0.0058180701078129945,0.010718998762606659,0.4733522376547369,0.0,5.935082686645596e-06,0.0016150464368332325,-0.0030840011192509063,0.0031301193357821163,0.9996205672790862,0.0,0.000732182754746105,0.0015578023711363765,-0.001963440085985645,0.0033318525864136643,0.9531912006104578,0.0,0.006040004773789657,0.004039016665164401,0.001423113897669221,0.015641989632181982,0.6138595590574429,0.076,0.0002472588311692762,0.00268345977075937,-0.0027450826945034064,0.007499088731576078,0.9841926227427895,0.007,0.00044032874426696677,0.0013178130160307964,-0.0018747959399179714,0.0027980973566476847,0.9718495693565076,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Hepatocytes,emt_ecm,28534,6.999999999999999,1000,0.02193862756826204,A_sender_for_emt_ecm,5707,5,0.461,0.00020628901149374288,0.0028605035552312003,-0.0048171510865953225,0.0052469449951447625,0.9905969956027617,0.0,0.0036586398470821904,0.0023182354383131675,0.0010523183127537443,0.007329258281275174,0.8332329661142962,0.0,0.001256450036168677,0.0015204038696186115,-0.0014542515240665607,0.00399684133949618,0.9427288679631743,0.0,0.001983654073484315,0.0005372997374443119,0.000947058798650337,0.0030550051700791157,0.9095816697141982,0.0,-0.0006593379167867045,0.001256439716187196,-0.0029224531357109717,0.0017067074997597993,1.0300537449179614,0.0,0.0008609375547993698,0.0020981384967500337,-0.0036779438705595094,0.0059193355333512655,0.9607570003127789,0.0,0.0050900919577272375,0.005106974608512904,0.001760965837560319,0.021938627568262044,0.7679849415425182,0.076,0.001410339339422622,0.0022472770376347514,-0.001424110196422592,0.004908046970332271,0.9357143314897729,0.007,-0.0002605395660096891,0.0010240621427882602,-0.0022686099806862067,0.0018168356664661181,1.0118758370458234,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Macrophages,emt_ecm,12535,17.345738419684505,1000,0.014226233422592558,A_sender_for_emt_ecm,5707,5,0.461,-4.986632331986925e-05,0.0028939797211462916,-0.005045932713710109,0.005810176706823714,1.0035052372499862,0.0,0.0019242261182822555,0.0031103810949138044,-0.004076476553479155,0.006726416817182269,0.864740999172247,0.0,-0.0008189603547295134,0.0028581688881322152,-0.005835926393056853,0.004510364477574774,1.0575669139119375,0.0,0.007656025452319887,0.0013197319964874427,0.005004754158592846,0.010220406457446122,0.46183749240600686,0.0,-0.0002813967184419915,0.0024574623586820048,-0.004951339858895766,0.004489483299102717,1.019780128027079,0.0,-0.0018070775534964134,0.0025133688648347904,-0.006160967685594607,0.002660009890170579,1.1270243148567076,0.0,0.0045229350659960355,0.004429649414655833,-0.0006355537289639526,0.014226233422592556,0.6820707961382665,0.0,-0.0007264777659335106,0.002894768120930872,-0.0050969267838252355,0.007305501139450817,1.0510660653704584,0.0,-0.0018159205005741316,0.00211255387097703,-0.00566851852714542,0.00196191045915836,1.1276459092601618,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Mesenchymal,emt_ecm,14355,11.019082036984365,1000,0.026241008978106467,A_sender_for_emt_ecm,5707,5,0.461,0.00020882506203092182,0.005199707985412229,-0.009168814827084364,0.01114187227884629,0.9920420338179393,0.0,0.00133677693065748,0.0044390141207412675,-0.00609823455648051,0.008266384529083067,0.949057716043892,0.0,-0.0019819843050701675,0.0037901355088473423,-0.008735115557921549,0.004854064959439393,1.0755300341813756,0.0,0.009977299167199704,0.0017648479809329524,0.0064617244720062165,0.013305190053134332,0.6197821823267537,0.0,-0.0018345632355365451,0.0036733726120568577,-0.008471521170561812,0.005540284099017913,1.0699120691992892,0.0,-0.0022261716410101125,0.004293026052033677,-0.010286058868138704,0.0052336932575934875,1.084835596179532,0.0,0.004943544621538443,0.007872166169623324,-0.0030424497833516384,0.026241008978106467,0.8116099641723774,0.076,-0.00019822290259947808,0.0036182001079145035,-0.004717445199997479,0.007221570291000357,1.0075539360077526,0.007,-0.003017783848773221,0.0029585613440309935,-0.008736087056051247,0.002007286429600652,1.115002584362935,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,T/NK cells,emt_ecm,5984,49.99999999999999,1000,0.008352240179850512,A_sender_for_emt_ecm,5707,5,0.461,-0.00010860774181893976,0.0030280569080867476,-0.005866899135137982,0.00596637021349544,1.0130034265634449,0.003,-0.00032553722858019105,0.002957248351646711,-0.006667255919650145,0.004959579385402846,1.0389760377539834,0.012,-0.0022942069762159315,0.0033619732524794205,-0.008159609532744866,0.0038441017379008905,1.2746816335275686,0.026,0.006773890630472975,0.0026112112453003113,0.0018408963473452102,0.011835833419321607,0.18897319945195656,0.268,4.649047298421516e-05,0.002890049769552983,-0.005288633892635424,0.0058451981733406285,0.9944337720200657,0.001,-0.0029398348719322023,0.0019064924029460286,-0.006129479866078776,0.0010771960815180379,1.3519816011786217,0.0,0.002039676916822464,0.0027566396362899955,-0.0005269210151731816,0.008352240179850512,0.7557928324734825,0.076,-0.0020079216162748954,0.0029542349994965897,-0.006789811082811901,0.0038158921928496637,1.2404051575431148,0.007,-0.0027543097084212196,0.0019115952048217866,-0.005750603514727435,0.0015099142346140359,1.3297689780360837,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Biliary/ductular,emt_ecm,14707,9.962242533302096,1000,0.005674416247507024,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013531921085130816,0.0015288481991898863,-0.0027395058706504737,0.0031824107424025584,0.9761527521159981,0.0,-0.0005717443042536772,0.0014755573617476032,-0.003208841978035202,0.0024244137205321646,1.100758259407717,0.003
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Endothelial,emt_ecm,5718,27.304873519796445,1000,0.013131614024702776,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.261739111003428e-05,0.0021193362091445423,-0.004071940581695753,0.004026519026887013,0.9967545961197257,0.0,0.00037768990999597615,0.002106358124785891,-0.0028776481464821138,0.005261025621260757,0.9712381197554636,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Hepatocytes,emt_ecm,13249,9.962242533302096,1000,0.01783067266977598,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016124882662707615,0.0016705388508041527,-0.002696311244572713,0.004065584056829944,0.9909566604909751,0.0,-0.0005012755988353828,0.002356633322798795,-0.0034673910813559253,0.005188356769774308,1.028113106449712,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Macrophages,emt_ecm,5620,6.999999999999999,1000,0.024271241323097395,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.091342451285829e-06,0.0034594638331931792,-0.006736005981943195,0.007113100755235746,0.9997078294283804,0.0,-4.631888792145539e-05,0.0036967285384896316,-0.006816373830398544,0.006867739111857902,1.0019083856200373,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,Mesenchymal,emt_ecm,6426,7.361938632551805,1000,0.03063589254421991,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008680910363503011,0.00427730351836276,-0.009930517706332805,0.007025948723166988,1.0283357514424394,0.0,-0.0003478932207436275,0.00477153175937451,-0.008511805967561476,0.010441255101235272,1.0113557396847987,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tile,T/NK cells,emt_ecm,2662,49.99999999999999,1000,0.005650882097768004,A_sender_for_emt_ecm,2756,5,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009344860465066009,0.004499440684711216,-0.007813029616438504,0.009751423609880409,0.8346300576903373,0.229,0.0004257345067679693,0.003317757489341956,-0.004700611052675936,0.007845221919629806,0.9246605221269567,0.08
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,Biliary/ductular,il6_jak_stat3,31148,6.999999999999999,1000,0.00263792890555556,A_sender_for_il6_jak_stat3,5707,5,0.461,3.490873762335798e-05,0.0015020152518105342,-0.0028660949632519587,0.0028767589190853357,0.9867666116589272,0.083,0.00025309127321238267,0.0012565514820347804,-0.0022455359487235046,0.002637928905555548,0.9040568255348487,0.031,-8.224173214406815e-05,0.0013858893412934542,-0.0028513078866811204,0.0026730449171661623,1.0311766295031168,0.06,0.0009287587117514375,0.0007042964443330985,-0.00039846634436444494,0.0022315095384761825,0.6479212499641507,0.008,-0.00011223270416478312,0.0010235945091459785,-0.0021325765805353496,0.0019707604881866506,1.0425457653268888,0.011,9.10368416966102e-05,0.0013334355693297227,-0.00237994732641324,0.0028034347389151028,0.9654892739888161,0.051,0.00048814702052728086,0.001726044672372143,-0.0019185616636480359,0.0031104408213343915,0.8149506533329128,0.144,-0.0002586611707489277,0.0012384363614212116,-0.0023828584434831203,0.0024504221092015647,1.0980546405948164,0.024,-9.324626139999435e-05,0.000895789265634268,-0.0017784831247772833,0.0016593385168093447,1.035348284483185,0.002,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,full,DC,il6_jak_stat3,2627,49.99999999999999,1000,0.0016145108812052587,A_sender_for_il6_jak_stat3,5707,5,0.461,-8.427466870438716e-05,0.002364015326940781,-0.004737085612434269,0.004710846901267811,1.0521982661655862,0.487,-0.0011566024848778723,0.004375390895770784,-0.008901917386999532,0.007220252294038729,1.7163794919823951,0.748,0.00021440581773446692,0.0031051089898681437,-0.005543400323083188,0.006562802212780767,0.8672007601618581,0.597,0.003993974989749217,0.004008677142288114,-0.004050905879999847,0.011596418382516935,-1.4737987437827915,0.804,0.00013013515436409158,0.0022879024515812417,-0.004520536311276117,0.004613947038453405,0.9193965454931196,0.461,0.0006764467856194445,0.001980122438098567,-0.0029936160836124635,0.004457659913242016,0.5810206090934079,0.437,-0.0005778619840069274,0.003960958571629864,-0.008798773080650243,0.005833538080893509,1.3579176769471781,0.633,8.210817472683182e-05,0.0027078635797224,-0.006417945802946604,0.0044384540347703946,0.9491436225777948,0.531,0.0010800228786500738,0.0019304734745994683,-0.0024148889767388925,0.004604595410599826,0.3310525861282402,0.452,,,,,,,,,,,,
