section,call,null,draw,displacement_um,frac_cells_retained
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,176,780.8840529897574,0.8340499626878931
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,177,2713.303926854287,0.5506319367944754
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,178,2718.187387652325,0.545893891475072
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,179,3503.1036930912774,0.34128732691328195
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,180,3522.186824728832,0.3302121459791763
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,181,2512.5273252829948,0.4876159340464091
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,182,3311.1699874434,0.4427703350982552
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,183,3504.506904091907,0.40454615448396763
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,184,2411.2987999586226,0.5552219181976475
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,185,2830.6992590938326,0.5284993425962119
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,186,3189.0924420983224,0.4031069732181988
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,187,3593.36451504561,0.38289328737429373
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,188,1348.1171037304923,0.7603319000746243
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,189,1997.6358428724884,0.588530376793054
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,190,3173.524255837694,0.47680726816151997
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,191,2722.1651674784966,0.49931890598533574
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,192,2417.2298550075375,0.5364947940727053
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,193,1285.0509296577702,0.7602726745081316
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,194,2815.112767248842,0.4986081991874252
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,195,1677.8453526025148,0.6448065100742688
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,196,2179.0577626112818,0.5959098823780249
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,197,3404.867777024474,0.35200123189178306
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,198,1859.3909137625487,0.6773568814185708
7260_liver_sbr_Male_26-U1,tierA_p95,N3_var,199,863.1614502918151,0.842685050282506
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,0,1019.272475168955,0.8670445257808891
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,1,4330.66467879925,0.877545218720017
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,2,3499.9151547637507,0.8447224097698495
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,3,4876.791268093363,0.8459957594494392
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,4,4878.7308657421245,0.8413939329329685
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,5,4075.882972568069,0.8721853049524418
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,6,2868.1840046636785,0.8094713525934876
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,7,1765.3387752211306,0.8348317401655947
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,8,3296.370959663307,0.8320718287670421
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,9,1064.892893689123,0.8747083140850243
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,10,3431.754801188647,0.8229747817537875
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,11,1679.1289862310896,0.8223055328524217
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,12,4873.773964167891,0.8415597645191476
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,13,3214.9283854384425,0.8140257986567642
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,14,3886.9419046478506,0.8632777797519633
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,15,2345.6910900258745,0.8153406062328986
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,16,4567.208875785151,0.8661502197268517
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,17,1056.283940383502,0.8631356383923813
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,18,3299.1486637173493,0.8320540610970943
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,19,3348.5183002581407,0.8350864101015126
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,20,4602.859677210268,0.865202610662971
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,21,1645.5672272508255,0.839706004287931
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,22,4410.738868956409,0.8666714047119861
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,23,4625.218005101633,0.8696622958198595
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,24,930.8531779294203,0.8855939732063537
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,25,4035.1648095944784,0.8692003364012176
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,26,1344.341300682235,0.8537543086599624
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,27,4463.707728115636,0.8664522701159637
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,28,993.8176261538538,0.869650450706561
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,29,3793.9591944330477,0.8486846001682006
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,30,467.18536993873414,0.9216149627471186
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,31,4891.042472180101,0.840357485519349
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,32,4782.812791891935,0.85488551697997
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,33,4755.460241344834,0.8550868839060446
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,34,1246.884529374869,0.8604645653435675
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,35,1833.9170022618423,0.8327588453383556
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,36,2529.012891595721,0.8140791016666075
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,37,4027.559766141083,0.8686791514160833
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,38,4836.1942070569785,0.8480686542766781
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,39,3626.3924172710276,0.854281416201746
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,40,546.2119872426285,0.914288760171991
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,41,4307.737462737696,0.8774623029269275
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,42,433.801868075857,0.9296637172334553
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,43,3675.5944085416427,0.8587233336886867
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,44,479.2809482432534,0.9204896769837604
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,45,4748.867452189577,0.8555547658813356
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,46,4873.655063448447,0.8415419968491998
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,47,2079.750849228427,0.8233419802660412
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,48,44.04273613298905,0.9869289174750957
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,49,39.97869237100327,0.9868282340120583
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,50,3779.997377680884,0.8609620601021049
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,51,4207.125793528461,0.8765028487497483
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,52,1388.6023165387378,0.8346599860227663
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,53,4886.0708929867515,0.8446927969866032
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,54,4759.183493096185,0.8544650154578729
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,55,3772.082600004731,0.8481693377397155
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,56,3373.7619317637573,0.836655887613565
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,57,801.0929663551144,0.8878919251862644
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,58,4240.242407937639,0.8652559136728143
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,59,3048.245243191271,0.8255629390095116
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,60,3572.898928080921,0.8494071520794096
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,61,209.72924911315124,0.9553024649680775
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,62,2417.967353152326,0.8149970979472418
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,63,1097.4051650353072,0.8584805088660673
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,64,3425.2632897217027,0.8225542802316904
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,65,2344.379157693614,0.8153287611196001
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,66,3289.497215937099,0.8172476694739585
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,67,504.34318496305264,0.9230186086729919
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,68,839.3487343946297,0.8924996742593843
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,69,1599.778149902292,0.8254918683297205
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,70,2646.3364003002353,0.8128353647702641
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,71,176.9370496119951,0.9604017862430854
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,72,4340.63629293472,0.8677493100221504
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,73,4736.2909008308,0.8566918967579925
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,74,4778.017681269056,0.8548440590834251
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,75,4801.677124958718,0.8548026011868803
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,76,4631.050770652845,0.8689338213520013
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,77,2518.15143282501,0.8141975527995925
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,78,4526.164770994543,0.866552953579001
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,79,225.0317320888626,0.9495812752448978
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,80,1700.5582057212837,0.8369875507859232
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,81,3059.176365108859,0.8110230624355922
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,82,4889.967858817024,0.8402568020563117
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,83,4456.828381937834,0.8668727716380608
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,84,3870.195988615499,0.8545538538076116
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,85,422.111292618524,0.9261694088103952
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,86,3816.553328964764,0.8494308423060066
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,87,4846.694011053345,0.8507397273254919
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,88,1912.7757461085246,0.8184499484737572
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,89,61.571257472418836,0.9819598924463713
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,90,1799.4657659073387,0.8193146417445483
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,91,2037.8302675181353,0.8244435758028026
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,92,4771.693378722395,0.8553474763986118
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,93,151.6450895634045,0.9649206969664664
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,94,4610.547371398466,0.8652322234462173
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,95,3091.7631497920656,0.8116567759970624
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,96,3637.64576513021,0.8399192163273042
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,97,3587.085927078713,0.8507101145422455
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,98,3515.123578927618,0.8281925541617805
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,99,2475.621581657068,0.8150800137403315
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,100,2825.0940276117994,0.8205109981876977
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,101,3904.3226015934006,0.8636212880376201
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,102,4376.542132082137,0.8767812089122633
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,103,541.7930539820433,0.9199329566587304
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,104,4460.070175601153,0.8667898558449711
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,105,4894.36872861344,0.8402094216031176
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,106,3889.6623186596644,0.8633488504317544
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,107,4245.768545624447,0.8653625196925009
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,108,4705.9463895779245,0.8604467976736198
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,109,3215.096881847814,0.8278964263293178
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,110,1985.207745710109,0.8178043897989884
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,111,4340.999584666646,0.8677552325787996
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,112,4744.480399782494,0.8558035132606043
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,113,2101.6465018129893,0.822708266704571
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,114,4119.346935577998,0.8745306373855466
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,115,2254.6673565047945,0.815790720538242
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,116,4781.609662272734,0.8547374530637386
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,117,655.8739174215905,0.9100600547244234
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,118,2805.384857831501,0.809459507480189
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,119,4346.906856516623,0.8773971548037857
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,120,1506.363282714823,0.8454923421342525
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,121,3208.7276818537066,0.8278549684327731
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,122,4425.1908112641695,0.8763843976167632
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,123,4830.732927322219,0.8524098883005816
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,124,3073.189413151005,0.8255925517927579
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,125,1717.611647086138,0.8360103289387963
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,126,4262.434268874895,0.8770418014048305
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,127,4594.944206026154,0.8657652535446502
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,128,1504.8600633773815,0.8456581737204316
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,129,4887.890870178453,0.8402804922829087
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,130,1817.6772848004537,0.8188645274392049
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,131,2877.194989990655,0.8210854861826753
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,132,309.20132374748925,0.9420537057436954
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,133,346.5024169043527,0.9348400317449036
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,134,3740.0251526622023,0.8610864337917392
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,135,431.9406998663477,0.9251033486135295
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,136,1998.9021725185326,0.8174194236167869
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,137,1179.3490247183204,0.8650663918600381
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,138,4874.786903034183,0.8461675135922675
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,139,3712.6622359312114,0.8464873316513273
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,140,2536.5681467002487,0.8159387844544733
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,141,4379.6285043424205,0.8767160607891215
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,142,4805.700419263048,0.8546130793741042
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,143,2206.799385030864,0.8158203333214882
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,144,3260.291792639394,0.8157611077549957
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,145,347.5778674289666,0.9384527913009488
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,146,3121.538195532461,0.8264394773936012
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,147,4876.294180400548,0.8414235457162148
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,148,4900.733043907834,0.8427679660755956
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,149,1678.0974894529186,0.8381187591059308
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,150,4627.9382742709095,0.8646044324413963
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,151,2900.4154947150228,0.8218554185470784
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,152,4605.921763329074,0.8716878101939045
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,153,4861.296435370489,0.8490636437937529
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,154,4842.914722845331,0.8513852860002606
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,155,1187.7502138359137,0.8498987242812978
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,156,4551.993347407073,0.8666181017021428
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,157,1279.0832482324986,0.8423533871101477
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,158,4231.226688123572,0.8654572805988889
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,159,3399.3625102823107,0.8380121530862442
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,160,1016.6136099337332,0.8673110408301056
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,161,3925.575491337623,0.8604882555701645
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,162,224.78243809135964,0.9496049654714948
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,163,4436.778909343183,0.8764613908532035
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,164,1485.9562468534316,0.8297324188905867
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,165,4556.601730806886,0.8665351859090532
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,166,3397.7360463825107,0.8215474456013172
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,167,4899.103862688515,0.8429811781149686
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,168,2530.351423849751,0.8160157776909136
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,169,3434.9318571782387,0.8407128389183043
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,170,3943.98027974677,0.8644622910818142
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,171,1963.1066737184292,0.8274640796939223
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,172,4830.480759470018,0.8489511152174171
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,173,1995.566562045351,0.8260012082015564
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,174,4144.818053363913,0.8754604787794795
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,175,4753.17333859385,0.8550335808962013
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,176,2787.478728548243,0.8197588334932424
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,177,4606.781773994525,0.8716700425239567
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,178,4725.775150461315,0.8575684351420821
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,179,1425.2887530531402,0.8490873340203499
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,180,2839.7649727298513,0.8096549518496144
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,181,4516.857862247294,0.8663634317662249
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,182,3818.7746693738814,0.849578906222238
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,183,4884.367082575891,0.8404107885291923
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,184,2550.496962641874,0.8142686234793836
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,185,3894.21416835162,0.863431766224844
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,186,1554.9945806665978,0.8435201307700508
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,187,825.3834167779638,0.8936901081458845
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,188,2942.3918660841937,0.8086954976724352
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,189,2277.5230250311697,0.8199957357592126
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,190,1732.6759161016284,0.8208781966999514
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,191,2066.784311954701,0.8239105457043696
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,192,828.5548227414872,0.8934295156533172
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,193,3888.729034724697,0.8633370053184559
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,194,1177.4333755593252,0.8651256174265307
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,195,4614.470014119674,0.8651137723132322
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,196,4319.974920895365,0.8776103668431589
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,197,4826.811815418503,0.848880044537626
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,198,2478.71105073898,0.8182248913210854
7260_liver_sbr_Male_26-U1,tierA_p95,N4_var,199,2102.5795567239597,0.8170285348779361
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,0,3435.008801778067,0.439709682740419
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,1,1158.6890913773136,0.8037403090119316
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,2,3461.177576281272,0.5066118656182987
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,3,2053.4312801474684,0.6498185517127618
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,4,3578.651602066383,0.43621130477813824
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,5,1894.0191378459479,0.6568702919667895
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,6,3097.6085279222816,0.5572111948094793
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,7,3161.6578323600243,0.5426884587892451
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,8,548.8263159149905,0.8931998130532798
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,9,1091.8402413753824,0.7716981910155606
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,10,2028.7368530256797,0.5610119865838236
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,11,2038.8805792983633,0.6248281739704185
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,12,2555.5729413486206,0.593088469786111
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,13,3387.152094168505,0.42416973662506186
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,14,2739.0655026685577,0.6607260680705999
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,15,2894.687905201546,0.4556482652444053
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,16,3254.0903735229986,0.445228734810579
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,17,1472.2313809734715,0.7696775169076813
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,18,2802.3606485845376,0.5839267058888217
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,19,2473.2759951031735,0.620841810084126
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,20,999.4663867985746,0.821953868147578
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,21,3203.317967319202,0.4227951283884093
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,22,1784.8284175130407,0.7152224116126904
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,23,1528.47712049419,0.7228308682025623
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,24,3547.4668959927567,0.4937455325232309
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,25,3422.6702433441765,0.4006020784076538
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,26,1410.0129752052283,0.7407695056908781
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,27,2263.733027501722,0.5194781987133666
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,28,1987.7009136580464,0.683929455105295
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,29,1869.770187965738,0.651392478143729
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,30,3270.2526848736998,0.36991394952438555
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,31,1630.9426448738352,0.7349480398086545
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,32,3299.1978608252884,0.5479738274591741
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,33,2808.81812134888,0.560420905042063
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,34,2439.739893020715,0.49288640237532305
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,35,1713.0680963984623,0.70195056908781
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,36,1719.4412166151499,0.6886787265629296
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,37,3206.3799837524743,0.38787320613625115
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,38,2483.4270463307926,0.5411832627701105
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,39,2821.9894909615887,0.563664980480563
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,40,1756.6174343056211,0.7131261340517953
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,41,3397.185356868055,0.5014845768955848
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,42,3493.870225279205,0.4105404959586518
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,43,3385.1714422931327,0.51558805740364
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,44,3229.3837077975923,0.38407241436190687
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,45,2136.3403825323035,0.623536042227965
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,46,3337.795117935846,0.4986322648045307
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,47,289.94609554384016,0.9441634134271732
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,48,2339.920572875279,0.6575575960851158
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,49,827.989293539822,0.8456383680651014
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,50,1666.7077442786774,0.6498048056303953
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,51,3547.097054738145,0.45144196404024856
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,52,2520.5637877104464,0.5508330125914115
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,53,3518.083879528321,0.3546695441799087
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,54,2288.8223520194556,0.5917138615494584
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,55,1009.9172230314306,0.8329576070819816
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,56,2481.6975963831237,0.6231511519217023
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,57,2644.5770403125402,0.5668953098366966
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,58,2488.183280494576,0.6221270687853961
7001_liver_sham_Male_52-U1,tierA_p95,N3_var,59,1984.6378796461358,0.6514543355143784
