section,celltype,module,sender,n,lam,beta_full_std,beta_stripped_std,ratio_stripped,n_stripped_genes
7239_liver_sbr_Male_52-U1,Endothelial,oxidative_stress,tierA_p95,7817,49.99999999999999,-0.26467517372260746,-0.27233306239927585,1.0289331582141295,0
7239_liver_sbr_Male_52-U1,Endothelial,secondary_senescence,tierA_p95,7817,49.99999999999999,0.3430064284573756,0.42467472575468385,1.2380955297677663,18
7239_liver_sbr_Male_52-U1,Endothelial,tnfa_nfkb_proximal,tierA_p95,7817,49.99999999999999,0.35004387614641524,0.33618837346275504,0.9604178115149634,8
7239_liver_sbr_Male_52-U1,Hepatocytes,downstream_arrest,corescence_p95,24225,6.999999999999999,-0.4142110406855667,-0.5897856738424646,1.423877241095027,10
7239_liver_sbr_Male_52-U1,Hepatocytes,emt_ecm,corescence_p95,24225,12.818224546846722,0.9164699818646579,0.8806645501774597,0.9609311462505863,9
7239_liver_sbr_Male_52-U1,Hepatocytes,il6_jak_stat3,corescence_p95,24225,15.682109678112967,0.42380364418831834,0.3970703696799849,0.9369206119981959,5
7239_liver_sbr_Male_52-U1,Hepatocytes,interferon_response,corescence_p95,24225,6.999999999999999,0.9626930205834645,0.9995727807004534,1.0383089513774983,5
7239_liver_sbr_Male_52-U1,Hepatocytes,oxidative_stress,corescence_p95,24225,49.99999999999999,-0.14473262663611833,-0.134096391921978,0.9265111470623582,0
7239_liver_sbr_Male_52-U1,Hepatocytes,secondary_senescence,corescence_p95,24225,22.318425721029357,0.47452738111388715,0.30842567258380404,0.6499639111652895,18
7239_liver_sbr_Male_52-U1,Hepatocytes,tnfa_nfkb_proximal,corescence_p95,24225,49.99999999999999,0.46631342694281525,0.43765482188043686,0.9385421834188514,8
7239_liver_sbr_Male_52-U1,Hepatocytes,downstream_arrest,tierA_p95,25617,10.477345453252495,-0.2926724705785173,-0.36125344852131264,1.23432671274901,10
7239_liver_sbr_Male_52-U1,Hepatocytes,emt_ecm,tierA_p95,25617,21.2211739115045,0.5873340068911311,0.6197723840888086,1.0552298637863315,9
7239_liver_sbr_Male_52-U1,Hepatocytes,il6_jak_stat3,tierA_p95,25617,6.999999999999999,0.4734316517425087,0.5200600795956749,1.0984903051613597,5
7239_liver_sbr_Male_52-U1,Hepatocytes,interferon_response,tierA_p95,25617,6.999999999999999,0.5694736343553269,0.6123229240604188,1.0752436761248823,5
7239_liver_sbr_Male_52-U1,Hepatocytes,oxidative_stress,tierA_p95,25617,6.999999999999999,0.22161946800234092,0.23734581040857072,1.0709610150587658,0
7239_liver_sbr_Male_52-U1,Hepatocytes,secondary_senescence,tierA_p95,25617,36.94920399670096,0.3039850175782899,0.4136576070296003,1.3607828778043798,18
7239_liver_sbr_Male_52-U1,Hepatocytes,tnfa_nfkb_proximal,tierA_p95,25617,38.85968176362148,0.1899845557247458,0.212726372401645,1.1197035021617656,8
7239_liver_sbr_Male_52-U1,Macrophages,downstream_arrest,corescence_p95,6862,49.99999999999999,-0.08005248878315463,-0.14138662521284076,1.7661740111019837,10
7239_liver_sbr_Male_52-U1,Macrophages,emt_ecm,corescence_p95,6862,17.345738419684505,0.6625280236241972,0.6291273030850092,0.949585950558774,9
7239_liver_sbr_Male_52-U1,Macrophages,il6_jak_stat3,corescence_p95,6862,8.563960425689007,0.653237457418976,0.6496248786454205,0.9944697311329493,5
7239_liver_sbr_Male_52-U1,Macrophages,interferon_response,corescence_p95,6862,6.999999999999999,0.19913089001792006,0.17481966312520372,0.8779133318264759,5
7239_liver_sbr_Male_52-U1,Macrophages,oxidative_stress,corescence_p95,6862,7.742591489922676,-0.649708297205735,-0.6643150763063677,1.02248205719929,0
7239_liver_sbr_Male_52-U1,Macrophages,secondary_senescence,corescence_p95,6862,12.818224546846722,0.5859588518408134,0.6322436518489105,1.0789898469196113,18
7239_liver_sbr_Male_52-U1,Macrophages,tnfa_nfkb_proximal,corescence_p95,6862,8.14292620081837,1.556465016191123,1.5601446450859502,1.0023640935430926,8
7239_liver_sbr_Male_52-U1,Macrophages,downstream_arrest,tierA_p95,7245,49.99999999999999,-0.13878792000370174,-0.1818468258365663,1.310249666049582,10
7239_liver_sbr_Male_52-U1,Macrophages,emt_ecm,tierA_p95,7245,49.99999999999999,0.8143059868468212,0.792953621225226,0.9737784494201295,9
7239_liver_sbr_Male_52-U1,Macrophages,il6_jak_stat3,tierA_p95,7245,49.99999999999999,-0.08888975346690117,-0.11745574039389542,1.3213642271786818,5
7239_liver_sbr_Male_52-U1,Macrophages,interferon_response,tierA_p95,7245,49.99999999999999,-0.27511001545706476,-0.24822968156566294,0.9022924198279618,5
7239_liver_sbr_Male_52-U1,Macrophages,oxidative_stress,tierA_p95,7245,40.868941774896264,-0.601191755118589,-0.624401271408383,1.0386058459587753,0
7239_liver_sbr_Male_52-U1,Macrophages,secondary_senescence,tierA_p95,7245,47.54182525407475,0.2891211801033735,0.4345282364649493,1.5029277215511725,18
7239_liver_sbr_Male_52-U1,Macrophages,tnfa_nfkb_proximal,tierA_p95,7245,10.477345453252495,0.41725012681694446,0.41449705225342315,0.9934018604511314,8
7239_liver_sbr_Male_52-U1,Mesenchymal,downstream_arrest,corescence_p95,7746,49.99999999999999,-0.05055864243247295,-0.08318163962664209,1.6452506559633402,10
7239_liver_sbr_Male_52-U1,Mesenchymal,emt_ecm,corescence_p95,7746,6.999999999999999,0.9173477956661086,0.9077583260639024,0.9895465278845053,9
7239_liver_sbr_Male_52-U1,Mesenchymal,il6_jak_stat3,corescence_p95,7746,12.18803582947357,0.059467979316766804,0.07188555534001254,1.2088111310643548,5
7239_liver_sbr_Male_52-U1,Mesenchymal,interferon_response,corescence_p95,7746,10.477345453252495,0.21246975947603747,0.22415017879167104,1.0549745024630242,5
7239_liver_sbr_Male_52-U1,Mesenchymal,oxidative_stress,corescence_p95,7746,6.999999999999999,-0.595777806517442,-0.5884164569582685,0.9876441359872004,0
7239_liver_sbr_Male_52-U1,Mesenchymal,secondary_senescence,corescence_p95,7746,49.99999999999999,0.13219251030774046,0.10291607834602552,0.7785318404684182,18
7239_liver_sbr_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,corescence_p95,7746,11.019082036984365,0.45492605046032636,0.4311542994421626,0.9477459006928493,8
7239_liver_sbr_Male_52-U1,Mesenchymal,downstream_arrest,tierA_p95,8199,49.99999999999999,-0.044480054400420625,-0.07339780075253097,1.6501283944436202,10
7239_liver_sbr_Male_52-U1,Mesenchymal,emt_ecm,tierA_p95,8199,19.185852382096297,0.3776428051560655,0.39718815622328046,1.051756185475684,9
7239_liver_sbr_Male_52-U1,Mesenchymal,il6_jak_stat3,tierA_p95,8199,49.99999999999999,-0.12892843950413305,-0.09730113320072109,0.7546910020391732,5
7239_liver_sbr_Male_52-U1,Mesenchymal,interferon_response,tierA_p95,8199,6.999999999999999,0.15455821651888166,0.2169934571752183,1.4039593757133528,5
7239_liver_sbr_Male_52-U1,Mesenchymal,oxidative_stress,tierA_p95,8199,6.999999999999999,-0.718454824655509,-0.7080376389213279,0.9855005695881073,0
7239_liver_sbr_Male_52-U1,Mesenchymal,secondary_senescence,tierA_p95,8199,11.58882939190469,0.03896321100740416,0.22721282692870087,5.831470791396627,18
7239_liver_sbr_Male_52-U1,Mesenchymal,tnfa_nfkb_proximal,tierA_p95,8199,6.999999999999999,0.19250904254363965,0.21191028866485803,1.1007809600259184,8
7239_liver_sbr_Male_52-U1,T/NK cells,downstream_arrest,corescence_p95,2011,6.999999999999999,0.22256790506847793,0.1550779921513781,0.6967670927381239,10
7239_liver_sbr_Male_52-U1,T/NK cells,emt_ecm,corescence_p95,2011,49.99999999999999,0.8531565342918509,0.8344971688714596,0.9781290247798674,9
7239_liver_sbr_Male_52-U1,T/NK cells,il6_jak_stat3,corescence_p95,2011,14.911122358641625,0.5521923467254055,0.547658312282123,0.9917890306336731,5
7239_liver_sbr_Male_52-U1,T/NK cells,interferon_response,corescence_p95,2011,20.177866835741543,0.5352584597878937,0.5055351547591023,0.9444692475471199,5
7239_liver_sbr_Male_52-U1,T/NK cells,oxidative_stress,corescence_p95,2011,24.6860647223019,-0.33611694022807825,-0.3066463310687213,0.9123203693947733,0
7239_liver_sbr_Male_52-U1,T/NK cells,secondary_senescence,corescence_p95,2011,38.85968176362148,0.46884309583870537,0.4436986092735511,0.9463690800006903,18
7239_liver_sbr_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,corescence_p95,2011,7.742591489922676,1.5327455635746157,1.4529790634300348,0.9479584204709409,8
7239_liver_sbr_Male_52-U1,T/NK cells,downstream_arrest,tierA_p95,2130,6.999999999999999,0.23521992542183476,0.11847759982106447,0.503688620802813,10
7239_liver_sbr_Male_52-U1,T/NK cells,emt_ecm,tierA_p95,2130,45.204502969779604,0.8271955205412744,0.8081155934241762,0.9769341991786739,9
7239_liver_sbr_Male_52-U1,T/NK cells,il6_jak_stat3,tierA_p95,2130,10.477345453252495,0.3454445783433813,0.30052775937497983,0.8699738777670062,5
7239_liver_sbr_Male_52-U1,T/NK cells,interferon_response,tierA_p95,2130,6.999999999999999,0.4456365398190994,0.38649260290856263,0.8672821197863498,5
7239_liver_sbr_Male_52-U1,T/NK cells,oxidative_stress,tierA_p95,2130,24.6860647223019,-0.6101612109743005,-0.5994782351364406,0.9824915519936093,0
7239_liver_sbr_Male_52-U1,T/NK cells,secondary_senescence,tierA_p95,2130,49.99999999999999,0.4431328577830509,0.5209589573044929,1.1756270115260652,18
7239_liver_sbr_Male_52-U1,T/NK cells,tnfa_nfkb_proximal,tierA_p95,2130,14.911122358641625,0.5249632589353307,0.5033371369434194,0.9588045036984667,8
