beta_obs,lam_obs,beta_true,lam_true,beta_obs_fixedlam,N1_p_beta,N1_null_beta_mean,N1_null_beta_q95,N1_null_lam_mean,N1_reject05,N1_p_beta_fixedlam,N1_reject05_fixedlam,N1_null_beta_fixedlam_mean,N1_surviving_frac_fixedlam,N1_surviving_beta,N1_surviving_frac,N3_p_beta,N3_null_beta_mean,N3_null_beta_q95,N3_null_lam_mean,N3_reject05,N3_p_beta_fixedlam,N3_reject05_fixedlam,N3_null_beta_fixedlam_mean,N3_surviving_frac_fixedlam,N3_surviving_beta,N3_surviving_frac,N4_p_beta,N4_null_beta_mean,N4_null_beta_q95,N4_null_lam_mean,N4_reject05,N4_p_beta_fixedlam,N4_reject05_fixedlam,N4_null_beta_fixedlam_mean,N4_surviving_frac_fixedlam,N4_surviving_beta,N4_surviving_frac,regime,beta_true_cfg,rep
0.4954363228025082,41.48373388526971,0.0,30.0,0.4954363228025081,1.0,2.5059632671344563,3.5775608959649983,369.62996112644544,0.0,0.6865671641791045,0.0,0.5493889932041408,-0.10889930333820001,-2.0105269443319482,-4.058093546632002,0.08955223880597014,-0.07689577947080863,0.581177771637556,174.7760352524805,0.0,0.014925373134328358,1.0,-0.018640893598653178,1.0376252057846875,0.5723321022733169,1.1552081991805454,0.029850746268656716,-0.15237811238181606,0.4155062320373931,224.37686458998186,1.0,0.004975124378109453,1.0,-0.040759074801138676,1.082269048362419,0.6478144351843242,1.3075634655123123,confounded,0.0,9
0.8102991802081083,32.065569585653414,0.0,30.0,0.8102991802081081,0.9154228855721394,2.0563168912576417,3.128607131154257,347.58210618163616,0.0,0.004975124378109453,1.0,0.4354546270020063,0.46260018813030385,-1.2460177110495334,-1.5377254987836961,0.01990049751243781,0.03805733562076269,0.5863342811809598,183.05520134112206,1.0,0.004975124378109453,1.0,0.00594304353069584,0.9926656182360082,0.7722418445873456,0.9530329826929005,0.014925373134328358,0.2018101600632603,0.692586582509526,233.57376097998372,1.0,0.004975124378109453,1.0,0.0894496371897307,0.8896091229331401,0.6084890201448481,0.7509436452700969,confounded,0.0,10
0.5832933390431144,293.6657744906124,0.0,30.0,0.5832933390431082,1.0,2.7971982268339786,3.6170435662590066,397.4264837333604,0.0,1.0,0.0,2.1421030033910595,-2.6724283649547176,-2.2139048877908643,-3.7955257493986614,0.06965174129353234,0.03383384682115234,0.5927857404468934,185.80843071128416,0.0,0.03482587064676617,1.0,0.022844342100182394,0.9608355855088994,0.5494594922219621,0.9419951428270099,0.1691542288557214,0.2652359103258104,0.6770407788242201,255.67661404392254,0.0,0.04975124378109453,1.0,0.2392403408466646,0.5898455805459085,0.318057428717304,0.5452786915740772,confounded,0.0,11
1.2964849800047682,69.4313486839866,1.0,30.0,1.2964849800047684,0.9950248756218906,3.664913820873053,4.670620839066008,397.17689774911923,0.0,0.029850746268656716,1.0,0.9765995850652963,0.24673281979579553,-2.368428840868285,-1.826807774402118,0.009950248756218905,0.07588140902542374,0.7785806045929066,176.08842301488687,1.0,0.004975124378109453,1.0,0.02026623520380955,0.9843683224130101,1.2206035709793444,0.941471432221957,0.014925373134328358,0.24579152200536997,0.925483088810114,149.69910519060718,1.0,0.009950248756218905,1.0,0.09858229640906634,0.9239618677196678,1.0506934579993983,0.8104169922551159,confounded,1.0,0
1.9433428139994935,27.47486899050773,1.0,30.0,1.9433428139994942,0.9800995024875622,3.422394418162605,4.19301063590056,397.54759201708873,0.0,0.004975124378109453,1.0,0.5490280663400794,0.7174826477423442,-1.4790516041631117,-0.7610863062905262,0.004975124378109453,0.09502383256888709,0.9618334550828023,219.98835499421796,1.0,0.004975124378109453,1.0,0.020649716139995805,0.9893741258663994,1.8483189814306065,0.951102897602856,0.004975124378109453,0.48291917910933746,1.0909118995752694,326.5957749723395,1.0,0.004975124378109453,1.0,0.18043056130680576,0.9071545380428938,1.460423634890156,0.7515007770988864,confounded,1.0,1
1.7156581216917712,48.41513733988736,1.0,30.0,1.715658121691771,0.9154228855721394,2.5876173112255056,3.5440194893161197,386.081038619263,0.0,0.004975124378109453,1.0,0.5862559783761317,0.6582909083319943,-0.8719591895337344,-0.5082359815800105,0.004975124378109453,0.03163511798553199,0.7428453531009029,165.69174079784653,1.0,0.004975124378109453,1.0,0.02092413381638847,0.9878040190223004,1.6840230037062391,0.9815609429492064,0.004975124378109453,0.05475906889173293,1.178412176672511,173.8222146446522,1.0,0.004975124378109453,1.0,0.04260162920853019,0.975168928663642,1.6608990528000382,0.9680827618280171,confounded,1.0,2
2.015118649967068,21.23717517589868,1.0,30.0,2.0151186499670684,0.9353233830845771,3.0150426491599815,4.090922122194286,389.19891758569383,0.0,0.004975124378109453,1.0,0.44863004971474846,0.7773679233616938,-0.9999239991929136,-0.49621097954170335,0.004975124378109453,0.044233834251598464,0.7066718979407804,205.36392724152395,1.0,0.004975124378109453,1.0,-0.006723569387851597,1.0033365625334079,1.9708848157154695,0.9780490174847415,0.004975124378109453,-0.00047388110656975345,0.7608811906369646,168.09472209628356,1.0,0.004975124378109453,1.0,0.08169647274087787,0.9594582320290604,2.015592531073638,1.000235162880646,confounded,1.0,3
2.0050725948181656,30.455882100450456,1.0,30.0,2.005072594818166,0.8905472636815921,2.8598737685934212,4.023440754775054,381.85294218368057,0.0,0.004975124378109453,1.0,0.5244227035328456,0.7384520117186061,-0.8548011737752557,-0.426319314315288,0.004975124378109453,0.009002735572638127,0.6060823752610868,175.0569547229379,1.0,0.004975124378109453,1.0,0.010316752333854564,0.9948546739103029,1.9960698592455275,0.9955100201379719,0.009950248756218905,0.15176938140251656,0.6638890258653702,123.52515569231095,1.0,0.009950248756218905,1.0,0.14586597577648344,0.9272515238832479,1.853303213415649,0.9243072885267378,confounded,1.0,4
1.9409207351378,35.54467200996848,1.0,30.0,1.9409207351378,0.9502487562189055,2.9901254752907294,4.165377721041121,393.9010285769237,0.0,0.004975124378109453,1.0,0.5597431108886813,0.7116094950425984,-1.0492047401529294,-0.5405706277224345,0.004975124378109453,0.017329187493693287,0.7180540287606968,176.75229448176577,1.0,0.004975124378109453,1.0,0.014692779036911813,0.9924299953259716,1.9235915476441066,0.991071666565269,0.004975124378109453,0.40773028537006445,1.1276992587563006,233.79760458557618,1.0,0.004975124378109453,1.0,0.3210471850509799,0.8345902646930162,1.5331904497677356,0.7899294504980819,confounded,1.0,5
1.5826895596536539,26.09563408705545,1.0,30.0,1.5826895596536545,0.9502487562189055,2.8654523451059517,3.793225723127345,389.6056998579229,0.0,0.004975124378109453,1.0,0.46377817843662983,0.7069683213566406,-1.2827627854522978,-0.8104955122930171,0.004975124378109453,0.015022742847365727,0.6436126858527538,212.9558876268942,1.0,0.004975124378109453,1.0,0.0011069926078720149,0.9993005623869067,1.5676668168062882,0.9905080925341713,0.004975124378109453,-0.19726571260853704,0.43574878825356844,132.65266811552945,1.0,0.004975124378109453,1.0,-0.09708098966012851,1.061339249423856,1.779955272262191,1.1246395488017913,confounded,1.0,6
1.754184342493023,35.54467200996848,1.0,30.0,1.7541843424930235,0.9552238805970149,2.821385009709125,3.7493923599556753,392.24197923503533,0.0,0.004975124378109453,1.0,0.5271909339874168,0.6994666288959231,-1.0672006672161019,-0.6083742975948644,0.004975124378109453,-0.0879120125673375,0.5625783701236191,194.18457801894417,1.0,0.004975124378109453,1.0,-0.008624321356301638,1.0049164281925151,1.8420963550603604,1.0501156066884043,0.004975124378109453,-0.202596605602795,0.7674091049988282,219.61112552991472,1.0,0.004975124378109453,1.0,-0.05654526003836687,1.0322345027649749,1.956780948095818,1.1154933382399637,confounded,1.0,7
1.737970404358484,23.54140081713384,1.0,30.0,1.7379704043584836,0.8208955223880597,2.5105239883450983,3.7170060551379587,362.5822745806402,0.0,0.004975124378109453,1.0,0.4237541218724266,0.7561787468821474,-0.7725535839866142,-0.44451480994682274,0.004975124378109453,-0.024953343042008278,0.5127215495064908,190.9558086613635,1.0,0.004975124378109453,1.0,-0.018600955134108768,1.010702688082295,1.7629237474004924,1.0143577491189897,0.004975124378109453,0.0629798357382246,0.6113385626989882,183.6827220317785,1.0,0.004975124378109453,1.0,0.04557660382888887,0.9737759609055529,1.6749905686202595,0.9637624233529618,confounded,1.0,8
1.6883392746819423,33.760334028781045,1.0,30.0,1.6883392746819428,0.9154228855721394,2.689668545721878,3.786937319738452,389.06407568211,0.0,0.004975124378109453,1.0,0.4843372922512408,0.7131279835076498,-1.0013292710399357,-0.5930853389811541,0.004975124378109453,0.11383268243932491,0.7999698505000087,214.39733329699092,1.0,0.004975124378109453,1.0,0.023439895272096667,0.9861165965729771,1.5745065922426174,0.9325771282192263,0.004975124378109453,0.13111942977585034,0.8247532869960292,193.32588401732727,1.0,0.004975124378109453,1.0,0.04604280041058401,0.9727289407401497,1.557219844906092,0.9223382220966511,confounded,1.0,9
1.6921672877035687,28.9270007207838,1.0,30.0,1.6921672877035692,0.9552238805970149,2.7730271320940494,3.6101418293131164,395.78842422909275,0.0,0.004975124378109453,1.0,0.46049775181174696,0.7278651140711472,-1.0808598443904807,-0.6387429022205658,0.004975124378109453,0.07934304630848495,0.7327104064200695,179.26387699396722,1.0,0.004975124378109453,1.0,0.006783904170437421,0.995990996741437,1.6128242413950837,0.9531115824747085,0.004975124378109453,0.055125540273974157,0.8988555805596994,230.87744895324872,1.0,0.004975124378109453,1.0,0.015021562332946846,0.9911228857559748,1.6370417474295946,0.9674231143253073,confounded,1.0,10
1.7266750803243747,20.17107170281391,1.0,30.0,1.7266750803243736,0.9154228855721394,2.647729929016067,3.7100339440753696,385.45318201621717,0.0,0.004975124378109453,1.0,0.3734882154482827,0.7836951377220784,-0.9210548486916925,-0.5334268497803666,0.004975124378109453,0.021203535002543402,0.5946700315487046,140.24080378390653,1.0,0.004975124378109453,1.0,0.017958795824644335,0.9895992036780478,1.7054715453218312,0.9877200202608124,0.004975124378109453,0.09516513109856188,0.7318279605927629,141.64610438423892,1.0,0.004975124378109453,1.0,0.0723449334181563,0.9581015940737585,1.6315099492258127,0.9448853277707094,confounded,1.0,11
