true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
powerlaw,False,clean,0,11278,12.5,powerlaw,nearest,102.49782726535898,12.600000000000001,1788.184867148259,1.1258320996296929,13197.011124229573,7
powerlaw,False,clean,0,11278,12.5,step,nearest,26.39602135167994,26.400000000000002,1823.1633460906828,0.32228823625163766,13240.352701889984,6
powerlaw,False,clean,0,11278,12.5,spline,nearest,,238.8,1793.0572383684266,,13193.35182035802,11
powerlaw,False,clean,0,11278,12.5,exponential,superposition,12.14078051980196,,1815.386119511481,1.029219295484336,13231.225398616432,6
powerlaw,False,clean,1,11271,12.5,exponential,nearest,36.92796659553622,25.6,2059.280205587287,0.8210066696337208,13513.60569912844,6
powerlaw,False,clean,1,11271,12.5,gaussian,nearest,26.08494333267838,30.8,2066.8946059347522,0.5063220941319431,13522.73823123685,6
powerlaw,False,clean,1,11271,12.5,powerlaw,nearest,15.495548897916233,30.400000000000002,2059.9849173526163,1.4662009416091992,13512.052774923972,7
powerlaw,False,clean,1,11271,12.5,step,nearest,28.527759021034033,28.6,2106.2908197246634,0.2881089532472586,13570.08778670096,6
powerlaw,False,clean,1,11271,12.5,spline,nearest,,,2061.631379374384,,13504.43808695555,11
powerlaw,False,clean,1,11271,12.5,exponential,superposition,17.901628468571026,,2081.492640473028,0.5909017992581778,13540.26403136602,6
powerlaw,False,clean,2,11161,12.5,exponential,nearest,30.961835863605778,21.6,1659.520307374102,0.8347521735329284,12934.011651700797,6
powerlaw,False,clean,2,11161,12.5,gaussian,nearest,27.703682168667886,32.800000000000004,1669.9835603322274,0.502141721542869,12946.142759234366,6
powerlaw,False,clean,2,11161,12.5,powerlaw,nearest,5.485873611360678,12.8,1658.9179090977218,1.7000522938746623,12930.996193787943,7
powerlaw,False,clean,2,11161,12.5,step,nearest,45.46139677689064,45.6,1736.820217372787,0.2449978317848238,13023.902180425188,6
powerlaw,False,clean,2,11161,12.5,spline,nearest,,243.3,1659.8966503022662,,12922.864008618335,11
powerlaw,False,clean,2,11161,12.5,exponential,superposition,11.233560322437711,,1721.9261171794558,0.9913277889273971,13006.533671236264,6
powerlaw,False,clean,3,11151,12.5,exponential,nearest,33.59708622090297,23.400000000000002,1815.1865182421948,0.8756227244079458,13105.815788844486,6
powerlaw,False,clean,3,11151,12.5,gaussian,nearest,26.65425138626788,31.400000000000002,1821.9935581843326,0.5348411238512892,13113.818573026494,6
powerlaw,False,clean,3,11151,12.5,powerlaw,nearest,11.111627991318397,23.200000000000003,1815.7699353846608,1.5905186533644835,13104.15097898125,7
powerlaw,False,clean,3,11151,12.5,step,nearest,28.527759021034033,28.6,1890.0047656269912,0.2789351667489145,13194.045640731034,6
powerlaw,False,clean,3,11151,12.5,spline,nearest,,241.20000000000002,1818.3740441177629,,13097.811505490674,11
powerlaw,False,clean,3,11151,12.5,exponential,superposition,14.18093873026609,,1864.093847620832,0.7967728123781107,13163.423010393706,6
powerlaw,False,clean,4,11213,12.5,exponential,nearest,26.872818889837667,18.8,1957.0509588760995,0.8913376431319693,13334.562880253026,6
powerlaw,False,clean,4,11213,12.5,gaussian,nearest,23.99428557501149,28.400000000000002,1967.1287197206436,0.5264871558501943,13346.55279752613,6
powerlaw,False,clean,4,11213,12.5,powerlaw,nearest,3.0000000000000004,7.6000000000000005,1955.6622898192038,2.12508694943869,13330.533664749884,7
powerlaw,False,clean,4,11213,12.5,step,nearest,26.39602135167994,26.400000000000002,2029.9230015547855,0.2879265320839954,13421.504932027437,6
powerlaw,False,clean,4,11213,12.5,spline,nearest,,61.400000000000006,1961.834853791155,,13328.361301197718,11
powerlaw,False,clean,4,11213,12.5,exponential,superposition,12.14078051980196,,2007.1690494645675,0.9227603380479122,13394.29699200872,6
powerlaw,False,clean,5,11162,12.5,exponential,nearest,36.087009587205436,25.200000000000003,1774.138800852848,0.8873571635714937,13068.508737532848,6
powerlaw,False,clean,5,11162,12.5,gaussian,nearest,28.24247469593763,33.4,1778.2848867597686,0.5509838172474831,13073.363891109266,6
powerlaw,False,clean,5,11162,12.5,powerlaw,nearest,137.54369554811822,26.0,1776.1424282893474,0.9767660212415596,13068.51298454891,7
powerlaw,False,clean,5,11162,12.5,step,nearest,30.831655419554103,31.0,1836.949241241653,0.29684389745109957,13142.254717255786,6
powerlaw,False,clean,5,11162,12.5,spline,nearest,,242.8,1778.1333877512689,,13061.479469940125,11
powerlaw,False,clean,5,11162,12.5,exponential,superposition,17.901628468571026,,1822.668272674625,0.5919361931908123,13125.45090847612,6
powerlaw,False,clean,6,11198,12.5,exponential,nearest,42.2632701520315,29.400000000000002,1819.2472963723744,0.8961801673669176,13156.905752068997,6
powerlaw,False,clean,6,11198,12.5,gaussian,nearest,29.15273085892326,34.4,1825.3234786652158,0.5477683699206723,13164.046799662385,6
powerlaw,False,clean,6,11198,12.5,powerlaw,nearest,20.932711855729448,38.400000000000006,1820.2780248509148,1.6109109336978131,13155.766971737296,7
powerlaw,False,clean,6,11198,12.5,step,nearest,42.06429250594897,42.2,1884.9967328400082,0.2737041895999968,13234.384206137376,6
powerlaw,False,clean,6,11198,12.5,spline,nearest,,239.20000000000002,1822.923025414495,,13149.477251907505,11
powerlaw,False,clean,6,11198,12.5,exponential,superposition,15.32618864787106,,1866.5487770151196,0.7317738952608127,13212.599393010383,6
powerlaw,False,clean,7,11194,12.5,exponential,nearest,55.294592665453365,38.400000000000006,1489.7399634915114,0.8923470205228422,12771.435071728645,6
powerlaw,False,clean,7,11194,12.5,gaussian,nearest,32.31685206623058,38.2,1494.8933235953225,0.5285649099433396,12777.315986150592,6
powerlaw,False,clean,7,11194,12.5,powerlaw,nearest,36.61059532386145,57.800000000000004,1491.1584263069758,1.647523375087013,12770.771602774163,7
powerlaw,False,clean,7,11194,12.5,step,nearest,36.012661273651375,36.2,1553.1501617270983,0.25950662748696174,12843.986197206294,6
powerlaw,False,clean,7,11194,12.5,spline,nearest,,240.8,1492.832696843754,,12763.5568783817,11
powerlaw,False,clean,7,11194,12.5,exponential,superposition,14.18093873026609,,1571.8291614516943,0.6655575823859627,12865.43635735398,6
powerlaw,False,clean,8,11302,12.5,exponential,nearest,32.42720272017197,22.6,1691.0069480061072,0.8575081507747994,13109.814307937928,6
powerlaw,False,clean,8,11302,12.5,gaussian,nearest,26.116435337645783,30.8,1696.6002240212297,0.5297076852461338,13116.303863536245,6
powerlaw,False,clean,8,11302,12.5,powerlaw,nearest,26.329633758153705,24.200000000000003,1692.589661664017,1.2062958352058744,13109.330283387493,7
powerlaw,False,clean,8,11302,12.5,step,nearest,26.39602135167994,26.400000000000002,1754.5845245468424,0.30412560365897,13183.769267858632,6
powerlaw,False,clean,8,11302,12.5,spline,nearest,,244.0,1691.2776218115603,,13098.533581080492,11
powerlaw,False,clean,8,11302,12.5,exponential,superposition,14.18093873026609,,1740.193391509581,0.7616804476784208,13166.99271193724,6
powerlaw,False,clean,9,11272,12.5,exponential,nearest,49.37775436870918,34.4,1764.658849971346,0.8147856840104903,13165.926631733566,6
powerlaw,False,clean,9,11272,12.5,gaussian,nearest,28.91481724164049,34.2,1764.6603626128824,0.4919830020296292,13165.92839852995,6
powerlaw,False,clean,9,11272,12.5,powerlaw,nearest,304.1379716366219,37.2,1766.6600940251956,0.8705514317630687,13165.928084813999,7
powerlaw,False,clean,9,11272,12.5,step,nearest,42.06429250594897,42.2,1807.8096962932748,0.25143525092666896,13216.424297644662,6
powerlaw,False,clean,9,11272,12.5,spline,nearest,,238.4,1767.1770351678992,,13157.190618555538,11
powerlaw,False,clean,9,11272,12.5,exponential,superposition,17.901628468571026,,1795.9857671596847,0.5381831887844044,13202.568004878387,6
powerlaw,False,clean,10,11308,12.5,exponential,nearest,43.16351080358896,30.0,1524.0563663794435,0.8358424151025471,12923.523861587126,6
powerlaw,False,clean,10,11308,12.5,gaussian,nearest,31.562890186373703,37.2,1525.8251893588383,0.5297237600103152,12925.545546583231,6
powerlaw,False,clean,10,11308,12.5,powerlaw,nearest,255.41152835432362,31.400000000000002,1526.164903544919,0.8905957113173969,12923.647905571877,7
powerlaw,False,clean,10,11308,12.5,step,nearest,45.46139677689064,45.6,1588.423915487531,0.27424875046783564,12997.29708453393,6
powerlaw,False,clean,10,11308,12.5,spline,nearest,,247.20000000000002,1526.3173568707514,,12914.68223995189,11
powerlaw,False,clean,10,11308,12.5,exponential,superposition,19.347360582543775,,1563.3724555594831,0.5209101552851327,12968.535069250145,6
powerlaw,False,clean,11,11178,12.5,exponential,nearest,39.44606211274713,27.400000000000002,1684.597902888019,0.8805698997276868,12979.895474609295,6
powerlaw,False,clean,11,11178,12.5,gaussian,nearest,27.929786870848123,33.0,1690.5408218275495,0.544543309428148,12986.798227882085,6
powerlaw,False,clean,11,11178,12.5,powerlaw,nearest,18.51491638756289,35.0,1685.866605260646,1.572143445198256,12979.046319459165,7
powerlaw,False,clean,11,11178,12.5,step,nearest,36.012661273651375,36.2,1745.3878590782895,0.2814771103953915,13050.67707529285,6
powerlaw,False,clean,11,11178,12.5,spline,nearest,,184.4,1692.1296939515573,,12977.029706384457,11
powerlaw,False,clean,11,11178,12.5,exponential,superposition,15.32618864787106,,1745.9057266696093,0.6976057532223904,13051.281716486525,6
powerlaw,False,clean,12,11217,12.5,exponential,nearest,40.788630987881795,28.400000000000002,1951.7655067862606,0.8293706961003786,13332.211819118767,6
powerlaw,False,clean,12,11217,12.5,gaussian,nearest,27.338849300088945,32.2,1956.4456235334767,0.5100694469114959,13337.775635340704,6
powerlaw,False,clean,12,11217,12.5,powerlaw,nearest,20.834744503119495,38.400000000000006,1952.8112699578344,1.4891751877260109,13331.077688210347,7
powerlaw,False,clean,12,11217,12.5,step,nearest,33.321614053498976,33.4,2001.5935956604203,0.2661887866445032,13391.567826854836,6
powerlaw,False,clean,12,11217,12.5,spline,nearest,,240.0,1950.7699774280372,,13319.149244475562,11
powerlaw,False,clean,12,11217,12.5,exponential,superposition,15.32618864787106,,1993.6735151197165,0.6913701439219245,13382.11566848608,6
powerlaw,False,clean,13,11183,12.5,exponential,nearest,16.60945002493558,11.600000000000001,1364.8952855159105,1.0142184729974688,12618.875823367594,6
powerlaw,False,clean,13,11183,12.5,gaussian,nearest,18.748585439829967,22.200000000000003,1361.3820886771975,0.5395509053683352,12614.912161405342,6
powerlaw,False,clean,13,11183,12.5,powerlaw,nearest,84.56070502262601,10.4,1368.3931164032058,1.125805760190322,12620.566086070516,7
powerlaw,False,clean,13,11183,12.5,step,nearest,26.39602135167994,26.400000000000002,1388.6595946215002,0.3026953316452965,12645.719936625663,6
powerlaw,False,clean,13,11183,12.5,spline,nearest,,242.0,1365.1134461968547,,12607.84284059086,11
powerlaw,False,clean,13,11183,12.5,exponential,superposition,13.121267647941632,,1387.4847087780645,0.8156361036863854,12644.391447230308,6
powerlaw,False,clean,14,11114,12.5,exponential,nearest,36.69965855863091,25.6,1819.9521874018287,0.8366001074501187,13074.960951260664,6
powerlaw,False,clean,14,11114,12.5,gaussian,nearest,27.41276176665948,32.4,1823.7983130260416,0.5188606840227712,13079.486472649016,6
powerlaw,False,clean,14,11114,12.5,powerlaw,nearest,214.23535010914657,26.400000000000002,1821.932572060035,0.8923038932761029,13074.937874996342,7
powerlaw,False,clean,14,11114,12.5,step,nearest,30.831655419554103,31.0,1886.3928715303168,0.2651971400102093,13153.358571507679,6
powerlaw,False,clean,14,11114,12.5,spline,nearest,,,1827.9970914428286,,13072.661099268733,11
powerlaw,False,clean,14,11114,12.5,exponential,superposition,14.18093873026609,,1869.6257872215444,0.7482679596897768,13133.529779461647,6
powerlaw,False,confounded,0,11079,12.5,exponential,nearest,25.15350941578063,17.6,5785.1572914216395,1.486154657641871,18652.142325017936,6
powerlaw,False,confounded,0,11079,12.5,gaussian,nearest,26.910253119424056,31.8,5796.758192878897,0.8947680111789897,18671.6833478574,6
powerlaw,False,confounded,0,11079,12.5,powerlaw,nearest,121.39182542685155,15.0,5787.047809408772,1.6128031623718722,18651.958006577985,7
powerlaw,False,confounded,0,11079,12.5,step,nearest,30.831655419554103,31.0,5859.364064002719,0.6237731287463152,18777.49308133431,6
powerlaw,False,confounded,0,11079,12.5,spline,nearest,,13.700000000000001,5762.85130724613,,18597.83253867474,11
powerlaw,False,confounded,0,11079,12.5,exponential,superposition,38.92103695602845,,5696.202027090629,0.15291420404471784,18502.98057653785,6
powerlaw,False,confounded,1,11033,12.5,exponential,nearest,20.359356595289693,14.200000000000001,4992.104673101345,1.2774636136209594,17323.98829953337,6
powerlaw,False,confounded,1,11033,12.5,gaussian,nearest,23.941882606326285,28.200000000000003,4988.9690099963955,0.7378437848443918,17319.06538896677,6
powerlaw,False,confounded,1,11033,12.5,powerlaw,nearest,95.17806956036013,11.8,4998.105583630988,1.4546348776995264,17330.27165818661,7
powerlaw,False,confounded,1,11033,12.5,step,nearest,33.321614053498976,33.4,5018.4815953551615,0.48574257484824074,17365.45482307454,6
powerlaw,False,confounded,1,11033,12.5,spline,nearest,,16.2,4972.618269382591,,17277.750638135778,11
powerlaw,False,confounded,1,11033,12.5,exponential,superposition,12.14078051980196,,5063.746210724415,0.6723685956503469,17436.845674900786,6
powerlaw,False,confounded,2,11258,12.5,exponential,nearest,27.064756764747543,18.8,5318.213157357769,1.6536422175911702,18033.471531176536,6
powerlaw,False,confounded,2,11258,12.5,gaussian,nearest,25.088004415946727,29.6,5335.34305846697,1.1098007415908258,18060.931712330734,6
powerlaw,False,confounded,2,11258,12.5,powerlaw,nearest,3.0000000000000004,4.4,5290.573342714968,4.370377880435937,17986.05584906644,7
powerlaw,False,confounded,2,11258,12.5,step,nearest,36.012661273651375,36.2,5411.71851734521,0.6867190292005321,18183.875537551437,6
powerlaw,False,confounded,2,11258,12.5,spline,nearest,,20.8,5243.7734957782595,,17898.719009183515,11
powerlaw,False,confounded,2,11258,12.5,exponential,superposition,12.14078051980196,,5492.809974749279,0.8736762656326853,18315.326982283215,6
powerlaw,False,confounded,3,11175,12.5,exponential,nearest,18.717081866450496,13.0,6262.700049911974,1.5999103569533846,19547.490796734142,6
powerlaw,False,confounded,3,11175,12.5,gaussian,nearest,22.001886237611227,26.0,6258.493088398682,0.9211685615918449,19540.133296588076,6
powerlaw,False,confounded,3,11175,12.5,powerlaw,nearest,91.0103739248958,11.200000000000001,6266.848830500755,1.8326159112386593,19551.249839895972,7
powerlaw,False,confounded,3,11175,12.5,step,nearest,33.321614053498976,33.4,6297.177404688395,0.5865843252430433,19607.89227157228,6
powerlaw,False,confounded,3,11175,12.5,spline,nearest,,23.900000000000002,6238.519322832103,,19487.792661157353,11
powerlaw,False,confounded,3,11175,12.5,exponential,superposition,198.8370515862845,,6334.014595966344,0.015829242255387347,19672.63423838562,6
powerlaw,False,confounded,4,11144,12.5,exponential,nearest,23.51584730530531,16.400000000000002,5773.305570813348,1.3940454036340624,18684.774360778865,6
powerlaw,False,confounded,4,11144,12.5,gaussian,nearest,26.539955675767185,31.400000000000002,5789.124603834815,0.8323314878003658,18711.316441537147,6
powerlaw,False,confounded,4,11144,12.5,powerlaw,nearest,10.518212875353619,6.2,5771.732317030799,3.072427936756359,18678.78416535132,7
powerlaw,False,confounded,4,11144,12.5,step,nearest,28.527759021034033,28.6,5845.210150842822,0.6097061262376967,18805.72416331907,6
powerlaw,False,confounded,4,11144,12.5,spline,nearest,,12.200000000000001,5767.0464117754855,,18657.533046741017,11
powerlaw,False,confounded,4,11144,12.5,exponential,superposition,10.394132182195595,,5838.517529360937,1.1742857847159376,18794.433620599062,6
powerlaw,False,confounded,5,11314,12.5,exponential,nearest,16.674057269203526,11.600000000000001,6222.157113209165,1.677939985545302,19584.83433486971,6
powerlaw,False,confounded,5,11314,12.5,gaussian,nearest,19.188331207307563,22.6,6218.123616745022,0.942152819187848,19577.853489846097,6
powerlaw,False,confounded,5,11314,12.5,powerlaw,nearest,81.43375576319781,10.0,6225.562499324666,1.800512914999765,19587.267246643034,7
powerlaw,False,confounded,5,11314,12.5,step,nearest,22.598525240277887,22.6,6246.994680216535,0.6745833008531448,19627.87605002696,6
powerlaw,False,confounded,5,11314,12.5,spline,nearest,,22.0,6207.6963217117745,,19542.53779435832,11
powerlaw,False,confounded,5,11314,12.5,exponential,superposition,11.233560322437711,,6272.736780867909,0.8846412001110272,19672.585082627764,6
powerlaw,False,confounded,6,11149,12.5,exponential,nearest,20.791306162566986,14.600000000000001,5510.380995005383,1.6619485552834656,18253.247156455098,6
powerlaw,False,confounded,6,11149,12.5,gaussian,nearest,24.26607033375111,28.6,5512.455059010598,0.9537411929612776,18256.643149328862,6
powerlaw,False,confounded,6,11149,12.5,powerlaw,nearest,100.2079974511977,12.4,5514.303822166856,1.9039883050429829,18256.395498565544,7
powerlaw,False,confounded,6,11149,12.5,step,nearest,38.92103695602845,39.0,5565.03007417774,0.5857105347402761,18342.938781641384,6
powerlaw,False,confounded,6,11149,12.5,spline,nearest,,18.8,5488.069744279982,,18200.423456275355,11
powerlaw,False,confounded,6,11149,12.5,exponential,superposition,15.32618864787106,,5594.82663299614,0.5717356314300251,18392.027261544623,6
powerlaw,False,confounded,7,11236,12.5,exponential,nearest,17.543719967183996,12.200000000000001,5759.6023638900615,1.3369355674776267,18736.61206540296,6
powerlaw,False,confounded,7,11236,12.5,gaussian,nearest,22.009554308820935,26.0,5759.209819094034,0.7146139495862676,18735.95748805468,6
powerlaw,False,confounded,7,11236,12.5,powerlaw,nearest,76.76200065267105,9.600000000000001,5764.69803516473,1.6396540820638408,18741.774968812926,7
powerlaw,False,confounded,7,11236,12.5,step,nearest,33.321614053498976,33.4,5784.7439626070845,0.4447913041745434,18778.583924152827,6
powerlaw,False,confounded,7,11236,12.5,spline,nearest,,13.3,5719.4324590898295,,18653.13764981256,11
powerlaw,False,confounded,7,11236,12.5,exponential,superposition,11.233560322437711,,5787.010130083305,0.7442573374594627,18782.37172300361,6
powerlaw,False,confounded,8,11187,12.5,exponential,nearest,19.69399038356533,13.8,5793.797587460749,1.3835865994819072,18753.96942083902,6
powerlaw,False,confounded,8,11187,12.5,gaussian,nearest,22.024230638688774,26.0,5793.917027938457,0.7887292860011057,18754.16965280688,6
powerlaw,False,confounded,8,11187,12.5,powerlaw,nearest,92.74094977567933,11.4,5797.735046114689,1.5864100679450086,18757.21767210706,7
powerlaw,False,confounded,8,11187,12.5,step,nearest,30.831655419554103,31.0,5810.439473302803,0.533888660525419,18781.888762560375,6
powerlaw,False,confounded,8,11187,12.5,spline,nearest,,13.600000000000001,5786.511020469616,,18725.012470704398,11
powerlaw,False,confounded,8,11187,12.5,exponential,superposition,28.527759021034033,,5804.410170724598,0.15559035915977668,18771.768875220798,6
powerlaw,False,confounded,9,11258,12.5,exponential,nearest,31.829002785642743,22.200000000000003,6391.135495378562,1.0078753780507712,19836.67831134194,6
powerlaw,False,confounded,9,11258,12.5,gaussian,nearest,29.373077658783338,34.6,6402.987651807909,0.6735245034777217,19857.572894357712,6
powerlaw,False,confounded,9,11258,12.5,powerlaw,nearest,3.0000000000000004,7.6000000000000005,6368.145722101484,2.183538149620409,19792.694981839428,7
powerlaw,False,confounded,9,11258,12.5,step,nearest,38.92103695602845,39.0,6439.372171134213,0.4435318360785665,19921.854030791346,6
powerlaw,False,confounded,9,11258,12.5,spline,nearest,,13.100000000000001,6313.81133189221,,19683.407697162547,11
powerlaw,False,confounded,9,11258,12.5,exponential,superposition,399.9999999999999,,6394.636437360337,0.008030133471432945,19842.847955959398,6
powerlaw,False,confounded,10,11228,12.5,exponential,nearest,22.07162381316114,15.4,6223.200176172459,1.59151301853246,19519.63740999255,6
powerlaw,False,confounded,10,11228,12.5,gaussian,nearest,21.902601844414185,25.8,6233.923098263215,1.0103267186433027,19538.28788461531,6
powerlaw,False,confounded,10,11228,12.5,powerlaw,nearest,3.678077892681725,3.8000000000000003,6213.46517263955,4.488826183173262,19499.247015225043,7
powerlaw,False,confounded,10,11228,12.5,step,nearest,38.92103695602845,39.0,6298.437364977116,0.5907468647245487,19650.874861008542,6
powerlaw,False,confounded,10,11228,12.5,spline,nearest,,17.1,6190.288717984416,,19445.179133331087,11
powerlaw,False,confounded,10,11228,12.5,exponential,superposition,14.18093873026609,,6298.133000840648,0.6896466400715262,19650.34218016662,6
powerlaw,False,confounded,11,11158,12.5,exponential,nearest,19.824364758302043,13.8,6054.1358676066375,1.7441052041284286,19172.64558560807,6
powerlaw,False,confounded,11,11158,12.5,gaussian,nearest,23.991045003417312,28.400000000000002,6050.529804282927,0.9481915995664708,19166.450335273727,6
powerlaw,False,confounded,11,11158,12.5,powerlaw,nearest,89.80076924341766,11.0,6063.2533780462345,1.9856421388416974,19184.87941225048,7
powerlaw,False,confounded,11,11158,12.5,step,nearest,38.92103695602845,39.0,6105.9220677508265,0.5719541417332283,19261.83595038961,6
powerlaw,False,confounded,11,11158,12.5,spline,nearest,,11.8,5947.151949914561,,18972.68371128073,11
powerlaw,False,confounded,11,11158,12.5,exponential,superposition,13.121267647941632,,6139.3679570496515,0.7672847392508434,19319.659550557164,6
powerlaw,False,confounded,12,11162,12.5,exponential,nearest,30.522069782716137,21.200000000000003,5379.5529401643535,1.13162567672217,18051.220845765394,6
powerlaw,False,confounded,12,11162,12.5,gaussian,nearest,30.854104883585155,36.4,5393.69297395735,0.7258093389517225,18074.102642333775,6
powerlaw,False,confounded,12,11162,12.5,powerlaw,nearest,59.14548866541368,15.4,5380.025226354621,1.4573934541149896,18048.750391343972,7
powerlaw,False,confounded,12,11162,12.5,step,nearest,45.46139677689064,45.6,5439.244482586585,0.46850613709855093,18148.0127710259,6
powerlaw,False,confounded,12,11162,12.5,spline,nearest,,15.3,5382.454746728694,,18039.745274623616,11
powerlaw,False,confounded,12,11162,12.5,exponential,superposition,15.32618864787106,,5455.867164293496,0.46604022146020707,18175.059301849044,6
powerlaw,False,confounded,13,11193,12.5,exponential,nearest,27.826258036520166,19.400000000000002,5664.487039491025,1.3789682704079682,18543.361768163755,6
powerlaw,False,confounded,13,11193,12.5,gaussian,nearest,27.951048740866153,33.0,5677.780507911403,0.8845484367598228,18565.398043902875,6
powerlaw,False,confounded,13,11193,12.5,powerlaw,nearest,133.65816370415678,16.400000000000002,5665.985856719302,1.5680404354770614,18542.53148089639,7
powerlaw,False,confounded,13,11193,12.5,step,nearest,36.012661273651375,36.2,5728.768923681353,0.6091663742731898,18650.163488515165,6
powerlaw,False,confounded,13,11193,12.5,spline,nearest,,16.6,5660.94766779855,,18520.944750327242,11
powerlaw,False,confounded,13,11193,12.5,exponential,superposition,8.898767558209386,,5797.878861168506,1.4473618602777893,18765.67308880156,6
powerlaw,False,confounded,14,11216,12.5,exponential,nearest,19.037281799925967,13.200000000000001,5752.098696525627,1.1513204483235764,18707.803097956363,6
powerlaw,False,confounded,14,11216,12.5,gaussian,nearest,21.787673641209967,25.8,5753.133102729606,0.6602753990903097,18709.528522347275,6
powerlaw,False,confounded,14,11216,12.5,powerlaw,nearest,92.41336925796709,11.4,5754.362992088516,1.320684659299234,18708.24393672293,7
powerlaw,False,confounded,14,11216,12.5,step,nearest,24.42357784516539,24.6,5775.362930827249,0.5037487063580078,18746.64710619401,6
powerlaw,False,confounded,14,11216,12.5,spline,nearest,,18.1,5756.594358027129,,18698.624351764745,11
powerlaw,False,confounded,14,11216,12.5,exponential,superposition,16.563928731234586,,5758.665101851938,0.3323638607426381,18718.758784844435,6
powerlaw,True,clean,0,11276,12.5,exponential,nearest,56.15007866022523,39.0,2376.768142884916,1.7360816946959603,13904.550198191939,6
powerlaw,True,clean,0,11276,12.5,gaussian,nearest,33.995697588352016,40.2,2390.76734209833,1.0401144299982938,13921.823473217562,6
powerlaw,True,clean,0,11276,12.5,powerlaw,nearest,52.46211957641971,56.6,2378.566055857768,2.7618385002252097,13904.301004857962,7
powerlaw,True,clean,0,11276,12.5,step,nearest,49.13285054333422,49.2,2634.7159455837827,0.5170190984293593,14226.29430548241,6
powerlaw,True,clean,0,11276,12.5,spline,nearest,,243.4,2378.62169124934,,13894.50835373656,11
powerlaw,True,clean,0,11276,12.5,exponential,superposition,36.012661273651375,,1882.9646095794997,0.6770244430503414,13308.776445782016,6
powerlaw,True,clean,1,11265,12.5,exponential,nearest,35.82384375002987,25.0,2128.2435617116457,1.5135107450119076,13590.66406990196,6
powerlaw,True,clean,1,11265,12.5,gaussian,nearest,28.002360815168082,33.0,2126.0736840569202,0.9557889748697977,13588.046472187483,6
powerlaw,True,clean,1,11265,12.5,powerlaw,nearest,208.3939535992623,25.6,2131.6041843220623,1.6089941086954127,13592.305692770686,7
powerlaw,True,clean,1,11265,12.5,step,nearest,36.012661273651375,36.2,2294.0329366784335,0.497453201634939,13792.159823038492,6
powerlaw,True,clean,1,11265,12.5,spline,nearest,,,2122.8830741796264,,13572.145031912773,11
powerlaw,True,clean,1,11265,12.5,exponential,superposition,36.012661273651375,,1606.9838997041402,0.6501243197407416,12976.118064976605,6
powerlaw,True,clean,2,11268,12.5,exponential,nearest,64.38074318777363,44.800000000000004,2614.0722312255234,1.7781478647685711,14192.521690143896,6
powerlaw,True,clean,2,11268,12.5,gaussian,nearest,34.21720894698494,40.400000000000006,2632.307019976586,1.0313773361167304,14215.507770326547,6
powerlaw,True,clean,2,11268,12.5,powerlaw,nearest,47.7066558450898,69.2,2614.4348006934742,3.510643409444208,14190.459427107411,7
powerlaw,True,clean,2,11268,12.5,step,nearest,36.012661273651375,36.2,2856.4781356954195,0.4980091657515232,14501.149982481862,6
powerlaw,True,clean,2,11268,12.5,spline,nearest,,238.20000000000002,2613.1533195270044,,14178.775521135114,11
powerlaw,True,clean,2,11268,12.5,exponential,superposition,38.92103695602845,,2108.9134137963633,0.6127555619596192,13570.304440186994,6
powerlaw,True,clean,3,11277,12.5,exponential,nearest,62.81917693883228,43.6,2326.2655648122272,1.7318636322784091,13843.390075511572,6
powerlaw,True,clean,3,11277,12.5,gaussian,nearest,36.03913629434467,42.6,2340.0834980863633,1.0446467470978427,13860.363054331083,6
powerlaw,True,clean,3,11277,12.5,powerlaw,nearest,199.70323245769515,50.6,2328.196717846068,1.9977043393188685,13843.305560791454,7
powerlaw,True,clean,3,11277,12.5,step,nearest,42.06429250594897,42.2,2569.019900544193,0.4943257689049339,14144.620391074799,6
powerlaw,True,clean,3,11277,12.5,spline,nearest,,209.20000000000002,2332.4871383367035,,13838.752541611364,11
powerlaw,True,clean,3,11277,12.5,exponential,superposition,38.92103695602845,,1847.6871994079843,0.6188109986475805,13268.189732270084,6
powerlaw,True,clean,4,11338,12.5,exponential,nearest,63.3616834921789,44.0,2042.1962391109928,1.6324857984201562,13558.921570190798,6
powerlaw,True,clean,4,11338,12.5,gaussian,nearest,34.15177279662918,40.400000000000006,2055.1736474586482,0.9456545934121475,13574.449917483156,6
powerlaw,True,clean,4,11338,12.5,powerlaw,nearest,47.61431880673177,69.2,2043.4288776933504,3.2230867883926857,13558.003926762349,7
powerlaw,True,clean,4,11338,12.5,step,nearest,38.92103695602845,39.0,2222.4806745859537,0.45873724441161123,13776.243895227555,6
powerlaw,True,clean,4,11338,12.5,spline,nearest,,145.5,2042.993550026098,,13547.920695797078,11
powerlaw,True,clean,4,11338,12.5,exponential,superposition,38.92103695602845,,1617.175106871074,0.6180321820210404,13060.054803249257,6
powerlaw,True,clean,5,11170,12.5,exponential,nearest,44.16484973727048,30.8,2209.6286366289155,1.5176354932715137,13596.28232644025,6
powerlaw,True,clean,5,11170,12.5,gaussian,nearest,30.509321361551386,36.0,2227.7006534779784,0.9321949625452515,13618.297646069597,6
powerlaw,True,clean,5,11170,12.5,powerlaw,nearest,21.761772162398103,39.6,2209.3482524787946,2.712711959396387,13593.506893845455,7
