gene,corr_zonation,detection_rate
Kdm6a,-0.005702129,0.03075775803240399
Kdm6b,0.0009828899,0.11471546259752503
Kdm7a,-0.010183001,0.057083359715216365
Kdm8,-0.0014610293,0.010475366356415721
Kdr,-0.043313675,0.09461598531056753
Keap1,0.0037367544,0.051370802642409404
Khdrbs1,-0.0065804846,0.06001702510851748
Khdrbs2,-0.000168108,0.000457285972576912
Khsrp,-0.012033667,0.0853788086645139
Kif19a,-0.0037439805,0.0008371850882561927
Kif1b,0.08709045,0.3153655121954651
Kif1c,0.0013630798,0.48963367876012187
Kif20a,-0.0055638636,0.00506532154239041
Kif20b,-0.0013821693,0.0018502493967342745
Kif21b,-0.010626523,0.010559788382122228
Kif24,-0.0002537457,0.0019698472664851593
Kif2a,-0.002064328,0.07510746220355558
Kif2b,0.00013201394,0.00012663303855976025
Kif2c,-0.0024091078,0.002398992563826569
Kif3a,-0.0046787816,0.0023638167197821912
Kif3b,-0.001718371,0.031046199953567884
Kif4,-0.004674961,0.0018994955783964036
Kif5a,0.011187043,0.003193966639229508
Kif5b,-0.010167338,0.12815263502247737
Kif5c,-0.001809493,0.0004994969854301654
Kifap3,-0.0026901579,0.007492454781452481
Kirrel,0.0019469198,0.004375874999120604
Kiss1,0.021201456,0.0008301499194473172
Kiss1r,0.00040854537,0.001955776928867408
Kit,0.028808258,0.01646933018157771
Kitl,-0.006694514,0.014865311693154077
Kl,0.01037963,0.00061909485518105
Klb,-0.019014811,0.08881197104324519
Klc1,0.008284812,0.07189942522670832
Klc2,-0.007047655,0.038813026318566514
Klc3,-0.005127899,0.0011959786975088468
Klf1,0.01879378,0.022871333797654474
Klf10,-0.03621739,0.0500200502311053
Klf11,0.010359275,0.069655206376677
Klf12,0.029918993,0.10866521742189204
Klf15,0.05950396,0.32178158614915964
Klf17,0.0019827152,0.00018994955783964036
Klf4,-0.014318309,0.011396973470378421
Klf5,0.0006696607,0.003559795417291038
Klf6,-0.025056003,0.03737081671274702
Klhl18,-0.0029498232,0.015491441717144002
Klhl21,0.046529617,0.1246280154492307
Klhl22,0.010198527,0.01684219412844811
Klhl3,-0.045379363,0.05535974335704185
Klhl36,-0.013024561,0.02270248974624146
Klhl41,0.005637685,0.0008090444130206904
Klk11,-0.0036224197,0.0002251254018840182
Klk1b4,-0.017840961,0.0034894437292022824
Klk5,-0.0007421129,4.2211012853253414e-05
Klk6,-0.0009892017,7.035168808875568e-05
Klra8,-0.0043880944,0.0008723609323005706
Klrb1,-0.0007276194,8.442202570650683e-05
Klrb1c,-0.006961753,0.0010341698149047087
Klrc1,-0.006778827,0.001941706591249657
Klrd1,9.479273e-05,0.00023216057069289377
Klrg1,0.0036981148,0.0004221101285325341
Klrk1,-0.011834076,0.0037778856503661805
Kmt2a,-0.006040458,0.05609140091316491
Kmt2b,-0.007599634,0.09453156328486102
Kmt2c,0.0013789318,0.06616576264747473
Kmt2d,-0.004655995,0.12073053192911364
Kmt2e,0.0026624945,0.16023300479094996
Kmt5b,-0.0038036662,0.05928536755239442
Kmt5c,-0.017232701,0.02987836193129454
Kndc1,0.005866283,0.00016884405141301366
Knl1,0.0022001718,0.0008090444130206904
Knstrn,-0.0012808405,0.004460297024827111
Kpna2,0.0032983464,0.05856074516508024
Kpnb1,-0.027891017,0.23099273267062043
Kras,-0.015621148,0.11216169631990319
Kras_ALT_235:GA,-0.0032279154,4.2211012853253414e-05
Kras_ALT_235:GT,-0.0021162748,2.1105506426626707e-05
Kras_WT_235,-0.003807214,0.005944717643499855
Kremen1,0.011247341,0.007450243768599227
Kremen2,-0.0034397496,0.0003447232716349029
Krit1,0.0027533558,0.03078589870763949
Krt19,-0.0035843777,0.0035316547420555355
Krt2,0.0017986236,7.035168808875568e-05
Krt20,0.00020374802,0.00021105506426626706
Krt28,-0.00045430323,0.00023919573950176935
Krt4,0.0015265404,0.000717587218505308
Krt40,-0.0041947933,4.2211012853253414e-05
Krt5,-0.0014666531,0.00019698472664851592
Krt7,-0.0015230349,0.0002532660771195205
Krt71,0.0006537082,0.0001547737137952625
Krt76,0.003886566,0.0001336682073686358
Krt78,0.00598736,0.0003658287780615296
Krt79,0.007209583,0.0004994969854301654
Krt82,0.0014499236,9.849236332425796e-05
Ksr2,-0.016034551,0.002335676044546689
Kyat1,-0.047733232,0.20900783014288427
L1cam,-0.002438514,0.0006261300239899256
L3hypdh,0.0013223157,0.03647031510521095
L3mbtl2,0.007556033,0.03745523873845353
Lacc1,-0.013818772,0.0160683255594718
Lag3,-0.00057746744,0.020774853492609557
Lama1,-0.02908192,0.014365814707723912
Lama2,-0.005894713,0.003137685288758504
Lama3,0.0133513855,0.014182900318693147
Lama4,-0.049500495,0.023539674834497655
Lama5,-0.015710095,0.008822101686329964
Lamb1,0.009709819,0.012635163180740521
Lamb2,-0.018249594,0.016975862335816747
Lamb3,-0.010701673,0.01584320015758778
Lamc1,-0.032101862,0.07301098189851066
Lamp1,-0.08299024,0.7872494600507939
Lamp2,-0.0018051732,0.5723180177708365
Lamp3,-0.004262636,0.0005839190111366722
Lamp5,-0.00048508705,2.8140675235502276e-05
Lamtor1,0.0009518628,0.14192046038144684
Lamtor2,0.0052124993,0.23871031285395694
Lamtor3,0.008356679,0.02304017784906749
Lamtor4,-0.00010363686,0.42407294063021045
Lamtor5,-0.019993125,0.06776978113589835
Lancl2,-0.0025039325,0.018235157552605474
Laptm4b,0.014881969,0.07334163483252781
Large1,-0.009929103,0.019065307472052793
Large2,-0.011007607,0.002061304461000542
Lasp1,-0.052242007,0.19763899734774135
Lat,-0.006684661,0.011952751806279591
Lats1,0.001490515,0.12415665913903604
Lats2,0.006381736,0.04740296743420359
Lbr,-0.019227767,0.054818035358758434
Lbx1,0.00036805894,0.00021809023307514265
Lck,-0.011717208,0.0038482373384549364
Lcp2,-0.023663152,0.025502486932173937
Ldah,0.015501025,0.19568322041887395
Ldb1,0.0079985205,0.15722195254075122
Ldb2,-0.04231628,0.024046206988736694
Ldha,-0.107366756,0.6109692352067988
Ldhb,0.008916723,0.015076366757420344
Ldlr,-0.036668606,0.19969326663993303
Ldlrad4,-0.0036315084,0.02151354621754149
Lect2,0.46183816,0.23004298488142222
Lef1,-0.003924384,0.0012592952167887268
Lefty1,-0.0069608893,0.0011185918406112156
Lefty2,-0.003658669,0.0003798991156792807
Leo1,-0.01358153,0.038018052243163576
Lep,0.0029611113,0.00014070337617751137
Lepr,-0.04704173,0.07816072546660757
Leprot,-0.015865855,0.05617582293887142
Letmd1,0.040277302,0.11941495536185391
Lfng,0.0031470128,0.014668326966505562
Lgals9,-0.052904867,0.5041261265064055
Lgi3,-0.0045714113,0.0004361804661502853
Lgr4,-0.04446367,0.12182098309448935
Lgr5,0.15183657,0.012599987336696143
Lgr6,-0.0017623522,0.0002251254018840182
Lhb,-0.00052680384,0.0001618088826041381
Lhcgr,-0.001331047,0.00011959786975088468
Lhfpl5,0.0054048817,0.00028140675235502273
Lhx1,0.0030159778,0.0001829143890307648
Lhx2,0.012560879,0.009384915191040009
Lhx3,0.00564974,0.0001336682073686358
Lhx4,0.002834764,0.0005206024918567921
Lhx5,0.001153531,4.2211012853253414e-05
Lhx6,0.03163236,0.02684620417466917
Lhx8,0.003701581,0.0002743715835461472
Lhx9,0.0030471887,0.0010974863341845888
Lif,0.006981515,0.006542706992254279
Lifr,-0.009744388,0.44355332306198686
Lig4,-0.0032981918,0.008224112337575541
Lilra5,-0.032730434,0.027029118563699935
Lima1,0.011530234,0.1385435793531866
Limd1,0.0009478937,0.08051047184877201
Limk1,-0.004574623,0.01229043990910562
Limk2,-0.0035199379,0.011678380222733445
Lin28a,0.0037375835,0.0005628135047100455
Lin28b,0.0002976449,0.00017587922022188921
Lin7a,0.0136455,0.18666413400589546
Lin7c,0.010297548,0.13708026424094047
Lingo1,0.00578104,0.0006261300239899256
Lipe,-0.00924486,0.04351251908289539
Lipg,0.0075581423,0.13817775057512505
Lipm,0.0037747007,0.00028140675235502273
Litaf,-0.008352662,0.22111535566295915
Llgl2,0.01450541,0.051764772095706436
Lmna,0.006944704,0.09478482936198054
Lmnb1,0.00988176,0.020598974272387667
Lmnb2,-0.007835567,0.013233152529494946
Lmo2,2.6689335e-05,0.019726613340087094
Lmo4,-0.0013580001,0.1054220046010004
Lmx1a,0.0023978294,9.14571945153824e-05
Lmx1b,-0.0037335856,0.0002743715835461472
Lnpk,0.003541496,0.015238175640024483
Lox,0.001054315,0.0005206024918567921
Loxl1,0.0059612417,0.0008723609323005706
Loxl4,-0.0033569862,0.0038271318320283096
Lpar1,0.009594857,0.0022090430059869288
Lpar2,-0.021653468,0.014105513461795515
Lpar5,-0.0046358793,0.00117487319108222
Lpar6,-0.016539272,0.0766551993415082
Lpin1,-0.026666502,0.32259063056218035
Lpin2,0.081618175,0.46659350091105434
Lpin3,-0.003024779,0.0034190920411135265
Lpl,0.08878494,0.03251655023462288
Lpp,-0.02195707,0.14697171158621952
Lrat,-0.0158974,0.06792455484969362
Lratd2,0.0023127608,0.024208015871340832
Lrig1,-0.029712075,0.04655171200832964
Lrp1,0.10271421,0.7380947355831803
Lrp12,-0.002496425,0.010728632433535243
Lrp2,0.002171915,0.00018994955783964036
Lrp5,0.088212885,0.09594563221544501
Lrp6,-0.063111775,0.1997847238344484
Lrp8,-0.006284114,0.0011185918406112156
Lrpprc,-0.023245243,0.24274146458144263
Lrrc15,-0.0030652469,0.0001125627009420091
Lrrc26,0.0012023201,0.0010341698149047087
Lrrc52,0.0017243032,6.331651927988012e-05
Lrrc6,-0.0022489803,0.00014773854498638695
Lrrk1,0.0106658535,0.02141505385421723
Lrrk2,-0.004521207,0.009187930464391493
Lrrtm1,-0.0041568023,0.0001125627009420091
Lrrtm3,0.036226194,0.0008301499194473172
Lsm14a,0.012988767,0.11703003313564508
Lsr,-0.080832645,0.3877573992387947
Lss,-0.06987859,0.12133555644667694
Lta,-0.003562664,0.0001829143890307648
Lta4h,-0.015353374,0.09985015090437095
Ltb4r1,-0.0065430165,0.00827335851923767
Ltbp1,-0.0018099042,0.006810043406991551
Ltbr,0.015344519,0.14422096058194916
Ltf,0.016978212,0.1503415574456709
Luc7l3,0.0006360134,0.140668200333467
Lum,0.024056075,0.023377865951893517
Lurap1,-0.0083926665,0.0010904511653757132
Lvrn,-0.0002464843,0.0002040198954573915
Ly6g,0.006317639,0.00048542664781241424
Ly6g5b,0.00020188627,0.0027155751602259697
Ly6g6d,0.00096687634,0.0006472355304165524
Ly6g6e,0.0013478396,0.000569848673518921
Ly6h,-0.004090775,0.0005628135047100455
Ly6i,-0.00025403034,0.00021809023307514265
Ly6k,-0.0069322055,0.0010552753213313353
Ly6m,-0.0019618212,0.00011959786975088468
Ly75,-0.010600966,0.014914557874816206
Ly86,-0.024809116,0.011586923028218062
Ly96,-0.014981669,0.03400097085329563
Lyar,0.009549793,0.051736631420470934
Lyg1,-0.0048622224,0.00012663303855976025
Lyn,-0.021794036,0.05607733057554716
Lypd1,0.0036673523,0.00017587922022188921
Lypd6,-0.004361911,0.0012452248791709757
Lypd6b,-0.00095586147,0.00017587922022188921
Lyplal1,0.012105496,0.054937633228509315
Lyst,-0.011331119,0.08951548792413273
Lyve1,-0.040493794,0.027767811288631872
Lyz2,-0.049951497,0.2835173029976854
Lyzl6,-0.0016487426,0.00012663303855976025
Lztr1,0.001766194,0.07333459966371893
Mad1l1,0.0053283847,0.04242206791751968
Mad2l1,-0.005909588,0.0036653229494241716
Mad2l2,0.007828589,0.05086427048817036
Madcam1,-0.0044770064,0.0001125627009420091
Mael,-0.0035769136,0.00012663303855976025
Maf,-0.06236667,0.16643802368037822
Maf1,-0.00963984,0.0639567196414878
Mafa,-0.00031445906,0.000569848673518921
Mafb,-0.006007069,0.16616365209683207
Maff,0.07108581,0.07194163623956157
Mafk,-0.0029235606,0.009884412176470174
Mag,-0.0052438583,0.0009005016075360728
Mageb4,0.004188563,0.00019698472664851592
Magoh,-0.0016407622,0.049379849869497616
Maip1,-0.0005711198,0.03653363162449083
Malt1,-0.0044431095,0.007056274315302195
Maml1,-0.0019197221,0.03457785469562342
Man2b2,-0.053526405,0.12536670817416265
Maoa,0.015904892,0.027528615549130102
Maob,-0.050284363,0.16773249474121132
Map1b,0.005772236,0.0042140661165164656
Map1lc3a,0.076879516,0.1872621233546499
Map2,-0.0061026216,0.006514566317018777
Map2k1,0.0331079,0.13376669973196006
Map2k2,0.0006174195,0.29656050596934075
Map2k3,0.016363706,0.06791751968088475
Map2k4,-0.0016991077,0.036224084196900305
Map2k5,0.008510667,0.04105724516859782
Map3k1,-0.012872875,0.014499482915092548
Map3k11,-0.00031122798,0.09129538563277825
Map3k14,-0.007657936,0.01058792905735773
Map3k15,0.050979465,0.01063717523901986
Map3k5,0.038229335,0.10896772968067368
Map3k7,0.0060947086,0.12516972344751412
Map3k8,-0.01113131,0.010271346460958331
Map4,-0.043547463,0.07720394250860049
Map4k4,-0.058197133,0.07820293647946082
Map6,0.000102811435,0.0002743715835461472
Map7,-0.013836183,0.12628831528812534
Map9,-0.0035548727,0.0011678380222733444
Mapk1,-0.007306594,0.0980772883645343
Mapk10,-0.0028772408,0.00014070337617751137
Mapk11,-0.0077700024,0.0033065293401715176
Mapk14,0.015414092,0.12374158417931239
Mapk3,-0.011716714,0.09892854379040825
Mapk7,-0.0046077617,0.00871657415419683
Mapk8,0.0042564147,0.04374467965358829
Mapk8ip1,-0.016671993,0.011045215029934644
Mapk8ip2,0.0041978112,0.0003306529340171517
Mapk9,0.005630229,0.13501192461113104
Mapkap1,-0.0024701233,0.1441224682186249
Mapkapk2,0.027576253,0.15359180543537143
Mapre1,-0.018662002,0.07185017904504619
Mapre2,-0.09682453,0.05533160268180635
Mapre3,-0.0019166826,0.1661777224344498
Mapt,-0.024753649,0.03013162800841406
March2,0.060703322,0.1835405190547547
March5,0.031131085,0.2325826808214263
Marcks,-0.043427266,0.05203914367925258
Marcksl1,-0.03862114,0.06852254419844804
Marco,-0.05138845,0.025840175034999965
Mark2,-0.008332785,0.04655171200832964
Mark3,0.0032460163,0.09927326706204316
Marveld2,-0.006640428,0.02275173592790359
Mas1,0.012870289,0.000358793609252654
Mast2,-0.0007164993,0.06881098611961194
Mast3,0.00095923524,0.09784512779384141
Matn1,0.0010933366,0.0001336682073686358
Mavs,-0.017015878,0.15818577066756717
Max,-0.0070741335,0.10512652751102762
Maz,-0.0016357813,0.10079286352476027
Mbd2,-0.0048261923,0.3037996946736737
Mbd3,-1.1155111e-05,0.32685394286035896
Mbd5,-0.0014113676,0.017714555060748684
Mbl1,0.1125141,0.32538359257930394
Mbl2,-0.033696517,0.4475422637766193
Mbnl1,-0.009800999,0.22880479517106012
Mboat1,-0.0022572344,0.0023638167197821912
Mboat7,0.012645649,0.20308421800581106
Mbtd1,0.004685977,0.07288434885995089
Mc1r,-0.00077874225,0.0001125627009420091
Mc3r,0.005805919,4.2211012853253414e-05
Mc4r,-0.0005770079,0.00019698472664851592
Mc5r,-0.0022705586,0.0001547737137952625
Mcam,-0.02483447,0.015864305664014408
Mcl1,0.05698824,0.4368417720183196
Mcm2,-0.0002782491,0.006479390472974399
Mcph1,0.018484369,0.012944710608331047
Mctp2,0.015739407,0.039178855096628044
Mcu,0.0051401025,0.06787530866803149
Mcub,-0.00026430786,0.00055577833590117
Mcur1,0.018041536,0.1097134575744145
Mdk,-0.002765769,0.00234974638216444
Mdm2,0.023987288,0.06906425219673146
Mdm4,0.005673423,0.08977578917006114
Mdp1,0.0146505525,0.04904919693548047
Me1,-0.017822245,0.16936465390487046
Meaf6,-0.0033871676,0.01884721723897765
Mecom,-0.034406636,0.009532653736026396
Mecp2,0.003920405,0.06292254982658309
Med1,0.010460542,0.07842102671253597
Med12,-0.016686788,0.03535172326459973
Med14,-0.00916635,0.05689341015737673
Med15,0.009114625,0.08978985950767888
Med21,-0.0005385776,0.08112253153514419
Med24,-0.0059358277,0.018572845655431502
Med6,0.002841205,0.03119393849855427
Medag,0.0016748855,0.0004010046221059074
Mef2a,0.008212528,0.1093405936275441
Mef2c,-0.009650438,0.004776879621226512
Mef2d,-0.0034027426,0.17796866535812528
Megf11,0.0045767864,0.00023216057069289377
Mei4,-0.0010456676,0.0001125627009420091
Meiob,0.00024356415,0.0038130614944105585
Meis1,-0.015525303,0.011270340431818661
Meis2,-0.036950022,0.04216880184040016
Meis3,-0.0095348405,0.006324616759179136
Memo1,-0.003027422,0.11036772827363993
Men1,-0.006453364,0.08785518808523811
Meox1,-0.005263157,0.0002884419211638983
Meox2,-0.0004096844,0.0002462309083106449
Mep1a,0.0020871528,4.924618166212898e-05
Mep1b,-0.0076035345,0.0006542706992254279
Mepe,0.0038587942,0.0002251254018840182
Mertk,0.0022572028,0.07300394672970179
Mesp1,0.008766843,0.0002743715835461472
Mesp2,0.014621987,0.0006753762056520546
Mest,-0.028582562,0.012804007232153535
Met,-9.239044e-05,0.19571839626291831
Metrnl,-0.009404695,0.0035809009237176646
Mettl14,0.00012945253,0.017580886853380048
Mettl21c,-0.0030368057,0.00035175844044377843
Mettl3,-0.0054776515,0.030807004214066118
Mettl7b,0.11139438,0.977670374200629
Mfap5,0.0011020278,0.0003025122587816495
Mfn1,0.009690875,0.14135061170792793
Mfn2,0.07296268,0.1890983024137664
Mfrp,0.00040922628,0.00021809023307514265
Mfsd2a,-0.15351748,0.40860963958830193
Mfsd2b,-0.0015784346,0.011593958197026938
Mia,0.00058492157,0.0013085413984508557
Mia2,-0.062302496,0.6716546013521595
Mib1,-0.014037595,0.2472158319438875
Micu1,-0.0017186069,0.034331623787312776
Micu2,-0.034825172,0.09315970536713028
Miga1,0.0007755226,0.004565824556960244
Miga2,-0.00827866,0.14735864587070766
Minar2,-0.00017050556,0.00023919573950176935
Mindy1,0.0023468279,0.1041556742154028
Mip,-0.001291151,0.00018994955783964036
Misp,-0.0033119367,0.0012592952167887268
Mitf,-0.0017773947,0.002729645497843721
Mixl1,0.0016166304,0.0002040198954573915
Mki67,0.0036142454,0.02592459706070647
Mkks,-0.014643944,0.02684620417466917
Mkln1,-0.026206687,0.1582068761739938
Mknk1,-0.0035435795,0.06128335549411508
Mknk2,-0.021194063,0.47468394504126127
Mkx,-0.00022501584,0.001533666800334874
Mlc1,0.003934941,9.849236332425796e-05
Mlec,-0.008077073,0.12303806729842483
Mlf1,-0.004858387,0.000816079581829566
Mlh1,0.0070072915,0.02340600662712902
Mlkl,-0.014743024,0.013008027127610927
Mllt10,0.0029619723,0.06541299958492504
Mllt6,-0.011958779,0.09276573591383325
Mlph,-0.013845131,0.01098893367946364
Mlst8,-0.0060463073,0.01681405345321261
Mlx,-0.00049117015,0.05331250923365906
Mlxipl,0.068666436,0.3289926341782571
Mlycd,0.030909775,0.14882196098295378
Mmd2,-0.057764713,0.010074361734309815
Mme,0.16411409,0.17082093384830768
Mmp12,-0.01047058,0.0016743701765123853
Mmp13,0.0008992655,0.0032783886649360152
Mmp14,-0.03836001,0.08960694511864813
Mmp15,-0.032979675,0.11271747465580437
Mmp16,0.0010680782,0.00021809023307514265
Mmp2,0.005772308,0.0030602984318608725
Mmp25,-0.0005445475,0.0020753747986182926
Mmp28,0.0074724923,0.0011467325158467177
Mmp3,-0.00059413863,0.00016884405141301366
Mmp7,0.007021641,0.017039178855096627
Mmp9,0.002562211,0.007956775922838269
Mmrn1,-0.0013893096,0.0013999985929662381
Mms19,0.009456056,0.04992859303658991
Mmut,-0.015178489,0.19148322463997525
Mnx1,-0.0011137798,0.0002462309083106449
Mob2,-0.005628294,0.08314162498329147
Mog,-0.0023243024,0.0002040198954573915
Mos,0.0015101037,0.00011959786975088468
Mov10l1,-0.00015554391,0.0002743715835461472
Moxd1,0.0018240768,0.00019698472664851592
Mpc1,-0.011497844,0.5709602301907234
Mpc2,0.02978622,0.3865895612165214
Mpi,0.0016966794,0.02330751426380476
Mpl,0.0036267142,0.0009005016075360728
Mplkip,-0.00022645101,0.01838289609759186
Mpp2,-0.0063233487,0.0029477357309188636
Mpp3,9.7308395e-05,0.001076380827757962
Mprip,-0.005712648,0.3859775015301492
Mrc1,-0.061202306,0.10238984684437503
Mre11a,0.003229208,0.016821088622021484
Mrgprf,-0.0037798588,0.0007527630625496859
Mrm3,0.0009572344,0.016173853091604934
Mrnip,0.009234525,0.006943711614360187
Mrtfa,-0.0011539647,0.0023075353693111865
Ms4a1,-0.003225238,0.0008864312699183217
Ms4a2,-0.0003821609,0.00044321563495916083
Ms4a7,-0.007996704,0.0016180888260413809
Msh2,-0.0054610134,0.015737672625454648
Msi1,-0.00034900318,0.001779897708645519
Msln,0.0022200155,0.00035175844044377843
Msmb,0.005262595,0.004291452973414097
Msmo1,-0.029521111,0.29914944809100696
Msn,-0.03744699,0.06676375199622915
Msr1,-0.06901144,0.035415039783879616
Msra,-0.020100538,0.38054635120969726
Msrb1,0.033755723,0.26219370633798356
Mst1,-0.041239742,0.2860710692753073
Mst1r,0.0009349515,0.0005839190111366722
Mstn,-0.0023902245,0.0003447232716349029
Msx1,-0.002912853,0.001139697347037842
Msx2,0.0024531856,0.00023216057069289377
Mt3,-0.0035039994,0.0002884419211638983
Mta1,0.018601874,0.13779081629063689
Mta2,-0.005208595,0.13729835447401562
Mta3,0.0045595197,0.04135975742737947
Mtch1,-0.015029791,0.20058673307866023
Mtch2,0.0025335602,0.2515706014365815
Mtcl1,-0.0059236954,0.0007527630625496859
Mtf1,-0.008591902,0.06181099315478075
Mtf2,-0.0021848348,0.023237162575716005
Mtfp1,-0.008051895,0.07696474676909873
Mthfr,-0.0018305964,0.012557776323842891
Mtif2,-0.023187581,0.06386526244697241
Mtmr12,0.0029347928,0.026853239343478046
Mtnr1a,0.006026426,0.006085421019677367
Mtnr1b,-0.00031820417,0.00010552753213313353
Mtor,-0.003610851,0.13235966597018495
Mtrex,-0.0009769375,0.03471855807180093
Mttp,-0.027140178,0.3503021605003412
Mturn,-0.0011906679,0.0074643141062169785
Mtus1,0.08718716,0.26039270312291146
Mtx1,0.0035348225,0.03924217161590792
Muc1,-0.0021996798,0.0003869342844881563
Muc2,-0.0011704274,0.0003236177652082762
Muc20,0.0008519868,0.000309547427590525
Muc5ac,-0.0029869024,0.00018994955783964036
Muc5b,0.0027477222,0.00019698472664851592
Mus81,-0.003748559,0.021809023307514264
Musk,-0.00086005003,9.849236332425796e-05
Mxd1,0.0013814268,0.02814771040431115
Mxd4,-0.012303116,0.10504914065413
Myb,-0.001437243,0.011523606508938182
Mybbp1a,-0.0045862957,0.08421800581104943
Mybl2,0.0033342068,0.0014422096058194916
Mybpc3,-0.0010929848,0.0003869342844881563
Mybph,-0.0051750783,0.0002884419211638983
Myc,0.0137167545,0.01286028858262454
Mycbp2,-0.016355991,0.03912960891496591
Mycl,0.0016174767,0.0312150440049809
Mycn,0.070887625,0.006373862940841265
Myd88,0.004540117,0.054262257022857266
Myf5,0.0012845603,0.0004150749597236586
Myf6,-0.0013301244,0.0006894465432698058
Myh1,0.005686565,0.011537676846555933
Myh10,-0.0053735515,0.00984220116361692
Myh11,-0.016557995,0.01687736997249249
Myh2,0.00045951217,0.001224119372744349
Myh3,-0.001246302,9.14571945153824e-05
Myh4,0.010025658,0.012037173831986098
Myh7,0.0027452912,0.0002040198954573915
Myh8,0.0013929172,0.0009919588020514552
Myh9,-0.07030949,0.21322189625940074
Myl2,0.002871805,0.0004502508037680364
Mymk,-0.00043979543,9.849236332425796e-05
Myo10,-0.033068456,0.06302807735871623
Myo16,0.0024580727,0.0001829143890307648
Myo18a,-0.017671617,0.17930534743181162
Myo1c,-0.0038012783,0.12813856468485962
Myo1d,0.0050600795,0.03300901205124417
Myo1e,-0.04675599,0.18712845514728127
Myo5a,0.0012198185,0.0024412035766798222
Myo6,-0.021232765,0.12539484884939814
Myo7a,-0.013715979,0.0331145395833773
Myo9a,-0.018678725,0.019761789184131472
Myocd,0.00010341664,0.0007527630625496859
Myod1,-0.003120987,0.00019698472664851592
Myog,-0.0010096158,0.00014070337617751137
Myrf,0.0028048898,0.03581604440598552
Myt1,-3.2173e-05,0.00023919573950176935
Mzb1,-0.004787984,0.0013015062296419804
Naa15,-0.0072956667,0.07931449315126317
Naaa,-0.007165821,0.0072743645483773385
Nadk2,0.06039902,0.2996981912580992
Nae1,0.016918313,0.06302104218990735
Nagk,0.0068227206,0.035984888457398535
Naip1,-0.0116355475,0.0021316561490892973
Naip5,-0.01600353,0.004959794010257276
Nampt,-0.05896723,0.146831008210042
Nanog,-0.0022923532,0.00012663303855976025
Nat1,0.0018884824,0.001582912981997003
Nbn,0.00029498237,0.06249340452924168
Nbr1,-0.0013019925,0.3738840463476921
Ncam1,0.0004387342,0.0012804007232153536
Ncam2,-0.061870802,0.013078378815699683
Ncan,-0.0015254613,0.0003165825963994006
Ncaph,0.003545685,0.0040944682467655815
Ncbp2,0.0072582206,0.05705521903998086
Nceh1,0.045913912,0.12571143144579755
Ncf1,-0.020711169,0.025094447141259156
Ncf4,-0.007413121,0.017503499996482416
Nck1,-0.010530641,0.03317082093384831
Ncl,-0.010198261,0.16952646278747457
Ncoa1,-0.0029158005,0.044835130818964
Ncoa2,0.0054634255,0.1615767220334452
Ncoa3,-0.015437546,0.08131248109298382
Ncor1,0.0038639854,0.2951956832204189
Ncor2,0.019857168,0.1687948052313515
Ncr1,-0.0033515415,0.0006402003616076768
Ncstn,-0.023251224,0.07474163342549404
Ndc1,-0.013793984,0.030919566915008127
Ndc80,-0.0015814266,0.0006542706992254279
Nde1,0.014153929,0.049956733711825414
Ndel1,-0.0077495663,0.12677374193593774
Ndn,0.006908903,0.0027718565106969744
Ndor1,0.006107808,0.025854245372617716
Ndrg2,0.088719346,0.8020725607310948
Ndrg4,-0.000993472,0.0010834159965668376
Ndst1,0.009399982,0.22703193263122348
Ndst2,-0.012275068,0.07825921782993182
Ndst3,-0.00071302336,0.00019698472664851592
Ndufa12,0.010989157,0.04844417241791717
Ndufa9,-0.010941956,0.16489732171123447
Ndufaf6,0.06571455,0.11637576243641966
Ndufs1,-0.02838813,0.2559253709292755
Ndufs4,0.009101459,0.11425817662494811
Ndufv2,-0.012418845,0.10172150580753185
Neat1,0.025243564,0.42809705718888724
Nectin2,-0.0048192726,0.08105217984705543
Nectin3,-0.056991808,0.19007619087820013
Nedd4,0.01332606,0.4306648938041268
Nedd4l,-0.036598537,0.16164003855272507
Nefh,0.0048256917,0.005902506630646603
Nefl,-0.0010932426,0.0002251254018840182
Nefm,-0.00042324208,0.0003798991156792807
Neil1,0.0056703184,0.022343696136988805
Nek2,0.018454604,0.007520595456687983
Nek7,0.010872591,0.18551740149004875
Nelfb,-0.0018640051,0.08454162357625772
Nelfe,0.0042153457,0.06187430967406063
Nell1,0.001846583,0.00014070337617751137
Neo1,0.009713168,0.027416052848188092
Nes,-0.001981417,0.006697480706049541
Neu1,-0.026129713,0.13608127027008013
Neurod1,-0.002420177,0.0004010046221059074
Neurod2,-0.0030996897,0.0001125627009420091
Neurod4,-0.0036727558,0.00014070337617751137
Neurod6,0.0026431277,0.00012663303855976025
Neurog1,0.0033867892,0.00014773854498638695
Neurog2,0.0038292306,0.0001618088826041381
Neurog3,-0.0013347625,0.00010552753213313353
Nf1,-0.015169681,0.0761627375248869
Nf2,-0.004271983,0.061473305051954724
Nfat5,0.0010260596,0.07925821180079216
Nfatc1,-0.0040586954,0.05688637498856785
Nfatc2,-0.0012752393,0.002173867161942551
Nfatc3,0.0061189523,0.08741197245027894
Nfe2,-0.0071401764,0.0071055204969643244
Nfe2l1,0.0069935084,0.37824585100919494
Nfe2l2,0.018083744,0.19657668685760116
Nfia,-0.016402652,0.24275553491906038
Nfib,0.0034527283,0.18603096881309666
Nfil3,0.013686898,0.11516571340129306
Nfix,0.057054065,0.23141484279915298
