section,call,sender_module,n,n_senders,prevalence,median_nn_um,d_p50,d_p75,d_p90,d_p95,d_p99,d_max,frac_gt_80,frac_gt_100,frac_gt_150
SPLN24,tierApm_p99,oxidative_stress,326369,3226,0.008204434361981882,5.453548639013242,36.90723785528609,52.86309927625264,69.11147242410989,79.45659451126679,100.76708793812419,226.4602212448761,0.04805603473369101,0.010595369045466941,0.0005147547714396894
SPLN24,tierApm_p99,secondary_senescence,326368,3227,0.008206977584040773,5.453548639013242,36.920746942642154,52.9857736518951,69.45931275799822,80.22641436642238,102.05046512989071,259.3219898931463,0.05080767722325718,0.011796499656829102,0.00035849102853220905
SPLN24,tierApm_p99,tnfa_nfkb_proximal,326368,3227,0.008206977584040773,5.453548639013242,37.265611768504925,53.49404483710542,70.27659095362465,81.1447532368116,102.89808496396618,226.4602212448761,0.0539574958329248,0.012590082361015786,0.00031865869202863024
SPLN24,tierAmg_p90,,296634,32961,0.08382714228310131,5.453548639013242,11.609274332371232,16.243240769869452,21.07229767405396,24.29444241164148,31.071989481926916,135.86423169208285,2.0226946337911367e-05,1.348463089194091e-05,0.0
SPLN24,tierAmg_p95,,313113,16482,0.04191738597463899,5.453548639013242,16.165175261805494,22.899351410863655,29.799514036508594,34.339328867969435,43.817341182502815,135.86423169208285,0.00013094314193278465,2.5549881352738467e-05,0.0
SPLN24,tierAmg_p99,,326296,3299,0.008390089572280914,5.453548639013242,36.236032266634666,51.90922251235213,68.36635364861013,79.83501629842502,105.04816388590784,211.56814449485472,0.04956848996003629,0.014070046828646382,0.00030953490082624366
SPLN30,tierA_p90,,210376,23372,0.0801572140463754,6.286000158958664,14.190711922923978,20.481245305288468,27.456385142877373,32.197871037129474,42.723269069652275,895.3376875323928,0.0003755181199376355,0.00019013575693044833,0.00011883484808153021
SPLN30,tierA_p95,,222057,11691,0.04009575515215535,6.286000158958664,19.9426358956308,29.119415521971266,39.18299462682776,46.00542694807739,61.23232005319737,895.3376875323928,0.0021480971102014346,0.0008060993348554651,0.00018013392957664024
SPLN30,tierA_p99,,231407,2341,0.008028753982652953,6.286000158958664,45.02767476932877,67.02532902633635,91.56095022668364,108.95435349686551,159.35249755318281,943.972843786906,0.15608430168491014,0.07122083601619657,0.012687602362936298
SPLN30,cdkn1a_pos,,230485,3263,0.011190868964287306,6.286000158958664,39.6177970963077,57.24608975179919,75.89863576320637,88.29505060744665,116.03764969749382,922.4370566568059,0.08014838275809706,0.02582814499858993,0.0009935570644510488
SPLN30,senepy_p95,,222062,11686,0.0400786070231877,6.286000158958664,21.176619805774404,32.96085446709134,47.576988051098276,57.911137148761696,80.21794361980426,932.425735454774,0.010114292404823878,0.0021930812115535303,0.00013509740522917024
SPLN30,senepy_p99,,231412,2336,0.008011605853685305,6.286000158958664,50.216782136265536,81.64318620893994,120.15219882006691,144.62473680865688,198.42315334016655,1013.8310650457386,0.2595025322800892,0.16342281299154754,0.04276787720602216
SPLN30,tierApm_p90,downstream_arrest,210395,23353,0.08009205115629833,6.286000158958664,14.192945221023514,20.5147487713425,27.569798194657388,32.39441152444755,43.00296728740169,895.3376875323928,0.00031369566767271086,0.0001901185864683096,0.0001188241165426935
SPLN30,tierApm_p90,emt_ecm,210386,23362,0.0801229177884401,6.286000158958664,14.274104625315998,20.45512895545837,27.334800164796697,32.0457654939682,42.68946957070892,890.9784864758192,0.0006797030220642057,0.00034222809502533437,0.00015210137556681528
SPLN30,tierApm_p90,il6_jak_stat3,210387,23361,0.08011948816264658,6.286000158958664,14.270588540903699,20.443460384144146,27.280113187784952,32.018143667954845,42.40581906781288,890.9784864758192,0.0004753145393964456,0.00022339783351632943,0.00012358178024307585
SPLN30,tierApm_p90,interferon_response,210403,23345,0.0800646141499501,6.286000158958664,14.279861123894996,20.476439699571,27.356215442142624,32.14161600474564,42.72392663482536,894.9072867110848,0.0005513229374105882,0.0002756614687052941,0.0001473363022390365
SPLN30,tierApm_p90,oxidative_stress,210402,23346,0.08006804377574363,6.286000158958664,14.298699123452579,20.48476499514978,27.331118841933133,32.0899498197219,42.547007111426865,890.9784864758192,0.0005513255577418466,0.0002518987462096368,0.00013307858290320434
SPLN30,tierApm_p90,secondary_senescence,210387,23361,0.08011948816264658,6.286000158958664,14.270588540903699,20.443460384144146,27.280113187784952,32.018143667954845,42.40581906781288,890.9784864758192,0.0004753145393964456,0.00022339783351632943,0.00012358178024307585
SPLN30,tierApm_p90,tnfa_nfkb_proximal,210396,23352,0.0800886215305048,6.286000158958664,14.300343953623864,20.506790810378774,27.410331560764334,32.19289684003685,42.95965013065012,894.9072867110848,0.0007176942527424476,0.00035171771326451075,0.0001425882621342611
SPLN30,tierApm_p95,downstream_arrest,222056,11692,0.040099184777948875,6.286000158958664,19.918121436087684,29.026225472354223,38.96782079005541,45.66581254515234,60.21908865064518,895.3376875323928,0.0016887631948697625,0.0006034513816334618,0.0001756313722664553
SPLN30,tierApm_p95,emt_ecm,222057,11691,0.04009575515215535,6.286000158958664,20.007995991906256,29.038852977227723,38.89662450428982,45.76006632318224,62.063151601361206,895.3376875323928,0.0027515457742831794,0.0014005413024583777,0.00042781808274452055
SPLN30,tierApm_p95,il6_jak_stat3,222056,11692,0.040099184777948875,6.286000158958664,19.98139577152581,28.968130356752553,38.76884351343667,45.62754374936059,62.51702918431504,895.3376875323928,0.0032559354397089023,0.0017968440393414274,0.00035576611305256333
SPLN30,tierApm_p95,interferon_response,222057,11691,0.04009575515215535,6.286000158958664,19.984319721485484,28.999119108074055,38.79418706916653,45.626637988378995,62.5481132116939,895.3376875323928,0.0035306250197021487,0.0018328627334423145,0.00035576451091386444
SPLN30,tierApm_p95,oxidative_stress,222060,11688,0.04008546627477476,6.286000158958664,20.040493653335794,29.06728960613796,38.96183190074034,45.89263454852291,62.64267981325977,895.3376875323928,0.0031342880302620913,0.0016662163379266865,0.00033774655498513916
SPLN30,tierApm_p95,secondary_senescence,222056,11692,0.040099184777948875,6.286000158958664,19.98139577152581,28.968130356752553,38.76884351343667,45.62754374936059,62.51702918431504,895.3376875323928,0.0032559354397089023,0.0017968440393414274,0.00035576611305256333
SPLN30,tierApm_p95,tnfa_nfkb_proximal,222057,11691,0.04009575515215535,6.286000158958664,20.021328863895086,29.063232801861055,38.90449652882679,45.75147292704992,61.95396758862431,895.3376875323928,0.0028821428732262438,0.0012654408552758977,0.0003017243320408724
SPLN30,tierApm_p99,downstream_arrest,231411,2337,0.008015035479478834,6.286000158958664,45.30865085909658,67.21011044028546,91.54196498020207,109.2029082901297,156.56798698074755,898.1563209368286,0.15652237793363324,0.07190669415023486,0.011939795428912195
SPLN30,tierApm_p99,emt_ecm,231408,2340,0.008025324356859423,6.286000158958664,45.026857756436215,65.8352083260835,88.54835895459632,103.66394378883606,138.0459635222672,940.7396766270793,0.1432232247804743,0.059704072460761946,0.0058770656157090505
SPLN30,tierApm_p99,il6_jak_stat3,231407,2341,0.008028753982652953,6.286000158958664,45.263035725523316,66.18630964228367,88.71093639772738,104.25901850566221,143.2912900651516,895.6785142052668,0.14513821967356216,0.0607760352971172,0.008016179285847014
SPLN30,tierApm_p99,interferon_response,231409,2339,0.008021894731065893,6.286000158958664,45.215661684881255,66.03690951032986,88.25894301441934,103.20855775194798,138.14298201927707,895.6785142052668,0.14327446209957262,0.05845494341188113,0.006097429227039571
SPLN30,tierApm_p99,oxidative_stress,231408,2340,0.008025324356859423,6.286000158958664,45.113755825939705,66.03417909831498,88.80792367070173,104.62496605509541,144.07459696537933,895.6785142052668,0.14496473760630574,0.06157090506810482,0.008227891861992671
SPLN30,tierApm_p99,secondary_senescence,231407,2341,0.008028753982652953,6.286000158958664,45.263035725523316,66.18630964228367,88.71093639772738,104.25901850566221,143.2912900651516,895.6785142052668,0.14513821967356216,0.0607760352971172,0.008016179285847014
SPLN30,tierApm_p99,tnfa_nfkb_proximal,231409,2339,0.008021894731065893,6.286000158958664,45.01430233591541,65.78803013135513,88.1181614144489,103.60438111556051,141.6780727569812,895.6785142052668,0.14173606039523096,0.059072896905479046,0.007307408095622902
SPLN30,tierAmg_p90,,210375,23373,0.08016064367216894,6.286000158958664,14.186781820949749,20.50716403552007,27.524915168820943,32.28974601612529,42.91032507789647,895.3376875323928,0.00037551990493166963,0.00018538324420677363,0.00011883541295306001
SPLN30,tierAmg_p95,,222060,11688,0.04008546627477476,6.286000158958664,19.933253147071873,29.169146772291906,39.33315936353196,46.19102699934508,61.675023024414514,895.3376875323928,0.0022561469873007296,0.0008556246059623525,0.00018013149599207422
SPLN30,tierAmg_p99,,231409,2339,0.008021894731065893,6.286000158958664,44.9809497173135,67.04983749769987,91.6452558343169,109.01538611437786,158.05343346714636,943.972843786906,0.15624284275892467,0.07148814436776443,0.012432532874693723
SPLN43,tierA_p90,,189265,18276,0.067570765180869,5.9786386717101845,14.103430891026775,20.1844707288892,26.778688512314293,31.15751836496894,40.873695613129804,466.3672435333761,0.0001743587034052783,0.00013208992682218053,8.453755316619554e-05
SPLN43,tierA_p95,,198403,9138,0.0337853825904345,5.9786386717101845,19.900445391607406,28.76104307382718,38.095018983003705,44.3098581258942,57.73696649651795,466.3672435333761,0.0011542164180985168,0.00043850143395009146,0.00010584517371209104
SPLN43,tierA_p99,,205711,1830,0.006765949894998373,5.9786386717101845,44.74207377498422,64.51960694074104,85.84964858310131,101.48331160895091,148.40979250608933,583.0559043515897,0.13009999465269237,0.05319112735828419,0.009634876112604576
SPLN43,cdkn1a_pos,,203675,3866,0.014293531308231536,5.9786386717101845,31.094119110983673,46.372977555317945,64.03308386301167,76.39347438371863,103.54228610825572,487.04751512949406,0.04021112065791089,0.012274456855284154,0.0008052043697066405
SPLN43,senepy_p95,,199086,8455,0.0312601674110444,5.9786386717101845,26.11531181794568,48.30884071032372,76.81313396934837,97.65399168817969,146.20841767443662,453.8959222048686,0.08966476798971298,0.046176024431652654,0.008830354721075314
SPLN43,senepy_p99,,205849,1692,0.00625573072258866,5.9786386717101845,70.81599678949286,142.38799956827415,229.97839627612487,288.33774745276634,417.2333502890849,658.3999859437979,0.45637336105591964,0.3750856210134613,0.2317086796632483
SPLN43,tierApm_p90,downstream_arrest,189272,18269,0.06754488449821054,5.9786386717101845,14.081868067827783,20.138715799613447,26.626939932153075,30.935366229218626,40.48828555736701,466.3672435333761,0.00015850204995984614,0.00013208504163320512,8.453442664525127e-05
SPLN43,tierApm_p90,emt_ecm,189286,18255,0.06749312313289361,5.9786386717101845,14.126972876309992,20.197766644088798,26.916641951552172,31.505541706448838,42.33735816071637,402.43047394007027,0.00022188645752987542,0.00013735828323278003,8.981118519066387e-05
SPLN43,tierApm_p90,il6_jak_stat3,189278,18263,0.06752270105593185,5.9786386717101845,14.124812138299891,20.23767408281519,26.93955560895395,31.556828552741706,42.21226448045563,402.43047394007027,0.00022189583575481567,0.0001320808546159617,8.981498113885396e-05
SPLN43,tierApm_p90,interferon_response,189277,18264,0.06752639829631163,5.9786386717101845,14.131780372664867,20.249252853400158,26.943655311071645,31.533836347600168,42.210550403938434,402.43047394007027,0.00027472962906216817,0.0001584978629204816,8.981545565493958e-05
SPLN43,tierApm_p90,oxidative_stress,189291,18250,0.0674746369309947,5.9786386717101845,14.126172177977447,20.204328988809003,26.896070641638932,31.464599343790592,42.25407321676195,402.43047394007027,0.00017961762577195958,0.00013207178365585263,9.50916842322139e-05
SPLN43,tierApm_p90,secondary_senescence,189278,18263,0.06752270105593185,5.9786386717101845,14.124812138299891,20.23767408281519,26.93955560895395,31.556828552741706,42.21226448045563,402.43047394007027,0.00022189583575481567,0.0001320808546159617,8.981498113885396e-05
SPLN43,tierApm_p90,tnfa_nfkb_proximal,189284,18257,0.06750051761365317,5.9786386717101845,14.146829558984283,20.242226731622242,26.88707509479727,31.342395564167962,42.0013786457451,402.43047394007027,0.00026943640244289006,0.00015849200143699415,9.509520086219649e-05
SPLN43,tierApm_p95,downstream_arrest,198401,9140,0.03379277707119406,5.9786386717101845,19.82523204299668,28.6742013470845,38.09286583272574,44.36331767283681,57.25829489256596,466.3672435333761,0.0007610848735641454,0.000327619316434897,9.576564634250835e-05
SPLN43,tierApm_p95,emt_ecm,198401,9140,0.03379277707119406,5.9786386717101845,19.9197183739435,28.746349600539638,38.27380897994219,44.93975269619491,61.52985792125535,415.08256972922004,0.0020866830308314977,0.000655238632869794,9.576564634250835e-05
SPLN43,tierApm_p95,il6_jak_stat3,198402,9139,0.03378907983081428,5.9786386717101845,19.890128631292974,28.693672508680564,38.21178957245091,44.75708524914532,60.67459868083083,415.08256972922004,0.0017388937611516012,0.0004737855465166682,9.576516365762441e-05
SPLN43,tierApm_p95,interferon_response,198401,9140,0.03379277707119406,5.9786386717101845,19.924342046832656,28.790659758980446,38.332256470028994,44.91948256465843,60.823540874200006,415.08256972922004,0.0017237816341651505,0.0004183446656014839,9.576564634250835e-05
SPLN43,tierApm_p95,oxidative_stress,198401,9140,0.03379277707119406,5.9786386717101845,19.89365341733545,28.70299289218194,38.26803346471165,44.70848240599102,60.101665930867874,415.08256972922004,0.001648177176526328,0.0003931431797218764,0.00010584624069435133
SPLN43,tierApm_p95,secondary_senescence,198402,9139,0.03378907983081428,5.9786386717101845,19.890128631292974,28.693672508680564,38.21178957245091,44.75708524914532,60.67459868083083,415.08256972922004,0.0017388937611516012,0.0004737855465166682,9.576516365762441e-05
SPLN43,tierApm_p95,tnfa_nfkb_proximal,198403,9138,0.0337853825904345,5.9786386717101845,19.91304741184522,28.773371550049614,38.343647054781805,44.8779822228755,59.95541221221664,415.08256972922004,0.0016229593302520627,0.00048386365125527335,0.00010584517371209104
SPLN43,tierApm_p99,downstream_arrest,205712,1829,0.006762252654618593,5.9786386717101845,44.98686476770034,64.67775352309279,85.16665206550417,99.15914818135735,132.87326960859158,555.1286085377403,0.1279798942210469,0.04796025511394571,0.005269502994477716
SPLN43,tierApm_p99,emt_ecm,205711,1830,0.006765949894998373,5.9786386717101845,44.61962167017601,64.963175250715,86.48372361748528,101.19821719726838,134.942291961638,546.544354493395,0.13377505335154657,0.052899456032978305,0.0054931432932609344
SPLN43,tierApm_p99,il6_jak_stat3,205714,1827,0.006754858173859031,5.9786386717101845,44.81747909441101,65.1652579321294,86.66308726950903,101.89981265374256,136.92036665447512,546.544354493395,0.13444879784555255,0.05450285347618539,0.0059500082639003665
SPLN43,tierApm_p99,interferon_response,205713,1828,0.006758555414238812,5.9786386717101845,44.772979820852974,64.98562336397008,86.38798556903386,101.6179361035439,139.53880510107075,546.544354493395,0.13264596792618844,0.05369616893438917,0.007199350551496502
SPLN43,tierApm_p99,oxidative_stress,205711,1830,0.006765949894998373,5.9786386717101845,45.06465787791045,65.69636117235083,87.9349178122846,103.84539084550815,144.02506535059553,546.544354493395,0.1400897375444191,0.059146083583279455,0.008453607245115721
SPLN43,tierApm_p99,secondary_senescence,205714,1827,0.006754858173859031,5.9786386717101845,44.81747909441101,65.1652579321294,86.66308726950903,101.89981265374256,136.92036665447512,546.544354493395,0.13444879784555255,0.05450285347618539,0.0059500082639003665
SPLN43,tierApm_p99,tnfa_nfkb_proximal,205713,1828,0.006758555414238812,5.9786386717101845,44.85948969920346,65.11090473147586,87.02614728903976,102.68089640962553,144.91007127558214,546.544354493395,0.1356064030955749,0.05612187853951865,0.008686859848429608
SPLN43,tierAmg_p90,,186786,20755,0.07673622408234494,5.9786386717101845,13.259054656532474,18.966344664371782,25.151565344668313,29.30098490541492,38.51567128659658,466.3672435333761,0.0002302099729101753,0.00014990416840662577,8.030580450354951e-05
SPLN43,tierAmg_p95,,197163,10378,0.03836996066136236,5.9786386717101845,18.683239486241984,27.00572088669064,35.75222710487507,41.59257833711868,53.83869687060678,466.3672435333761,0.0008977343619238903,0.0003753239705218525,0.00010143891095185202
SPLN43,tierAmg_p99,,205463,2078,0.0076828655091839455,5.9786386717101845,42.027303254410874,60.7137196693851,80.79035443285345,95.10978636443416,134.21282799726546,583.0559043515897,0.10387271674218716,0.039320948297260336,0.00627850269878275
SPLN44,tierA_p90,,219314,21309,0.07105439534240089,5.8899365738722755,14.109338300982841,20.065864828167356,26.271933411766188,30.36792579062833,39.17156536506188,424.8571371242171,0.00010487246596204528,9.119344866264808e-06,9.119344866264808e-06
SPLN44,tierA_p95,,229966,10657,0.03553553386662754,5.8899365738722755,19.839730081789146,28.47340663574002,37.477584188628754,43.476092572917466,56.06709788627271,443.67527610765234,0.0005609524886287539,9.13178469860762e-05,8.696937808197734e-06
SPLN44,tierA_p99,,238487,2136,0.0071224453729113665,5.8899365738722755,44.87989409667971,65.09589407938535,86.64281380764025,101.49493900777846,135.48435230910653,525.7467569452633,0.13414148360287984,0.053583633489456446,0.005111389719355772
SPLN44,cdkn1a_pos,,224867,15756,0.052538038059733845,5.8899365738722755,17.128563687630024,24.70553793423065,32.87431392630645,38.30929279428159,49.92806504790819,438.0440529442105,0.00023569487741642838,1.3341219476401606e-05,8.894146317601071e-06
SPLN44,senepy_p95,,230671,9952,0.03318472675618629,5.8899365738722755,22.392524117272817,34.5374526137002,49.31893408689247,60.3548164595708,86.19775691528402,411.0079590854981,0.014921684997247161,0.003945012593694049,8.67035734877813e-05
SPLN44,senepy_p99,,238631,1992,0.0066422805163106,5.8899365738722755,51.728447896327204,80.02828067150313,112.36600654913468,135.25190799013333,188.88901717362126,480.07889582391675,0.2502399101541711,0.14334265036814162,0.03193214628443077
SPLN44,tierApm_p90,downstream_arrest,219315,21308,0.07105106086423005,5.8899365738722755,14.10257770339409,20.04666200508135,26.214429139511065,30.33776973703734,39.110470779458275,424.8571371242171,0.00011399129106536261,9.119303285229008e-06,9.119303285229008e-06
SPLN44,tierApm_p90,emt_ecm,219328,21295,0.07100771264800915,5.8899365738722755,14.264150792958608,20.446969794156374,27.073879212489427,31.542832519183268,41.19126244596443,416.65736091087183,8.206886489641085e-05,9.118762766267872e-06,9.118762766267872e-06
SPLN44,tierApm_p90,il6_jak_stat3,219326,21297,0.07101438160435082,5.8899365738722755,14.26743994557658,20.483923731706852,27.120772582165575,31.573709071905398,41.14502657177193,416.65736091087183,0.0001504609576611984,3.6475383675442036e-05,9.118845918860509e-06
SPLN44,tierApm_p90,interferon_response,219326,21297,0.07101438160435082,5.8899365738722755,14.2664288104876,20.49793846870043,27.152975077658592,31.696534395657576,41.59139506973929,416.65736091087183,0.0001595798035800589,2.7356537756581527e-05,9.118845918860509e-06
SPLN44,tierApm_p90,oxidative_stress,219328,21295,0.07100771264800915,5.8899365738722755,14.28097076478118,20.539591199854048,27.191500400149398,31.655071721091538,41.12129886998244,416.65736091087183,0.0001003063904289466,9.118762766267872e-06,9.118762766267872e-06
SPLN44,tierApm_p90,secondary_senescence,219326,21297,0.07101438160435082,5.8899365738722755,14.26743994557658,20.483923731706852,27.120772582165575,31.573709071905398,41.14502657177193,416.65736091087183,0.0001504609576611984,3.6475383675442036e-05,9.118845918860509e-06
SPLN44,tierApm_p90,tnfa_nfkb_proximal,219326,21297,0.07101438160435082,5.8899365738722755,14.259423732983521,20.523052783991744,27.160916071462182,31.68627143910504,41.2089856411104,416.65736091087183,0.00014134211174233788,4.1034806634872294e-05,9.118845918860509e-06
SPLN44,tierApm_p95,downstream_arrest,229966,10657,0.03553553386662754,5.8899365738722755,19.80777169482852,28.350951757822994,37.195776329029194,42.92712576409758,55.15654864423143,458.0169986566651,0.0005522555508205561,0.00011306019150657054,8.696937808197734e-06
SPLN44,tierApm_p95,emt_ecm,229966,10657,0.03553553386662754,5.8899365738722755,20.04058008679022,28.9474087567167,38.312035525565854,44.543684301105664,58.2464384455765,416.65736091087183,0.0011001626327370132,0.00028699894767052523,8.696937808197734e-06
SPLN44,tierApm_p95,il6_jak_stat3,229966,10657,0.03553553386662754,5.8899365738722755,20.02814493510696,29.000377294374026,38.37620916170769,44.42546658322502,57.38483679372943,416.65736091087183,0.0008957845942443666,0.00017393875616395467,8.696937808197734e-06
SPLN44,tierApm_p95,interferon_response,229966,10657,0.03553553386662754,5.8899365738722755,20.052786697350367,29.087840784289018,38.532443194939006,44.74859229062448,58.269868472724085,416.65736091087183,0.0010523294747919257,0.0002565596653418331,8.696937808197734e-06
SPLN44,tierApm_p95,oxidative_stress,229966,10657,0.03553553386662754,5.8899365738722755,20.054715384891946,29.032333967882572,38.43418382623102,44.64463451512238,58.627901469020046,416.65736091087183,0.0013262830157501544,0.0002696050720541297,8.696937808197734e-06
SPLN44,tierApm_p95,secondary_senescence,229966,10657,0.03553553386662754,5.8899365738722755,20.02814493510696,29.000377294374026,38.37620916170769,44.42546658322502,57.38483679372943,416.65736091087183,0.0008957845942443666,0.00017393875616395467,8.696937808197734e-06
SPLN44,tierApm_p95,tnfa_nfkb_proximal,229966,10657,0.03553553386662754,5.8899365738722755,20.04291402174389,29.05547185285605,38.56830673186781,44.910950278587286,58.73146345843977,416.65736091087183,0.0011958289486271884,0.00025221119643773426,8.696937808197734e-06
SPLN44,tierApm_p99,downstream_arrest,238487,2136,0.0071224453729113665,5.8899365738722755,44.84387595876755,64.93026565001382,85.62893044663102,99.46008039158076,133.98767598026254,472.76220633116174,0.13067378934700843,0.048753181515135,0.004729817558189755
SPLN44,tierApm_p99,emt_ecm,238487,2136,0.0071224453729113665,5.8899365738722755,44.75971665146458,65.06214466631425,86.32700172410478,101.7555005871663,135.53688760918766,519.5205334643198,0.13282484999182345,0.053898116039868,0.00509881041733931
SPLN44,tierApm_p99,il6_jak_stat3,238487,2136,0.0071224453729113665,5.8899365738722755,44.91658031076978,65.13929969137996,86.70334996112834,102.21325875004386,132.7097757320783,519.5205334643198,0.13370120803230365,0.05523571515428514,0.004335666095007275
SPLN44,tierApm_p99,interferon_response,238487,2136,0.0071224453729113665,5.8899365738722755,44.96819888354459,65.54166003545687,87.45325106166752,102.65853271420828,136.38273496566757,519.5205334643198,0.13831781187234524,0.05670749349021121,0.005115582820027926
SPLN44,tierApm_p99,oxidative_stress,238489,2134,0.007115776416569689,5.8899365738722755,44.94466225634283,65.2127363451111,86.73678147937609,102.24538322497285,136.88991144142543,519.5205334643198,0.1348406006147034,0.05531072711948979,0.005383896112608967
SPLN44,tierApm_p99,secondary_senescence,238487,2136,0.0071224453729113665,5.8899365738722755,44.91658031076978,65.13929969137996,86.70334996112834,102.21325875004386,132.7097757320783,519.5205334643198,0.13370120803230365,0.05523571515428514,0.004335666095007275
SPLN44,tierApm_p99,tnfa_nfkb_proximal,238487,2136,0.0071224453729113665,5.8899365738722755,44.91733522048839,65.27039817971722,86.29313083689631,100.96313441096422,131.29221165830378,554.3830497913377,0.1339234423679278,0.052371827395203935,0.0038660388197260228
SPLN44,tierAmg_p90,,216557,24066,0.08024755165940306,5.8899365738722755,13.340562634066513,18.971569543417544,24.82058962343351,28.78583831931322,37.40421231712261,424.8571371242171,3.694177514465014e-05,9.235443786162535e-06,9.235443786162535e-06
SPLN44,tierAmg_p95,,228588,12035,0.04013044478604321,5.8899365738722755,18.7237498433363,26.90263433189748,35.589703963530766,41.259000496511064,52.98516617937691,443.67527610765234,0.0003718480410170263,4.8121511190438695e-05,8.749365670988854e-06
SPLN44,tierAmg_p99,,238213,2410,0.008036092391721157,5.8899365738722755,42.45893366085165,61.83995992141057,81.79217313738874,95.50913319538456,129.1790035027221,451.69709552289464,0.10931813125228262,0.03983409805510195,0.004189527859520681
