row_type,arm_id,call,sender_set_kind,variant,control_type,scope_kind,seed,seed_index,n_fits,n_reportable,frac_reportable,median_sf_matched,sf_matched_q25,sf_matched_q75,frac_sf_le_0,frac_sf_gt_05,median_comp_share,median_sf_matched_lo,median_sf_matched_hi,median_sf_matched_n5n6,median_sf_n5,median_sf_n6n5,median_beta_naive,median_beta_naive_sd,median_beta_matched,median_lam_naive,frac_lam_railed,median_match_rate,median_max_smd_before,median_max_smd_after,frac_smd_gate_pass,n_match_cols,matched_on,n_sections,n_modules,n_boot,n_blocks,window_um,caliper_sd,n_seeds,seeds,sf_across_seed_mean,sf_across_seed_sd,sf_across_seed_min,sf_across_seed_max,sf_across_seed_range,comp_share_q25,comp_share_q75,comp_share_across_seed_min,comp_share_across_seed_max,max_max_smd_after
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,by_celltype,20260902,1,343,59,0.17201166180758018,0.9634748624179627,0.9234139577652175,0.9869589220588504,0.0,1.0,0.03652513758203735,0.8582007574565709,1.0053922736283747,0.16371808010776592,0.1288683875809806,0.1642540049623006,0.0016759610388008964,0.1840090214265743,0.0015500995345275601,49.99999999999999,0.6610169491525424,1.0,0.06055619859628277,0.036732438437071774,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,by_celltype,20260903,2,343,59,0.17201166180758018,0.9636534908232531,0.9249669696894834,0.9890251501022129,0.0,1.0,0.036346509176746866,0.8607426053855277,1.0040849461973835,0.1651286143520777,0.1630669788725451,0.16514653082195047,0.0016759610388008964,0.1840090214265743,0.0015511693167617002,49.99999999999999,0.6440677966101694,1.0,0.06055619859628277,0.03657895149844332,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,by_celltype,20260904,3,343,57,0.1661807580174927,0.9643292731468951,0.9228303528006508,0.9876983590427841,0.0,1.0,0.035670726853104906,0.8692989150491109,1.003325741082988,0.16371651707421625,0.1288683875809806,0.1642540049623006,0.0016759610388008964,0.18458436762722535,0.0015473978893983653,49.99999999999999,0.6491228070175439,1.0,0.06055619859628277,0.03711400147534439,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,by_celltype,20260905,4,343,57,0.1661807580174927,0.9631481915424428,0.9247728881080324,0.9878755542539692,0.0,1.0,0.0368518084575572,0.8696723034426324,1.0010916307503754,0.1638730053236068,0.1288683875809806,0.1642540049623006,0.0016839287875595127,0.18458436762722535,0.0015691522658450897,49.99999999999999,0.6666666666666666,1.0,0.06055619859628277,0.03695269497535049,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,by_celltype,-1,-1,1715,289,0.16851311953352768,0.9636534908232531,0.9232852296454439,0.9878602780461326,0.0,1.0,0.036320353625738266,0.8629894592997431,1.0032692575047315,0.1651286143520777,0.1630669788725451,0.16514653082195047,0.0016759610388008964,0.18458436762722535,0.0015507631775936368,49.99999999999999,0.6539792387543253,1.0,0.06055619859628277,0.036732438437071774,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9637653279685873,0.0005008103554794115,0.9631481915424428,0.9643292731468951,0.0011810816044522943,0.012139721953867366,0.0767147703545561,0.035670726853104906,0.0368518084575572,0.05451854244981155
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260901,0,49,12,0.24489795918367346,0.99899759958839,0.9790589035073494,1.0050987787616827,0.0,1.0,0.0010024004116099827,0.9595496978704172,1.0139976164394617,0.06890752510991491,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0017333878022388351,49.99999999999999,0.8333333333333334,1.0,0.06055619859628277,0.03688483765865437,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260902,1,49,12,0.24489795918367346,0.9988509463855124,0.9791756683435622,1.0052249261482622,0.0,1.0,0.0011490536144875274,0.9592260564239197,1.0142195025940315,0.06893383770544961,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0017347640257617096,49.99999999999999,0.8333333333333334,1.0,0.06055619859628277,0.036732438437071774,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260903,2,49,11,0.22448979591836735,0.9979010284251205,0.9750308972026935,1.0025066884728582,0.0,1.0,0.0020989715748794824,0.9686100309717124,1.0110015112576523,0.06824720019322392,0.07995252358226242,0.06820223653325158,0.0017967325963555935,0.24037103133379073,0.0018094074729975392,49.99999999999999,0.8181818181818182,1.0,0.06055619859628277,0.03657895149844332,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260904,3,49,12,0.24489795918367346,0.998821140596978,0.978759903785763,1.0050836729846035,0.0,1.0,0.0011788594030220367,0.9574856694380598,1.0142773981258366,0.06895114797672981,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0017336869760967433,49.99999999999999,0.8333333333333334,1.0,0.06055619859628277,0.03711400147534439,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,20260905,4,49,12,0.24489795918367346,0.9987064361075284,0.9791886526919771,1.0053559785503015,0.0,1.0,0.0012935638924715387,0.962246289894719,1.013628269432826,0.06894449912451825,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0017338849736588055,49.99999999999999,0.8333333333333334,1.0,0.06055619859628277,0.03695269497535049,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp,decoy_matching,pooled,-1,-1,245,59,0.24081632653061225,0.998821140596978,0.975421705535245,1.0048953925541035,0.0,1.0,0.001913701765362208,0.9668327423436165,1.0135997009180702,0.06825028254582424,0.07995252358226242,0.06820223653325158,0.0017967325963555935,0.24037103133379073,0.0018072216795571399,49.99999999999999,0.8305084745762712,1.0,0.06055619859628277,0.03688483765865437,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9986554302207059,0.0004343069321802285,0.9979010284251205,0.99899759958839,0.0010965711632694441,-0.004895392554103539,0.024578294464755013,0.0010024004116099827,0.0020989715748794824,0.05451854244981155
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,by_celltype,-1,-1,343,57,0.1661807580174927,0.4737117838661149,0.16045349179133464,0.6457724457053102,0.12280701754385964,0.43859649122807015,0.5262882161338851,-0.2606558016514716,0.6790764335222601,,,,0.0016759610388008964,0.18458436762722535,0.0005128500733145042,49.99999999999999,0.6491228070175439,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,by_celltype,-1,-1,343,57,0.1661807580174927,0.4737117838661149,0.16045349179133464,0.6457724457053102,0.12280701754385964,0.43859649122807015,0.5262882161338851,-0.2606558016514716,0.6790764335222601,,,,0.0016759610388008964,0.18458436762722535,0.0005128500733145042,49.99999999999999,0.6491228070175439,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.4737117838661149,,0.4737117838661149,0.4737117838661149,0.0,0.3542275542946898,0.8395465082086654,0.5262882161338851,0.5262882161338851,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.10234793416861848,0.05011334408657894,0.16358274447574872,0.16666666666666666,0.0,0.8976520658313816,-0.046856429864714194,0.22019376599294954,,,,0.0017613858377578144,0.23170035109258996,0.00020711296478642,49.99999999999999,0.8333333333333334,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,comp_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.10234793416861848,0.05011334408657894,0.16358274447574872,0.16666666666666666,0.0,0.8976520658313816,-0.046856429864714194,0.22019376599294954,,,,0.0017613858377578144,0.23170035109258996,0.00020711296478642,49.99999999999999,0.8333333333333334,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.10234793416861848,,0.10234793416861848,0.10234793416861848,0.0,0.8364172555242513,0.949886655913421,0.8976520658313816,0.8976520658313816,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260901,0,343,57,0.1661807580174927,0.9780522006835669,0.9472021570728502,0.9948491989858598,0.0,1.0,0.021947799316433092,0.9215295846901892,1.0075903813054727,0.18054832451160613,0.174632986400121,0.18094453626504176,0.0016759610388008964,0.18458436762722535,0.0015471535751437708,49.99999999999999,0.6491228070175439,1.0,0.41865723814888944,0.015306400757034357,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260902,1,343,59,0.17201166180758018,0.9789252186770444,0.9502303401636347,0.9959592095630152,0.0,1.0,0.021074781322955594,0.920184177314653,1.00851552927558,0.16293851681776453,0.1288683875809806,0.1642540049623006,0.0016759610388008964,0.1840090214265743,0.0015417689965681173,49.99999999999999,0.6610169491525424,1.0,0.41865723814888944,0.015748117572616578,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260903,2,343,59,0.17201166180758018,0.9787889342734923,0.9496118170971908,0.9969346284553788,0.0,1.0,0.02121106572650766,0.9202650460985916,1.0087624811173999,0.1669339090247624,0.1630669788725451,0.16514653082195047,0.0016759610388008964,0.1840090214265743,0.0015435154969360156,49.99999999999999,0.6440677966101694,1.0,0.41865723814888944,0.013244892999391595,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260904,3,343,57,0.1661807580174927,0.9774960221284712,0.9476195089848726,0.9927275535202115,0.0,1.0,0.022503977871528802,0.9287296225134087,1.0087374132488418,0.16252372758874284,0.1288683875809806,0.1642540049623006,0.0016759610388008964,0.18458436762722535,0.0015420345394902893,49.99999999999999,0.6491228070175439,1.0,0.41865723814888944,0.014331214436291047,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,20260905,4,343,57,0.1661807580174927,0.9786892933833247,0.9466948602975126,0.9935325528433046,0.0,1.0,0.021310706616675335,0.9251181736952278,1.0062127223621953,0.16227046648157892,0.1288683875809806,0.1642540049623006,0.0016839287875595127,0.18458436762722535,0.0015527359373010414,49.99999999999999,0.6666666666666666,1.0,0.41865723814888944,0.015712081299211325,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,by_celltype,-1,-1,1715,289,0.16851311953352768,0.9786892933833247,0.9472021570728502,0.9948491989858598,0.0,1.0,0.021310706616675335,0.922912551133934,1.0078028610424865,0.1664182069644193,0.1630669788725451,0.16514653082195047,0.0016759610388008964,0.18458436762722535,0.0015435803781781393,49.99999999999999,0.6539792387543253,1.0,0.41865723814888944,0.015306400757034357,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9783903338291798,0.0006017658123976001,0.9774960221284712,0.9789252186770444,0.0014291965485732083,0.005150801014140227,0.05279784292714984,0.021074781322955594,0.022503977871528802,0.026544313988875887
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260901,0,49,12,0.24489795918367346,0.9448990643668476,0.9395395008220098,0.9599062440797514,0.0,1.0,0.05510093563315249,0.9253996520419119,0.9637675478861418,0.06950107905046345,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0016511936605845279,49.99999999999999,0.8333333333333334,1.0,0.41865723814888944,0.015306400757034357,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260902,1,49,12,0.24489795918367346,0.9432232328870325,0.9386234461436131,0.9588397016727678,0.0,1.0,0.056776767112967474,0.9254519690939651,0.9635553400087034,0.06948766472568382,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0016500217375321107,49.99999999999999,0.8333333333333334,1.0,0.41865723814888944,0.015748117572616578,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260903,2,49,11,0.22448979591836735,0.9445101894502866,0.9362824014449727,0.9508846373693312,0.0,1.0,0.05548981054971336,0.9241898704560494,0.963193686012727,0.06839004150852432,0.07995252358226242,0.06820223653325158,0.0017967325963555935,0.24037103133379073,0.0016994551492441274,49.99999999999999,0.8181818181818182,1.0,0.41865723814888944,0.013244892999391595,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260904,3,49,12,0.24489795918367346,0.945410095417182,0.9393880976897783,0.9594377996391354,0.0,1.0,0.05458990458281798,0.9268755969910866,0.9645234752639875,0.06950856464704039,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0016521614535493553,49.99999999999999,0.8333333333333334,1.0,0.41865723814888944,0.014331214436291047,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,20260905,4,49,12,0.24489795918367346,0.9445481412359464,0.9390240168777444,0.9588596448345561,0.0,1.0,0.05545185876405351,0.9257535575850144,0.9635672548510918,0.06950360695461255,0.08327317204531784,0.06887925382949198,0.0017613858377578144,0.23170035109258996,0.0016515048561063683,49.99999999999999,0.8333333333333334,1.0,0.41865723814888944,0.015712081299211325,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,full,decoy_matching,pooled,-1,-1,245,59,0.24081632653061225,0.9445481412359464,0.9366162105909921,0.955615797826385,0.0,1.0,0.05521620820529871,0.9254862285843293,0.9635567228103139,0.06840987720092867,0.07995252358226242,0.06820223653325158,0.0017967325963555935,0.24037103133379073,0.0016931374803692617,49.99999999999999,0.8305084745762712,1.0,0.41865723814888944,0.015306400757034357,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.944518144671459,0.0008090790375486211,0.9432232328870325,0.945410095417182,0.002186862530149547,0.04438420217361505,0.0633837894090079,0.05458990458281798,0.056776767112967474,0.026544313988875887
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,type_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.2958247006768216,0.029399140760747934,0.36574456579674286,0.16666666666666666,0.0,0.7041752993231785,0.17305645363456312,0.425630641864704,,,,0.0017613858377578144,0.23170035109258996,0.0004423374140072111,49.99999999999999,0.8333333333333334,,,,,8,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,type_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.2958247006768216,0.029399140760747934,0.36574456579674286,0.16666666666666666,0.0,0.7041752993231785,0.17305645363456312,0.425630641864704,,,,0.0017613858377578144,0.23170035109258996,0.0004423374140072111,49.99999999999999,0.8333333333333334,,,,,8,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.2958247006768216,,0.2958247006768216,0.2958247006768216,0.0,0.6342554342032571,0.9706008592392521,0.7041752993231785,0.7041752993231785,
seed,h1,tierAmg_p95,A_SENDER_FINAL_strict,typecomp_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.06979600024779073,0.02745066794521686,0.08830946815108509,0.16666666666666666,0.0,0.9302039997522092,-0.10556199734028116,0.18885018849374197,,,,0.0017613858377578144,0.23170035109258996,0.00013317106530828175,49.99999999999999,0.8333333333333334,,,,,17,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierAmg_p95,A_SENDER_FINAL_strict,typecomp_adj,covariate_adjustment,pooled,-1,-1,49,12,0.24489795918367346,0.06979600024779073,0.02745066794521686,0.08830946815108509,0.16666666666666666,0.0,0.9302039997522092,-0.10556199734028116,0.18885018849374197,,,,0.0017613858377578144,0.23170035109258996,0.00013317106530828175,49.99999999999999,0.8333333333333334,,,,,17,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.06979600024779073,,0.06979600024779073,0.06979600024779073,0.0,0.9116905318489149,0.9725493320547831,0.9302039997522092,0.9302039997522092,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260901,0,343,58,0.16909620991253643,0.9596430261335768,0.9121593557293521,0.9929007678023278,0.0,1.0,0.04035697386642323,0.8633989679175986,1.0065099434150322,0.18151677618137949,0.16374349067878666,0.18234002684689515,0.0019700698210774106,0.1864621532371031,0.0018419296270216993,49.99999999999999,0.7758620689655172,1.0,0.0695083770048703,0.03469116563644209,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260902,1,343,57,0.1661807580174927,0.9649711772332821,0.9186762409305529,0.9932327885999628,0.0,1.0,0.035028822766717926,0.8637771311937346,1.0056538318731896,0.17958673223400076,0.16290520086192808,0.18228564859625768,0.0019748542644054657,0.18932849985942884,0.0018518236884318793,49.99999999999999,0.7719298245614035,1.0,0.0695083770048703,0.03518588534038455,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260903,2,343,59,0.17201166180758018,0.9635875001378919,0.9147035561309999,0.992485295246315,0.0,1.0,0.03641249986210815,0.8718803052191945,1.008228077663223,0.17942634626872542,0.16290520086192808,0.18228564859625768,0.001965285377749355,0.18359580661477737,0.0018368586355772443,49.99999999999999,0.7796610169491526,1.0,0.0695083770048703,0.035267805885824934,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
