section,call,celltype,module,n,lam_naive,beta_naive,sd_y,beta_n6n5_noanat,sf_n6n5_noanat,beta_n2n5n6_noanat,sf_n2n5n6_noanat
SPLN14,tierAmg_p95,Plasma cells,secondary_senescence,15131,49.99999999999999,-0.0005243578365369625,0.005530115445513245,-0.00025693344489894466,0.4899963860477809,-0.00026245196055264233,0.5005207174664622
SPLN14,tierAmg_p95,Plasma cells,tnfa_nfkb_proximal,15131,49.99999999999999,-0.0007584285437879554,0.007113193060812895,-0.00013576881101973385,0.1790133192266728,-0.00013193765192735858,0.17396187552277337
SPLN14,tierAmg_p95,Stromal,downstream_arrest,39239,49.99999999999999,0.0005353920552757395,0.005322376325002611,0.0002191610665093349,0.40934687832911865,0.00022101232578406588,0.4128046421425498
SPLN14,tierAmg_p95,Stromal,emt_ecm,39239,49.99999999999999,-0.006470252603991375,0.014106038837219581,9.101186152706766e-05,-0.01406619912658807,9.251414373935564e-05,-0.014298382057338138
SPLN14,tierAmg_p95,Stromal,il6_jak_stat3,39239,49.99999999999999,0.0017898710831127957,0.011969359753425259,-0.00028681306233684247,-0.16024230182994012,-0.0002841784426574886,-0.1587703412489736
SPLN14,tierAmg_p95,Stromal,interferon_response,39239,49.99999999999999,0.0012634415526068866,0.008862919482774843,-0.0003220940711325003,-0.25493389105963515,-0.0003167741901229842,-0.250723264142593
SPLN14,tierAmg_p95,Stromal,oxidative_stress,39239,6.999999999999999,-0.0007733155223346345,0.013591734674828658,-0.00035157066257134495,0.4546277068252237,-0.00035805857893698556,0.46301744707775816
SPLN14,tierAmg_p95,Stromal,secondary_senescence,39239,49.99999999999999,0.0005959257010694565,0.008734743696921362,-0.00036476791630786585,-0.6121030115889419,-0.00036709811158553026,-0.6160132226664011
SPLN14,tierAmg_p95,Stromal,tnfa_nfkb_proximal,39239,49.99999999999999,-0.00047257108173875495,0.008842447868396578,0.0001320282765744922,-0.2793828942911907,0.00012606091344622566,-0.2667554539782741
SPLN14,tierAmg_p95,T/NK cells,downstream_arrest,37193,49.99999999999999,0.0009053562851511621,0.006222440878469619,-2.7334171544113454e-05,-0.030191618473769832,-2.7144204919190604e-05,-0.02998179320603987
SPLN14,tierAmg_p95,T/NK cells,emt_ecm,37193,39.49856824761524,-0.001378596541782323,0.005938163700976207,-5.9152990753330714e-05,0.042908123559380604,-5.772636020366815e-05,0.04187328087232574
SPLN14,tierAmg_p95,T/NK cells,il6_jak_stat3,37193,16.20156834108385,-0.002091926585539396,0.011578981399355292,7.985931805120098e-06,-0.003817500987043937,7.517938537318305e-06,-0.0035937869853017953
SPLN14,tierAmg_p95,T/NK cells,interferon_response,37193,10.24767968985642,-0.002612318379161007,0.00979348313012567,-0.0002458349875943609,0.09410605902995454,-0.0002509917189853179,0.09608006473771714
SPLN14,tierAmg_p95,T/NK cells,oxidative_stress,37193,17.373204519480982,-0.0013903856445847713,0.014157942813647616,0.0006526950359765776,-0.4694345331589642,0.000656259352629337,-0.4719980785081568
SPLN14,tierAmg_p95,T/NK cells,secondary_senescence,37193,15.258703091284149,-0.0012517265499095874,0.006159366167214467,-0.0003020410791464708,0.2412995707155747,-0.0003007942755210321,0.24030350362286282
SPLN14,tierAmg_p95,T/NK cells,tnfa_nfkb_proximal,37193,19.344689117531257,-0.0012592083089315116,0.007850885350607614,-0.0002813885332100911,0.2234646414054085,-0.00027949655731988323,0.22196212917070662
SPLN14,tierA_p95,B cells,downstream_arrest,49003,49.99999999999999,0.00027723920781987424,0.0056337999093036,-0.0001786905380673661,-0.6445355960743603,-0.00017348569957380245,-0.6257617778453554
SPLN14,tierA_p95,B cells,emt_ecm,49003,49.99999999999999,-0.0009300962471800978,0.005638545178721614,-0.0003151119873647769,0.3387950315036167,-0.00031272011628154483,0.3362233932559796
SPLN14,tierA_p95,B cells,il6_jak_stat3,49003,11.342273532380656,-0.0005619469910754275,0.009623535884822806,-0.0004352962423808992,0.7746215377857081,-0.00043142469052026447,0.7677320056374435
SPLN14,tierA_p95,B cells,interferon_response,49003,6.999999999999999,-0.0001308861600849206,0.008721796868025234,0.00013283381260428844,-1.0148805077489034,0.0001404938536120796,-1.0734049613872498
SPLN14,tierA_p95,B cells,oxidative_stress,49003,12.77220078317068,0.0008939174379613133,0.016187136660998705,0.00045042251827805363,0.503874853706061,0.00046347539285946667,0.5184767330599102
SPLN14,tierA_p95,B cells,secondary_senescence,49003,17.18056490102879,-0.000455478911331671,0.005111742064625371,-0.0002150396556322455,0.4721176991565648,-0.00022099945261137984,0.48520238174199964
SPLN14,tierA_p95,B cells,tnfa_nfkb_proximal,49003,49.99999999999999,-0.00025641628328905387,0.0062376718034838985,-0.00011435333090734513,0.445967508149381,-0.00011967025850114432,0.4667030383801406
SPLN14,tierA_p95,Endothelial,downstream_arrest,47531,49.99999999999999,-0.00020692048214010776,0.005295223279812802,-0.0002549795233768712,1.2322585021052783,-0.00025568633008669076,1.2356743394477652
SPLN14,tierA_p95,Endothelial,emt_ecm,47531,6.999999999999999,-0.00019616569539010573,0.006644204931545296,-0.0001618339733537209,0.8249861069331673,-0.00016557218424688173,0.8440425015067793
SPLN14,tierA_p95,Endothelial,il6_jak_stat3,47531,6.999999999999999,-0.00027766699528753206,0.009636079852993596,-0.00026367553807787376,0.9496106579207596,-0.00027470602580297114,0.9893362569739528
SPLN14,tierA_p95,Endothelial,interferon_response,47531,49.99999999999999,0.00026498548207046284,0.007459864698835241,9.792810842497417e-05,0.36956027801905733,9.5602400649461e-05,0.36078354143205166
SPLN14,tierA_p95,Endothelial,oxidative_stress,47531,49.99999999999999,0.0008744106401869215,0.016571581435631685,0.0008846108988631727,1.0116652956945613,0.0009053237877093798,1.0353531236946636
SPLN14,tierA_p95,Endothelial,secondary_senescence,47531,32.817024335334246,-0.0002435813427243093,0.006232712748194514,-0.00019777320723665868,0.8119390632496132,-0.0001959556301920414,0.804477173827834
SPLN14,tierA_p95,Endothelial,tnfa_nfkb_proximal,47531,6.999999999999999,0.0005672879846375877,0.006479842845273001,0.0005900172273903354,1.040066497737068,0.0005929130420527596,1.0451711619302892
SPLN14,tierA_p95,Mono/Mac/DC,downstream_arrest,32422,16.19017412237892,0.00023852644581166422,0.0060841963365471955,0.0002973145482020615,1.2464636664934639,0.00030049076692306557,1.2597796688771656
SPLN14,tierA_p95,Mono/Mac/DC,emt_ecm,32422,49.99999999999999,-0.0008099600848738848,0.008049485324494602,-0.0005125043466462785,0.632752596353039,-0.0005088005836720551,0.6281798241345167
SPLN14,tierA_p95,Mono/Mac/DC,il6_jak_stat3,32422,49.99999999999999,0.0007776381481748585,0.013838529582663427,0.0003292927977220695,0.42345247400083214,0.0003295438757717178,0.42377534659940197
SPLN14,tierA_p95,Mono/Mac/DC,interferon_response,32422,49.99999999999999,0.0008894636296111493,0.009829972411477667,0.0003065429099950947,0.344637936605803,0.00032252524899870294,0.3626064498440512
SPLN14,tierA_p95,Mono/Mac/DC,oxidative_stress,32422,49.99999999999999,0.0006406755096780101,0.020067205908711232,0.0005676888848550922,0.8860786408714149,0.0005805806258936931,0.9062007476850186
SPLN14,tierA_p95,Mono/Mac/DC,secondary_senescence,32422,49.99999999999999,-0.0002861983311152131,0.006623625377198514,-0.0003462801246218888,1.2099306214419852,-0.00034378860442278193,1.201225049367549
SPLN14,tierA_p95,Mono/Mac/DC,tnfa_nfkb_proximal,32422,49.99999999999999,-0.0005737492896879208,0.007652554251179224,-0.0005027887657161695,0.8763213737304166,-0.0005074397146252453,0.8844276128015022
SPLN14,tierA_p95,Plasma cells,downstream_arrest,15128,6.999999999999999,-0.0019137478887844186,0.009958187532201906,-0.0005635670028551873,0.29448340931320677,-0.0005715237521726135,0.298641088265621
SPLN14,tierA_p95,Plasma cells,emt_ecm,15128,6.999999999999999,0.0005629406834021369,0.00632347892677132,0.0002483057143484427,0.4410868172607546,0.0002477296387002985,0.4400634844920823
SPLN14,tierA_p95,Plasma cells,il6_jak_stat3,15128,17.612306832232264,0.0014651348730578089,0.011283513611621134,0.0008606794176151771,0.5874404011822452,0.000873962996302456,0.5965068556988559
SPLN14,tierA_p95,Plasma cells,interferon_response,15128,6.999999999999999,0.001796972111923532,0.009035816245970375,0.0008156664140218442,0.4539115596784253,0.0008101675055637009,0.4508514629625908
SPLN14,tierA_p95,Plasma cells,oxidative_stress,15128,6.999999999999999,-0.0014269412519700348,0.015671809760331144,-0.00148935761796039,1.043741370504345,-0.0014747222059673182,1.033484878183539
SPLN14,tierA_p95,Plasma cells,secondary_senescence,15128,6.999999999999999,0.0003816622051329918,0.005530460212632752,0.00016393063803112954,0.42951760962028507,0.00016572751106353715,0.4342256289322352
SPLN14,tierA_p95,Plasma cells,tnfa_nfkb_proximal,15128,49.99999999999999,-0.0004555441788223307,0.0071115352474234615,-0.0003700275948302131,0.8122759811941964,-0.00038207098254625283,0.8387133461654143
SPLN14,tierA_p95,Stromal,downstream_arrest,39172,11.55807531546264,0.0002522793807493009,0.005329709145429543,0.00012923152196029776,0.5122555857576001,0.00013262353812640274,0.5257010609923588
SPLN14,tierA_p95,Stromal,emt_ecm,39172,49.99999999999999,-0.005701647091857228,0.014098140220532327,0.00027811007501182404,-0.048777146415990076,0.0002700473575496131,-0.047363043204704754
SPLN14,tierA_p95,Stromal,il6_jak_stat3,39172,49.99999999999999,0.0021522834977814134,0.011971622836278418,-0.00019354575037280736,-0.08992576980324175,-0.0001940697693342811,-0.09016924096399447
SPLN14,tierA_p95,Stromal,interferon_response,39172,49.99999999999999,0.0012614830775929805,0.008860483484528238,-0.0002795429279792857,-0.22159863492792778,-0.00027860964860053236,-0.2208588078186065
SPLN14,tierA_p95,Stromal,oxidative_stress,39172,49.99999999999999,0.00020812177380753283,0.01358861500133392,-6.613678447429912e-05,-0.31777926578437293,-7.356394289881362e-05,-0.35346586545454006
SPLN14,tierA_p95,Stromal,secondary_senescence,39172,49.99999999999999,0.0007031000563607886,0.00873596010847952,-0.00028127476510508414,-0.40004941339494204,-0.00028326209686529476,-0.4028759410594354
SPLN14,tierA_p95,Stromal,tnfa_nfkb_proximal,39172,49.99999999999999,-0.0005038404054458388,0.008841578513393476,9.408057309604579e-05,-0.18672693193948128,0.00010202798174184743,-0.202500594710273
SPLN14,tierA_p95,T/NK cells,downstream_arrest,39107,6.999999999999999,0.00025317283232526055,0.006208542030369505,0.0002781695250259615,1.0987337087914186,0.00028061122453187573,1.1083781065867448
SPLN14,tierA_p95,T/NK cells,emt_ecm,39107,49.99999999999999,0.0006392136679695924,0.005927931204636193,8.232744448917951e-05,0.12879487503871062,8.205292111010574e-05,0.12836540459270815
SPLN14,tierA_p95,T/NK cells,il6_jak_stat3,39107,49.99999999999999,0.0021808390955593885,0.011569301322436146,6.14456444476434e-05,0.02817523061318859,6.223338317357365e-05,0.028536439621012342
SPLN14,tierA_p95,T/NK cells,interferon_response,39107,49.99999999999999,0.0024673212067523325,0.00976834992374131,7.698173142560467e-05,0.031200530848974308,7.749091933262337e-05,0.031406903616988946
SPLN14,tierA_p95,T/NK cells,oxidative_stress,39107,49.99999999999999,0.0024804379547644913,0.014146345852172877,0.0011638603844914002,0.4692156811484948,0.0011622046237360604,0.46854815356444085
SPLN14,tierA_p95,T/NK cells,secondary_senescence,39107,49.99999999999999,0.0005884874046713963,0.006158101420076334,-9.386041298322917e-05,-0.1594943447186259,-9.411260622019775e-05,-0.15992288955232442
SPLN14,tierA_p95,T/NK cells,tnfa_nfkb_proximal,39107,49.99999999999999,0.0005810129860222829,0.007831351012937941,-0.00019387617939527104,-0.33368648216037555,-0.00019411774721580857,-0.3341022522487368
SPLN21,tierAmg_p95,B cells,downstream_arrest,27093,49.99999999999999,0.0014471676943210961,0.006730988237684681,0.0002557301291592915,0.17671077799954701,0.0002549023612776284,0.17613878631889285
SPLN21,tierAmg_p95,B cells,emt_ecm,27093,7.651699935715609,-0.0013775206122489635,0.007258972747448949,-0.00024221061342149253,0.1758308451196642,-0.00023976086837078847,0.17405247241952396
SPLN21,tierAmg_p95,B cells,il6_jak_stat3,27093,6.999999999999999,-0.0011550100049645625,0.011084373137511852,-0.0003554227822562184,0.3077226870144067,-0.00035639324077299414,0.3085629035602413
SPLN21,tierAmg_p95,B cells,interferon_response,27093,6.999999999999999,-0.0013226843985417523,0.009032970840381705,-0.0001784233951096634,0.13489491167082154,-0.00018153287622720013,0.1372457983380907
SPLN21,tierAmg_p95,B cells,oxidative_stress,27093,49.99999999999999,-0.0005122897620702032,0.01823227029729657,-0.0003338148229153009,0.6516133009692189,-0.00033750767441367195,0.6588218219504853
SPLN21,tierAmg_p95,B cells,secondary_senescence,27093,8.935776700696342,-0.00053343046823765,0.00571071310453677,-0.0003268034887449886,0.6126449616286138,-0.0003262428733882459,0.6115939992443412
SPLN21,tierAmg_p95,B cells,tnfa_nfkb_proximal,27093,49.99999999999999,0.00028974650507709046,0.007138274967204131,0.00026430171979797913,0.9121825981219637,0.00026403562621095264,0.9112642312655431
SPLN21,tierAmg_p95,Endothelial,downstream_arrest,30008,49.99999999999999,0.0002765358841170921,0.005570410678069255,0.0003014106507646623,1.0899513158192433,0.0002977251425426265,1.0766239017883203
SPLN21,tierAmg_p95,Endothelial,emt_ecm,30008,6.999999999999999,-0.0011096618983758527,0.00963719798367016,-0.0006144022030534153,0.5536841482551397,-0.0005941340296206813,0.5354189690483926
SPLN21,tierAmg_p95,Endothelial,il6_jak_stat3,30008,49.99999999999999,0.00044190235875712274,0.011235080138992123,0.00024756253243170804,0.5602199841792941,0.00022389385830464333,0.5066591156796683
SPLN21,tierAmg_p95,Endothelial,interferon_response,30008,6.999999999999999,-0.0001258226068912681,0.007853824852030986,-8.10674102187491e-05,0.6442992417793805,-8.62622579186646e-05,0.6855863191040835
SPLN21,tierAmg_p95,Endothelial,oxidative_stress,30008,47.14734238511503,0.00016482842137229098,0.018614876562426382,0.0001146266592892757,0.695430183307849,0.00010904723414310047,0.6615802859435272
SPLN21,tierAmg_p95,Endothelial,secondary_senescence,30008,49.99999999999999,7.252830017760456e-05,0.007456824856622589,-0.0001486079969311122,-2.0489656667425895,-0.0001471718634814482,-2.0291646587753926
SPLN21,tierAmg_p95,Endothelial,tnfa_nfkb_proximal,30008,6.999999999999999,-0.0003459964254662742,0.007742190174094755,-0.0003493881905244469,1.0098028904593506,-0.00033654635656301714,0.9726873799620274
SPLN21,tierAmg_p95,Mono/Mac/DC,downstream_arrest,30186,49.99999999999999,-0.0003165874112744585,0.005184990569913682,-0.00039344350429582444,1.2427642107182122,-0.00039604083211467703,1.250968351901201
SPLN21,tierAmg_p95,Mono/Mac/DC,emt_ecm,30186,6.999999999999999,-0.0014631884137091113,0.010244832107706126,-0.0010933579010312057,0.7472434108875949,-0.0010804440722066442,0.7384175968614808
SPLN21,tierAmg_p95,Mono/Mac/DC,il6_jak_stat3,30186,49.99999999999999,0.0008040916920379862,0.015123394182652267,0.00019306133173361374,0.24009865248613127,0.0002289548342678778,0.28473722155689396
SPLN21,tierAmg_p95,Mono/Mac/DC,interferon_response,30186,9.52410264139251,0.00018975538501002744,0.009370716643459117,0.00027197854145104955,1.4333113204490988,0.0002708542559568553,1.4273864003519177
SPLN21,tierAmg_p95,Mono/Mac/DC,oxidative_stress,30186,6.999999999999999,-0.0008532648640336399,0.020639452489676302,-0.0002216071456841941,0.25971671285817444,-0.00023868173552365977,0.2797276034493432
SPLN21,tierAmg_p95,Mono/Mac/DC,secondary_senescence,30186,49.99999999999999,0.00032993438094385674,0.007250842403040755,0.00040734577198429505,1.23462662732809,0.0004110936523523859,1.245986099346038
SPLN21,tierAmg_p95,Mono/Mac/DC,tnfa_nfkb_proximal,30186,11.956413725846643,0.00025628509834761464,0.007303037707197328,0.00010354508995194468,0.4040230611125909,0.00010368992822729763,0.404588206243099
SPLN21,tierAmg_p95,Neutrophils,downstream_arrest,18875,49.99999999999999,0.0004974245962210992,0.005506966527378892,0.00021376089982436342,0.4297352833942882,0.00020681174742973523,0.41576502046917263
SPLN21,tierAmg_p95,Neutrophils,emt_ecm,18875,14.456846194673185,-0.000529570410158038,0.01085459188111177,-0.00033260447324286494,0.6280646857584186,-0.00033635682172853103,0.6351503318098025
SPLN21,tierAmg_p95,Neutrophils,il6_jak_stat3,18875,21.66006566605655,-0.0014270267113797904,0.019432879983732023,-0.0011853715845149876,0.8306583016717698,-0.0011987854065680585,0.8400581411744944
SPLN21,tierAmg_p95,Neutrophils,interferon_response,18875,49.99999999999999,-0.0003036852299211391,0.010336340602948708,-0.00024638213023904564,0.8113075841819047,-0.00022060146956642246,0.726414879063128
SPLN21,tierAmg_p95,Neutrophils,oxidative_stress,18875,6.999999999999999,0.0004129987548426412,0.025098582478760095,0.0014321403292157737,3.4676625835383956,0.0013984715498305531,3.3861398695097567
SPLN21,tierAmg_p95,Neutrophils,secondary_senescence,18875,13.067275062602338,6.79223904939293e-05,0.009342240088588506,0.00018797403988675177,2.767482688989757,0.00018981559806462592,2.7945953710447085
SPLN21,tierAmg_p95,Neutrophils,tnfa_nfkb_proximal,18875,49.99999999999999,-0.0014006200888734268,0.011636661092693526,-0.000647035875135318,0.46196386891448493,-0.0006391076963512337,0.4563033912110263
SPLN21,tierAmg_p95,Plasma cells,downstream_arrest,6117,8.38193130094942,0.004715429488571419,0.011669209185034583,0.0018484689106717611,0.3920043582778228,0.0018672082362291707,0.39597840255158984
SPLN21,tierAmg_p95,Plasma cells,emt_ecm,6117,6.999999999999999,-0.0010357295042307934,0.010404568329363711,0.0004061453458500859,-0.3921345720007449,0.00045537892616749533,-0.43966974418257226
SPLN21,tierAmg_p95,Plasma cells,il6_jak_stat3,6117,9.313624318283363,-0.0016357322360217956,0.012540528921043532,-0.0008727249748998603,0.5335377977402846,-0.0008734316831293686,0.5339698416983025
SPLN21,tierAmg_p95,Plasma cells,interferon_response,6117,49.99999999999999,-0.0011781706665746415,0.009091162701474814,-0.0006686762188457299,0.567554631783363,-0.0007259110269911134,0.6161340182586563
SPLN21,tierAmg_p95,Plasma cells,oxidative_stress,6117,6.999999999999999,-0.0013870508266568256,0.0187776651232553,0.0007626181513746122,-0.5498126937516283,0.0007938693837082388,-0.5723433982745121
SPLN21,tierAmg_p95,Plasma cells,secondary_senescence,6117,49.99999999999999,-0.0011325916245394987,0.006811040848374559,-0.000699620488057145,0.6177164592238656,-0.0006292943175518498,0.5556233190473354
SPLN21,tierAmg_p95,Plasma cells,tnfa_nfkb_proximal,6117,6.999999999999999,0.0007757029415468837,0.006826833534214518,0.0005167007419674722,0.6661064620137742,0.0005487257603813363,0.7073916198990862
SPLN21,tierAmg_p95,Stromal,downstream_arrest,23973,49.99999999999999,0.00043715939717343797,0.005308110072336454,0.00016283120179145028,0.3724755840644754,0.00016293399860274597,0.372710731271559
SPLN21,tierAmg_p95,Stromal,emt_ecm,23973,49.99999999999999,-0.00232442737694208,0.01725072279020098,0.0009172668223753466,-0.3946205553567626,0.0009231560821306869,-0.3971541943139358
SPLN21,tierAmg_p95,Stromal,il6_jak_stat3,23973,49.99999999999999,0.002459365268904224,0.012943816665024997,0.0002444167002662796,0.09938202484870418,0.00024170138249097434,0.09827795226150567
SPLN21,tierAmg_p95,Stromal,interferon_response,23973,49.99999999999999,0.001929349420687091,0.008808712411936944,0.0006362525977083253,0.32977572174652503,0.0006296472992810034,0.326352133278569
SPLN21,tierAmg_p95,Stromal,oxidative_stress,23973,49.99999999999999,0.002390596638727869,0.016899133928527436,0.0005109649751333559,0.2137395187693649,0.0005044789154668876,0.21102636358400503
SPLN21,tierAmg_p95,Stromal,secondary_senescence,23973,49.99999999999999,0.0011497417456006926,0.0095627252046846,-2.449848900916381e-06,-0.0021307818997530056,-2.9872782789728634e-06,-0.0025982167651154857
SPLN21,tierAmg_p95,Stromal,tnfa_nfkb_proximal,23973,49.99999999999999,0.0007365250252895253,0.008802541003658274,-0.00018823465571017744,-0.25557129662523426,-0.0001903322957670825,-0.2584193194145217
SPLN21,tierAmg_p95,T/NK cells,downstream_arrest,25227,17.79098377960454,0.0004812193650855868,0.006559613800018942,-0.00010426760615211065,-0.21667375362910893,-0.0001071941477283257,-0.22275526611291047
SPLN21,tierAmg_p95,T/NK cells,emt_ecm,25227,6.999999999999999,-0.002029340377699309,0.00950208311065002,-0.0006318927547252566,0.31137839746806895,-0.0006281546121445989,0.30953634937119145
SPLN21,tierAmg_p95,T/NK cells,il6_jak_stat3,25227,6.999999999999999,-0.000838598502643831,0.013517749183701553,-0.00020641956318692012,0.24614826110009225,-0.0001983314670403952,0.2365034833893931
SPLN21,tierAmg_p95,T/NK cells,interferon_response,25227,20.476562806028983,-0.0008206581265802011,0.010770004531770495,-0.0002672564207629445,0.3256610909059537,-0.0002659352545902919,0.324051204730625
SPLN21,tierAmg_p95,T/NK cells,oxidative_stress,25227,49.99999999999999,0.0001521852334342492,0.0180615942066367,0.0004235483968540104,2.783110997671152,0.00040109274590098315,2.6355562681728455
SPLN21,tierAmg_p95,T/NK cells,secondary_senescence,25227,7.5379848053228296,-0.0008812077542273013,0.00789791920344391,-0.0003171282010410082,0.3598790404642844,-0.00030494202343341525,0.3460500908787482
SPLN21,tierAmg_p95,T/NK cells,tnfa_nfkb_proximal,25227,20.00165832218209,0.0002610274636781208,0.009012220249870612,0.0002467852190547593,0.9454377542398223,0.0002563368171708761,0.9820300651849079
SPLN21,tierA_p95,B cells,downstream_arrest,27091,49.99999999999999,0.0016260798661677485,0.006731204716552835,0.00045315848115845704,0.27868156453251886,0.00045245535728250457,0.27824916026346563
SPLN21,tierA_p95,B cells,emt_ecm,27091,6.999999999999999,-0.0016722183612854651,0.0072592864107041645,-0.00041543710084957045,0.2484347202898886,-0.00041748613881060554,0.2496600614346061
SPLN21,tierA_p95,B cells,il6_jak_stat3,27091,6.999999999999999,-0.001330268827419817,0.011084418303181317,-0.0003022094773788868,0.22717925215540896,-0.0003011771842224985,0.22640324873782114
SPLN21,tierA_p95,B cells,interferon_response,27091,6.999999999999999,-0.001486296707946602,0.009032814877061876,-3.714583294273855e-05,0.024992205623638564,-3.750053605339056e-05,0.025230854548012525
SPLN21,tierA_p95,B cells,oxidative_stress,27091,49.99999999999999,-0.0002552856109199559,0.0182326817977133,-0.00048678975384219993,1.9068436802528268,-0.00046980247292760134,1.8403014225306518
SPLN21,tierA_p95,B cells,secondary_senescence,27091,7.230339897312776,-0.00080364954654239,0.00571076232225868,-0.0004631938944696778,0.5763630384195653,-0.00046412731829389796,0.5775245196003065
SPLN21,tierA_p95,B cells,tnfa_nfkb_proximal,27091,49.99999999999999,0.000302531873482966,0.0071384664721493105,0.0004314892320048158,1.4262604036963091,0.0004159194384383247,1.3747954344445064
SPLN21,tierA_p95,Endothelial,downstream_arrest,30001,49.99999999999999,0.0003221596727852488,0.0055699356725192346,0.0003475028275023506,1.0786664404579138,0.00034938247579214936,1.084500964293713
SPLN21,tierA_p95,Endothelial,emt_ecm,30001,6.999999999999999,-0.0010209526719060808,0.009637996362176984,-0.0004987000176763864,0.4884653631841053,-0.0004933480464122512,0.48322322864505435
SPLN21,tierA_p95,Endothelial,il6_jak_stat3,30001,49.99999999999999,0.0004456171304227338,0.011235354468839397,0.00024412098702710142,0.5478267561112755,0.0002542630234627736,0.5705862860827803
SPLN21,tierA_p95,Endothelial,interferon_response,30001,17.539203742563434,8.204906843536308e-05,0.007853522029146638,0.00011284795975324591,1.375371614878793,0.000123787069442799,1.5086956110941885
SPLN21,tierA_p95,Endothelial,oxidative_stress,30001,6.999999999999999,-0.00026765417174347435,0.01861530269942013,-0.00010744606060690386,0.40143615138523797,-8.77018830059151e-05,0.32766865703842085
SPLN21,tierA_p95,Endothelial,secondary_senescence,30001,49.99999999999999,0.00020806114511244867,0.007456720828025953,1.1200984898576814e-05,0.05383506320953455,4.995535676081418e-06,0.024009940315293046
SPLN21,tierA_p95,Endothelial,tnfa_nfkb_proximal,30001,6.999999999999999,-0.0002515699248452367,0.007741747000197889,-0.00021814697113791467,0.8671424903915542,-0.00021065020909683484,0.8373425767266288
SPLN21,tierA_p95,Mono/Mac/DC,downstream_arrest,30183,6.999999999999999,-0.00035727806043827086,0.005185672251442563,-0.00038550195462038053,1.0789969978774727,-0.0003905283420123593,1.093065556651591
SPLN21,tierA_p95,Mono/Mac/DC,emt_ecm,30183,6.999999999999999,-0.0010414010277928108,0.01024172686603867,-0.0010271926513686772,0.9863564793533501,-0.001022930359583375,0.9822636355097678
SPLN21,tierA_p95,Mono/Mac/DC,il6_jak_stat3,30183,49.99999999999999,0.0006420993638513405,0.015124079254612174,0.00036892345208059014,0.5745581958963032,0.00037120056828009965,0.5781045569857322
SPLN21,tierA_p95,Mono/Mac/DC,interferon_response,30183,49.99999999999999,-0.00016131595523451042,0.0093665105790136,0.0001429588824581236,-0.8862042334888665,0.000143678518013576,-0.8906652649746003
SPLN21,tierA_p95,Mono/Mac/DC,oxidative_stress,30183,13.905037793229706,-0.00039462409576394684,0.020644047063283242,-0.00024317985857692906,0.6162316523175323,-0.0002616535138067615,0.6630449499041117
SPLN21,tierA_p95,Mono/Mac/DC,secondary_senescence,30183,49.99999999999999,0.0004176044525309801,0.0072522563061947435,0.000467490729410339,1.119458201599654,0.00046835293598231266,1.1215228504958714
SPLN21,tierA_p95,Mono/Mac/DC,tnfa_nfkb_proximal,30183,34.88598239924634,0.0001857546148733354,0.007302139895612102,6.823678164980989e-05,0.3673490518463835,6.801505682802452e-05,0.36615540816793946
SPLN21,tierA_p95,Neutrophils,downstream_arrest,18873,49.99999999999999,0.00042191037295391537,0.00550708368194892,0.00018281011212992098,0.43329134301680006,0.00018156993862061116,0.43035191893811003
SPLN21,tierA_p95,Neutrophils,emt_ecm,18873,9.683860083089108,-7.729833510453981e-05,0.010855013987120455,-0.00015160199721906206,1.9612582472058744,-0.00015540588163136327,2.0104686785451364
SPLN21,tierA_p95,Neutrophils,il6_jak_stat3,18873,11.01977760106906,-0.0016875396493968302,0.01943327344479044,-0.0012839923640115133,0.7608664865862234,-0.0013017903885306852,0.77141321627375
SPLN21,tierA_p95,Neutrophils,interferon_response,18873,49.99999999999999,-0.0005616585086394898,0.010336333381973784,-0.00037090954176725654,0.6603826632408968,-0.000371229894109514,0.6609530317785932
SPLN21,tierA_p95,Neutrophils,oxidative_stress,18873,49.99999999999999,-0.0013887329654535883,0.025099098151661406,-0.00044841762658615194,0.3228969411262515,-0.0004491722548046568,0.3234403344475574
SPLN21,tierA_p95,Neutrophils,secondary_senescence,18873,49.99999999999999,-0.00034353298222531895,0.009342531629588641,-0.0001954744278956617,0.569012112401634,-0.00019587979966812502,0.5701921207077868
SPLN21,tierA_p95,Neutrophils,tnfa_nfkb_proximal,18873,49.99999999999999,-0.0013339348858237548,0.011633978240237078,-0.0005506775644356266,0.41282192278490604,-0.000547289338431319,0.4102818992497878
SPLN21,tierA_p95,Plasma cells,downstream_arrest,6117,6.999999999999999,0.00318581900870206,0.011669209185034583,0.002000836658095064,0.6280446731687461,0.001989955855519896,0.6246292868754737
SPLN21,tierA_p95,Plasma cells,emt_ecm,6117,49.99999999999999,0.0016592756855384914,0.010404568329363711,0.0011716564270956688,0.706125231212212,0.0012007783214632835,0.7236761991564953
SPLN21,tierA_p95,Plasma cells,il6_jak_stat3,6117,10.290107960798462,-0.0013251365103980892,0.012540528921043532,-0.0008815104986610462,0.6652224067060294,-0.0008374957244071065,0.6320071312166256
SPLN21,tierA_p95,Plasma cells,interferon_response,6117,6.999999999999999,-0.0010848252872349873,0.009091162701474814,-0.0006566996754516932,0.6053506340412615,-0.0006501353332793327,0.5992995747143797
SPLN21,tierA_p95,Plasma cells,oxidative_stress,6117,49.99999999999999,0.0012810669208653384,0.0187776651232553,0.0026790330479470165,2.0912514438647563,0.0026752096167943933,2.0882668760093623
