held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design,call
SPLN14,6.999999999999999,-0.007332407700104894,32437,-46025.7100786473,-1.4189262286477573,0.9999462357973194,0.9999753910602895,-46026.10920171491,-1.4189385332094495,0.39912306761107175,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.008272060934075402,30186,-42833.609681840455,-1.4189892560074358,0.9999315730079029,1.0001014384442617,-42832.078563457646,-1.418938533209357,-1.531118382808927,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.0073749570197592165,42177,-59845.981070289316,-1.4189245577041827,0.9999456100089565,0.9999720493084487,-59846.57051519328,-1.418938533209884,0.5894449039624305,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.007833680532647392,33757,-47899.60322496304,-1.4189532015571005,0.9999386334493122,1.0000293341309336,-47899.10806555327,-1.4189385332095052,-0.4951594097656198,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.009311085954096108,37105,-52653.51901069327,-1.4190410729199103,0.9999133036783553,1.0002050617087077,-52649.71427474409,-1.4189385332096507,-3.804735949182941,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.0032291616911844516,51924,-73673.44093245834,-1.4188706750723816,0.999989572514772,0.9998642831975103,-73676.9643984158,-1.4189385332103805,3.523465957463486,Mono/Mac/DC,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN07,6.999999999999999,-0.006239898682308326,33621,-47232.57895634482,-1.4048534831309247,0.9243176219389441,0.9710290042606269,-47231.383057970466,-1.4048179131486411,-1.195898374353419,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN14,6.999999999999999,-0.004894938831845175,32437,-45610.715391580154,-1.40613236093289,0.924219310019607,0.9733882489977516,-45611.46684060809,-1.406155527348648,0.7514490279354504,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.006246961853922533,30186,-42064.20488307951,-1.3935004599178265,0.9276345982708689,0.9501245137007589,-42062.94280697762,-1.3934586499363155,-1.26207610189158,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN24,6.999999999999999,-0.005220892276239743,42177,-59539.38823834223,-1.4116553628361959,0.9206234582464817,0.9833613234046645,-59539.87448282643,-1.4116668915007333,0.4862444842001423,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.005977680320808057,33757,-48031.117641578996,-1.4228491169706727,0.9196119755614075,1.0038821906068314,-48030.345962674066,-1.4228262571518224,-0.7716789049300132,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.004038419425502299,37105,-50468.70035941439,-1.3601590179063303,0.9372895567609123,0.8877977728225344,-50470.20862349964,-1.3601996664465608,1.5082640852488112,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN44,8.14292620081837,-0.0032428058466580597,51924,-69516.33768734915,-1.3388093692194198,0.9550976063421583,0.8458984418811575,-69518.13263162319,-1.338843937901995,1.7949442740355153,Mono/Mac/DC,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.006474333127800452,33621,-47704.11152053792,-1.418878424810027,0.9999580830105501,0.9998797862523331,-47706.13242503657,-1.4189385332094993,2.0209044986549998,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.007361933244049062,32437,-46025.440367898715,-1.418917913737359,0.9999458019389101,0.9999587619156741,-46026.10920171491,-1.4189385332094495,0.6688338161984575,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.00847238887469929,30186,-42833.69467510055,-1.4189920716590656,0.999928218626756,1.0001070688845224,-42832.078563457646,-1.418938533209357,-1.616111642906617,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.007372996980264741,42177,-59845.65591616409,-1.4189168484283874,0.9999456389155288,0.9999566313842192,-59846.57051519328,-1.418938533209884,0.9145990291872295,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.008009947576495063,33757,-47899.60970454744,-1.418953393504975,0.9999358407398217,1.000029717786735,-47899.10806555327,-1.4189385332095052,-0.5016389941665693,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.009247457198677526,37105,-52652.946539649995,-1.4190256445128688,0.9999144845353585,1.0001742074483655,-52649.71427474409,-1.4189385332096507,-3.2322649059060495,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.003547941072602256,51924,-73673.20428972901,-1.4188661175897275,0.9999874121141452,0.9998551685155933,-73676.9643984158,-1.4189385332103805,3.7601086867944105,Mono/Mac/DC,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN07,7.742591489922676,-0.0062460169853074355,33621,-47232.38364111165,-1.404847673808383,0.9243177333405648,0.9710182691402204,-47231.383057970466,-1.4048179131486411,-1.000583141183597,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN14,7.742591489922676,-0.005176830761860128,32437,-45610.887631354635,-1.406137670911448,0.9242166964833893,0.9733979267243388,-45611.46684060809,-1.406155527348648,0.5792092534538824,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.006581237659152488,30186,-42064.62915621405,-1.3935145152128154,0.9276306514791378,0.9501504981490287,-42062.94280697762,-1.3934586499363155,-1.6863492364282138,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN24,11.58882939190469,-0.005227211261924174,42177,-59539.26106680931,-1.4116523476494134,0.9206235796440911,0.9833557791963224,-59539.87448282643,-1.4116668915007333,0.6134160171204712,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN30,9.962242533302096,-0.006045053634666869,33757,-48031.03679599415,-1.4228467220426624,0.9196114001818022,1.003877732569399,-48030.345962674066,-1.4228262571518224,-0.6908333200844936,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.004610395777674313,37105,-50469.0192552284,-1.3601676123225548,0.9372848835182307,0.8878141331880388,-50470.20862349964,-1.3601996664465608,1.1893682712398004,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.003370684310908941,51924,-69516.84173227554,-1.3388190765787602,0.9550970598368983,0.8459170500421098,-69518.13263162319,-1.338843937901995,1.2908993476448813,Mono/Mac/DC,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.00898722928245005,33621,-47702.55331698017,-1.418832078670479,0.9999192297098245,0.9997871030377862,-47706.13242503657,-1.4189385332094993,3.57910805640131,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.010409835654091865,32437,-46025.64725860892,-1.4189242919693228,0.9998916353216547,0.9999715157056753,-46026.10920171491,-1.4189385332094495,0.46194310599094024,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.011348527692896562,30186,-42834.33005390824,-1.4190131204501504,0.9998712109192036,1.0001491505102114,-42832.078563457646,-1.418938533209357,-2.2514904505951563,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.009921102236271122,42177,-59844.46288921396,-1.4188885622309306,0.9999015717304173,0.9999000629309498,-59846.57051519328,-1.418938533209884,2.107625979318982,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.010975004165682409,33757,-47900.06131015211,-1.4189667716370562,0.9998795492835632,1.000056465054103,-47899.10806555327,-1.4189385332095052,-0.9532445988370455,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.012287563862830765,37105,-52654.4699516299,-1.4190667012971272,0.9998490157743167,1.0002562914460085,-52649.71427474409,-1.4189385332096507,-4.755676885812136,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.005239248690647531,51924,-73669.82760426842,-1.418801086285117,0.9999725502731573,0.999725109680186,-73676.9643984158,-1.4189385332103805,7.136794147387263,Mono/Mac/DC,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN07,12.818224546846722,-0.006861835676322519,33621,-47232.990516842125,-1.4048657243045157,0.9243092042910624,0.9710512121793622,-47231.383057970466,-1.4048179131486411,-1.6074588716583094,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN14,6.999999999999999,-0.005327304985797504,32437,-45610.905498778724,-1.4061382217461147,0.9242147854706289,0.9733988435930669,-45611.46684060809,-1.406155527348648,0.5613418293651193,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.007449710372363779,30186,-42066.286885980735,-1.3935694323852361,0.9276181341928357,0.9502520933736431,-42062.94280697762,-1.3934586499363155,-3.3440790031163488,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN24,12.818224546846722,-0.005853407914611399,42177,-59539.58253353313,-1.4116599694983791,0.9206162757400328,0.9833693179914753,-59539.87448282643,-1.4116668915007333,0.29194929329969455,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN30,10.477345453252495,-0.005981369272374572,33757,-48031.95474650641,-1.4228739149363512,0.9196113815104117,1.0039277512475653,-48030.345962674066,-1.4228262571518224,-1.6087838323437609,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.005110809353619683,37105,-50469.331912292386,-1.3601760386010615,0.9372798508652666,0.8878301971532564,-50470.20862349964,-1.3601996664465608,0.8767112072528107,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN44,14.911122358641625,-0.005218193114625923,51924,-69517.56039823161,-1.3388329173066715,0.9550812269561129,0.8459453039140024,-69518.13263162319,-1.338843937901995,0.5722333915764466,Mono/Mac/DC,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.010103187869915311,33621,-47701.3975173982,-1.4187977013592161,0.999897925594865,0.9997183573960613,-47706.13242503657,-1.4189385332094993,4.734907638368895,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.011547761158739291,32437,-46024.853524530095,-1.4188998219480868,0.9998666492122207,0.9999225795670463,-46026.10920171491,-1.4189385332094495,1.255677184817614,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.013213594372527077,30186,-42836.23176535515,-1.41907612023306,0.9998254009237583,1.0002751165239625,-42832.078563457646,-1.418938533209357,-4.153201897504914,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.01133626558114117,42177,-59844.12450151847,-1.4188805391924146,0.9998714890826738,0.9998840187011546,-59846.57051519328,-1.418938533209884,2.4460136748093646,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.0118866517001441,33757,-47898.709288045095,-1.4189267200297744,0.9998587075113594,0.9999763684711167,-47899.10806555327,-1.4189385332095052,0.3987775081768632,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.01312269692936998,37105,-52652.949478406284,-1.4190257237139545,0.9998277948252998,1.0001743407106265,-52649.71427474409,-1.4189385332096507,-3.2352036621959996,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.007194343413338429,51924,-73668.00446044166,-1.4187659745096999,0.9999482414228509,0.9996548948255815,-73676.9643984158,-1.4189385332103805,8.959937974141212,Mono/Mac/DC,il6_jak_stat3,step,naive,tierAmg_p95
SPLN07,,,33621,-47234.79921861348,-1.4049195210913856,,0.9711509031406996,-47231.383057970466,-1.4048179131486411,-3.416160643013427,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN14,,,32437,-45613.94421766046,-1.4062319023849448,,0.9735717578197907,-45611.46684060808,-1.4061555273486477,-2.477377052375232,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN21,,,30186,-42066.41404297221,-1.3935736448344336,,0.9502602032536099,-42062.94280697762,-1.3934586499363155,-3.4712359945915523,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN24,,,42177,-59541.29896994098,-1.4117006655272064,,0.9834456260450192,-59539.87448282643,-1.4116668915007333,-1.4244871145492652,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN30,,,33757,-48035.32758923585,-1.4229738302940382,,1.0041119075481837,-48030.34596267404,-1.4228262571518215,-4.981626561813755,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN43,,,37105,-50469.066939429,-1.3601688974377848,,0.8878155831809679,-50470.20862349965,-1.3601996664465612,1.1416840706515359,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN44,,,51924,-69518.40244328347,-1.3388491341823332,,0.8459739199622912,-69518.13263162322,-1.3388439379019956,-0.26981166025507264,Mono/Mac/DC,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN07,,,33621,-47705.78431193993,-1.4189281791719441,,0.9999792910218682,-47706.13242503657,-1.4189385332094993,0.34811309663928114,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN14,,,32437,-46028.98258917727,-1.4190271168473432,,1.0001771449133325,-46026.10920171491,-1.4189385332094495,-2.873387462357641,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN21,,,30186,-42838.097232378,-1.4191379193128604,,1.0003987151647462,-42832.078563457646,-1.418938533209357,-6.018668920354685,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN24,,,42177,-59850.10206679473,-1.4190222649025472,,1.0001674466642398,-59846.57051519328,-1.418938533209884,-3.53155160145252,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN30,,,33757,-47902.75582720585,-1.4190465926239255,,1.000216091210219,-47899.108065553264,-1.418938533209505,-3.6477616525880876,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN43,,,37105,-52652.659674470604,-1.4190179133397278,,1.0001587385514907,-52649.71427474408,-1.4189385332096505,-2.945399726522737,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN44,,,51924,-73671.0063867261,-1.4188237883584875,,0.9997705101086602,-73676.9643984158,-1.4189385332103805,5.9580116896977415,Mono/Mac/DC,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN07,49.99999999999999,0.001715789588736171,33621,-46871.58882793733,-1.3941164399612542,0.9141133298545193,0.9508257856224461,-46871.7625472425,-1.3941216069493025,0.17371930516674183,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN14,33.40540803599722,0.001983613474300095,32437,-45293.72936635466,-1.3963600014290674,0.9137429656497591,0.9549114744469301,-45293.725271178904,-1.3963598751789286,-0.004095175754628144,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN21,49.99999999999999,0.0014041946536415115,30186,-42625.735306839095,-1.412102806163092,0.9105168985461158,0.9834326916698071,-42625.993899320885,-1.4121113727993402,0.2585924817904015,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN24,16.49296129703063,0.002551321498461602,42177,-58478.11410053051,-1.3864929724857271,0.9170429546739306,0.9369545325912998,-58477.80714145576,-1.3864856946073871,-0.306959074747283,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN30,6.999999999999999,0.0018583105610929926,33757,-48037.85053741286,-1.4230485688127754,0.906610884056994,1.0029618761582764,-48037.83753844288,-1.4230481837379767,-0.012998969978070818,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN43,49.99999999999999,0.0014267332116187931,37105,-50721.9862236055,-1.3669852101766742,0.921989853423426,0.9010711650786767,-50722.21958600631,-1.3669914994207333,0.23336240080971038,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN44,17.345738419684505,0.004117837488156138,51924,-69314.3206937671,-1.3349187407319756,0.942285939892983,0.8399455275980532,-69312.30126829061,-1.3348798487845814,-2.0194254764937796,Mono/Mac/DC,interferon_response,exponential,ctrl,tierAmg_p95
SPLN07,49.99999999999999,0.007853162805890835,33621,-47708.08298491183,-1.4189965493266659,0.9999383278339441,1.0001160254417631,-47706.13242503657,-1.4189385332094993,-1.9505598752584774,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN14,49.99999999999999,0.005058210663110031,32437,-46023.92545646653,-1.4188712105455663,0.9999744145048876,0.9998653562833141,-46026.10920171492,-1.4189385332094497,2.183745248388732,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN21,49.99999999999999,0.006892526254891469,30186,-42832.25382810955,-1.4189443393662475,0.9999524930818257,1.000011611326399,-42832.078563457646,-1.418938533209357,-0.17526465190167073,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN24,49.99999999999999,0.005740284659541796,42177,-59844.89103648024,-1.4188987134333937,0.9999670491320275,0.9999203618054847,-59846.57051519327,-1.4189385332098838,1.6794787130274926,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN30,49.99999999999999,0.0050471661529994044,33757,-47896.89861923778,-1.4188730817086168,0.999974526113824,0.9998690985404917,-47899.10806555327,-1.4189385332095052,2.209446315493551,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN43,49.99999999999999,0.002097529953694785,37105,-52647.27708052614,-1.4188728494953817,0.9999956003680933,0.9998686313604014,-52649.71427474408,-1.4189385332096505,2.437194217942306,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN44,49.99999999999999,0.012487582327990741,51924,-73692.7851709612,-1.4192432241537862,0.9998440602876016,1.000609285578676,-73676.9643984158,-1.4189385332103805,-15.820772545397631,Mono/Mac/DC,interferon_response,exponential,naive,tierAmg_p95
SPLN07,19.185852382096297,0.0018090646334838884,33621,-46871.668645093305,-1.394118813988082,0.9141130043054045,0.950830113420454,-46871.7625472425,-1.3941216069493025,0.09390214919403661,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN14,14.178039470333344,0.00215560725700023,32437,-45293.83870945638,-1.39636337236663,0.9137422470435826,0.9549176033083105,-45293.725271178904,-1.3963598751789286,-0.11343827747623436,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN21,28.716686174618605,0.0013831288844713076,30186,-42625.78933233959,-1.4121045959166365,0.9105169601097434,0.983435956217136,-42625.993899320885,-1.4121113727993402,0.20456698129419237,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN24,9.006764443646388,0.002438420301910057,42177,-58478.08862483919,-1.3864923684671548,0.9170433835989877,0.936953433871383,-58477.80714145576,-1.3864856946073871,-0.28148338342725765,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN30,6.999999999999999,0.002071195743191256,33757,-48038.04171080515,-1.4230542320349897,0.9066100470092334,1.002972057333111,-48037.83753844288,-1.4230481837379767,-0.20417236226785462,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN43,49.99999999999999,0.0018955355359191511,37105,-50722.27361952963,-1.3669929556536755,0.921988447879306,0.9010854815485154,-50722.21958600631,-1.3669914994207333,-0.054033523323596455,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN44,14.178039470333344,0.004079018306427092,51924,-69314.28738437785,-1.3349180992292167,0.9422861811222659,0.8399442922321542,-69312.30126829061,-1.3348798487845814,-1.98611608723877,Mono/Mac/DC,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN07,23.47241150476913,0.008249949830446829,33621,-47708.38730930589,-1.419005600943038,0.9999319383277951,1.0001341266093344,-47706.13242503657,-1.4189385332094993,-2.2548842693140614,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN14,22.318425721029357,0.005445593372347534,32437,-46023.903779862725,-1.41887054227773,0.999970345512823,0.9998640202585983,-46026.10920171492,-1.4189385332094497,2.205421852195286,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN21,27.304873519796445,0.007326997210555852,30186,-42832.484508303794,-1.418951981325906,0.9999463151118765,1.000026894319561,-42832.078563457646,-1.418938533209357,-0.40594484614848625,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN24,21.2211739115045,0.0058314884683468285,42177,-59844.62423183891,-1.4188923876007993,0.9999659937422436,0.9999077104604223,-59846.57051519327,-1.4189385332098838,1.9462833543584566,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN30,17.345738419684505,0.005249824694130125,33757,-47896.92166703676,-1.4188737644647558,0.9999724393406808,0.999870464278501,-47899.10806555327,-1.4189385332095052,2.1863985165109625,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN43,49.99999999999999,0.002989853260151269,37105,-52646.785961224945,-1.418859613562187,0.9999910607774828,0.9998421600031319,-52649.71427474408,-1.4189385332096505,2.9283135191362817,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN44,27.304873519796445,0.012787946762650004,51924,-73693.0853271842,-1.4192490048375357,0.9998364684175957,1.0006208394908376,-73676.9643984158,-1.4189385332103805,-16.120928768403246,Mono/Mac/DC,interferon_response,gaussian,naive,tierAmg_p95
SPLN07,49.99999999999999,0.0017050606562922623,33621,-46871.58319002151,-1.394116272270947,0.9141133657077722,0.9508254804413305,-46871.7625472425,-1.3941216069493025,0.17935722098627593,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN14,49.99999999999999,0.001972178769219416,32437,-45293.72201327537,-1.3963597747410479,0.9137430144431946,0.9549110623153875,-45293.725271178904,-1.3963598751789286,0.0032579035323578864,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN21,45.204502969779604,0.001402032675555664,30186,-42625.732204091575,-1.412102703375458,0.9105169043594767,0.9834325049305296,-42625.993899320885,-1.4121113727993402,0.2616952293101349,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN24,6.999999999999999,0.002661791837734922,42177,-58478.19617700427,-1.38649491848648,0.9170424391152174,0.9369580910870282,-58477.80714145576,-1.3864856946073871,-0.3890355485054897,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN30,12.818224546846722,0.0018474591387215892,33757,-48037.94599371341,-1.4230513965611105,0.9066109194668154,1.0029670079282258,-48037.83753844288,-1.4230481837379767,-0.10845527052879333,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN43,49.99999999999999,0.001473538928766147,37105,-50721.99415947069,-1.3669854240525723,0.9219897280380517,0.9010715623758421,-50722.21958600631,-1.3669914994207333,0.22542653561686166,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN44,30.20149733539872,0.0041011120036815755,51924,-69314.28587623985,-1.3349180701841123,0.9422860864660774,0.8399442477809047,-69312.30126829061,-1.3348798487845814,-1.984607949241763,Mono/Mac/DC,interferon_response,powerlaw,ctrl,tierAmg_p95
SPLN07,49.99999999999999,0.007815155637931266,33621,-47708.04714000664,-1.4189954831803526,0.9999389233423549,1.0001138933490636,-47706.13242503657,-1.4189385332094993,-1.9147149700656882,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN14,49.99999999999999,0.005026208660065081,32437,-46023.92957441037,-1.4188713374976223,0.9999747372265055,0.9998656101448612,-46026.10920171492,-1.4189385332094497,2.1796273045474663,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN21,49.99999999999999,0.006858541512042288,30186,-42832.23613497189,-1.418943753229043,0.9999529604083276,1.0000104391133622,-42832.078563457646,-1.418938533209357,-0.15757151424622862,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN24,49.99999999999999,0.005725394499218202,42177,-59844.90876296465,-1.4188991337213328,0.9999672198578283,0.9999212023549979,-59846.57051519327,-1.4189385332098838,1.6617522286178428,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN30,49.99999999999999,0.005028341488882427,33757,-47896.91345313814,-1.418873521140449,0.9999747157818712,0.9998699773710106,-47899.10806555327,-1.4189385332095052,2.194612415129086,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.0028831483793044614,37105,-52652.275246085555,-1.4190075527849497,0.9999916874554229,1.0001380398481297,-52649.71427474408,-1.4189385332096505,-2.5609713414742146,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN44,49.99999999999999,0.012465335647610673,51924,-73692.76541733148,-1.4192428437202735,0.9998446154071925,1.0006085252357177,-73676.9643984158,-1.4189385332103805,-15.80101891567756,Mono/Mac/DC,interferon_response,powerlaw,naive,tierAmg_p95
SPLN07,20.177866835741543,0.003108101026416819,33621,-46871.95352878905,-1.394127287373637,0.9141067832832809,0.9508453575408151,-46871.7625472425,-1.3941216069493025,-0.19098154654784594,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN14,19.185852382096297,0.003731025645046205,32437,-45294.26326458056,-1.39637646097298,0.913733236762397,0.9549411205476723,-45293.725271178904,-1.3963598751789286,-0.5379934016527841,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN21,19.185852382096297,0.0030856153285009047,30186,-42625.82307608139,-1.4121057137772937,0.9105095752597094,0.9834374016386321,-42625.993899320885,-1.4121113727993402,0.17082323949580314,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN24,47.54182525407475,0.0044312473435789475,42177,-58479.57692661967,-1.386527655514135,0.9170304178440501,0.9370178815110549,-58477.80714145576,-1.3864856946073871,-1.769785163909546,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN30,7.742591489922676,0.0031275389537377416,33757,-48038.54708277901,-1.4230692029143293,0.9066046234965908,1.0029986304942868,-48037.83753844288,-1.4230481837379767,-0.7095443361322396,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN43,47.54182525407475,0.004413349780841577,37105,-50723.93800474265,-1.3670378117435023,0.921973094712898,0.9011685548471743,-50722.21958600631,-1.3669914994207333,-1.718418736345484,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
SPLN44,19.185852382096297,0.004605210521695531,51924,-69313.66452172602,-1.3349061035691785,0.9422815108144014,0.8399221903148414,-69312.30126829061,-1.3348798487845814,-1.3632534354110248,Mono/Mac/DC,interferon_response,step,ctrl,tierAmg_p95
