section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,sender_set,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_orig_full_null_mean,N3_orig_full_sf,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ_full_null_mean,N3_occ_full_sf,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_occ15_full_null_mean,N3_occ15_full_sf,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_swap_full_null_mean,N3_swap_full_sf,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N3_snap_full_null_mean,N3_snap_full_sf,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_orig_full_null_mean,N4_orig_full_sf,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ_full_null_mean,N4_occ_full_sf,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_occ15_full_null_mean,N4_occ15_full_sf,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N4_swap_full_null_mean,N4_swap_full_sf,beta_obs_full,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N3_tile_full_null_mean,N3_tile_full_sf,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p,N4_tile_full_null_mean,N4_tile_full_sf
SPLN24,?,,tierAmg_p95,full,Mono/Mac/DC,secondary_senescence,42177,49.99999999999999,1000,-0.006647109563781847,A_SENDER_FINAL_strict,16482,7,0.5288,1.0416258242841877e-05,0.001602793520863314,-0.0031551305318097134,0.0023387326294322286,1.0015670357383,0.0,2.7402153758482667e-05,1.0319122057880437,-0.0021875498896307627,0.001280606746772783,-0.0045911216651725395,-0.00022010258984431091,0.6709020862917499,0.003,0.0001216599752770042,1.141683686670293,-0.0012394339218990047,0.0014052324609139172,-0.0035184818159258455,0.0015295886577006207,0.8135379129821604,0.001,0.0001457044869452008,1.1696856244446538,-0.0013630042728513233,0.0007963146590832015,-0.002900049230656489,0.00027440888882481027,0.7949478251001105,0.0,0.00023413459271947817,1.2726702204074298,6.903015171757078e-05,0.0015299426455223687,-0.0030348577234718043,0.002383368234832296,1.0103849877988618,0.0,-2.7568812219861837e-05,0.967893705850774,-0.0013254837401905832,0.0009381449947270775,-0.0033989273513788296,0.0002467522703701064,0.8005924639165336,0.0,0.00010678149978115584,1.124356400062798,-0.0025692841333613725,0.0014945415361542194,-0.006647109563781849,-0.0007589467308646068,0.6134734791554137,0.038,0.00012684111939244636,1.1477175823518804,-0.0012670715698070887,0.0014472615411625146,-0.0037071691466161955,0.0007438676508995897,0.8093800684870623,0.005,0.0001590646708555587,1.185244727647681,-0.0012590459981945182,0.0009441626420957888,-0.0033523821952463643,0.0004274859325644862,0.8105874461503252,0.0,8.943286427751095e-05,1.104152395982911,-0.0008586731340504625,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Mono/Mac/DC,tnfa_nfkb_proximal,42177,6.999999999999999,1000,-0.000685344325236116,A_SENDER_FINAL_strict,16482,7,0.5288,2.0706848612943874e-05,0.0015857008663492263,-0.003292761887538356,0.0025101334547389803,1.0302137886759477,0.699,4.465872291282628e-06,1.009833735412084,-0.0004098500292921262,0.0007759474122969529,-0.0018845604542464753,0.0011995311159286965,0.4019793931307099,0.453,-3.7003259677544073e-05,0.9185197781486272,-0.000994575069034506,0.0009321096117888931,-0.002647285051390181,0.0008526618295798434,-0.45120493803148254,0.684,-0.00013846581492430926,0.6951018527237854,0.00027122859772792286,0.00044486818761740155,-0.000602415512049813,0.0011177097010941367,1.3957552251337002,0.186,4.853813512315202e-05,1.1068797195855267,3.705215837319788e-05,0.0011625652252930147,-0.0024849462505984166,0.00186141510680508,1.0540635663108944,0.578,-4.2375454410316314e-05,0.9066903441347178,-0.0015211905898081322,0.0009463421103384122,-0.003179829458734893,0.00023194069587797894,-1.2196004749642437,0.773,-0.0004035660560063354,0.11135797057806136,-0.0004621517044273202,0.0005802544829941835,-0.0019094179638292775,0.0005085276703112108,0.32566494328511597,0.352,-2.5910708515343266e-05,0.9429452892379198,-0.0010778371283470278,0.0010075027183232693,-0.0029515932512274145,0.0008574153080098866,-0.5726943211730681,0.65,-0.0001897634809848982,0.5821457173049656,-0.0011266680828066213,0.0007279109042718494,-0.0024394739967485654,0.0002649648765240117,-0.6439445711007525,0.714,-0.00033870141094683234,0.2541882432571532,-0.0004541379347866936,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,downstream_arrest,11361,49.99999999999999,1000,0.002662835607054719,A_SENDER_FINAL_strict,16482,7,0.5288,9.284368854420871e-05,0.0010703346370435902,-0.0016150370531615623,0.002363552507070682,0.965133525968244,0.013,-2.9830578799742344e-05,1.0293760292816996,0.0016930543191154292,0.0008647601508861874,8.230865980308002e-05,0.0031931304754830867,0.364191197297356,0.171,-0.0002778728584931741,1.273638714236265,0.0014756932684452987,0.0010119837965602498,-0.00038102929807244673,0.003357564158412054,0.44581886146643585,0.136,0.00026979279842232823,0.7343182242741305,0.0004357846641454392,0.000992831915985867,-0.0015104488354856804,0.002260462326468543,0.8363456373382931,0.014,-5.968100442276712e-06,1.0058771602966672,-4.9857787875677765e-05,0.0010212027945700399,-0.0016890980358501917,0.002199687316508345,1.0187235696201404,0.011,-2.5107771890894466e-05,1.0247251871047007,0.001965937016540959,0.001228711322898504,-0.0005291266604756999,0.003824047019336104,0.2617129606752473,0.34,0.0007425049542669386,0.26880911614959724,0.0021419270079959377,0.0006722889162857568,0.000848836001951312,0.003124489599241726,0.19562176413696916,0.317,9.781229526312208e-05,0.9036781395007814,0.0018002921148906341,0.001739417603437995,-0.000719680084176015,0.004116345512736797,0.3239191671761209,0.452,0.00021544197558624297,0.7878408653812855,0.001891353739540743,0.0012242818392812183,-0.0005064037133492402,0.0037966998098817903,0.2897219285599416,0.308,0.0007001879832992885,0.31048127365628514,0.001015473483964894,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,emt_ecm,11361,28.716686174618605,1000,0.0008813942257750454,A_SENDER_FINAL_strict,16482,7,0.5288,-9.560298880940725e-06,0.0009877763230393948,-0.002192889004118062,0.0015532645521586887,1.010846790915307,0.377,3.0968400945093484e-05,0.9784646448040524,-0.0016471154702948948,0.001341368944940221,-0.004029648520424839,0.000894799824046715,2.8687613580024536,0.717,-0.0003622160993841555,1.2518842471640226,-0.0007893499415454091,0.0009228673775079603,-0.00264303763451943,0.0009492872118948218,1.8955696763855037,0.498,0.0002912689720442348,0.7974522229400108,2.7932583333916926e-05,0.0012952797897055003,-0.0026079400323820996,0.002641964633606623,0.9683086381586461,0.494,-5.085209864534579e-05,1.0353624331049096,5.636831061502062e-05,0.000995026815272044,-0.002053875374422806,0.001618432675946347,0.936046426256703,0.397,3.3644590076797834e-05,0.9766036290020105,3.4122751529666863e-05,0.0014087284841523653,-0.0032842820785972584,0.001760674050769704,0.9612854832357662,0.507,0.0003248551893957035,0.7740964442017232,-0.0014190654520434668,0.0018115279087530876,-0.004779375477529387,0.0023495831810419754,2.6100235405962926,0.628,-0.00018907391372311212,1.131481567212152,-0.0008783077884123587,0.001994551195054442,-0.003898492151366331,0.0023322765149950855,1.996498232831089,0.769,0.00039956538090321473,0.7221431478812543,0.00011833087350950107,0.0013744785297401898,-0.003318544103180271,0.0019565887054512187,0.8657458035813111,0.523,0.0003581426624339018,0.7509484115756889,0.0014380260117985335,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,il6_jak_stat3,11361,6.999999999999999,1000,-0.001876674200650021,A_SENDER_FINAL_strict,16482,7,0.5288,2.002072438305344e-06,0.005058623664465555,-0.009579585974781955,0.00870297660852529,1.001066819396575,0.765,-4.7915098670623183e-05,0.975958815333836,-0.0005331671775429468,0.0017668534523380551,-0.004241929053427988,0.0029521821175712217,0.7158978487804253,0.294,0.00026986868030864594,1.1354053932668182,-0.0015739811345505035,0.0035137938172697964,-0.007603954716719403,0.004682731772280103,0.16129228290913475,0.674,-0.0003645986404889363,0.8170642764344149,0.00041750616039999753,0.0011428035541113009,-0.0017118817924068898,0.0027703260574921946,1.2224713060239154,0.114,1.7628565513098245e-05,1.0088450532433069,0.0004415258096906142,0.003589084016732535,-0.006468739177917705,0.0063478723689023835,1.2352703572829444,0.691,0.00039130482703409933,1.196335432222659,-0.0034652705032637856,0.003182569029577424,-0.008442569495541407,0.0027833339761062824,-0.8464955196077854,0.77,-0.0021042556236795153,-0.055800769219941274,-0.0005482056388504993,0.0013386962718672233,-0.003774507472973909,0.0019440115151927219,0.7078844912661888,0.268,0.000194711231035628,1.0976954820459055,-0.0012105710974906233,0.0027871366183864947,-0.005668329298182803,0.0035628653768875764,0.3549380616671133,0.594,-4.059243073703042e-06,0.997963293094509,-0.00211501703798131,0.0023479201577324784,-0.0058223040030075425,0.0025143926654942438,-0.12700277823861722,0.66,-0.001106174137768312,0.44498211509835844,-0.001993042328652787,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,interferon_response,11361,33.40540803599722,1000,0.001485158367811124,A_SENDER_FINAL_strict,16482,7,0.5288,5.894183507714327e-05,0.003703276381361675,-0.00676150517243783,0.0058435469938429565,0.9603127610128112,0.747,7.18900663799355e-05,0.5069014212994705,-0.0008584707625717855,0.0019298261984249353,-0.004383632643596453,0.002543864527242659,1.5780331452712537,0.487,0.0001076014962549736,0.2619544320773316,-0.0022822630875688247,0.0037951204092694373,-0.007760500557095087,0.0040914681503837445,2.5367136172369955,0.78,-0.0005501437612530962,4.77347136280539,0.0015124508248576052,0.001242611842054978,-0.0007927536609973656,0.004073333997463937,-0.0183767991602846,0.493,0.00023581626534244582,-0.617478897018808,0.0001612521335283435,0.003505817546091635,-0.006745918329279901,0.005708669731197837,0.891424283750963,0.717,3.122810329571723e-05,0.7858044354938972,-0.003433499250309514,0.002410489473034871,-0.006959816190648429,0.0011429613407412755,3.3118741574812116,0.741,-0.0014549948476262303,10.97990303123895,-0.0004762232930051758,0.0017054498939824037,-0.00520420719039443,0.0018842725490095607,1.320654889961028,0.422,0.0002836750045605554,-0.945745060554242,-0.002796277567619664,0.0031842130102863035,-0.007226196864634224,0.0016153336469919668,2.882814404325723,0.582,-0.0006524447765077857,5.4751605913993915,-0.0033152921718296387,0.0023211927878515684,-0.006726237954304219,0.001186909581761043,3.23228191934563,0.74,-0.0014420060177224151,10.890811813396622,0.00014579248346119458,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,oxidative_stress,11361,49.99999999999999,1000,-0.004989071006507419,A_SENDER_FINAL_strict,16482,7,0.5288,0.00016960855797281435,0.004464726500379707,-0.007957165735650983,0.0075220743069887965,1.033996020050945,0.343,0.00021920739633593352,1.0507025817889961,-0.0017418820030594554,0.003378717125534861,-0.0066506030858022895,0.005028093000000353,0.6508604506154636,0.217,-0.0002707377812506212,0.937378461098118,-0.002120140951187216,0.004608665850541768,-0.009513653851345389,0.006660505372656671,0.5750429391720738,0.417,-0.00013706718444759069,0.9682964158773592,0.0007245654153849014,0.0028599787066113905,-0.004785460802045167,0.0062500644465682785,1.145230527775577,0.09,-8.543545874438899e-05,0.9802388130734908,0.00030326400227144093,0.004163588099337623,-0.007750596906266423,0.007282513156314455,1.060785665683227,0.279,0.00028099077194330003,1.0649930514870718,-0.004681434222911281,0.0028760999029950806,-0.008581585631407268,0.0010909061418628223,0.06166213773964658,0.547,-0.0030825207184680386,0.28701420911507664,-0.002007838120932451,0.002663773703781312,-0.005796527642482003,0.003961491026594151,0.5975527070443459,0.116,-0.0004517358263666155,0.8955136867358593,-0.0030072513073426867,0.003534598311056065,-0.008496293419595518,0.0021268905818959166,0.3972322094794353,0.363,-0.000595187730791419,0.8623333194742572,-0.0046065364055569435,0.002823636193069313,-0.008322554793600494,0.0012002874187735867,0.07667451524572858,0.541,-0.0029780108937074515,0.3111872891582188,-0.004323397124986409,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,secondary_senescence,11361,49.99999999999999,1000,0.000796339597721833,A_SENDER_FINAL_strict,16482,7,0.5288,-6.859320464440003e-06,0.0007600757742394347,-0.0015021696962761086,0.0013599663894790933,1.008613561957817,0.337,5.12765798895712e-05,0.9610695051410524,-0.0008395984671407364,0.0012037782755766517,-0.0029728153480097622,0.0019086917949821484,2.0543221378701473,0.591,-0.00029724543806001677,1.2256763618627124,-0.00016571651385925693,0.0007405438692531508,-0.0015833906012095403,0.001143384864138322,1.208097794374835,0.272,0.00024944591751383113,0.8106142603451449,-2.538456682570299e-05,0.0014130593207091295,-0.0027380150360677767,0.0028159912401645435,1.0318765598223711,0.58,4.931385652715769e-05,0.9625596550678713,-4.448416881450374e-05,0.0007833657370152854,-0.0016318766703048138,0.0012560092448440172,1.055860802278028,0.322,2.170833713070331e-05,0.9835184735627223,0.00033757199799704557,0.0009083538289878215,-0.001798196924856798,0.00156818542535109,0.5760954259178233,0.495,0.0001585326256053821,0.8796379637761089,-0.0004862867335770982,0.0014166581194718104,-0.0034382533893068602,0.0014520082741863898,1.6106524590366553,0.578,3.049114162727282e-05,0.976850343082156,-0.00033505837479759905,0.0011451983045116059,-0.0023325408842360695,0.00146565981561342,1.4207481026387907,0.633,-8.455439441067195e-05,1.0641958653247774,0.0003466247122104382,0.0009539911013730896,-0.0018625751339696533,0.0015411806018313444,0.5647275192618054,0.536,0.0001808477383631264,0.8626957577170639,0.0013171314691825923,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Neutrophils,tnfa_nfkb_proximal,11361,6.999999999999999,1000,0.001470040642537244,A_SENDER_FINAL_strict,16482,7,0.5288,4.76361598872313e-05,0.001330760025010632,-0.0025000539290729834,0.0025683494662367082,0.9675953449797057,0.28,3.215986172123834e-05,0.9767529407257853,-0.00045506295453428907,0.0009991709811086936,-0.0027184496936973105,0.001698510705272392,1.3095580770806885,0.168,-9.422567975911372e-05,1.0681119210492964,-0.0005329975741660887,0.0012207115077866092,-0.0029389399763835424,0.0017297967278775775,1.3625733593638278,0.274,-3.74487124943096e-05,1.027070154923064,6.455953722639423e-05,0.0008151581163498671,-0.001533034980435531,0.0015757942295578707,0.956083161677104,0.071,4.0746982572623795e-05,0.970545659452086,7.837163327003186e-05,0.001063636726331875,-0.0021473434093215032,0.0020674801532781267,0.9466874377467789,0.165,-4.832804877130315e-05,1.034934385730013,-0.001409106013548628,0.0014044874430937722,-0.00391615135797706,0.0015210603569469554,1.958549017472439,0.545,-0.0009907382204483014,1.7161644641270777,-0.0001614917530380799,0.0007680285870804523,-0.002004764589509,0.001470040642537245,1.1098552981224725,0.083,0.00019000720182216462,0.8626515026222744,-0.0005584747792142856,0.0012060353704127077,-0.002900724303846536,0.001471848042498067,1.3799043122034884,0.263,-6.304688742743563e-05,1.045574037033636,-0.000986578586039217,0.001069564184465179,-0.0030001395195867193,0.0011130839897809987,1.6711233400570566,0.356,-0.0007409360225436276,1.5355925900358405,0.001383394834670969,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,downstream_arrest,8945,49.99999999999999,1000,0.001707599802197749,A_SENDER_FINAL_strict,16482,7,0.5288,0.00011861696410464656,0.0010977878959223743,-0.0019460113717860346,0.001995778656846394,0.9305358527495835,0.116,5.13121094056751e-05,0.9637385943098934,0.0010435475947181646,0.0012350385155174136,-0.0010253531858190465,0.0030007181007861553,0.38888046638616536,0.329,0.0002490535091390027,0.8239980691100715,0.0004963435661424942,0.0008681893588583342,-0.0008722619924469466,0.002368901917546422,0.709332616750318,0.097,0.00018887030507937731,0.8665285283605967,0.0005383403407908882,0.0011597046199514672,-0.001752658901009854,0.0028850112039213787,0.6847385786189348,0.181,-0.0001126831579648489,1.0796312946930582,5.189234696518592e-05,0.0010710290716895055,-0.0020553591604837813,0.001849204108347177,0.9696109434433066,0.114,2.9879333048282115e-05,0.9788847772979347,0.00041403484369709014,0.0007201277465975565,-0.0010705650783361489,0.00190983467313761,0.7575340292472447,0.031,4.213312116812511e-05,0.9702252310933287,0.0012948583915378161,0.001385773067032156,-0.0013822385357486167,0.003128550672103977,0.24170851397893006,0.422,0.0005460369823791453,0.6141248377978015,0.0002864803939756802,0.0012479731329395499,-0.0013702566713831605,0.0030323238149551355,0.8322321227684798,0.133,-6.289109115909632e-05,1.0444440775720916,0.00035570764738134756,0.0007350314981440044,-0.00113369881376637,0.0017518947819222936,0.791691444960618,0.031,-7.700054532079616e-06,1.0054414991793887,0.0014150612318836475,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,emt_ecm,8945,6.999999999999999,1000,-0.005683199094585925,A_SENDER_FINAL_strict,16482,7,0.5288,7.189281141165497e-05,0.0021625276285345703,-0.0041246277109641075,0.004244524398996014,1.0126500603296027,0.008,1.9895143180830892e-05,1.0385092992150051,-0.0013970979545857164,0.0017184635992832072,-0.004743496379329803,0.0020574307643475443,0.7541705065520833,0.0,-7.374405294929177e-05,0.8572600471110129,-0.0008889130740200428,0.0018970299665087079,-0.004406693306854806,0.0029068685238827115,0.843589313127027,0.006,0.000116552494147226,1.2256005312741463,-0.0006905308429124963,0.0012743624049685854,-0.003249187258056289,0.0019027132239535145,0.8784961020333905,0.0,0.0002008588010544472,1.3887849209964747,-0.0001525706969863185,0.0017581173682261724,-0.003685953412635134,0.0034385656515994443,0.9731540819796961,0.0,-0.0005148556365579817,0.0034386995592758426,-0.0014242955287699247,0.0019142518007284346,-0.005463282400099107,0.0022305744570575623,0.749384896593404,0.017,-5.901213343150348e-05,0.8857753431089072,-0.0022447017166436194,0.0019499425564946298,-0.006298132045352928,0.0011239692551891793,0.605028492001622,0.081,-0.00046700656693794603,0.0960559842105849,-0.0008293024074776542,0.0019154302757517284,-0.004960667340330536,0.0031664240507709215,0.8540782412026202,0.015,0.0002313320914110239,1.4477694201649864,-0.0010710872414242062,0.0014733263131300012,-0.003908857307243856,0.0018134302287621791,0.8115344502984995,0.001,-0.0004103482295766055,0.20572460265887105,-0.0005166321794056115,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,il6_jak_stat3,8945,49.99999999999999,1000,-0.003315552246916108,A_SENDER_FINAL_strict,16482,7,0.5288,-4.0960699418491826e-05,0.0026759901817491115,-0.005286122210781763,0.004241176070820601,0.9876458893215782,0.231,-4.318511924899316e-05,0.96299283656671,-0.0008347531346116079,0.001712185011700633,-0.004167562631510303,0.002267299402751786,0.7482310419363664,0.092,-0.0006976213536874278,0.40217862311297,-0.0014299599654174313,0.0025118535658414857,-0.006180127696618093,0.0024172570442672885,0.5687113762880742,0.277,-0.00018217619470848318,0.8438854788761783,0.0008314372742186529,0.0020243092371186773,-0.0033007882677241903,0.004824111944456213,1.2507688651240518,0.138,2.365123558648427e-05,1.0202677486127048,0.0001145902583721322,0.0026586393741790506,-0.005511158739076323,0.0041800740524260095,1.0345614394943454,0.243,2.979757577376032e-05,1.0255348086505771,-0.002362575442883774,0.0020361750563477445,-0.005713839801116276,0.0016172257015285155,0.287426266595173,0.327,-0.001211793411184305,-0.03843725790168222,-0.0022302705786850733,0.0020544477886771523,-0.005569752735934252,0.0019459422952970505,0.32733058851371954,0.367,-0.0019142007980430765,-0.6403599899510739,-0.0017260423284055908,0.0027363503835310513,-0.006121092220708342,0.00197138583540347,0.4794103063792666,0.368,-0.0006784004032753738,0.4186498721360609,-0.002333656971627332,0.002037951368032711,-0.005637566505674246,0.0015832625792051955,0.29614833432411314,0.312,-0.0012468883252332906,-0.06851158078127825,-0.0011669394582710898,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,interferon_response,8945,18.24260882600192,1000,-0.0007445004691877115,A_SENDER_FINAL_strict,16482,7,0.5288,-5.690605245676863e-05,0.002691667069167396,-0.005203250273241875,0.004257580517702227,0.9235647863071784,0.836,-2.5291722556261662e-05,0.5881291491186572,-0.0003878910974967744,0.001200603479472443,-0.00269451117977778,0.0018288203921804514,0.4789914666944621,0.588,-7.37071038907249e-05,-0.20030604985252334,-0.0016153143769695596,0.0016933930388238374,-0.0046239250017229136,0.0015342168513879611,-1.1696619999876576,0.731,-3.264871969231961e-05,0.4683218618285474,0.0008645575015718195,0.0010708786704726372,-0.0011080597704932588,0.003036884007456919,2.1612585046656805,0.596,1.3565191183796325e-05,1.22090653662714,0.0002455704142307027,0.002537274645014236,-0.004668820025503029,0.004323728197938138,1.3298458824325963,0.824,0.00011659518970390625,2.898730301393815,-0.0025970714966227224,0.0017871183527432787,-0.00564456161887155,0.0003767667794235606,-2.488340980437879,0.821,-0.0008331479191850249,-12.5676540663222,-0.0009402217482821239,0.001071097529306247,-0.0031338829179119623,0.0005166559587352537,-0.26288939657479915,0.45,-0.0005928848479235387,-8.655016033238391,-0.0019586331806444495,0.001897884610905635,-0.0053433401584185155,0.0010922777106507488,-1.6308018083338744,0.732,-0.000308272711584791,-4.02016198151328,-0.002380397781445086,0.0016950833979233805,-0.005299729756213749,0.0005232474574310553,-2.1973086384246647,0.809,-0.0007630060212450541,-11.425406711571913,-6.1406925258588e-05,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,oxidative_stress,8945,6.999999999999999,1000,-0.0009240542565321869,A_SENDER_FINAL_strict,16482,7,0.5288,0.00010114018622000473,0.0037594168079648875,-0.007215730148409032,0.0069751161369222955,1.1094526490247076,0.811,7.861568870993738e-05,0.9339712596430736,-3.899784683370127e-05,0.0020840744565852557,-0.0040194288861022135,0.004007501143200917,0.9577970161838187,0.645,-0.00011189225060104742,1.0939774806291918,-0.0006523835082245882,0.0027974904852637334,-0.006156725656266872,0.004791468592250679,0.29399869800625267,0.755,-6.980036838311449e-05,1.0586248174685762,-3.3673109861906398e-06,0.00162771015823218,-0.0033783447507639663,0.003093663218162002,0.9963559380172896,0.567,-9.439937146350095e-05,1.0792853397394797,-0.00012967586441549718,0.0027606269307620702,-0.005605096156272114,0.0048322840155413885,0.8596663956701548,0.751,-0.00015026388963290576,1.1262055388231793,-0.0014808588552611924,0.002401950995317345,-0.006119204086097793,0.0033641907393745034,-0.6025669973304331,0.761,-0.0010118518006369814,1.8498469061367198,-0.0010213779853478215,0.0024154766915727636,-0.005601394720110947,0.0035378589353427014,-0.10532252638592185,0.819,-0.0010670844452348102,1.896236399241999,-0.0003841010831777015,0.002444922151429383,-0.004629786958854557,0.0044829096214286535,0.5843305948081823,0.703,-0.00012108047484331382,1.101694602781136,-0.0012587898390150867,0.0018394814814526466,-0.004744465599581928,0.00249559416947621,-0.36224667557844886,0.691,-0.0009201236294163855,1.7728050878898889,0.0011906283276792904,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,secondary_senescence,8945,6.999999999999999,1000,-0.0016293073307083654,A_SENDER_FINAL_strict,16482,7,0.5288,-2.896587012249327e-05,0.001248315421476464,-0.0024860547340295183,0.002438895731727896,0.9822219727508991,0.196,-4.2639179756316334e-05,1.0897491985955672,-0.0005356794726120363,0.0011390878206530397,-0.002631520679873052,0.0015831326159914548,0.6712225726136384,0.178,-0.00017417752797403162,1.3666180643803458,-0.00027772350102165186,0.0011555964549073594,-0.0026581923568560614,0.0018787949702604146,0.8295450491216366,0.168,6.414996070505397e-05,0.8649737730388013,-0.00014766569292626108,0.0008317651118700489,-0.0017380991557272042,0.0015558615650299293,0.909369036680108,0.054,0.00012240933336379984,0.7423463670547924,7.279130363506227e-05,0.0009776147260473413,-0.0018660837578871445,0.0021097498926545685,1.0446762266781278,0.097,-1.7093584624152894e-06,1.0035979480138006,-0.0005024116808438117,0.001130505637074157,-0.0026056913674248347,0.0019448257802878195,0.6916409376091246,0.198,-8.850185236087083e-05,1.1862833752667283,-0.0005071853744238608,0.001203342853068998,-0.0029835675929895805,0.0019442119763139654,0.6887110461822114,0.219,3.996783738851667e-05,0.9158735839732952,-0.00021021940193513474,0.0011301026872201354,-0.002378063626367185,0.002056169193493374,0.8709762130366536,0.151,0.00010383642198819718,0.7814396123065355,-0.00027502792260747084,0.0008768493308922884,-0.0020535403108413817,0.0014204752406948794,0.8311994812618326,0.071,-4.707689905797665e-05,1.0990899446697713,0.000475092596073859,,,,,,,,,,,,,,,,
SPLN24,?,,tierAmg_p95,full,Plasma cells,tnfa_nfkb_proximal,8945,23.47241150476913,1000,-0.000570852125238826,A_SENDER_FINAL_strict,16482,7,0.5288,5.784481746777571e-06,0.0015520318659286462,-0.0031284212289062773,0.00250973877450232,1.0101330650987022,0.769,1.965109313479639e-05,0.28196031023598117,-0.0003928777620118032,0.0011701087692162987,-0.002665980524095966,0.0023426446837595677,0.31176964288705084,0.625,-0.0001816894816501487,7.638829613323183,-0.0010381604794643326,0.0016396837834333805,-0.003897875951728771,0.002117135220511212,-0.8186154234426297,0.79,-0.0002478610117709663,10.056699430195057,0.0004937161599731841,0.0010177089785316014,-0.0014722717297051189,0.0025205809653546605,1.8648757500318127,0.62,3.002394899094036e-05,-0.09705790263503905,1.2962601757746848e-05,0.0014395593097699083,-0.0029684618399073524,0.0023380754541204615,1.0227074599263755,0.718,8.338350880240028e-06,0.6953214338702935,-0.0015312313815194108,0.0009202653463526172,-0.0032510426570080873,0.0003381241925111765,-1.6823608318507937,0.855,-0.0004729125853965336,18.279955052594353,-0.0011780003850715634,0.001137070486102171,-0.0031320530146472366,0.0008777978715542089,-1.063582376221734,0.775,-0.000718897111942287,27.268088787246864,-0.0014210170334463545,0.0012453876667875637,-0.003991695523157831,0.0007791067120535939,-1.489290957534488,0.756,-0.0003417952884927619,13.489004109271347,-0.0014612545802679185,0.0008708103384994935,-0.0030044136647488094,0.00036069689858347865,-1.5597777702177724,0.853,-0.0004067078960128521,15.86087361524639,2.7367697656454966e-05,,,,,,,,,,,,,,,,
