n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,regime
12546,627,0.049976087996174076,11.706271131736269,30.0,1.0,37.43291859474954,0.9984051036682615,0.07343745987565292,0.06102558674198228,1.0,0.14649712878524465,0.12543181163692754,0.006600519848794356,30.933392909486688,1.023339873997019,4.618552251323279,0.049474160307310215,30.54492223237878,1.0170007077780847,4.5731477972826236,30.84296095445537,1.0240066122506652,4.595816418339413,3.3254988889271115,1.0566594387623323,30.47430316437124,1.017930904166107,30.96318143209753,1.0233178140047774,-0.001656517871169747,30.684816735877543,1.0166887971742016,30.808092847760033,1.0246802844855003,399.9999999999999,-0.21644917889711,1.2411294633826102,21.88103049689306,39.985755322080315,21.58155254970484,39.50829191505272,21.835160774510122,39.85076113440062,23.383196582889614,44.43682660284241,23.199924506039775,44.257903640831444,23.35430050251917,44.550987624006154,0.9310205318942223,1.1319634307782145,0.9279220580526959,1.1337696751732504,5.371761309783153,5.35182846938681,5.4045509261104066,23.28767859670728,45.26534364234923,0.9299421537868728,1.1332109088757123,1.1630833684395514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333929094866882,0.031113096982889606,0.02333987399701898,0.8080928477600331,0.02693642825866777,0.024680284485500303,0.5449222323787808,0.018164074412626026,0.01700070777808471,0.8429609544553713,0.02809869848184571,0.02400661225066525,0.4743031643712392,0.015810105479041308,0.017930904166107098,0.9631814320975316,0.03210604773658439,0.023317814004777393,0.6848167358775434,0.02282722452925145,0.016688797174201575,1.023339873997019,1.0170007077780847,1.0240066122506652,1.017930904166107,1.0233178140047774,1.0166887971742016,1.2411294633826102,1.0006515315884663,1.019291819055711,clean,1,24,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12450,622,0.04995983935742972,11.686903514667236,30.0,1.0,37.208221279106354,1.0,0.18201455001619446,0.03634898521870182,1.0,0.06541516033689335,0.08057628313092945,-0.01133683659971137,28.532792525211413,1.0280351198583124,4.0510445425176655,0.054889213178827355,27.857727264926666,1.028156567837395,3.9406531414391335,28.51476875257713,1.0278363273093822,4.048406686798865,3.0000000000000004,1.415069853998206,27.85836666868389,1.0285155460294144,28.34617764246453,1.0280182817484855,0.038883897179724666,27.741031333755824,1.0292336576076018,28.687926420600355,1.0709800079168144,3.0000000000000004,2.8443293875492164,-1.773349379632402,20.59274522187679,36.472839828546036,20.134047107705964,35.581407422147365,20.579891646451355,36.44964585870291,21.94269035010069,40.71628653174917,21.38159138206433,40.685368836446806,21.804129737777547,40.76632739903829,0.928731195142914,1.1711605020135458,0.9302936075100758,1.1719927939075763,4.881032941549028,4.858125074060496,4.888963997034268,21.71188044332326,40.69811461544037,0.9295229431155997,1.1756909387357903,1.204882565550745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.4672074747885873,-0.04890691582628624,0.02803511985831242,-1.3120735793996445,-0.04373578597998815,0.07098000791681436,-2.142272735073334,-0.07140909116911114,0.028156567837394952,-1.4852312474228704,-0.04950770824742901,0.027836327309382236,-2.141633331316111,-0.07138777771053703,0.028515546029414418,-1.6538223575354714,-0.05512741191784905,0.02801828174848553,-2.2589686662441757,-0.07529895554147252,0.02923365760760177,1.0280351198583124,1.028156567837395,1.0278363273093822,1.0285155460294144,1.0280182817484855,1.0292336576076018,-1.773349379632402,0.9998066286403158,1.0435075829105356,clean,1,25,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12396,620,0.0500161342368506,11.662910470202803,30.0,1.0,38.17496690197899,1.0,0.20946578951205833,0.03306313618530469,1.0,0.1502525092129247,0.08101746191828613,0.004721517160408968,30.416209724098746,0.950105162546252,4.5982134082836605,0.05123609593103433,31.060146536697754,0.9599610380090512,4.720117422766166,30.479144545517585,0.9498504645236646,4.6136288834855215,3.0000000000000004,-1.4942322794320229,31.08632260067747,0.9589779069890074,30.41461650880443,0.9501423458567704,0.005434477256104031,31.06997625063666,0.960308611299344,28.677377244443818,0.9864495972309978,6.175729726904637,-0.08288944902066246,1.0693390462516603,21.403711443862772,39.42870800433472,21.80871638807607,40.31157668531944,21.436431933885963,39.521857157149206,23.740070447980273,39.79171145382638,23.9945536628993,41.89384167100937,23.622911994477953,39.9043965849789,0.8388513530221658,1.0657088497673113,0.8403101153910868,1.0657308287063356,4.124947050736985,4.357566369224762,4.128751767060745,23.8613002882223,40.02885760054512,0.8395280949013144,1.0667237867193802,0.8970760346411742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4162097240987457,0.01387365746995819,-0.04989483745374801,-1.322622755556182,-0.044087425185206065,-0.013550402769002212,1.0601465366977543,0.035338217889925146,-0.04003896199094881,0.4791445455175847,0.015971484850586155,-0.05014953547633538,1.0863226006774696,0.03621075335591565,-0.04102209301099258,0.41461650880442846,0.013820550293480949,-0.049857654143229624,1.0699762506366604,0.03566587502122201,-0.03969138870065603,0.950105162546252,0.9599610380090512,0.9498504645236646,0.9589779069890074,0.9501423458567704,0.960308611299344,1.0693390462516603,0.9997319264933738,1.1066242366336299,clean,1,26,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12522,626,0.04999201405526274,11.628635159950663,30.0,1.0,37.63171347832204,1.0,0.19117199663515205,0.025538697886545267,1.0,0.0743878355969108,0.14853503923040573,0.007905792658534541,27.973904617517565,0.9694421034584435,4.062188921770193,0.054793461297817404,28.694551510452378,0.9654532951007462,4.254140471189855,27.992380228845963,0.9682742585090225,4.070654561986756,35.54467200996848,-0.07226730609276275,28.62178567295117,0.9618256798703562,28.02527188796425,0.9681108719147504,-0.0742523049150961,28.56868753305042,0.9618712389392972,31.36870365990366,0.9515209715338542,10.105042268251827,-0.15489738770072778,1.106418359234582,20.012014330847986,35.93579490418715,20.356436186920263,37.03266683398449,20.013897287351924,35.97086317034,21.50157325392294,38.92032078366449,21.67036602973794,39.90307472217082,21.551291878859754,38.9726738950847,0.8750290891787288,1.0889425063615261,0.8734821715503701,1.0867031740571789,4.623363422975723,4.743076208127333,4.6811543848829205,21.489663081613234,39.13303765602412,0.8749260417794815,1.0872762958217592,1.138145840090811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.026095382482435,-0.0675365127494145,-0.030557896541556495,1.3687036599036588,0.04562345533012196,-0.048479028466145824,-1.3054484895476222,-0.043514949651587406,-0.03454670489925382,-2.0076197711540367,-0.06692065903846789,-0.03172574149097751,-1.3782143270488305,-0.04594047756829435,-0.038174320129643835,-1.9747281120357485,-0.06582427040119161,-0.031889128085249574,-1.4313124669495814,-0.04771041556498604,-0.03812876106070284,0.9694421034584435,0.9654532951007462,0.9682742585090225,0.9618256798703562,0.9681108719147504,0.9618712389392972,1.106418359234582,0.9987953432750086,1.0896021400362303,clean,1,27,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12487,624,0.04997197084968367,11.670851212674936,30.0,1.0,37.465273268274565,1.0,0.14129942193406375,0.06800752352296445,1.0,0.1376466919446511,0.05728069664463234,-0.0015793643075073705,27.76061084676765,1.0095845723199701,3.899803806646797,0.05442467993412198,28.0152035780314,1.013210678092209,3.957720757586178,27.81651855319875,1.008461752538254,3.915966099853074,399.9999999999999,-0.1553177215260402,28.01337975936725,1.0113432944823746,27.842416105331523,1.0088946429924808,-0.017867941801734257,28.04539188577091,1.0125192053190917,24.27446136194161,1.0658875900678801,6.264672208432854,-0.3857482379328481,1.4516358280007282,20.11699538573993,35.40422630779537,20.25807089316249,35.77233626290031,20.141224997486727,35.49181210891078,21.78719110717507,35.748244037294164,22.23114546080969,36.09372650951573,21.943922274410596,35.72403707975282,0.9270936391316468,1.131565836266584,0.9228464345268672,1.130627155222756,3.533776638684891,3.597848289086546,3.5217620572594006,21.914005454960577,35.760854854676474,0.9218934148696988,1.1328884150685865,0.9061421583983142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2393891532323487,-0.07464630510774496,0.00958457231997012,-5.725538638058389,-0.1908512879352796,0.06588759006788014,-1.9847964219685998,-0.06615988073228667,0.013210678092208994,-2.183481446801249,-0.07278271489337497,0.008461752538253986,-1.9866202406327496,-0.06622067468775832,0.011343294482374588,-2.157583894668477,-0.0719194631556159,0.008894642992480772,-1.9546081142290888,-0.0651536038076363,0.012519205319091675,1.0095845723199701,1.013210678092209,1.008461752538254,1.0113432944823746,1.0088946429924808,1.0125192053190917,1.4516358280007282,0.9988878397981698,1.0957909783775506,clean,1,28,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12476,624,0.05001603077909587,11.626331893146778,30.0,1.0,37.533959948107665,1.0,0.1054972762162576,0.05238851191813713,1.0,0.09888191038690425,0.1343996908176974,-0.005149367113745703,39.194338715811874,0.939770621758461,6.886990843241896,0.045680997720643,39.21758712806741,0.9325237075660732,6.970310966825578,39.35128180003663,0.9404714728059989,6.933974383437482,399.9999999999999,-0.10689732653408515,39.40333097714397,0.9325392581343913,39.39528817746131,0.9400034961124163,-0.020328165875770975,39.51355372885884,0.9321308605270588,39.348300163268235,0.961256800262846,3.0000000000000004,-1.9565134951064995,2.9177702953693454,25.695836663057758,52.692840768565986,25.555777633089274,52.87939662304554,25.760692008499166,52.9418715915741,28.842481890028008,59.74818366282555,28.4822527504156,60.380581663507904,28.96508532404736,60.11163553395401,0.861217951324501,1.0589106228630922,0.8616165348822324,1.059576499918156,8.567521472832862,8.770351290102717,8.699340265590836,28.965170517533426,61.60539555076886,0.8615348268430465,1.061763176260686,1.2440152263655246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.194338715811874,0.3064779571937291,-0.060229378241538956,9.348300163268235,0.31161000544227446,-0.03874319973715401,9.217587128067407,0.30725290426891355,-0.06747629243392683,9.351281800036631,0.3117093933345544,-0.059528527194001146,9.403330977143973,0.3134443659047991,-0.06746074186560869,9.39528817746131,0.31317627258204367,-0.05999650388758371,9.513553728858838,0.31711845762862795,-0.06786913947294115,0.939770621758461,0.9325237075660732,0.9404714728059989,0.9325392581343913,0.9400034961124163,0.9321308605270588,2.9177702953693454,1.0007457682026986,1.0316118162691013,clean,1,29,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12526,626,0.04997604981638193,11.709887333472384,30.0,1.0,36.8501083008225,1.0,0.11884856584752607,0.04941412160011146,1.0,0.06960270546842685,0.06555019132460627,-0.00079014686822388,30.14658638753671,1.0456922921629006,4.194157444810989,0.050168703255233066,29.933083726882177,1.0415311877918876,4.192814650650235,30.036841604116717,1.0471287445002009,4.169245043415745,399.9999999999999,0.14204406454710422,29.879807891391664,1.0444552011884634,30.13493584114672,1.0465837577601385,0.024099335293260648,29.963830402107025,1.043239986820797,31.616847737081947,1.0439725855530746,399.9999999999999,0.20007832316591945,0.8438942623871551,21.926037795707174,38.36713497936625,21.71516701160772,38.151000442156636,21.865121319021856,38.20856188921158,24.63276676060706,36.309838497520786,24.09392868547902,35.886301090684725,24.636297271589886,36.20569196824954,0.9691849965883638,1.1380705014656642,0.9710331290082096,1.1428776840602395,3.018762867173608,3.161125221421807,2.9802298797404214,24.731934834585815,36.04271664956215,0.9715203275740624,1.1388509343219613,0.7197543027166091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14658638753671127,0.004886212917890376,0.045692292162900605,1.6168477370819474,0.05389492456939825,0.043972585553074595,-0.06691627311782256,-0.0022305424372607518,0.04153118779188758,0.03684160411671655,0.0012280534705572184,0.04712874450020088,-0.12019210860833596,-0.004006403620277865,0.044455201188463356,0.13493584114672075,0.004497861371557358,0.046583757760138456,-0.03616959789297525,-0.001205653263099175,0.043239986820797105,1.0456922921629006,1.0415311877918876,1.0471287445002009,1.0444552011884634,1.0465837577601385,1.043239986820797,0.8438942623871551,1.0013736854981776,1.029375002773718,clean,1,30,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12468,623,0.04996791786974655,11.651125320848845,30.0,1.0,37.02322221192604,1.0,0.16260162804414244,0.038554932031230824,1.0,0.08570638467590565,0.11485383776984037,-0.016291135651802794,33.351712906730135,1.0097221672681327,5.306712188047833,0.04747208408987547,33.35010507421558,1.0113864303197988,5.331655221888979,33.3763334087966,1.0103155599593352,5.310200116958564,20.17107170281391,0.04347426594506731,33.448305501439386,1.0135194910707952,33.34632564626096,1.0102244960471813,0.03706734535637448,33.42930323794687,1.0135859317981275,39.47696635107073,1.078592902251265,399.9999999999999,0.49223865804440764,0.5863542442068574,22.95055701815638,43.75286879530389,22.900060839313177,43.80014930911798,22.96834117955781,43.784325638035384,26.29809433107627,44.03603190192313,26.661386888359598,44.06384226971611,26.33078345539565,44.198980573915485,0.9302839790669685,1.1047690849189773,0.9278569013449257,1.1065663262758478,4.6553387988909,4.630614430982885,4.674833876072601,26.37862623083101,44.33410027236643,0.9273081778919501,1.1046363565354627,0.8772548112513046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3517129067301354,0.11172376355767118,0.009722167268132687,9.476966351070729,0.3158988783690243,0.07859290225126503,3.350105074215577,0.11167016914051923,0.011386430319798801,3.3763334087965973,0.11254444695988658,0.010315559959335197,3.4483055014393855,0.11494351671464619,0.013519491070795198,3.346325646260958,0.11154418820869859,0.010224496047181342,3.4293032379468684,0.11431010793156228,0.013585931798127504,1.0097221672681327,1.0113864303197988,1.0103155599593352,1.0135194910707952,1.0102244960471813,1.0135859317981275,0.5863542442068574,1.0005876791759538,0.9764779254490523,clean,1,31,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12609,630,0.049964311206281226,11.645156707794909,30.0,1.0,37.08954778584962,1.0,0.13792326527757529,0.0342678744647125,1.0,0.15843098570325087,0.13908200092756928,-0.0016914634092847164,32.971925733250956,1.017755457563067,4.976310487855552,0.04634021296086661,32.14507543152972,1.0153651752968453,4.852604237481592,33.033844391188715,1.0177916244119518,4.992208993293699,12.688754289962782,-0.03529995472292224,32.14949663818038,1.0144677225698335,32.98603645841739,1.0179523713231904,-0.01792120655252579,32.09482037804781,1.014553900484159,35.14603758380885,1.014804245397135,399.9999999999999,0.1966508555276678,0.8181533898694673,23.218357177054074,42.72549428944784,22.6339711260658,41.656179736993636,23.249114764333065,42.818574018044366,25.637660065098483,41.70043511607511,25.00735135596758,40.137565673282204,25.743607343636093,41.68069710357486,0.9313477585630104,1.1240547583057632,0.9317200669850109,1.1229247365827912,4.345916408320225,4.069776847510291,4.347936458950309,25.725166834161207,41.717450470170725,0.9334654455967578,1.1252241825475475,0.8733209913099726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9719257332509557,0.09906419110836519,0.017755457563066956,5.146037583808848,0.1715345861269616,0.014804245397135096,2.145075431529719,0.07150251438432396,0.015365175296845335,3.0338443911887154,0.10112814637295718,0.017791624411951812,2.1494966381803806,0.07164988793934603,0.01446772256983353,2.986036458417388,0.09953454861391293,0.017952371323190386,2.0948203780478067,0.06982734593492688,0.014553900484159055,1.017755457563067,1.0153651752968453,1.0177916244119518,1.0144677225698335,1.0179523713231904,1.014553900484159,0.8181533898694673,1.0000355358928474,1.0446327066401584,clean,1,32,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12546,627,0.049976087996174076,11.697612622137438,30.0,1.0,36.95706801641643,1.0,0.1669315650006903,0.03279064058788489,1.0,0.1186975630456887,0.08522660869166766,0.00664489996204752,27.70915528675794,1.0197851849679338,3.9320760590301105,0.055097771435107086,28.095876617247587,1.028852106163154,4.0038029940298125,27.796574105562037,1.0202977223759737,3.950383757156864,215.59896776792792,-0.06083952679180519,28.11608764303534,1.0283284255130447,27.840048883808116,1.0198109859239803,-0.020769712886232666,28.14611029746674,1.028347448237436,29.327092142646205,1.0280102166186345,3.29304978218461,0.753327443112336,0.27468277350629844,20.002286211058923,35.41602436245696,20.248422748949153,35.94333048554602,20.053821941534583,35.53932626958949,22.25178934150536,36.03496763385783,22.765517729995956,36.02657675106718,22.169775461229516,36.27639862577615,0.919612125713005,1.134333675701792,0.9149112352918629,1.1392347014727968,3.515268275977292,3.541789417122532,3.5457620185817396,22.107207602160315,36.23998793084178,0.9145552851314144,1.1391720497961708,0.8939980364582193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.290844713242059,-0.07636149044140197,0.0197851849679338,-0.6729078573537954,-0.022430261911793183,0.028010216618634454,-1.904123382752413,-0.06347077942508043,0.028852106163153923,-2.203425894437963,-0.07344752981459876,0.020297722375973715,-1.883912356964661,-0.0627970785654887,0.028328425513044708,-2.159951116191884,-0.07199837053972948,0.01981098592398034,-1.8538897025332588,-0.061796323417775294,0.028347448237435957,1.0197851849679338,1.028852106163154,1.0202977223759737,1.0283284255130447,1.0198109859239803,1.028347448237436,0.27468277350629844,1.0005025935026268,0.9432511991564492,clean,1,33,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12539,627,0.05000398755881649,11.65190809714111,30.0,1.0,37.47598011893062,1.0,0.2000290817647805,0.05938759365610834,1.0,0.10234843428727286,0.054048195790740806,0.003035020802260802,31.783578499762626,1.0062069768316382,4.661539442871829,0.047544757003858545,32.028356547089096,1.0118948741427445,4.721666430345347,32.16559637731249,1.0073449638554373,4.742844938530563,12.051780450193323,-0.14685773145625186,32.27685377096037,1.0100978228100403,31.801243654822883,1.007520690974874,-0.08042280582756825,31.882715981369824,1.0097094403096942,35.29695478762595,1.0292045766431337,6.860254464460618,-0.2794735385982366,1.3086781152413702,22.64696119173384,40.920195807791416,22.773890343612216,41.28282275056598,22.869620297792586,41.46157245683239,24.415768323413968,43.67185037214788,24.45889624556549,43.073301822173136,24.84460911913426,44.359069654827024,0.9179878417625138,1.1286777714912537,0.91841553913836,1.1281345626346664,5.368070312429415,5.3117330200389405,5.467678829623441,24.569280997631374,43.10191886052571,0.918587538547583,1.133253738481088,1.1515659962156866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7835784997626263,0.05945261665875421,0.006206976831638178,5.29695478762595,0.17656515958753166,0.029204576643133695,2.0283565470890963,0.06761188490296988,0.011894874142744483,2.1655963773124896,0.07218654591041632,0.007344963855437259,2.276853770960372,0.07589512569867907,0.010097822810040347,1.8012436548228834,0.06004145516076278,0.007520690974873956,1.8827159813698238,0.06275719937899413,0.009709440309694228,1.0062069768316382,1.0118948741427445,1.0073449638554373,1.0100978228100403,1.007520690974874,1.0097094403096942,1.3086781152413702,1.0011309671369826,1.0709636842352703,clean,1,34,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12374,619,0.050024244383384514,11.670903130257178,30.0,1.0,36.86698471844839,1.0,0.14346504117430478,0.05693093042253415,1.0,0.10289122911072708,0.09471943589553593,0.003508756386458439,30.987368484232654,1.0147683607077032,4.513375696488537,0.049803369092802474,30.185672312662184,1.0024292093804026,4.4435519199120295,30.626399304928942,1.016079682448636,4.4347432707265835,3.0000000000000004,2.8779245583787794,29.924303155429367,1.0050469884760553,30.85524992478941,1.0148382593887748,0.01365540730517762,30.146638845880997,1.0025892973324975,33.51208859673584,1.0502391411991254,3.0000000000000004,1.9947793482581624,-0.944540207059037,22.14115211911512,39.83358484935019,21.476310549634604,38.895034075689765,21.934302494304838,39.318496115553046,24.01652132104375,41.62913927908819,22.955984966823504,41.49885163011067,23.82573872843841,41.88226652201073,0.9214705702581566,1.1441062779577553,0.92514425244633,1.1452712992778546,4.92223214907365,4.792126128577072,4.8827485943436875,23.651040554372067,42.65831870107388,0.9249506009108184,1.1468769955541,1.0905877285826677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987368484232654,0.032912282807755135,0.014768360707703154,3.5120885967358433,0.11706961989119477,0.050239141199125426,0.18567231266218442,0.0061890770887394805,0.002429209380402586,0.6263993049289418,0.020879976830964726,0.016079682448636,-0.07569684457063275,-0.002523228152354425,0.005046988476055336,0.8552499247894083,0.02850833082631361,0.01483825938877481,0.14663884588099663,0.004887961529366555,0.0025892973324974644,1.0147683607077032,1.0024292093804026,1.016079682448636,1.0050469884760553,1.0148382593887748,1.0025892973324975,-0.944540207059037,1.0012922375112467,0.9039751940132801,clean,1,35,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12496,625,0.05001600512163892,11.6401806985181,30.0,1.0,37.59077612620869,1.0,0.23588863971376464,0.03369905189092228,1.0,0.057107014398892444,0.0784608727613909,-0.0004567982471261238,28.753179104072846,0.9747167910455381,4.179475923959466,0.05337219647806508,28.182160233479692,0.9746304592552963,4.111035890766754,28.724973584339754,0.9741667335819577,4.176346121066265,399.9999999999999,-0.16264974403214366,27.938673694433064,0.9702613046257018,28.825309118309562,0.9741925602819211,-0.036556722019230395,28.19643659709311,0.9615649027648994,32.1541857320746,0.9729234583593275,399.9999999999999,0.11257504455416308,0.8603484138051644,20.56140629311229,36.9449519150334,20.124529887576855,36.23979057938253,20.539335187049872,36.910611981629636,22.39211865851742,37.98815594696234,21.708490892113833,37.499353893577236,22.420802808908036,37.962246001267104,0.8695036105740914,1.1101798313464364,0.8670860042837263,1.1027820640833421,4.173543606652988,4.138514182077524,4.149611901280916,22.387136382324346,38.40032263321436,0.8676491927270176,1.1099512157422564,0.9985806073741278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.2468208959271543,-0.04156069653090514,-0.0252832089544619,2.154185732074602,0.0718061910691534,-0.027076541640672525,-1.8178397665203079,-0.06059465888401026,-0.025369540744703656,-1.2750264156602462,-0.042500880522008205,-0.02583326641804229,-2.0613263055669364,-0.06871087685223122,-0.029738695374298185,-1.174690881690438,-0.0391563627230146,-0.02580743971807886,-1.8035634029068888,-0.06011878009689629,-0.038435097235100635,0.9747167910455381,0.9746304592552963,0.9741667335819577,0.9702613046257018,0.9741925602819211,0.9615649027648994,0.8603484138051644,0.999435674578879,1.0098065268544574,clean,1,36,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
12538,627,0.050007975753708724,11.698515169329452,30.0,1.0,36.749196770676974,1.0,0.15289706278200307,0.03123800208110333,1.0,0.12269758821072198,0.043841633309667276,-0.00194564051258873,30.761769009805523,1.0524875395993314,4.49629037812667,0.05027495899458826,30.3505997665295,1.0470734964827024,4.478193010675707,30.869597161949677,1.0538270444713371,4.5152436619553695,4.302250442659685,-0.4836289584930061,30.396865229904854,1.0474884241685263,30.75357547432891,1.0535273477668399,-0.016535938705937153,30.279021318014603,1.0475920562049288,36.06005621037061,1.0644686955938878,399.9999999999999,0.5808037062785184,0.4836649893153694,21.94903986867725,39.57449815093379,21.57334146560511,39.127858067453886,22.019719584517155,39.7194747393822,22.070345026489115,47.4868883150232,21.589989040886085,46.97347969070539,21.928079416435207,47.34157066566698,0.9759807299973445,1.1649783685646282,0.9761012446855999,1.1687211433028444,6.568836151302949,6.426774635310747,6.628462153640884,22.10317741404975,47.52799583222501,0.9774353977282503,1.1678896528861025,1.460945712772177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7617690098055228,0.025392300326850758,0.05248753959933139,6.060056210370611,0.20200187367902037,0.06446869559388779,0.3505997665294984,0.011686658884316614,0.047073496482702426,0.8695971619496774,0.028986572064989245,0.05382704447133713,0.3968652299048543,0.013228840996828476,0.04748842416852628,0.7535754743289083,0.025119182477630276,0.05352734776683987,0.2790213180146033,0.009300710600486777,0.04759205620492879,1.0524875395993314,1.0470734964827024,1.0538270444713371,1.0474884241685263,1.0535273477668399,1.0475920562049288,0.4836649893153694,1.0012727037818572,0.9938125961680996,clean,1,37,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,pure
