section,label_set,cell_type,call,n_all,n_senders_all,n_nonsenders_all,prevalence_pct_all,n_scored,n_senders_scored,n_nonsenders_scored,prevalence_pct_scored,pass_band,pass_senders,pass_nonsenders,passes_A3
SPLN44,fine,Smooth muscle / capsule,tierApm_p95__tnfa_nfkb_proximal,14117,706,13411,5.001,14117,706,13411,5.001,True,True,True,True
SPLN44,fine,cDC1,tierApm_p95__tnfa_nfkb_proximal,1270,64,1206,5.039,1270,64,1206,5.039,True,False,False,False
SPLN44,fine,cDC2,tierApm_p95__tnfa_nfkb_proximal,5553,278,5275,5.006,5553,278,5275,5.006,True,True,True,True
SPLN44,merged,B cells,tierA_p90,40376,4038,36338,10.001,40376,4038,36338,10.001,True,True,True,True
SPLN44,merged,Endothelial,tierA_p90,53815,5382,48433,10.001,53815,5382,48433,10.001,True,True,True,True
SPLN44,merged,Erythroid cells,tierA_p90,6476,648,5828,10.006,6476,648,5828,10.006,True,True,True,True
SPLN44,merged,Megakaryocytes,tierA_p90,761,76,685,9.987,761,76,685,9.987,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierA_p90,54660,5468,49192,10.004,54660,5468,49192,10.004,True,True,True,True
SPLN44,merged,Neutrophils,tierA_p90,6343,635,5708,10.011,6343,635,5708,10.011,True,True,True,True
SPLN44,merged,Plasma cells,tierA_p90,12423,1243,11180,10.006,12423,1243,11180,10.006,True,True,True,True
SPLN44,merged,Stromal,tierA_p90,32287,3229,29058,10.001,32287,3229,29058,10.001,True,True,True,True
SPLN44,merged,T/NK cells,tierA_p90,33482,590,32892,1.762,33482,590,32892,1.762,True,True,True,True
SPLN44,merged,B cells,senepy_p90,40376,4038,36338,10.001,40376,4038,36338,10.001,True,True,True,True
SPLN44,merged,Endothelial,senepy_p90,53815,5382,48433,10.001,53815,5382,48433,10.001,True,True,True,True
SPLN44,merged,Erythroid cells,senepy_p90,6476,0,6476,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Megakaryocytes,senepy_p90,761,0,761,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Mono/Mac/DC,senepy_p90,54660,4785,49875,8.754,47837,4785,43052,10.003,True,True,True,True
SPLN44,merged,Neutrophils,senepy_p90,6343,635,5708,10.011,6343,635,5708,10.011,True,True,True,True
SPLN44,merged,Plasma cells,senepy_p90,12423,1242,11181,9.998,12423,1242,11181,9.998,True,True,True,True
SPLN44,merged,Stromal,senepy_p90,32287,3229,29058,10.001,32287,3229,29058,10.001,True,True,True,True
SPLN44,merged,T/NK cells,senepy_p90,33482,590,32892,1.762,5894,590,5304,10.01,True,True,True,True
SPLN44,merged,B cells,tierA_p95,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierA_p95,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierA_p95,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierA_p95,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierA_p95,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierA_p95,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierA_p95,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierA_p95,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierA_p95,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,senepy_p95,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,senepy_p95,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,senepy_p95,6476,0,6476,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Megakaryocytes,senepy_p95,761,0,761,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Mono/Mac/DC,senepy_p95,54660,2393,52267,4.378,47837,2393,45444,5.002,True,True,True,True
SPLN44,merged,Neutrophils,senepy_p95,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,senepy_p95,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,senepy_p95,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,senepy_p95,33482,295,33187,0.881,5894,295,5599,5.005,True,True,True,True
SPLN44,merged,B cells,tierA_p99,40376,404,39972,1.001,40376,404,39972,1.001,True,True,True,True
SPLN44,merged,Endothelial,tierA_p99,53815,539,53276,1.002,53815,539,53276,1.002,True,True,True,True
SPLN44,merged,Erythroid cells,tierA_p99,6476,65,6411,1.004,6476,65,6411,1.004,True,False,True,False
SPLN44,merged,Megakaryocytes,tierA_p99,761,8,753,1.051,761,8,753,1.051,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierA_p99,54660,548,54112,1.003,54660,548,54112,1.003,True,True,True,True
SPLN44,merged,Neutrophils,tierA_p99,6343,64,6279,1.009,6343,64,6279,1.009,True,False,True,False
SPLN44,merged,Plasma cells,tierA_p99,12423,125,12298,1.006,12423,125,12298,1.006,True,False,True,False
SPLN44,merged,Stromal,tierA_p99,32287,324,31963,1.003,32287,324,31963,1.003,True,True,True,True
SPLN44,merged,T/NK cells,tierA_p99,33482,59,33423,0.176,33482,59,33423,0.176,False,False,True,False
SPLN44,merged,B cells,senepy_p99,40376,403,39973,0.998,40376,403,39973,0.998,False,True,True,False
SPLN44,merged,Endothelial,senepy_p99,53815,539,53276,1.002,53815,539,53276,1.002,True,True,True,True
SPLN44,merged,Erythroid cells,senepy_p99,6476,0,6476,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Megakaryocytes,senepy_p99,761,0,761,0.0,0,0,0,,False,False,False,False
SPLN44,merged,Mono/Mac/DC,senepy_p99,54660,479,54181,0.876,47837,479,47358,1.001,True,True,True,True
SPLN44,merged,Neutrophils,senepy_p99,6343,64,6279,1.009,6343,64,6279,1.009,True,False,True,False
SPLN44,merged,Plasma cells,senepy_p99,12423,125,12298,1.006,12423,125,12298,1.006,True,False,True,False
SPLN44,merged,Stromal,senepy_p99,32287,324,31963,1.003,32287,324,31963,1.003,True,True,True,True
SPLN44,merged,T/NK cells,senepy_p99,33482,59,33423,0.176,5894,59,5835,1.001,True,False,True,False
SPLN44,merged,B cells,cdkn1a_pos,40376,1402,38974,3.472,40376,1402,38974,3.472,True,True,True,True
SPLN44,merged,Endothelial,cdkn1a_pos,53815,5505,48310,10.229,53815,5505,48310,10.229,True,True,True,True
SPLN44,merged,Erythroid cells,cdkn1a_pos,6476,182,6294,2.81,6476,182,6294,2.81,True,False,True,False
SPLN44,merged,Megakaryocytes,cdkn1a_pos,761,50,711,6.57,761,50,711,6.57,True,False,False,False
SPLN44,merged,Mono/Mac/DC,cdkn1a_pos,54660,3518,51142,6.436,54660,3518,51142,6.436,True,True,True,True
SPLN44,merged,Neutrophils,cdkn1a_pos,6343,137,6206,2.16,6343,137,6206,2.16,True,False,True,False
SPLN44,merged,Plasma cells,cdkn1a_pos,12423,1394,11029,11.221,12423,1394,11029,11.221,True,True,True,True
SPLN44,merged,Stromal,cdkn1a_pos,32287,2867,29420,8.88,32287,2867,29420,8.88,True,True,True,True
SPLN44,merged,T/NK cells,cdkn1a_pos,33482,701,32781,2.094,33482,701,32781,2.094,True,True,True,True
SPLN44,merged,B cells,tierApm_p95__downstream_arrest,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__downstream_arrest,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__downstream_arrest,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__downstream_arrest,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__downstream_arrest,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__downstream_arrest,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__downstream_arrest,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__downstream_arrest,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__downstream_arrest,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__emt_ecm,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__emt_ecm,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__emt_ecm,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__emt_ecm,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__emt_ecm,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__emt_ecm,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__emt_ecm,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__emt_ecm,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__emt_ecm,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__il6_jak_stat3,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__il6_jak_stat3,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__il6_jak_stat3,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__il6_jak_stat3,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__il6_jak_stat3,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__il6_jak_stat3,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__il6_jak_stat3,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__il6_jak_stat3,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__il6_jak_stat3,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__interferon_response,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__interferon_response,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__interferon_response,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__interferon_response,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__interferon_response,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__interferon_response,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__interferon_response,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__interferon_response,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__interferon_response,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__oxidative_stress,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__oxidative_stress,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__oxidative_stress,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__oxidative_stress,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__oxidative_stress,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__oxidative_stress,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__oxidative_stress,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__oxidative_stress,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__oxidative_stress,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__secondary_senescence,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__secondary_senescence,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__secondary_senescence,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__secondary_senescence,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__secondary_senescence,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__secondary_senescence,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__secondary_senescence,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__secondary_senescence,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__secondary_senescence,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
SPLN44,merged,B cells,tierApm_p95__tnfa_nfkb_proximal,40376,2019,38357,5.0,40376,2019,38357,5.0,True,True,True,True
SPLN44,merged,Endothelial,tierApm_p95__tnfa_nfkb_proximal,53815,2691,51124,5.0,53815,2691,51124,5.0,True,True,True,True
SPLN44,merged,Erythroid cells,tierApm_p95__tnfa_nfkb_proximal,6476,324,6152,5.003,6476,324,6152,5.003,True,True,True,True
SPLN44,merged,Megakaryocytes,tierApm_p95__tnfa_nfkb_proximal,761,38,723,4.993,761,38,723,4.993,True,False,False,False
SPLN44,merged,Mono/Mac/DC,tierApm_p95__tnfa_nfkb_proximal,54660,2735,51925,5.004,54660,2735,51925,5.004,True,True,True,True
SPLN44,merged,Neutrophils,tierApm_p95__tnfa_nfkb_proximal,6343,318,6025,5.013,6343,318,6025,5.013,True,True,True,True
SPLN44,merged,Plasma cells,tierApm_p95__tnfa_nfkb_proximal,12423,622,11801,5.007,12423,622,11801,5.007,True,True,True,True
SPLN44,merged,Stromal,tierApm_p95__tnfa_nfkb_proximal,32287,1615,30672,5.002,32287,1615,30672,5.002,True,True,True,True
SPLN44,merged,T/NK cells,tierApm_p95__tnfa_nfkb_proximal,33482,295,33187,0.881,33482,295,33187,0.881,False,True,True,False
